,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vSI,vCU,CU_ba,FC_ba,SI_ba,CH_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,ST_ba,FF_ba,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-03-30,718782,Strikeout,strikeout,True,669720,446372,Austin Hays,Corey Kluber,0,0,0,05b1cd52-8542-4091-a4c9-2d721baa3f49,446372.0,coreykluber,Kluber,Right,Corey Kluber,7.04,6.32,55.0,100.0,94.0,97.0,0.799,6.87,3.44,11.29,2.78,0.63,0.21600000000000003,0.495,0.13699999999999998,0.3,0.42100000000000004,82.1,82.0,106.0,96.0,106.0,106.0,110.0,84.0,89.0,80.0,77.0,95.0,86.0,107.0,96.0,93.0,0.263,0.023,0.27399999999999997,0.282,0.159,-0.55,-3.12,-4.75,-0.11,0.67,88.1,86.1,88.2,80.5,0.247,0.333,0.404,0.19,,,,,,,,,,,,,,,,
11,2023-03-30,718782,Strikeout,strikeout,True,624428,446372,Adam Frazier,Corey Kluber,0,0,0,7e8c2c85-f82c-4b9c-aae5-7bc02bd5bb81,446372.0,coreykluber,Kluber,Right,Corey Kluber,7.04,6.32,55.0,100.0,94.0,97.0,0.799,6.87,3.44,11.29,2.78,0.63,0.21600000000000003,0.495,0.13699999999999998,0.3,0.42100000000000004,82.1,82.0,106.0,96.0,106.0,106.0,110.0,84.0,89.0,80.0,77.0,95.0,86.0,107.0,96.0,93.0,0.263,0.023,0.27399999999999997,0.282,0.159,-0.55,-3.12,-4.75,-0.11,0.67,88.1,86.1,88.2,80.5,0.247,0.333,0.404,0.19,,,,,,,,,,,,,,,,
12,2023-03-30,718782,Flyout,field_out,True,622761,446372,Jorge Mateo,Corey Kluber,0,0,0,34067f32-8831-4a73-b09c-92b3b7b7add1,446372.0,coreykluber,Kluber,Right,Corey Kluber,7.04,6.32,55.0,100.0,94.0,97.0,0.799,6.87,3.44,11.29,2.78,0.63,0.21600000000000003,0.495,0.13699999999999998,0.3,0.42100000000000004,82.1,82.0,106.0,96.0,106.0,106.0,110.0,84.0,89.0,80.0,77.0,95.0,86.0,107.0,96.0,93.0,0.263,0.023,0.27399999999999997,0.282,0.159,-0.55,-3.12,-4.75,-0.11,0.67,88.1,86.1,88.2,80.5,0.247,0.333,0.404,0.19,,,,,,,,,,,,,,,,
13,2023-03-30,718782,Pop Out,field_out,True,594807,502043,Adam Duvall,Kyle Gibson,0,0,0,ac06c08f-fb91-4a33-ac71-23c4094392ca,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,90.0,95.0,92.0,0.261,0.134,0.166,0.084,0.17,-0.69,-1.02,-0.08,0.01,-0.29,92.1,89.8,91.9,79.5,0.279,0.345,0.289,0.288,110.0,105.0,107.0,0.184,2.01,81.6,0.147,0.287,,,,,,,,
14,2023-03-30,718782,Strikeout,strikeout,True,671213,502043,Triston Casas,Kyle Gibson,0,0,0,af3952f2-3acd-4dc3-9e75-6e26ae46be33,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,90.0,95.0,92.0,0.261,0.134,0.166,0.084,0.17,-0.69,-1.02,-0.08,0.01,-0.29,92.1,89.8,91.9,79.5,0.279,0.345,0.289,0.288,110.0,105.0,107.0,0.184,2.01,81.6,0.147,0.287,,,,,,,,
15,2023-03-30,718782,Groundout,field_out,True,624414,502043,Christian Arroyo,Kyle Gibson,1,0,0,df184719-eb4a-4011-854a-cc1c1cb0a383,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,90.0,95.0,92.0,0.261,0.134,0.166,0.084,0.17,-0.69,-1.02,-0.08,0.01,-0.29,92.1,89.8,91.9,79.5,0.279,0.345,0.289,0.288,110.0,105.0,107.0,0.184,2.01,81.6,0.147,0.287,,,,,,,,
16,2023-03-30,718782,Pop Out,field_out,True,656775,446372,Cedric Mullins,Corey Kluber,0,0,0,fb5e1b9a-9182-4e4b-88a7-49fd3ea786c2,446372.0,coreykluber,Kluber,Right,Corey Kluber,7.04,6.32,55.0,100.0,94.0,97.0,0.799,6.87,3.44,11.29,2.78,0.63,0.21600000000000003,0.495,0.13699999999999998,0.3,0.42100000000000004,82.1,82.0,106.0,96.0,106.0,106.0,110.0,84.0,89.0,80.0,77.0,95.0,86.0,107.0,96.0,93.0,0.263,0.023,0.27399999999999997,0.282,0.159,-0.55,-3.12,-4.75,-0.11,0.67,88.1,86.1,88.2,80.5,0.247,0.333,0.404,0.19,,,,,,,,,,,,,,,,
17,2023-03-30,718782,Single,single,True,668939,446372,Adley Rutschman,Corey Kluber,1,0,1,6d6098d9-d90c-4b0b-962b-e5bdaa68173c,446372.0,coreykluber,Kluber,Right,Corey Kluber,7.04,6.32,55.0,100.0,94.0,97.0,0.799,6.87,3.44,11.29,2.78,0.63,0.21600000000000003,0.495,0.13699999999999998,0.3,0.42100000000000004,82.1,82.0,106.0,96.0,106.0,106.0,110.0,84.0,89.0,80.0,77.0,95.0,86.0,107.0,96.0,93.0,0.263,0.023,0.27399999999999997,0.282,0.159,-0.55,-3.12,-4.75,-0.11,0.67,88.1,86.1,88.2,80.5,0.247,0.333,0.404,0.19,,,,,,,,,,,,,,,,
18,2023-03-30,718782,Double,double,False,623993,446372,Anthony Santander,Corey Kluber,0,0,0,c22d7b01-c911-43bd-97df-7b8e284b41f4,446372.0,coreykluber,Kluber,Right,Corey Kluber,7.04,6.32,55.0,100.0,94.0,97.0,0.799,6.87,3.44,11.29,2.78,0.63,0.21600000000000003,0.495,0.13699999999999998,0.3,0.42100000000000004,82.1,82.0,106.0,96.0,106.0,106.0,110.0,84.0,89.0,80.0,77.0,95.0,86.0,107.0,96.0,93.0,0.263,0.023,0.27399999999999997,0.282,0.159,-0.55,-3.12,-4.75,-0.11,0.67,88.1,86.1,88.2,80.5,0.247,0.333,0.404,0.19,,,,,,,,,,,,,,,,
19,2023-03-30,718782,Lineout,field_out,True,663624,446372,Ryan Mountcastle,Corey Kluber,1,0,0,c84e273e-7331-4634-80a3-22619c1e06a3,446372.0,coreykluber,Kluber,Right,Corey Kluber,7.04,6.32,55.0,100.0,94.0,97.0,0.799,6.87,3.44,11.29,2.78,0.63,0.21600000000000003,0.495,0.13699999999999998,0.3,0.42100000000000004,82.1,82.0,106.0,96.0,106.0,106.0,110.0,84.0,89.0,80.0,77.0,95.0,86.0,107.0,96.0,93.0,0.263,0.023,0.27399999999999997,0.282,0.159,-0.55,-3.12,-4.75,-0.11,0.67,88.1,86.1,88.2,80.5,0.247,0.333,0.404,0.19,,,,,,,,,,,,,,,,
20,2023-03-30,718782,Flyout,field_out,True,624512,502043,Reese McGuire,Kyle Gibson,0,0,0,cd80d0a5-c1e3-4ac6-b365-b30fdb2116c9,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,90.0,95.0,92.0,0.261,0.134,0.166,0.084,0.17,-0.69,-1.02,-0.08,0.01,-0.29,92.1,89.8,91.9,79.5,0.279,0.345,0.289,0.288,110.0,105.0,107.0,0.184,2.01,81.6,0.147,0.287,,,,,,,,
21,2023-03-30,718782,Strikeout,strikeout,True,571771,502043,Enrique Hernández,Kyle Gibson,0,0,0,83924417-2da6-4bab-bb16-8b4f37c71575,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,90.0,95.0,92.0,0.261,0.134,0.166,0.084,0.17,-0.69,-1.02,-0.08,0.01,-0.29,92.1,89.8,91.9,79.5,0.279,0.345,0.289,0.288,110.0,105.0,107.0,0.184,2.01,81.6,0.147,0.287,,,,,,,,
22,2023-03-30,718782,Groundout,field_out,True,657077,502043,Alex Verdugo,Kyle Gibson,0,0,0,1050ecbe-734f-4c6f-bade-cf7fa88a7e3b,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,90.0,95.0,92.0,0.261,0.134,0.166,0.084,0.17,-0.69,-1.02,-0.08,0.01,-0.29,92.1,89.8,91.9,79.5,0.279,0.345,0.289,0.288,110.0,105.0,107.0,0.184,2.01,81.6,0.147,0.287,,,,,,,,
23,2023-03-30,718782,Walk,walk,False,683002,446372,Gunnar Henderson,Corey Kluber,0,0,0,cf643a44-aa86-440e-99c6-d0db8fe00198,446372.0,coreykluber,Kluber,Right,Corey Kluber,7.04,6.32,55.0,100.0,94.0,97.0,0.799,6.87,3.44,11.29,2.78,0.63,0.21600000000000003,0.495,0.13699999999999998,0.3,0.42100000000000004,82.1,82.0,106.0,96.0,106.0,106.0,110.0,84.0,89.0,80.0,77.0,95.0,86.0,107.0,96.0,93.0,0.263,0.023,0.27399999999999997,0.282,0.159,-0.55,-3.12,-4.75,-0.11,0.67,88.1,86.1,88.2,80.5,0.247,0.333,0.404,0.19,,,,,,,,,,,,,,,,
24,2023-03-30,718782,Home Run,home_run,False,602104,446372,Ramón Urías,Corey Kluber,0,0,1,d7e075e6-0bf2-4c6c-b8a7-3898be248336,446372.0,coreykluber,Kluber,Right,Corey Kluber,7.04,6.32,55.0,100.0,94.0,97.0,0.799,6.87,3.44,11.29,2.78,0.63,0.21600000000000003,0.495,0.13699999999999998,0.3,0.42100000000000004,82.1,82.0,106.0,96.0,106.0,106.0,110.0,84.0,89.0,80.0,77.0,95.0,86.0,107.0,96.0,93.0,0.263,0.023,0.27399999999999997,0.282,0.159,-0.55,-3.12,-4.75,-0.11,0.67,88.1,86.1,88.2,80.5,0.247,0.333,0.404,0.19,,,,,,,,,,,,,,,,
25,2023-03-30,718782,Lineout,field_out,True,669720,446372,Austin Hays,Corey Kluber,0,0,0,02ca13f2-323f-4acb-a25e-3a6d0be3d507,446372.0,coreykluber,Kluber,Right,Corey Kluber,7.04,6.32,55.0,100.0,94.0,97.0,0.799,6.87,3.44,11.29,2.78,0.63,0.21600000000000003,0.495,0.13699999999999998,0.3,0.42100000000000004,82.1,82.0,106.0,96.0,106.0,106.0,110.0,84.0,89.0,80.0,77.0,95.0,86.0,107.0,96.0,93.0,0.263,0.023,0.27399999999999997,0.282,0.159,-0.55,-3.12,-4.75,-0.11,0.67,88.1,86.1,88.2,80.5,0.247,0.333,0.404,0.19,,,,,,,,,,,,,,,,
26,2023-03-30,718782,Double,double,False,624428,446372,Adam Frazier,Corey Kluber,0,0,0,54991b65-7960-43b6-8f3f-be5971d081dd,446372.0,coreykluber,Kluber,Right,Corey Kluber,7.04,6.32,55.0,100.0,94.0,97.0,0.799,6.87,3.44,11.29,2.78,0.63,0.21600000000000003,0.495,0.13699999999999998,0.3,0.42100000000000004,82.1,82.0,106.0,96.0,106.0,106.0,110.0,84.0,89.0,80.0,77.0,95.0,86.0,107.0,96.0,93.0,0.263,0.023,0.27399999999999997,0.282,0.159,-0.55,-3.12,-4.75,-0.11,0.67,88.1,86.1,88.2,80.5,0.247,0.333,0.404,0.19,,,,,,,,,,,,,,,,
27,2023-03-30,718782,Single,single,False,622761,446372,Jorge Mateo,Corey Kluber,0,0,1,18ceb567-cfb1-43b4-8649-bfebda5af3c5,446372.0,coreykluber,Kluber,Right,Corey Kluber,7.04,6.32,55.0,100.0,94.0,97.0,0.799,6.87,3.44,11.29,2.78,0.63,0.21600000000000003,0.495,0.13699999999999998,0.3,0.42100000000000004,82.1,82.0,106.0,96.0,106.0,106.0,110.0,84.0,89.0,80.0,77.0,95.0,86.0,107.0,96.0,93.0,0.263,0.023,0.27399999999999997,0.282,0.159,-0.55,-3.12,-4.75,-0.11,0.67,88.1,86.1,88.2,80.5,0.247,0.333,0.404,0.19,,,,,,,,,,,,,,,,
28,2023-03-30,718782,Walk,walk,False,656775,446372,Cedric Mullins,Corey Kluber,1,0,1,4daaa0fa-15af-4790-90df-b8d66a9c0809,446372.0,coreykluber,Kluber,Right,Corey Kluber,7.04,6.32,55.0,100.0,94.0,97.0,0.799,6.87,3.44,11.29,2.78,0.63,0.21600000000000003,0.495,0.13699999999999998,0.3,0.42100000000000004,82.1,82.0,106.0,96.0,106.0,106.0,110.0,84.0,89.0,80.0,77.0,95.0,86.0,107.0,96.0,93.0,0.263,0.023,0.27399999999999997,0.282,0.159,-0.55,-3.12,-4.75,-0.11,0.67,88.1,86.1,88.2,80.5,0.247,0.333,0.404,0.19,,,,,,,,,,,,,,,,
29,2023-03-30,718782,Walk,walk,False,668939,677161,Adley Rutschman,Zack Kelly,0,0,1,ab431aa6-e971-46c3-9e01-bf2a59d44d3b,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,3.86,5.74,9.1,90.0,102.0,92.0,0.8079999999999999,5.79,7.71,6.75,0.0,1.4,0.192,0.34600000000000003,0.077,0.192,0.354,82.3,99.0,82.0,79.0,,,,107.0,93.0,98.0,,,,,,,,0.46399999999999997,,,0.348,-1.86,,,,-1.62,94.5,,,,,,,0.167,96.0,103.0,107.0,0.188,1.45,85.9,,0.286,0.167,,,,,,,
30,2023-03-30,718782,Strikeout,strikeout,True,623993,677161,Anthony Santander,Zack Kelly,0,0,0,367ee003-3215-4b7b-94bb-5db330251ffb,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,3.86,5.74,9.1,90.0,102.0,92.0,0.8079999999999999,5.79,7.71,6.75,0.0,1.4,0.192,0.34600000000000003,0.077,0.192,0.354,82.3,99.0,82.0,79.0,,,,107.0,93.0,98.0,,,,,,,,0.46399999999999997,,,0.348,-1.86,,,,-1.62,94.5,,,,,,,0.167,96.0,103.0,107.0,0.188,1.45,85.9,,0.286,0.167,,,,,,,
31,2023-03-30,718782,Walk,walk,False,663624,677161,Ryan Mountcastle,Zack Kelly,1,0,1,d4055d13-cf23-472c-8455-74617cbd0f07,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,3.86,5.74,9.1,90.0,102.0,92.0,0.8079999999999999,5.79,7.71,6.75,0.0,1.4,0.192,0.34600000000000003,0.077,0.192,0.354,82.3,99.0,82.0,79.0,,,,107.0,93.0,98.0,,,,,,,,0.46399999999999997,,,0.348,-1.86,,,,-1.62,94.5,,,,,,,0.167,96.0,103.0,107.0,0.188,1.45,85.9,,0.286,0.167,,,,,,,
32,2023-03-30,718782,Strikeout,strikeout,True,683002,677161,Gunnar Henderson,Zack Kelly,0,0,0,23bddc50-dce3-4e12-922d-0db3d23902e5,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,3.86,5.74,9.1,90.0,102.0,92.0,0.8079999999999999,5.79,7.71,6.75,0.0,1.4,0.192,0.34600000000000003,0.077,0.192,0.354,82.3,99.0,82.0,79.0,,,,107.0,93.0,98.0,,,,,,,,0.46399999999999997,,,0.348,-1.86,,,,-1.62,94.5,,,,,,,0.167,96.0,103.0,107.0,0.188,1.45,85.9,,0.286,0.167,,,,,,,
33,2023-03-30,718782,Double,double,False,646240,502043,Rafael Devers,Kyle Gibson,0,0,0,3b19dfb9-38e3-43fb-a888-9acc7660b80d,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,90.0,95.0,92.0,0.261,0.134,0.166,0.084,0.17,-0.69,-1.02,-0.08,0.01,-0.29,92.1,89.8,91.9,79.5,0.279,0.345,0.289,0.288,110.0,105.0,107.0,0.184,2.01,81.6,0.147,0.287,,,,,,,,
34,2023-03-30,718782,Groundout,field_out,True,457759,502043,Justin Turner,Kyle Gibson,0,0,1,a771cad1-a4db-4ecc-881c-c8866b5bf755,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,90.0,95.0,92.0,0.261,0.134,0.166,0.084,0.17,-0.69,-1.02,-0.08,0.01,-0.29,92.1,89.8,91.9,79.5,0.279,0.345,0.289,0.288,110.0,105.0,107.0,0.184,2.01,81.6,0.147,0.287,,,,,,,,
35,2023-03-30,718782,Hit By Pitch,hit_by_pitch,False,807799,502043,Masataka Yoshida,Kyle Gibson,0,0,0,84fbca2f-d9eb-41c5-afd4-dcbc582872a4,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,90.0,95.0,92.0,0.261,0.134,0.166,0.084,0.17,-0.69,-1.02,-0.08,0.01,-0.29,92.1,89.8,91.9,79.5,0.279,0.345,0.289,0.288,110.0,105.0,107.0,0.184,2.01,81.6,0.147,0.287,,,,,,,,
36,2023-03-30,718782,Single,single,False,594807,502043,Adam Duvall,Kyle Gibson,1,0,1,6f78771e-8eef-4efb-a000-c4088d883d46,502043.0,kylegibson,Gibson,Right,Kyle Gibson,4.73,4.8,192.0,100.0,93.0,97.0,0.768,7.36,2.58,9.28,1.08,1.57,0.205,0.452,0.136,0.311,0.39399999999999996,85.5,88.0,99.0,96.0,90.0,102.0,99.0,78.0,96.0,89.0,93.0,101.0,97.0,90.0,95.0,92.0,0.261,0.134,0.166,0.084,0.17,-0.69,-1.02,-0.08,0.01,-0.29,92.1,89.8,91.9,79.5,0.279,0.345,0.289,0.288,110.0,105.0,107.0,0.184,2.01,81.6,0.147,0.287,,,,,,,,
