,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vSL,vKC,FF_ba,SL_ba,CU_ba,FC_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,ST_ba
0,2023-07-08,717447,Strikeout,strikeout,True,643565,543037,Mike Tauchman,Gerrit Cole,0,0,0,9fe7151d-261c-4b30-b39c-e43aa74796d2,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,
1,2023-07-08,717447,Flyout,field_out,True,663538,543037,Nico Hoerner,Gerrit Cole,0,0,0,43b9347b-7341-477b-822f-59895573e6c8,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,
2,2023-07-08,717447,Flyout,field_out,True,664023,543037,Ian Happ,Gerrit Cole,1,0,0,5fb5e0ad-27c7-48f1-919d-b98f527013a7,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,
3,2023-07-08,717447,Groundout,field_out,True,683011,592767,Anthony Volpe,Drew Smyly,1,0,0,9d9b4c1a-bb91-47c3-9972-7ada0d517a0c,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,105.0,102.0,103.0,86.0,94.0,82.0,,0.11699999999999999,,0.494,,,-0.51,,-0.09,,,88.6,,78.6,,,0.229,0.293,,77.0,94.0,88.0,0.389,-1.32,91.9,0.314,,,,,,,
4,2023-07-08,717447,Strikeout,strikeout,True,650402,592767,Gleyber Torres,Drew Smyly,0,0,0,e2f499a3-ca96-418f-aa01-f7a91e246a10,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,105.0,102.0,103.0,86.0,94.0,82.0,,0.11699999999999999,,0.494,,,-0.51,,-0.09,,,88.6,,78.6,,,0.229,0.293,,77.0,94.0,88.0,0.389,-1.32,91.9,0.314,,,,,,,
5,2023-07-08,717447,Home Run,home_run,False,519317,592767,Giancarlo Stanton,Drew Smyly,0,0,0,8edeffee-3aa4-4f10-aa08-d2177d49898e,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,105.0,102.0,103.0,86.0,94.0,82.0,,0.11699999999999999,,0.494,,,-0.51,,-0.09,,,88.6,,78.6,,,0.229,0.293,,77.0,94.0,88.0,0.389,-1.32,91.9,0.314,,,,,,,
6,2023-07-08,717447,Groundout,field_out,True,519203,592767,Anthony Rizzo,Drew Smyly,0,0,0,42463388-9837-4e46-a573-09169dbbcc43,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,,,,,,,,,,,105.0,102.0,103.0,86.0,94.0,82.0,,0.11699999999999999,,0.494,,,-0.51,,-0.09,,,88.6,,78.6,,,0.229,0.293,,77.0,94.0,88.0,0.389,-1.32,91.9,0.314,,,,,,,
7,2023-07-08,717447,Groundout,field_out,True,673548,543037,Seiya Suzuki,Gerrit Cole,0,0,0,a481b63d-bd88-4cae-8624-61a189018878,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,
8,2023-07-08,717447,Flyout,field_out,True,641355,543037,Cody Bellinger,Gerrit Cole,0,0,0,c335a90a-26b0-4474-b025-34ffb47a71a5,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,
9,2023-07-08,717447,Walk,walk,False,666624,543037,Christopher Morel,Gerrit Cole,1,0,0,74bc9e0c-0946-4fd5-8398-32db2caf7433,543037.0,gerritcole,Cole,Right,Gerrit Cole,2.63,3.48,209.0,104.0,121.0,109.0,0.765,9.56,2.07,6.76,0.86,1.01,0.243,0.366,0.151,0.311,0.425,89.1,72.0,100.0,96.0,125.0,104.0,108.0,136.0,105.0,114.0,114.0,103.0,113.0,107.0,103.0,102.0,0.53,0.07,0.20800000000000002,0.121,0.071,1.66,0.61,1.69,0.94,-0.54,96.7,92.7,89.1,82.9,0.201,0.185,0.215,0.271,0.235,,,,,,,,,,,,,,
