,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,KC%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vSI,vSL,vCU,vKC,SI_ba,FF_ba,SL_ba,CU_ba,CH_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,FC_ba
10,2023-03-30,718772,Strikeout,strikeout,True,502671,666201,Paul Goldschmidt,Alek Manoah,0,0,0,5f04e291-7186-402d-8aea-a41b29bb70b9,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,,,,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,,,0.128,-2.16,0.68,-1.17,,,-1.01,92.8,92.6,80.8,,,0.25,0.316,0.239,,0.273,,,,,,,,,,,,,,,
11,2023-03-30,718772,Single,single,False,571448,666201,Nolan Arenado,Alek Manoah,0,0,1,bd274f49-649c-4c20-9d85-ed8384363efb,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,,,,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,,,0.128,-2.16,0.68,-1.17,,,-1.01,92.8,92.6,80.8,,,0.25,0.316,0.239,,0.273,,,,,,,,,,,,,,,
12,2023-03-30,718772,Lineout,field_out,True,575929,666201,Willson Contreras,Alek Manoah,1,0,0,0361b2e2-6bd2-4bef-b945-8df4aac0215f,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,,,,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,,,0.128,-2.16,0.68,-1.17,,,-1.01,92.8,92.6,80.8,,,0.25,0.316,0.239,,0.273,,,,,,,,,,,,,,,
13,2023-03-30,718772,Strikeout,strikeout,True,641933,666201,Tyler O'Neill,Alek Manoah,0,0,0,4f245e74-351e-4d2e-bfae-a2c5af124d58,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,,,,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,,,0.128,-2.16,0.68,-1.17,,,-1.01,92.8,92.6,80.8,,,0.25,0.316,0.239,,0.273,,,,,,,,,,,,,,,
14,2023-03-30,718772,Flyout,field_out,True,595281,571945,Kevin Kiermaier,Miles Mikolas,0,0,0,c07ab8ac-d125-46c5-a5c4-009051c4505b,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,,,,,
15,2023-03-30,718772,Single,single,False,543807,571945,George Springer,Miles Mikolas,0,0,0,7eb4c7dd-30ec-46d2-938d-6bb8be150391,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,,,,,
16,2023-03-30,718772,Double,double,False,666182,571945,Bo Bichette,Miles Mikolas,1,0,1,9354f9a1-ceeb-4058-9a60-fed341c0afcf,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,,,,,
17,2023-03-30,718772,Hit By Pitch,hit_by_pitch,False,665489,571945,Vladimir Guerrero Jr.,Miles Mikolas,0,0,0,7b5adde5-0df1-4591-961d-74625f46d607,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,,,,,
18,2023-03-30,718772,Strikeout,strikeout,True,662139,571945,Daulton Varsho,Miles Mikolas,0,0,0,e509a530-c552-4fdc-973c-2c304a493a3c,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,,,,,
19,2023-03-30,718772,Flyout,field_out,True,672386,571945,Alejandro Kirk,Miles Mikolas,1,0,0,511093bd-8886-419b-a081-63445597783d,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,,,,,
20,2023-03-30,718772,Strikeout,strikeout,True,669357,666201,Nolan Gorman,Alek Manoah,0,0,0,562331ee-8932-4e9c-b4c8-db576d74bd9d,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,,,,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,,,0.128,-2.16,0.68,-1.17,,,-1.01,92.8,92.6,80.8,,,0.25,0.316,0.239,,0.273,,,,,,,,,,,,,,,
21,2023-03-30,718772,Single,single,False,691023,666201,Jordan Walker,Alek Manoah,0,0,0,62870723-9808-4ee6-bd1c-196424fe1671,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,,,,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,,,0.128,-2.16,0.68,-1.17,,,-1.01,92.8,92.6,80.8,,,0.25,0.316,0.239,,0.273,,,,,,,,,,,,,,,
22,2023-03-30,718772,Single,single,False,669242,666201,Tommy Edman,Alek Manoah,0,0,1,70478fbe-e29c-4909-98b5-07741afa8a91,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,,,,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,,,0.128,-2.16,0.68,-1.17,,,-1.01,92.8,92.6,80.8,,,0.25,0.316,0.239,,0.273,,,,,,,,,,,,,,,
23,2023-03-30,718772,Lineout,field_out,True,680977,666201,Brendan Donovan,Alek Manoah,1,1,0,38fad9ea-0999-472a-ad0a-58ca7fe47010,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,,,,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,,,0.128,-2.16,0.68,-1.17,,,-1.01,92.8,92.6,80.8,,,0.25,0.316,0.239,,0.273,,,,,,,,,,,,,,,
24,2023-03-30,718772,Groundout,field_out,True,663457,666201,Lars Nootbaar,Alek Manoah,0,0,0,65388390-2407-4090-8342-6ae669c10c0f,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,,,,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,,,0.128,-2.16,0.68,-1.17,,,-1.01,92.8,92.6,80.8,,,0.25,0.316,0.239,,0.273,,,,,,,,,,,,,,,
25,2023-03-30,718772,Strikeout,strikeout,True,474832,571945,Brandon Belt,Miles Mikolas,0,0,0,16cc0924-e698-4b75-a660-ce105ce68644,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,,,,,
26,2023-03-30,718772,Single,single,False,656305,571945,Matt Chapman,Miles Mikolas,1,0,0,3fcdb587-9c6c-4c6c-bd60-a9dc738fe4f2,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,,,,,
27,2023-03-30,718772,Strikeout,strikeout,True,593160,571945,Whit Merrifield,Miles Mikolas,0,0,0,7fe8a719-c75f-4f9b-a24d-77a9f11e78c8,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,,,,,
28,2023-03-30,718772,Strikeout,strikeout,True,595281,571945,Kevin Kiermaier,Miles Mikolas,0,0,0,e2a55414-ad75-46e4-9d8c-f77326f58711,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,,,,,
29,2023-03-30,718772,Flyout,field_out,True,502671,666201,Paul Goldschmidt,Alek Manoah,1,0,0,8e210a0d-8a52-4d71-8026-e9a96d8805be,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,,,,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,,,0.128,-2.16,0.68,-1.17,,,-1.01,92.8,92.6,80.8,,,0.25,0.316,0.239,,0.273,,,,,,,,,,,,,,,
30,2023-03-30,718772,Flyout,field_out,True,571448,666201,Nolan Arenado,Alek Manoah,0,0,0,440c8b52-1cc0-4765-a56c-d82aa3150f3d,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,,,,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,,,0.128,-2.16,0.68,-1.17,,,-1.01,92.8,92.6,80.8,,,0.25,0.316,0.239,,0.273,,,,,,,,,,,,,,,
31,2023-03-30,718772,Single,single,False,575929,666201,Willson Contreras,Alek Manoah,1,0,0,41cc3e4f-58e7-428d-91f3-bfa07d327d96,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,,,,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,,,0.128,-2.16,0.68,-1.17,,,-1.01,92.8,92.6,80.8,,,0.25,0.316,0.239,,0.273,,,,,,,,,,,,,,,
32,2023-03-30,718772,Home Run,home_run,False,641933,666201,Tyler O'Neill,Alek Manoah,0,0,1,7debd1f1-677d-4e04-9f12-af0e2b251fbd,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,,,,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,,,0.128,-2.16,0.68,-1.17,,,-1.01,92.8,92.6,80.8,,,0.25,0.316,0.239,,0.273,,,,,,,,,,,,,,,
33,2023-03-30,718772,Single,single,False,669357,666201,Nolan Gorman,Alek Manoah,0,0,0,a007e82e-4d92-4166-a6a8-ab958b604bc4,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,,,,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,,,0.128,-2.16,0.68,-1.17,,,-1.01,92.8,92.6,80.8,,,0.25,0.316,0.239,,0.273,,,,,,,,,,,,,,,
34,2023-03-30,718772,Groundout,field_out,True,691023,666201,Jordan Walker,Alek Manoah,0,0,0,d5be3e55-5c1d-491d-b6f7-29c68d26ce35,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,,,,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,,,0.128,-2.16,0.68,-1.17,,,-1.01,92.8,92.6,80.8,,,0.25,0.316,0.239,,0.273,,,,,,,,,,,,,,,
35,2023-03-30,718772,Single,single,False,543807,571945,George Springer,Miles Mikolas,1,0,0,3dd2c528-923b-4785-9ecd-fbc7795e235b,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,,,,,
36,2023-03-30,718772,Strikeout,strikeout,True,666182,571945,Bo Bichette,Miles Mikolas,0,0,0,58242baa-0dfc-4d40-bef6-6e12e366cc18,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,,,,,
37,2023-03-30,718772,Single,single,False,665489,571945,Vladimir Guerrero Jr.,Miles Mikolas,0,0,1,6f5e09c6-376f-4b84-8ef2-2fec57617d48,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,108.0,107.0,108.0,0.243,0.26,0.243,0.198,0.002,0.054000000000000006,-0.19,-1.61,0.62,-0.92,-0.89,2.68,93.3,92.7,86.4,75.9,68.1,0.34,0.29,0.245,0.261,0.182,,,,,,,,,,,,,,,
