,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CH%,wSI/C,wSL/C,wCH/C,vSI,vSL,SI_ba,CH_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,wFA/C,wCU/C,vFA,vCU,FF_ba,ST_ba,CU_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2023-08-05,717123,Strikeout,strikeout,True,672580,650911,Maikel Garcia,Cristopher Sánchez,0,0,0,9bb54811-e4b3-4b5a-824c-4e4a557d205c,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-08-05,717123,Flyout,field_out,True,677951,650911,Bobby Witt Jr.,Cristopher Sánchez,0,0,0,50b89de5-44b2-4423-b314-7f4f641dd0f0,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-08-05,717123,Single,single,False,622110,650911,Matt Duffy,Cristopher Sánchez,0,0,0,411ad5f7-9ab4-42fb-ab6b-b6641480d847,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-08-05,717123,Forceout,force_out,True,521692,650911,Salvador Perez,Cristopher Sánchez,0,0,1,769ffb2d-2cfc-4e40-896c-164ca172fa45,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,71.0,104.0,97.0,123.0,100.0,100.0,0.462,0.21100000000000002,0.327,0.65,0.2,1.1,92.1,82.7,0.297,0.148,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-08-05,717123,Walk,walk,False,656941,679525,Kyle Schwarber,Alec Marsh,0,0,0,04307ae5-74ac-492c-b79a-c744d761e8b0,679525.0,alecmarsh,Marsh,Right,Alec Marsh,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.17800000000000002,0.428,0.096,0.35600000000000004,0.386,87.0,78.0,99.0,92.0,98.0,98.0,96.0,106.0,91.0,99.0,0.07200000000000001,0.258,0.149,1.98,-1.26,-3.65,94.1,86.1,0.29,0.346,0.233,100.0,97.0,101.0,96.0,91.0,88.0,0.373,0.149,-0.89,-0.87,94.2,81.1,0.256,0.208,0.263,,,,,,,,,,,,,,,,,,,,
5,2023-08-05,717123,Home Run,home_run,False,664761,679525,Alec Bohm,Alec Marsh,0,0,1,ddbc2bc4-f4a9-4139-8300-c2589e264aff,679525.0,alecmarsh,Marsh,Right,Alec Marsh,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.17800000000000002,0.428,0.096,0.35600000000000004,0.386,87.0,78.0,99.0,92.0,98.0,98.0,96.0,106.0,91.0,99.0,0.07200000000000001,0.258,0.149,1.98,-1.26,-3.65,94.1,86.1,0.29,0.346,0.233,100.0,97.0,101.0,96.0,91.0,88.0,0.373,0.149,-0.89,-0.87,94.2,81.1,0.256,0.208,0.263,,,,,,,,,,,,,,,,,,,,
6,2023-08-05,717123,Single,single,False,547180,679525,Bryce Harper,Alec Marsh,1,0,0,20ec91e6-ab5a-4ecd-b82d-d770e9249163,679525.0,alecmarsh,Marsh,Right,Alec Marsh,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.17800000000000002,0.428,0.096,0.35600000000000004,0.386,87.0,78.0,99.0,92.0,98.0,98.0,96.0,106.0,91.0,99.0,0.07200000000000001,0.258,0.149,1.98,-1.26,-3.65,94.1,86.1,0.29,0.346,0.233,100.0,97.0,101.0,96.0,91.0,88.0,0.373,0.149,-0.89,-0.87,94.2,81.1,0.256,0.208,0.263,,,,,,,,,,,,,,,,,,,,
7,2023-08-05,717123,Strikeout,strikeout,True,592206,679525,Nick Castellanos,Alec Marsh,0,0,0,8a2f0cc6-d013-42a1-baa2-3827fb910891,679525.0,alecmarsh,Marsh,Right,Alec Marsh,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.17800000000000002,0.428,0.096,0.35600000000000004,0.386,87.0,78.0,99.0,92.0,98.0,98.0,96.0,106.0,91.0,99.0,0.07200000000000001,0.258,0.149,1.98,-1.26,-3.65,94.1,86.1,0.29,0.346,0.233,100.0,97.0,101.0,96.0,91.0,88.0,0.373,0.149,-0.89,-0.87,94.2,81.1,0.256,0.208,0.263,,,,,,,,,,,,,,,,,,,,
8,2023-08-05,717123,Strikeout,strikeout,True,681082,679525,Bryson Stott,Alec Marsh,0,0,0,19c2c228-2266-4d85-aeaa-e60b519e9963,679525.0,alecmarsh,Marsh,Right,Alec Marsh,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.17800000000000002,0.428,0.096,0.35600000000000004,0.386,87.0,78.0,99.0,92.0,98.0,98.0,96.0,106.0,91.0,99.0,0.07200000000000001,0.258,0.149,1.98,-1.26,-3.65,94.1,86.1,0.29,0.346,0.233,100.0,97.0,101.0,96.0,91.0,88.0,0.373,0.149,-0.89,-0.87,94.2,81.1,0.256,0.208,0.263,,,,,,,,,,,,,,,,,,,,
9,2023-08-05,717123,Single,single,False,592663,679525,J.T. Realmuto,Alec Marsh,0,0,1,6bd443e8-1b84-4169-8137-e49c87ee6508,679525.0,alecmarsh,Marsh,Right,Alec Marsh,5.69,5.92,74.1,94.0,97.0,94.0,0.728,10.29,4.72,9.32,1.94,0.82,0.17800000000000002,0.428,0.096,0.35600000000000004,0.386,87.0,78.0,99.0,92.0,98.0,98.0,96.0,106.0,91.0,99.0,0.07200000000000001,0.258,0.149,1.98,-1.26,-3.65,94.1,86.1,0.29,0.346,0.233,100.0,97.0,101.0,96.0,91.0,88.0,0.373,0.149,-0.89,-0.87,94.2,81.1,0.256,0.208,0.263,,,,,,,,,,,,,,,,,,,,
