,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,SL_ba,SI_ba,CU_ba,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FC_ba,FS_ba
0,2023-04-19,718513,Groundout,field_out,True,680757,605513,Steven Kwan,Spencer Turnbull,1,0,0,39831811-6f35-4681-9d9c-8e68b67cf8f3,605513.0,spencerturnbull,Turnbull,Right,Spencer Turnbull,7.26,6.12,31.0,100.0,98.0,97.0,0.8009999999999999,6.97,4.35,10.74,1.45,1.48,0.272,0.33,0.184,0.369,0.418,87.5,122.0,85.0,86.0,92.0,103.0,106.0,92.0,106.0,100.0,91.0,99.0,91.0,104.0,98.0,100.0,0.193,0.405,0.223,0.068,0.11,-1.03,0.8,-1.38,-6.82,-2.39,92.9,93.4,83.8,78.6,0.273,0.29,0.304,0.5,0.143,,,,,,,,,,,,,,
1,2023-04-19,718513,Strikeout,strikeout,True,665926,605513,Andrés Giménez,Spencer Turnbull,0,0,0,dbfaf97f-a62d-451c-99ee-3be4d11bf435,605513.0,spencerturnbull,Turnbull,Right,Spencer Turnbull,7.26,6.12,31.0,100.0,98.0,97.0,0.8009999999999999,6.97,4.35,10.74,1.45,1.48,0.272,0.33,0.184,0.369,0.418,87.5,122.0,85.0,86.0,92.0,103.0,106.0,92.0,106.0,100.0,91.0,99.0,91.0,104.0,98.0,100.0,0.193,0.405,0.223,0.068,0.11,-1.03,0.8,-1.38,-6.82,-2.39,92.9,93.4,83.8,78.6,0.273,0.29,0.304,0.5,0.143,,,,,,,,,,,,,,
2,2023-04-19,718513,Pop Out,field_out,True,608070,605513,José Ramírez,Spencer Turnbull,0,0,0,e5e752cd-6e07-4aa3-bdf7-02dd401b7066,605513.0,spencerturnbull,Turnbull,Right,Spencer Turnbull,7.26,6.12,31.0,100.0,98.0,97.0,0.8009999999999999,6.97,4.35,10.74,1.45,1.48,0.272,0.33,0.184,0.369,0.418,87.5,122.0,85.0,86.0,92.0,103.0,106.0,92.0,106.0,100.0,91.0,99.0,91.0,104.0,98.0,100.0,0.193,0.405,0.223,0.068,0.11,-1.03,0.8,-1.38,-6.82,-2.39,92.9,93.4,83.8,78.6,0.273,0.29,0.304,0.5,0.143,,,,,,,,,,,,,,
3,2023-04-19,718513,Flyout,field_out,True,665155,615698,Nick Maton,Cal Quantrill,0,0,0,aceb47a8-cd93-4ed9-9652-ca63d6f0aecb,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,,,,0.41600000000000004,0.01,,0.109,0.10099999999999999,-2.44,0.18,,1.28,-2.42,93.8,93.7,,82.0,0.333,,0.277,0.188,0.344,103.0,94.0,93.0,113.0,104.0,104.0,0.24100000000000002,0.12300000000000001,-0.89,-1.13,88.1,86.8,0.33,0.241
4,2023-04-19,718513,Strikeout,strikeout,True,682985,615698,Riley Greene,Cal Quantrill,0,0,0,fc29d349-e63b-4f35-9384-ee5e37c60b48,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,,,,0.41600000000000004,0.01,,0.109,0.10099999999999999,-2.44,0.18,,1.28,-2.42,93.8,93.7,,82.0,0.333,,0.277,0.188,0.344,103.0,94.0,93.0,113.0,104.0,104.0,0.24100000000000002,0.12300000000000001,-0.89,-1.13,88.1,86.8,0.33,0.241
5,2023-04-19,718513,Flyout,field_out,True,595879,615698,Javier Báez,Cal Quantrill,0,0,0,39689912-7ff9-41ea-805d-241d3edc078e,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,5.24,5.85,99.2,98.0,95.0,95.0,0.83,5.24,3.16,10.02,0.99,1.12,0.22399999999999998,0.451,0.18600000000000003,0.311,0.384,86.1,85.0,94.0,91.0,103.0,110.0,111.0,75.0,77.0,73.0,86.0,96.0,90.0,,,,0.41600000000000004,0.01,,0.109,0.10099999999999999,-2.44,0.18,,1.28,-2.42,93.8,93.7,,82.0,0.333,,0.277,0.188,0.344,103.0,94.0,93.0,113.0,104.0,104.0,0.24100000000000002,0.12300000000000001,-0.89,-1.13,88.1,86.8,0.33,0.241
6,2023-04-19,718513,Groundout,field_out,True,605137,605513,Josh Bell,Spencer Turnbull,0,0,0,cfd79025-9601-4471-a732-16955aa97d3d,605513.0,spencerturnbull,Turnbull,Right,Spencer Turnbull,7.26,6.12,31.0,100.0,98.0,97.0,0.8009999999999999,6.97,4.35,10.74,1.45,1.48,0.272,0.33,0.184,0.369,0.418,87.5,122.0,85.0,86.0,92.0,103.0,106.0,92.0,106.0,100.0,91.0,99.0,91.0,104.0,98.0,100.0,0.193,0.405,0.223,0.068,0.11,-1.03,0.8,-1.38,-6.82,-2.39,92.9,93.4,83.8,78.6,0.273,0.29,0.304,0.5,0.143,,,,,,,,,,,,,,
7,2023-04-19,718513,Walk,walk,False,647304,605513,Josh Naylor,Spencer Turnbull,0,0,0,81dc9926-f12a-4c31-8c6b-6f3e2c69d592,605513.0,spencerturnbull,Turnbull,Right,Spencer Turnbull,7.26,6.12,31.0,100.0,98.0,97.0,0.8009999999999999,6.97,4.35,10.74,1.45,1.48,0.272,0.33,0.184,0.369,0.418,87.5,122.0,85.0,86.0,92.0,103.0,106.0,92.0,106.0,100.0,91.0,99.0,91.0,104.0,98.0,100.0,0.193,0.405,0.223,0.068,0.11,-1.03,0.8,-1.38,-6.82,-2.39,92.9,93.4,83.8,78.6,0.273,0.29,0.304,0.5,0.143,,,,,,,,,,,,,,
8,2023-04-19,718513,Strikeout,strikeout,True,686823,605513,Will Brennan,Spencer Turnbull,0,0,0,5ea7c508-7cbe-4b8e-b578-e99944df6dbd,605513.0,spencerturnbull,Turnbull,Right,Spencer Turnbull,7.26,6.12,31.0,100.0,98.0,97.0,0.8009999999999999,6.97,4.35,10.74,1.45,1.48,0.272,0.33,0.184,0.369,0.418,87.5,122.0,85.0,86.0,92.0,103.0,106.0,92.0,106.0,100.0,91.0,99.0,91.0,104.0,98.0,100.0,0.193,0.405,0.223,0.068,0.11,-1.03,0.8,-1.38,-6.82,-2.39,92.9,93.4,83.8,78.6,0.273,0.29,0.304,0.5,0.143,,,,,,,,,,,,,,
9,2023-04-19,718513,Flyout,field_out,True,672356,605513,Gabriel Arias,Spencer Turnbull,1,0,0,385ae3cf-d1d1-4b30-8a07-617527119c6a,605513.0,spencerturnbull,Turnbull,Right,Spencer Turnbull,7.26,6.12,31.0,100.0,98.0,97.0,0.8009999999999999,6.97,4.35,10.74,1.45,1.48,0.272,0.33,0.184,0.369,0.418,87.5,122.0,85.0,86.0,92.0,103.0,106.0,92.0,106.0,100.0,91.0,99.0,91.0,104.0,98.0,100.0,0.193,0.405,0.223,0.068,0.11,-1.03,0.8,-1.38,-6.82,-2.39,92.9,93.4,83.8,78.6,0.273,0.29,0.304,0.5,0.143,,,,,,,,,,,,,,
