,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,SI_ba,CH_ba,FF_ba,SL_ba,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,ST_ba
38,2023-06-29,717569,Lineout,field_out,True,457759,666200,Justin Turner,Jesús Luzardo,0,0,0,7a11a6d8-f90a-4193-b9fe-d424e023f455,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.314,0.248,0.232,0.233,,,,,,,,,
39,2023-06-29,717569,Strikeout,strikeout,True,624585,678394,Jorge Soler,Brayan Bello,0,0,0,ccdc9af6-25d0-4e84-be0e-64c1996cd872,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,86.2,80.0,103.0,99.0,83.0,102.0,93.0,93.0,101.0,98.0,103.0,94.0,103.0,88.0,100.0,88.0,0.364,0.207,0.015,0.175,0.239,-1.91,-6.73,0.52,-1.86,1.38,95.5,89.1,95.0,85.3,0.278,0.196,0.31,0.3,0.462,,,,,,,,
40,2023-06-29,717569,Lineout,field_out,True,650559,678394,Bryan De La Cruz,Brayan Bello,0,0,0,0dab1c79-82b0-4e22-843e-e018bc4f4e2b,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,86.2,80.0,103.0,99.0,83.0,102.0,93.0,93.0,101.0,98.0,103.0,94.0,103.0,88.0,100.0,88.0,0.364,0.207,0.015,0.175,0.239,-1.91,-6.73,0.52,-1.86,1.38,95.5,89.1,95.0,85.3,0.278,0.196,0.31,0.3,0.462,,,,,,,,
41,2023-06-29,717569,Flyout,field_out,True,665862,678394,Jazz Chisholm Jr.,Brayan Bello,0,0,0,de6076b9-8f80-4d9c-97e3-ae444696fd0e,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,86.2,80.0,103.0,99.0,83.0,102.0,93.0,93.0,101.0,98.0,103.0,94.0,103.0,88.0,100.0,88.0,0.364,0.207,0.015,0.175,0.239,-1.91,-6.73,0.52,-1.86,1.38,95.5,89.1,95.0,85.3,0.278,0.196,0.31,0.3,0.462,,,,,,,,
42,2023-06-29,717569,Pop Out,field_out,True,608701,666200,Rob Refsnyder,Jesús Luzardo,0,0,0,94900d63-2b5f-49fe-8496-342dc4ce9614,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.314,0.248,0.232,0.233,,,,,,,,,
43,2023-06-29,717569,Single,single,False,646240,666200,Rafael Devers,Jesús Luzardo,0,0,0,ae28a37c-5614-466b-8133-996cdcf739e2,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.314,0.248,0.232,0.233,,,,,,,,,
44,2023-06-29,717569,Single,single,False,594807,666200,Adam Duvall,Jesús Luzardo,1,0,1,387d3398-f1e8-4844-9da9-e0a3379532b4,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.314,0.248,0.232,0.233,,,,,,,,,
45,2023-06-29,717569,Strikeout,strikeout,True,807799,677053,Masataka Yoshida,Andrew Nardi,0,0,0,e5eb0fb3-76f9-43a2-9945-b1a391096e61,677053.0,andrewnardi,Nardi,Left,Andrew Nardi,2.67,2.77,57.1,104.0,112.0,108.0,0.733,11.46,3.3,7.06,1.1,1.2,0.309,0.33799999999999997,0.252,0.252,0.433,90.0,71.0,82.0,86.0,109.0,102.0,104.0,,,,116.0,107.0,113.0,,,,,0.613,,0.37799999999999995,0.009000000000000001,1.19,,,-0.01,0.87,94.6,,,82.7,,,0.224,0.2,,,,,,,,,
46,2023-06-29,717569,Groundout,field_out,True,624414,677053,Christian Arroyo,Andrew Nardi,0,0,0,ed8d91eb-ab66-417a-9259-f4c59a8d2ee6,677053.0,andrewnardi,Nardi,Left,Andrew Nardi,2.67,2.77,57.1,104.0,112.0,108.0,0.733,11.46,3.3,7.06,1.1,1.2,0.309,0.33799999999999997,0.252,0.252,0.433,90.0,71.0,82.0,86.0,109.0,102.0,104.0,,,,116.0,107.0,113.0,,,,,0.613,,0.37799999999999995,0.009000000000000001,1.19,,,-0.01,0.87,94.6,,,82.7,,,0.224,0.2,,,,,,,,,
47,2023-06-29,717569,Single,single,False,516416,678394,Jean Segura,Brayan Bello,0,0,0,b43c43f6-79a0-4b69-92bc-3334bc6f90e1,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,86.2,80.0,103.0,99.0,83.0,102.0,93.0,93.0,101.0,98.0,103.0,94.0,103.0,88.0,100.0,88.0,0.364,0.207,0.015,0.175,0.239,-1.91,-6.73,0.52,-1.86,1.38,95.5,89.1,95.0,85.3,0.278,0.196,0.31,0.3,0.462,,,,,,,,
48,2023-06-29,717569,Single,single,False,621563,678394,Joey Wendle,Brayan Bello,1,0,1,6688cae2-06d6-4b4a-a7e3-bea389e8f615,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,86.2,80.0,103.0,99.0,83.0,102.0,93.0,93.0,101.0,98.0,103.0,94.0,103.0,88.0,100.0,88.0,0.364,0.207,0.015,0.175,0.239,-1.91,-6.73,0.52,-1.86,1.38,95.5,89.1,95.0,85.3,0.278,0.196,0.31,0.3,0.462,,,,,,,,
49,2023-06-29,717569,Single,single,False,542932,455119,Jon Berti,Chris Martin,1,0,1,97e2bb58-01b3-425b-b3d3-167107cc071c,455119.0,chrismartin,Martin,Right,Chris Martin,1.05,3.18,51.1,114.0,110.0,111.0,0.804,8.06,1.4,7.89,0.35,2.43,0.331,0.379,0.193,0.248,0.49200000000000005,,,,,90.0,115.0,106.0,123.0,114.0,114.0,135.0,114.0,112.0,109.0,111.0,106.0,0.15,0.345,0.345,0.054000000000000006,,-0.6,3.27,2.5,0.09,,95.7,92.3,94.9,85.3,0.273,,0.313,0.0,0.234,134.0,120.0,133.0,0.107,4.87,88.2,0.094,0.3
50,2023-06-29,717569,Single,single,False,660821,455119,Jesús Sánchez,Chris Martin,0,0,1,8c365ab6-69ef-4e72-acff-a086f79c4537,455119.0,chrismartin,Martin,Right,Chris Martin,1.05,3.18,51.1,114.0,110.0,111.0,0.804,8.06,1.4,7.89,0.35,2.43,0.331,0.379,0.193,0.248,0.49200000000000005,,,,,90.0,115.0,106.0,123.0,114.0,114.0,135.0,114.0,112.0,109.0,111.0,106.0,0.15,0.345,0.345,0.054000000000000006,,-0.6,3.27,2.5,0.09,,95.7,92.3,94.9,85.3,0.273,,0.313,0.0,0.234,134.0,120.0,133.0,0.107,4.87,88.2,0.094,0.3
51,2023-06-29,717569,Grounded Into DP,grounded_into_double_play,True,663743,455119,Nick Fortes,Chris Martin,0,0,1,3c3c3b78-7629-4bcd-b369-dca4c07e3e0e,455119.0,chrismartin,Martin,Right,Chris Martin,1.05,3.18,51.1,114.0,110.0,111.0,0.804,8.06,1.4,7.89,0.35,2.43,0.331,0.379,0.193,0.248,0.49200000000000005,,,,,90.0,115.0,106.0,123.0,114.0,114.0,135.0,114.0,112.0,109.0,111.0,106.0,0.15,0.345,0.345,0.054000000000000006,,-0.6,3.27,2.5,0.09,,95.7,92.3,94.9,85.3,0.273,,0.313,0.0,0.234,134.0,120.0,133.0,0.107,4.87,88.2,0.094,0.3
52,2023-06-29,717569,Intent Walk,intent_walk,False,650333,455119,Luis Arraez,Chris Martin,0,0,0,07175696-0536-1033-000c-f08cd117d70a,455119.0,chrismartin,Martin,Right,Chris Martin,1.05,3.18,51.1,114.0,110.0,111.0,0.804,8.06,1.4,7.89,0.35,2.43,0.331,0.379,0.193,0.248,0.49200000000000005,,,,,90.0,115.0,106.0,123.0,114.0,114.0,135.0,114.0,112.0,109.0,111.0,106.0,0.15,0.345,0.345,0.054000000000000006,,-0.6,3.27,2.5,0.09,,95.7,92.3,94.9,85.3,0.273,,0.313,0.0,0.234,134.0,120.0,133.0,0.107,4.87,88.2,0.094,0.3
53,2023-06-29,717569,Strikeout,strikeout,True,624585,455119,Jorge Soler,Chris Martin,0,0,0,5d2650de-6e1e-4adc-8d5b-74d8f29ea5c9,455119.0,chrismartin,Martin,Right,Chris Martin,1.05,3.18,51.1,114.0,110.0,111.0,0.804,8.06,1.4,7.89,0.35,2.43,0.331,0.379,0.193,0.248,0.49200000000000005,,,,,90.0,115.0,106.0,123.0,114.0,114.0,135.0,114.0,112.0,109.0,111.0,106.0,0.15,0.345,0.345,0.054000000000000006,,-0.6,3.27,2.5,0.09,,95.7,92.3,94.9,85.3,0.273,,0.313,0.0,0.234,134.0,120.0,133.0,0.107,4.87,88.2,0.094,0.3
54,2023-06-29,717569,Single,single,False,571771,656945,Enrique Hernández,Tanner Scott,0,0,0,d3f24b31-d63e-4553-93cc-6a5c52d6dac4,656945.0,tannerscott,"Scott, Tan",Left,Tanner Scott,2.31,2.5,78.0,101.0,124.0,111.0,0.659,12.0,2.77,6.12,0.35,1.87,0.29100000000000004,0.38299999999999995,0.2,0.263,0.45,,,,,127.0,102.0,112.0,,,,121.0,99.0,110.0,,,,,0.474,,0.526,,1.41,,,2.47,,96.8,,,89.4,,,0.215,0.173,,,,,,,,,
55,2023-06-29,717569,Bunt Pop Out,field_out,True,657136,656945,Connor Wong,Tanner Scott,0,0,0,b0abcb0d-a11c-44e7-adc7-fa9d22968b31,656945.0,tannerscott,"Scott, Tan",Left,Tanner Scott,2.31,2.5,78.0,101.0,124.0,111.0,0.659,12.0,2.77,6.12,0.35,1.87,0.29100000000000004,0.38299999999999995,0.2,0.263,0.45,,,,,127.0,102.0,112.0,,,,121.0,99.0,110.0,,,,,0.474,,0.526,,1.41,,,2.47,,96.8,,,89.4,,,0.215,0.173,,,,,,,,,
56,2023-06-29,717569,Strikeout,strikeout,True,657077,656945,Alex Verdugo,Tanner Scott,0,0,0,567a0bc2-22a2-459b-8c3e-f64aa84791ee,656945.0,tannerscott,"Scott, Tan",Left,Tanner Scott,2.31,2.5,78.0,101.0,124.0,111.0,0.659,12.0,2.77,6.12,0.35,1.87,0.29100000000000004,0.38299999999999995,0.2,0.263,0.45,,,,,127.0,102.0,112.0,,,,121.0,99.0,110.0,,,,,0.474,,0.526,,1.41,,,2.47,,96.8,,,89.4,,,0.215,0.173,,,,,,,,,
57,2023-06-29,717569,Strikeout,strikeout,True,457759,656945,Justin Turner,Tanner Scott,0,0,0,c68f1ac5-60ac-4bd3-888c-596e4e9a658b,656945.0,tannerscott,"Scott, Tan",Left,Tanner Scott,2.31,2.5,78.0,101.0,124.0,111.0,0.659,12.0,2.77,6.12,0.35,1.87,0.29100000000000004,0.38299999999999995,0.2,0.263,0.45,,,,,127.0,102.0,112.0,,,,121.0,99.0,110.0,,,,,0.474,,0.526,,1.41,,,2.47,,96.8,,,89.4,,,0.215,0.173,,,,,,,,,
58,2023-06-29,717569,Single,single,False,650559,445276,Bryan De La Cruz,Kenley Jansen,0,0,0,5386c0ec-d2b5-4010-8997-6e06f8bb48c1,445276.0,kenleyjansen,Jansen,Right,Kenley Jansen,3.63,3.14,44.2,103.0,120.0,111.0,0.752,10.48,3.43,8.06,1.01,0.4,0.316,0.35,0.239,0.299,0.47,83.0,,,,,,,125.0,96.0,92.0,82.0,105.0,109.0,125.0,104.0,114.0,0.09300000000000001,,0.7879999999999999,0.11800000000000001,0.001,,0.92,-2.09,-1.41,-3.64,,94.3,95.3,84.1,0.214,,,0.25,0.237,,,,,,,,
59,2023-06-29,717569,Home Run,home_run,False,665862,445276,Jazz Chisholm Jr.,Kenley Jansen,0,0,1,f293f84d-f08d-43cc-a138-2224e7c9cdb4,445276.0,kenleyjansen,Jansen,Right,Kenley Jansen,3.63,3.14,44.2,103.0,120.0,111.0,0.752,10.48,3.43,8.06,1.01,0.4,0.316,0.35,0.239,0.299,0.47,83.0,,,,,,,125.0,96.0,92.0,82.0,105.0,109.0,125.0,104.0,114.0,0.09300000000000001,,0.7879999999999999,0.11800000000000001,0.001,,0.92,-2.09,-1.41,-3.64,,94.3,95.3,84.1,0.214,,,0.25,0.237,,,,,,,,
60,2023-06-29,717569,Pop Out,field_out,True,516416,445276,Jean Segura,Kenley Jansen,0,0,0,afef9f99-4243-446d-a8d2-a23df7fd56e7,445276.0,kenleyjansen,Jansen,Right,Kenley Jansen,3.63,3.14,44.2,103.0,120.0,111.0,0.752,10.48,3.43,8.06,1.01,0.4,0.316,0.35,0.239,0.299,0.47,83.0,,,,,,,125.0,96.0,92.0,82.0,105.0,109.0,125.0,104.0,114.0,0.09300000000000001,,0.7879999999999999,0.11800000000000001,0.001,,0.92,-2.09,-1.41,-3.64,,94.3,95.3,84.1,0.214,,,0.25,0.237,,,,,,,,
61,2023-06-29,717569,Single,single,False,621563,445276,Joey Wendle,Kenley Jansen,0,0,0,aae5e196-18c8-4ad4-8528-f602e02527e1,445276.0,kenleyjansen,Jansen,Right,Kenley Jansen,3.63,3.14,44.2,103.0,120.0,111.0,0.752,10.48,3.43,8.06,1.01,0.4,0.316,0.35,0.239,0.299,0.47,83.0,,,,,,,125.0,96.0,92.0,82.0,105.0,109.0,125.0,104.0,114.0,0.09300000000000001,,0.7879999999999999,0.11800000000000001,0.001,,0.92,-2.09,-1.41,-3.64,,94.3,95.3,84.1,0.214,,,0.25,0.237,,,,,,,,
62,2023-06-29,717569,Strikeout,strikeout,True,542932,445276,Jon Berti,Kenley Jansen,0,0,1,16fbbbc6-18b5-415f-8bdc-e2cf05d1d90c,445276.0,kenleyjansen,Jansen,Right,Kenley Jansen,3.63,3.14,44.2,103.0,120.0,111.0,0.752,10.48,3.43,8.06,1.01,0.4,0.316,0.35,0.239,0.299,0.47,83.0,,,,,,,125.0,96.0,92.0,82.0,105.0,109.0,125.0,104.0,114.0,0.09300000000000001,,0.7879999999999999,0.11800000000000001,0.001,,0.92,-2.09,-1.41,-3.64,,94.3,95.3,84.1,0.214,,,0.25,0.237,,,,,,,,
63,2023-06-29,717569,Strikeout,strikeout,True,608701,640462,Rob Refsnyder,A.J. Puk,0,0,0,130dfab3-b18c-4f15-bd5b-018e7bf79b10,640462.0,ajpuk,Puk,Left,A.J. Puk,3.97,3.06,56.2,103.0,115.0,109.0,0.685,12.39,2.06,8.58,1.59,1.1,0.302,0.423,0.242,0.322,0.486,87.8,102.0,110.0,98.0,108.0,104.0,108.0,111.0,98.0,101.0,124.0,102.0,112.0,,,,0.051,0.511,,0.426,0.008,0.74,,1.68,-0.59,-5.52,95.8,,95.3,84.0,0.273,,0.238,,,,,,0.004,9.71,86.3,,0.241
64,2023-06-29,717569,Strikeout,strikeout,True,646240,640462,Rafael Devers,A.J. Puk,0,0,0,5a61e0b2-50f3-454d-9903-14128ceeb855,640462.0,ajpuk,Puk,Left,A.J. Puk,3.97,3.06,56.2,103.0,115.0,109.0,0.685,12.39,2.06,8.58,1.59,1.1,0.302,0.423,0.242,0.322,0.486,87.8,102.0,110.0,98.0,108.0,104.0,108.0,111.0,98.0,101.0,124.0,102.0,112.0,,,,0.051,0.511,,0.426,0.008,0.74,,1.68,-0.59,-5.52,95.8,,95.3,84.0,0.273,,0.238,,,,,,0.004,9.71,86.3,,0.241
65,2023-06-29,717569,Flyout,field_out,True,594807,640462,Adam Duvall,A.J. Puk,1,0,0,d9dcfe6f-83bb-4434-9cce-5d8c046ee2a3,640462.0,ajpuk,Puk,Left,A.J. Puk,3.97,3.06,56.2,103.0,115.0,109.0,0.685,12.39,2.06,8.58,1.59,1.1,0.302,0.423,0.242,0.322,0.486,87.8,102.0,110.0,98.0,108.0,104.0,108.0,111.0,98.0,101.0,124.0,102.0,112.0,,,,0.051,0.511,,0.426,0.008,0.74,,1.68,-0.59,-5.52,95.8,,95.3,84.0,0.273,,0.238,,,,,,0.004,9.71,86.3,,0.241
