,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CU_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,FC_ba,SI_ba,FS%,wFS/C,vFS,FS_ba,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,KC%,wKC/C,vKC
10,2023-05-12,718212,Strikeout,strikeout,True,656413,691587,Stuart Fairchild,Eury Pérez,0,0,0,5aa6bf08-88c4-49eb-8c53-01c31796a980,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-05-12,718212,Groundout,field_out,True,493329,668933,Yuli Gurriel,Graham Ashcraft,0,0,0,51ff451a-c606-4909-9473-e5bbd457eeb5,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,,,,166.0,102.0,114.0,,0.373,,0.0,,-0.37,,-25.75,,88.3,,,0.221,,,57.0,90.0,82.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.15,-1.17,95.8,96.5,0.292,0.286,,,,,,,,,,,,,,
12,2023-05-12,718212,Flyout,field_out,True,650559,668933,Bryan De La Cruz,Graham Ashcraft,0,0,0,f119fec6-926f-4011-9074-7f2d1252dfaa,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,,,,166.0,102.0,114.0,,0.373,,0.0,,-0.37,,-25.75,,88.3,,,0.221,,,57.0,90.0,82.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.15,-1.17,95.8,96.5,0.292,0.286,,,,,,,,,,,,,,
13,2023-05-12,718212,Walk,walk,False,516416,668933,Jean Segura,Graham Ashcraft,0,0,0,41c911eb-3c62-4865-8649-ea32c5ba3074,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,,,,166.0,102.0,114.0,,0.373,,0.0,,-0.37,,-25.75,,88.3,,,0.221,,,57.0,90.0,82.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.15,-1.17,95.8,96.5,0.292,0.286,,,,,,,,,,,,,,
14,2023-05-12,718212,Strikeout,strikeout,True,680814,668933,Peyton Burdick,Graham Ashcraft,0,0,0,1e871f24-130c-49aa-a42e-0e707f56e862,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,,,,166.0,102.0,114.0,,0.373,,0.0,,-0.37,,-25.75,,88.3,,,0.221,,,57.0,90.0,82.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.15,-1.17,95.8,96.5,0.292,0.286,,,,,,,,,,,,,,
15,2023-05-12,718212,Strikeout,strikeout,True,676480,691587,Jose Barrero,Eury Pérez,0,0,0,4a9e7d95-97b0-4545-8bac-8dce917656d0,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-05-12,718212,Strikeout,strikeout,True,663697,691587,Jonathan India,Eury Pérez,0,0,0,39137282-0d75-45d1-91b3-8f5f4f6ab895,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-05-12,718212,Walk,walk,False,641584,691587,Jake Fraley,Eury Pérez,1,0,0,b55adf2c-108b-4784-91de-7d5df4447a0d,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-05-12,718212,Groundout,field_out,True,668715,691587,Spencer Steer,Eury Pérez,1,0,1,ce26e105-b715-404c-921d-3cff3750a297,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-05-12,718212,Groundout,field_out,True,607732,668933,Jacob Stallings,Graham Ashcraft,0,0,0,e78f059e-753d-4498-ad22-22d9f755c869,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,,,,166.0,102.0,114.0,,0.373,,0.0,,-0.37,,-25.75,,88.3,,,0.221,,,57.0,90.0,82.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.15,-1.17,95.8,96.5,0.292,0.286,,,,,,,,,,,,,,
20,2023-05-12,718212,Strikeout,strikeout,True,621563,668933,Joey Wendle,Graham Ashcraft,0,0,0,c8040a54-0cd9-4cb0-b51c-348f873faa21,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,,,,166.0,102.0,114.0,,0.373,,0.0,,-0.37,,-25.75,,88.3,,,0.221,,,57.0,90.0,82.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.15,-1.17,95.8,96.5,0.292,0.286,,,,,,,,,,,,,,
21,2023-05-12,718212,Single,single,False,665862,668933,Jazz Chisholm Jr.,Graham Ashcraft,1,0,0,37d79a3f-7ebe-499d-a225-83219dd020b8,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,,,,166.0,102.0,114.0,,0.373,,0.0,,-0.37,,-25.75,,88.3,,,0.221,,,57.0,90.0,82.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.15,-1.17,95.8,96.5,0.292,0.286,,,,,,,,,,,,,,
22,2023-05-12,718212,Forceout,force_out,True,624585,668933,Jorge Soler,Graham Ashcraft,0,0,1,669b4b47-7415-41f8-af88-0e8755593f25,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,,,,166.0,102.0,114.0,,0.373,,0.0,,-0.37,,-25.75,,88.3,,,0.221,,,57.0,90.0,82.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.15,-1.17,95.8,96.5,0.292,0.286,,,,,,,,,,,,,,
23,2023-05-12,718212,Home Run,home_run,False,663886,691587,Tyler Stephenson,Eury Pérez,1,1,0,9322e6e9-2f71-4d7f-8047-a0c15483b233,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-05-12,718212,Double,double,False,669222,691587,Nick Senzel,Eury Pérez,1,0,0,f447340b-6ea0-4779-b2b5-d8af5bceacfa,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-05-12,718212,Bunt Groundout,field_out,True,592656,691587,Henry Ramos,Eury Pérez,0,0,0,5b0e8db0-9158-459d-91d6-c275976157ec,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-05-12,718212,Strikeout,strikeout,True,571976,691587,Wil Myers,Eury Pérez,0,0,1,1e2123a8-ed66-4102-a87e-fd27d1079f2f,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-05-12,718212,Groundout,field_out,True,656413,691587,Stuart Fairchild,Eury Pérez,1,0,0,bbd432a4-043e-4af1-ae28-39a5b5a846e6,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-05-12,718212,Field Error,field_error,False,650333,668933,Luis Arraez,Graham Ashcraft,0,0,0,b4b1d65d-6c8f-4bbe-99eb-c08ab467230d,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,,,,166.0,102.0,114.0,,0.373,,0.0,,-0.37,,-25.75,,88.3,,,0.221,,,57.0,90.0,82.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.15,-1.17,95.8,96.5,0.292,0.286,,,,,,,,,,,,,,
29,2023-05-12,718212,Flyout,field_out,True,493329,668933,Yuli Gurriel,Graham Ashcraft,1,0,0,00b5b541-91a0-41e6-84a4-35f4f746e9ec,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,,,,166.0,102.0,114.0,,0.373,,0.0,,-0.37,,-25.75,,88.3,,,0.221,,,57.0,90.0,82.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.15,-1.17,95.8,96.5,0.292,0.286,,,,,,,,,,,,,,
30,2023-05-12,718212,Double,double,False,650559,668933,Bryan De La Cruz,Graham Ashcraft,0,0,1,69204d9f-1692-44e9-9f36-6b78137bcd0b,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,,,,166.0,102.0,114.0,,0.373,,0.0,,-0.37,,-25.75,,88.3,,,0.221,,,57.0,90.0,82.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.15,-1.17,95.8,96.5,0.292,0.286,,,,,,,,,,,,,,
31,2023-05-12,718212,Lineout,field_out,True,516416,668933,Jean Segura,Graham Ashcraft,0,0,0,6d68704e-79b4-451f-8570-18a353ced715,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,,,,166.0,102.0,114.0,,0.373,,0.0,,-0.37,,-25.75,,88.3,,,0.221,,,57.0,90.0,82.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.15,-1.17,95.8,96.5,0.292,0.286,,,,,,,,,,,,,,
32,2023-05-12,718212,Flyout,field_out,True,680814,668933,Peyton Burdick,Graham Ashcraft,0,0,0,ab260935-31ac-48ff-a27c-15a0d23aa626,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,,,,166.0,102.0,114.0,,0.373,,0.0,,-0.37,,-25.75,,88.3,,,0.221,,,57.0,90.0,82.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.15,-1.17,95.8,96.5,0.292,0.286,,,,,,,,,,,,,,
33,2023-05-12,718212,Strikeout,strikeout,True,676480,691587,Jose Barrero,Eury Pérez,0,0,0,98f219aa-41ee-4181-b896-d2dc9fbe6fcb,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-05-12,718212,Flyout,field_out,True,663697,691587,Jonathan India,Eury Pérez,0,0,0,1e4646f3-0707-4257-a250-3118633e04ef,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2023-05-12,718212,Home Run,home_run,False,641584,691587,Jake Fraley,Eury Pérez,0,0,0,17c85b7d-02a3-49ce-8674-ccf581e1369c,691587.0,euryperez,"Pérez, Eu",Right,Eury Pérez,3.15,3.61,91.1,98.0,110.0,105.0,0.685,10.64,3.05,7.09,1.48,0.46,0.20600000000000002,0.46399999999999997,0.159,0.391,0.40700000000000003,89.7,86.0,85.0,82.0,91.0,95.0,99.0,128.0,100.0,109.0,101.0,102.0,107.0,0.45399999999999996,0.308,0.14,0.098,-0.47,0.99,1.89,0.99,97.5,86.4,81.2,0.289,0.183,0.098,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2023-05-12,718212,Double,double,False,668715,663773,Spencer Steer,Bryan Hoeing,1,1,0,7e10de06-8fb8-4920-96cb-dd406597cb38,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,,,,80.0,97.0,87.0,97.0,104.0,108.0,0.08900000000000001,0.318,,0.026000000000000002,-2.17,0.98,,-5.28,93.9,83.2,,0.333,0.179,,0.6,106.0,100.0,99.0,,,,0.526,,,-0.76,,94.1,,0.275,0.042,-5.4,84.9,0.333,,,,,,,,,,
37,2023-05-12,718212,Strikeout,strikeout,True,663886,663773,Tyler Stephenson,Bryan Hoeing,0,0,0,02de7caf-c7ab-481a-a28e-d221d1fd9a56,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,,,,80.0,97.0,87.0,97.0,104.0,108.0,0.08900000000000001,0.318,,0.026000000000000002,-2.17,0.98,,-5.28,93.9,83.2,,0.333,0.179,,0.6,106.0,100.0,99.0,,,,0.526,,,-0.76,,94.1,,0.275,0.042,-5.4,84.9,0.333,,,,,,,,,,
38,2023-05-12,718212,Groundout,field_out,True,607732,668933,Jacob Stallings,Graham Ashcraft,0,0,0,48ab2a6b-7211-48b6-a256-04c7745c5327,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,4.76,4.96,145.2,99.0,128.0,103.0,0.799,6.86,3.21,9.14,1.42,1.55,0.231,0.353,0.16399999999999998,0.302,0.435,90.4,,,,,,,,,,166.0,102.0,114.0,,0.373,,0.0,,-0.37,,-25.75,,88.3,,,0.221,,,57.0,90.0,82.0,116.0,98.0,100.0,0.09699999999999999,0.529,0.15,-1.17,95.8,96.5,0.292,0.286,,,,,,,,,,,,,,
