,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,SI_ba,CU_ba,CH_ba,SL_ba,FC_ba,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FF_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,ST_ba
11,2023-03-30,718768,Strikeout,strikeout,True,663656,656302,Kyle Tucker,Dylan Cease,0,0,0,8c10b0f9-90b3-49a2-ae37-902e9b53d73b,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,,,,,,,,0.43200000000000005,,0.386,,0.03,-0.15,,,0.4,,1.0,95.6,,,86.3,,,0.298,0.111,0.216,,120.0,101.0,108.0,83.0,94.0,99.0,0.152,-1.83,80.2,0.273,,,,,,,,
12,2023-03-30,718768,Flyout,field_out,True,673237,656302,Yainer Diaz,Dylan Cease,1,0,0,c2a5d66e-3cc7-4643-bc81-b003714a9950,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,,,,,,,,0.43200000000000005,,0.386,,0.03,-0.15,,,0.4,,1.0,95.6,,,86.3,,,0.298,0.111,0.216,,120.0,101.0,108.0,83.0,94.0,99.0,0.152,-1.83,80.2,0.273,,,,,,,,
13,2023-03-30,718768,Strikeout,strikeout,True,676694,656302,Jake Meyers,Dylan Cease,0,0,0,d2af1fc2-edab-4651-8a6b-569134034dea,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,,,,,,,,0.43200000000000005,,0.386,,0.03,-0.15,,,0.4,,1.0,95.6,,,86.3,,,0.298,0.111,0.216,,120.0,101.0,108.0,83.0,94.0,99.0,0.152,-1.83,80.2,0.273,,,,,,,,
14,2023-03-30,718768,Groundout,field_out,True,462101,664285,Elvis Andrus,Framber Valdez,1,0,0,91174814-ff8c-47ee-b1fe-533137f2ed23,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,,,,,,,,,,,,,,,
15,2023-03-30,718768,Groundout,field_out,True,663853,664285,Romy Gonzalez,Framber Valdez,1,0,0,cfb706c1-3240-428a-b091-e8dfb6c880ff,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,,,,,,,,,,,,,,,
16,2023-03-30,718768,Double,double,False,641313,664285,Tim Anderson,Framber Valdez,0,0,0,7245f411-70cd-433f-ab04-c7714cdf4683,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,,,,,,,,,,,,,,,
17,2023-03-30,718768,Groundout,field_out,True,673357,664285,Luis Robert Jr.,Framber Valdez,1,0,0,89d9c709-d057-4a5a-9ee6-5f1a14ba1ba0,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,,,,,,,,,,,,,,,
18,2023-03-30,718768,Strikeout,strikeout,True,455117,656302,Martín Maldonado,Dylan Cease,0,0,0,b2c85ac3-440e-49c5-8973-82669c782af2,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,,,,,,,,0.43200000000000005,,0.386,,0.03,-0.15,,,0.4,,1.0,95.6,,,86.3,,,0.298,0.111,0.216,,120.0,101.0,108.0,83.0,94.0,99.0,0.152,-1.83,80.2,0.273,,,,,,,,
19,2023-03-30,718768,Groundout,field_out,True,643289,656302,Mauricio Dubón,Dylan Cease,1,0,0,54728652-18fd-450f-9302-323e55863eb3,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,,,,,,,,0.43200000000000005,,0.386,,0.03,-0.15,,,0.4,,1.0,95.6,,,86.3,,,0.298,0.111,0.216,,120.0,101.0,108.0,83.0,94.0,99.0,0.152,-1.83,80.2,0.273,,,,,,,,
20,2023-03-30,718768,Strikeout,strikeout,True,665161,656302,Jeremy Peña,Dylan Cease,0,0,0,70b4b1b7-0ac5-4bb7-a3c4-20a6cbe87b2c,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,,,,,,,,0.43200000000000005,,0.386,,0.03,-0.15,,,0.4,,1.0,95.6,,,86.3,,,0.298,0.111,0.216,,120.0,101.0,108.0,83.0,94.0,99.0,0.152,-1.83,80.2,0.273,,,,,,,,
21,2023-03-30,718768,Strikeout,strikeout,True,683734,664285,Andrew Vaughn,Framber Valdez,0,0,0,5559ed3e-312d-47fc-a2a4-944580165692,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,,,,,,,,,,,,,,,
22,2023-03-30,718768,Strikeout,strikeout,True,650391,664285,Eloy Jiménez,Framber Valdez,0,0,0,80045095-578b-44d9-9733-ad870683b5ef,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,,,,,,,,,,,,,,,
23,2023-03-30,718768,Single,single,False,660162,664285,Yoán Moncada,Framber Valdez,1,0,0,e3421c6f-2ac9-428a-8b62-dcc0f005e584,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,,,,,,,,,,,,,,,
24,2023-03-30,718768,Single,single,False,643217,664285,Andrew Benintendi,Framber Valdez,0,0,1,294e2456-592a-4f45-a392-43b05066ff25,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,,,,,,,,,,,,,,,
25,2023-03-30,718768,Groundout,field_out,True,518735,664285,Yasmani Grandal,Framber Valdez,1,1,0,a3bd7c44-ff4b-4295-bb08-eee47c6113cd,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,,,,,,,,,,,,,,,
26,2023-03-30,718768,Flyout,field_out,True,608324,656302,Alex Bregman,Dylan Cease,1,0,0,8ed9acf0-434a-482a-97c7-69d51079dc1f,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,,,,,,,,0.43200000000000005,,0.386,,0.03,-0.15,,,0.4,,1.0,95.6,,,86.3,,,0.298,0.111,0.216,,120.0,101.0,108.0,83.0,94.0,99.0,0.152,-1.83,80.2,0.273,,,,,,,,
27,2023-03-30,718768,Strikeout,strikeout,True,670541,656302,Yordan Alvarez,Dylan Cease,0,0,0,4f3a7c6d-3435-4afd-828a-d494e871e328,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,,,,,,,,0.43200000000000005,,0.386,,0.03,-0.15,,,0.4,,1.0,95.6,,,86.3,,,0.298,0.111,0.216,,120.0,101.0,108.0,83.0,94.0,99.0,0.152,-1.83,80.2,0.273,,,,,,,,
28,2023-03-30,718768,Groundout,field_out,True,547989,656302,José Abreu,Dylan Cease,1,0,0,b4455429-f0ba-4dad-8ca8-9bec4951716d,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,,,,,,,,0.43200000000000005,,0.386,,0.03,-0.15,,,0.4,,1.0,95.6,,,86.3,,,0.298,0.111,0.216,,120.0,101.0,108.0,83.0,94.0,99.0,0.152,-1.83,80.2,0.273,,,,,,,,
29,2023-03-30,718768,Single,single,False,462101,664285,Elvis Andrus,Framber Valdez,0,0,0,2637e308-1a48-455a-a0ca-d011fac28145,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,,,,,,,,,,,,,,,
30,2023-03-30,718768,Single,single,False,663853,664285,Romy Gonzalez,Framber Valdez,1,0,1,48f2b85c-1df2-4422-a899-35448256d5ee,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,,,,,,,,,,,,,,,
31,2023-03-30,718768,Fielders Choice Out,fielders_choice_out,True,641313,664285,Tim Anderson,Framber Valdez,0,0,1,52fb2ff0-25ca-4134-90a7-3ee992c4a939,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,,,,,,,,,,,,,,,
32,2023-03-30,718768,Strikeout,strikeout,True,673357,664285,Luis Robert Jr.,Framber Valdez,0,0,0,72a8f1c9-e0df-47f5-95ef-22d4ba553d15,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,,,,,,,,,,,,,,,
33,2023-03-30,718768,Hit By Pitch,hit_by_pitch,False,683734,664285,Andrew Vaughn,Framber Valdez,1,0,1,adaa9328-ca7d-491a-8174-4ccb339c5aa9,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,,,,,,,,,,,,,,,
34,2023-03-30,718768,Forceout,force_out,True,650391,664285,Eloy Jiménez,Framber Valdez,0,0,1,d3ff6203-28c4-48ba-9cc4-c6e4e41f51a4,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,3.45,4.33,198.0,98.0,106.0,100.0,0.752,9.09,2.59,7.55,0.86,2.13,0.24600000000000002,0.44299999999999995,0.109,0.374,0.445,90.1,96.0,98.0,94.0,118.0,98.0,106.0,98.0,-63.0,-49.0,97.0,98.0,96.0,99.0,99.0,95.0,0.46799999999999997,0.001,0.034,0.087,0.253,0.157,-16.35,0.45,0.93,-0.32,1.07,0.73,95.7,89.1,95.3,84.7,80.2,0.274,0.158,0.231,0.189,0.182,,,,,,,,,,,,,,,,,,
35,2023-03-30,718768,Lineout,field_out,True,663656,656302,Kyle Tucker,Dylan Cease,0,0,0,b2042d2a-5f8b-4485-8fed-54032171cc3a,656302.0,dylancease,Cease,Right,Dylan Cease,4.58,4.13,177.0,97.0,115.0,104.0,0.705,10.88,4.02,8.75,0.97,0.92,0.243,0.43200000000000005,0.17300000000000001,0.341,0.376,74.6,60.0,90.0,78.0,,,,125.0,95.0,103.0,,,,,,,,0.43200000000000005,,0.386,,0.03,-0.15,,,0.4,,1.0,95.6,,,86.3,,,0.298,0.111,0.216,,120.0,101.0,108.0,83.0,94.0,99.0,0.152,-1.83,80.2,0.273,,,,,,,,
