,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vSI,vSL,vKC,CH_ba,SI_ba,FF_ba,ST_ba,CU_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,EP%,wEP/C,vEP
10,2023-04-13,718590,Home Run,home_run,False,621043,605155,Carlos Correa,Colten Brewer,1,0,0,10c7fcc4-69b9-4e43-8a85-66997b3d420a,605155.0,coltenbrewer,Brewer,Right,Colten Brewer,4.32,4.93,8.1,83.0,106.0,92.0,0.787,4.32,3.24,6.48,3.24,1.6,0.231,0.423,0.038,0.5,0.433,,,,,,,,94.0,132.0,106.0,106.0,86.0,96.0,0.019,,0.308,,,,-77.01,0.14,,,,92.0,85.5,,,,,,0.0,85.0,77.0,92.0,112.0,81.0,89.0,0.51,0.163,0.5,0.18,93.1,80.2,0.158,0.286,,,,,,,,,,
11,2023-04-13,718590,Walk,walk,False,621439,605155,Byron Buxton,Colten Brewer,0,0,0,793d4345-24d6-4b4e-862f-8af9554f9e0c,605155.0,coltenbrewer,Brewer,Right,Colten Brewer,4.32,4.93,8.1,83.0,106.0,92.0,0.787,4.32,3.24,6.48,3.24,1.6,0.231,0.423,0.038,0.5,0.433,,,,,,,,94.0,132.0,106.0,106.0,86.0,96.0,0.019,,0.308,,,,-77.01,0.14,,,,92.0,85.5,,,,,,0.0,85.0,77.0,92.0,112.0,81.0,89.0,0.51,0.163,0.5,0.18,93.1,80.2,0.158,0.286,,,,,,,,,,
12,2023-04-13,718590,Flyout,field_out,True,663616,605155,Trevor Larnach,Colten Brewer,0,0,1,e4d1b5ca-72fd-4603-8629-da1c2c1136f9,605155.0,coltenbrewer,Brewer,Right,Colten Brewer,4.32,4.93,8.1,83.0,106.0,92.0,0.787,4.32,3.24,6.48,3.24,1.6,0.231,0.423,0.038,0.5,0.433,,,,,,,,94.0,132.0,106.0,106.0,86.0,96.0,0.019,,0.308,,,,-77.01,0.14,,,,92.0,85.5,,,,,,0.0,85.0,77.0,92.0,112.0,81.0,89.0,0.51,0.163,0.5,0.18,93.1,80.2,0.158,0.286,,,,,,,,,,
13,2023-04-13,718590,Groundout,field_out,True,650402,657746,Gleyber Torres,Joe Ryan,0,0,0,66c4a42c-a260-469f-8188-ea176094c1c4,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,102.0,112.0,108.0,,,,102.0,88.0,94.0,,0.569,0.159,,,0.89,,-2.12,,,92.3,,80.3,,,,0.24,0.286,,,,,,,,,,,,,,,0.32,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,,,
14,2023-04-13,718590,Strikeout,strikeout,True,592450,657746,Aaron Judge,Joe Ryan,0,0,0,c131a64a-5d83-445f-b6b1-315d4269eb34,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,102.0,112.0,108.0,,,,102.0,88.0,94.0,,0.569,0.159,,,0.89,,-2.12,,,92.3,,80.3,,,,0.24,0.286,,,,,,,,,,,,,,,0.32,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,,,
15,2023-04-13,718590,Flyout,field_out,True,519203,657746,Anthony Rizzo,Joe Ryan,0,0,0,70b6d77f-4355-4e7e-9258-624d1aaff46b,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,102.0,112.0,108.0,,,,102.0,88.0,94.0,,0.569,0.159,,,0.89,,-2.12,,,92.3,,80.3,,,,0.24,0.286,,,,,,,,,,,,,,,0.32,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,,,
16,2023-04-13,718590,Lineout,field_out,True,669304,605155,Jose Miranda,Colten Brewer,0,0,0,43036eb5-c5aa-4a57-9a36-2c35f170c7b3,605155.0,coltenbrewer,Brewer,Right,Colten Brewer,4.32,4.93,8.1,83.0,106.0,92.0,0.787,4.32,3.24,6.48,3.24,1.6,0.231,0.423,0.038,0.5,0.433,,,,,,,,94.0,132.0,106.0,106.0,86.0,96.0,0.019,,0.308,,,,-77.01,0.14,,,,92.0,85.5,,,,,,0.0,85.0,77.0,92.0,112.0,81.0,89.0,0.51,0.163,0.5,0.18,93.1,80.2,0.158,0.286,,,,,,,,,,
17,2023-04-13,718590,Groundout,field_out,True,456781,605155,Donovan Solano,Colten Brewer,0,0,0,0f4d1e92-28ba-4fc5-886f-de5771854b2f,605155.0,coltenbrewer,Brewer,Right,Colten Brewer,4.32,4.93,8.1,83.0,106.0,92.0,0.787,4.32,3.24,6.48,3.24,1.6,0.231,0.423,0.038,0.5,0.433,,,,,,,,94.0,132.0,106.0,106.0,86.0,96.0,0.019,,0.308,,,,-77.01,0.14,,,,92.0,85.5,,,,,,0.0,85.0,77.0,92.0,112.0,81.0,89.0,0.51,0.163,0.5,0.18,93.1,80.2,0.158,0.286,,,,,,,,,,
18,2023-04-13,718590,Groundout,field_out,True,624503,605155,Nick Gordon,Colten Brewer,0,0,0,e0e0a8bb-2fa6-42c2-abba-9b73c167ece2,605155.0,coltenbrewer,Brewer,Right,Colten Brewer,4.32,4.93,8.1,83.0,106.0,92.0,0.787,4.32,3.24,6.48,3.24,1.6,0.231,0.423,0.038,0.5,0.433,,,,,,,,94.0,132.0,106.0,106.0,86.0,96.0,0.019,,0.308,,,,-77.01,0.14,,,,92.0,85.5,,,,,,0.0,85.0,77.0,92.0,112.0,81.0,89.0,0.51,0.163,0.5,0.18,93.1,80.2,0.158,0.286,,,,,,,,,,
19,2023-04-13,718590,Groundout,field_out,True,519317,657746,Giancarlo Stanton,Joe Ryan,1,0,0,c8398ebd-60ea-4b49-bb75-b0510d2fe6b5,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,102.0,112.0,108.0,,,,102.0,88.0,94.0,,0.569,0.159,,,0.89,,-2.12,,,92.3,,80.3,,,,0.24,0.286,,,,,,,,,,,,,,,0.32,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,,,
20,2023-04-13,718590,Lineout,field_out,True,641432,657746,Willie Calhoun,Joe Ryan,1,0,0,b71cf7c9-38aa-4364-867f-8f43279642aa,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,102.0,112.0,108.0,,,,102.0,88.0,94.0,,0.569,0.159,,,0.89,,-2.12,,,92.3,,80.3,,,,0.24,0.286,,,,,,,,,,,,,,,0.32,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,,,
21,2023-04-13,718590,Strikeout,strikeout,True,665828,657746,Oswaldo Cabrera,Joe Ryan,0,0,0,83aa44a2-ec89-4a3a-946e-5d550fcf4091,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,102.0,112.0,108.0,,,,102.0,88.0,94.0,,0.569,0.159,,,0.89,,-2.12,,,92.3,,80.3,,,,0.24,0.286,,,,,,,,,,,,,,,0.32,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,,,
22,2023-04-13,718590,Double,double,False,543877,605155,Christian Vázquez,Colten Brewer,0,0,0,2fb03a1f-fa30-4351-bd5e-e6aea5fed325,605155.0,coltenbrewer,Brewer,Right,Colten Brewer,4.32,4.93,8.1,83.0,106.0,92.0,0.787,4.32,3.24,6.48,3.24,1.6,0.231,0.423,0.038,0.5,0.433,,,,,,,,94.0,132.0,106.0,106.0,86.0,96.0,0.019,,0.308,,,,-77.01,0.14,,,,92.0,85.5,,,,,,0.0,85.0,77.0,92.0,112.0,81.0,89.0,0.51,0.163,0.5,0.18,93.1,80.2,0.158,0.286,,,,,,,,,,
23,2023-04-13,718590,Home Run,home_run,False,572191,605155,Michael A. Taylor,Colten Brewer,0,0,1,ee0e16af-c49e-4466-b540-2c7a4e19dcd3,605155.0,coltenbrewer,Brewer,Right,Colten Brewer,4.32,4.93,8.1,83.0,106.0,92.0,0.787,4.32,3.24,6.48,3.24,1.6,0.231,0.423,0.038,0.5,0.433,,,,,,,,94.0,132.0,106.0,106.0,86.0,96.0,0.019,,0.308,,,,-77.01,0.14,,,,92.0,85.5,,,,,,0.0,85.0,77.0,92.0,112.0,81.0,89.0,0.51,0.163,0.5,0.18,93.1,80.2,0.158,0.286,,,,,,,,,,
24,2023-04-13,718590,Groundout,field_out,True,666397,605155,Edouard Julien,Colten Brewer,1,1,0,111de740-1b6f-408f-bbe2-913c9df9b932,605155.0,coltenbrewer,Brewer,Right,Colten Brewer,4.32,4.93,8.1,83.0,106.0,92.0,0.787,4.32,3.24,6.48,3.24,1.6,0.231,0.423,0.038,0.5,0.433,,,,,,,,94.0,132.0,106.0,106.0,86.0,96.0,0.019,,0.308,,,,-77.01,0.14,,,,92.0,85.5,,,,,,0.0,85.0,77.0,92.0,112.0,81.0,89.0,0.51,0.163,0.5,0.18,93.1,80.2,0.158,0.286,,,,,,,,,,
25,2023-04-13,718590,Flyout,field_out,True,621043,605155,Carlos Correa,Colten Brewer,0,0,0,06647c5d-4ef5-4a58-82a4-3efaf1e526a4,605155.0,coltenbrewer,Brewer,Right,Colten Brewer,4.32,4.93,8.1,83.0,106.0,92.0,0.787,4.32,3.24,6.48,3.24,1.6,0.231,0.423,0.038,0.5,0.433,,,,,,,,94.0,132.0,106.0,106.0,86.0,96.0,0.019,,0.308,,,,-77.01,0.14,,,,92.0,85.5,,,,,,0.0,85.0,77.0,92.0,112.0,81.0,89.0,0.51,0.163,0.5,0.18,93.1,80.2,0.158,0.286,,,,,,,,,,
26,2023-04-13,718590,Strikeout,strikeout,True,621439,605155,Byron Buxton,Colten Brewer,0,0,0,a29fd085-29c2-40dd-b348-12d51d6733dc,605155.0,coltenbrewer,Brewer,Right,Colten Brewer,4.32,4.93,8.1,83.0,106.0,92.0,0.787,4.32,3.24,6.48,3.24,1.6,0.231,0.423,0.038,0.5,0.433,,,,,,,,94.0,132.0,106.0,106.0,86.0,96.0,0.019,,0.308,,,,-77.01,0.14,,,,92.0,85.5,,,,,,0.0,85.0,77.0,92.0,112.0,81.0,89.0,0.51,0.163,0.5,0.18,93.1,80.2,0.158,0.286,,,,,,,,,,
27,2023-04-13,718590,Strikeout,strikeout,True,614173,657746,Franchy Cordero,Joe Ryan,0,0,0,da10208e-aa82-4324-8d9e-95175e0a49ad,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,102.0,112.0,108.0,,,,102.0,88.0,94.0,,0.569,0.159,,,0.89,,-2.12,,,92.3,,80.3,,,,0.24,0.286,,,,,,,,,,,,,,,0.32,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,,,
28,2023-04-13,718590,Groundout,field_out,True,543309,657746,Kyle Higashioka,Joe Ryan,0,0,0,205003e0-db7c-455e-a690-8bd674e789d4,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,102.0,112.0,108.0,,,,102.0,88.0,94.0,,0.569,0.159,,,0.89,,-2.12,,,92.3,,80.3,,,,0.24,0.286,,,,,,,,,,,,,,,0.32,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,,,
29,2023-04-13,718590,Strikeout,strikeout,True,683011,657746,Anthony Volpe,Joe Ryan,0,0,0,05cd1776-fddd-457b-8a64-49a3e6c8b636,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,102.0,112.0,108.0,,,,102.0,88.0,94.0,,0.569,0.159,,,0.89,,-2.12,,,92.3,,80.3,,,,0.24,0.286,,,,,,,,,,,,,,,0.32,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,,,
30,2023-04-13,718590,Flyout,field_out,True,663616,605155,Trevor Larnach,Colten Brewer,1,1,0,1ba65780-d27e-4cf7-9c22-6f088be8e072,605155.0,coltenbrewer,Brewer,Right,Colten Brewer,4.32,4.93,8.1,83.0,106.0,92.0,0.787,4.32,3.24,6.48,3.24,1.6,0.231,0.423,0.038,0.5,0.433,,,,,,,,94.0,132.0,106.0,106.0,86.0,96.0,0.019,,0.308,,,,-77.01,0.14,,,,92.0,85.5,,,,,,0.0,85.0,77.0,92.0,112.0,81.0,89.0,0.51,0.163,0.5,0.18,93.1,80.2,0.158,0.286,,,,,,,,,,
31,2023-04-13,718590,Pop Out,field_out,True,669304,605155,Jose Miranda,Colten Brewer,0,0,0,dddac6e9-141f-4754-8ff5-026f27c8017c,605155.0,coltenbrewer,Brewer,Right,Colten Brewer,4.32,4.93,8.1,83.0,106.0,92.0,0.787,4.32,3.24,6.48,3.24,1.6,0.231,0.423,0.038,0.5,0.433,,,,,,,,94.0,132.0,106.0,106.0,86.0,96.0,0.019,,0.308,,,,-77.01,0.14,,,,92.0,85.5,,,,,,0.0,85.0,77.0,92.0,112.0,81.0,89.0,0.51,0.163,0.5,0.18,93.1,80.2,0.158,0.286,,,,,,,,,,
32,2023-04-13,718590,Double,double,False,456781,605155,Donovan Solano,Colten Brewer,0,0,0,73a7392d-94f1-4b48-9b35-29bd14abf333,605155.0,coltenbrewer,Brewer,Right,Colten Brewer,4.32,4.93,8.1,83.0,106.0,92.0,0.787,4.32,3.24,6.48,3.24,1.6,0.231,0.423,0.038,0.5,0.433,,,,,,,,94.0,132.0,106.0,106.0,86.0,96.0,0.019,,0.308,,,,-77.01,0.14,,,,92.0,85.5,,,,,,0.0,85.0,77.0,92.0,112.0,81.0,89.0,0.51,0.163,0.5,0.18,93.1,80.2,0.158,0.286,,,,,,,,,,
33,2023-04-13,718590,Strikeout,strikeout,True,624503,605155,Nick Gordon,Colten Brewer,0,0,0,e3f88f1f-34f5-4757-9ede-ea90e82b7039,605155.0,coltenbrewer,Brewer,Right,Colten Brewer,4.32,4.93,8.1,83.0,106.0,92.0,0.787,4.32,3.24,6.48,3.24,1.6,0.231,0.423,0.038,0.5,0.433,,,,,,,,94.0,132.0,106.0,106.0,86.0,96.0,0.019,,0.308,,,,-77.01,0.14,,,,92.0,85.5,,,,,,0.0,85.0,77.0,92.0,112.0,81.0,89.0,0.51,0.163,0.5,0.18,93.1,80.2,0.158,0.286,,,,,,,,,,
34,2023-04-13,718590,Flyout,field_out,True,650402,657746,Gleyber Torres,Joe Ryan,1,0,0,be32ecdd-fb9d-4402-98cb-6fbcd6ec687a,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,102.0,112.0,108.0,,,,102.0,88.0,94.0,,0.569,0.159,,,0.89,,-2.12,,,92.3,,80.3,,,,0.24,0.286,,,,,,,,,,,,,,,0.32,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,,,
35,2023-04-13,718590,Flyout,field_out,True,592450,657746,Aaron Judge,Joe Ryan,0,0,0,d427696c-1507-468a-8f43-e27ebc33b9b8,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,102.0,112.0,108.0,,,,102.0,88.0,94.0,,0.569,0.159,,,0.89,,-2.12,,,92.3,,80.3,,,,0.24,0.286,,,,,,,,,,,,,,,0.32,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,,,
36,2023-04-13,718590,Home Run,home_run,False,519203,657746,Anthony Rizzo,Joe Ryan,1,0,0,54edb4de-a544-4be1-9e96-208e296b495e,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,102.0,112.0,108.0,,,,102.0,88.0,94.0,,0.569,0.159,,,0.89,,-2.12,,,92.3,,80.3,,,,0.24,0.286,,,,,,,,,,,,,,,0.32,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,,,
37,2023-04-13,718590,Strikeout,strikeout,True,519317,657746,Giancarlo Stanton,Joe Ryan,0,0,0,1713704b-f189-4325-810b-cfa310046c80,657746.0,joeryan,Ryan,Right,Joe Ryan,4.51,3.53,161.2,107.0,99.0,105.0,0.7490000000000001,10.97,1.89,8.63,1.78,0.63,0.23199999999999998,0.423,0.147,0.326,0.455,,,,,102.0,112.0,108.0,,,,102.0,88.0,94.0,,0.569,0.159,,,0.89,,-2.12,,,92.3,,80.3,,,,0.24,0.286,,,,,,,,,,,,,,,0.32,91.0,104.0,102.0,0.272,-0.3,83.9,0.242,,,
38,2023-04-13,718590,Single,single,False,543877,641656,Christian Vázquez,Ian Hamilton,0,0,0,cfc1267f-4724-4967-bbc4-c53130dc1f5f,641656.0,ianhamilton,"Hamilton, I",Right,Ian Hamilton,2.64,3.5,58.0,98.0,105.0,100.0,0.675,10.71,4.03,6.98,0.31,2.52,0.19899999999999998,0.41100000000000003,0.191,0.27699999999999997,0.387,,,,,101.0,99.0,96.0,98.0,90.0,89.0,110.0,100.0,106.0,0.23399999999999999,0.22399999999999998,0.542,,,0.06,-0.07,2.12,,,96.2,95.6,88.1,,,0.378,0.222,,,,,,,,,,,,,,,,0.156,,,,,,,,,,
39,2023-04-13,718590,Strikeout,strikeout,True,572191,641656,Michael A. Taylor,Ian Hamilton,0,0,0,2dc55b95-d87a-46c7-a792-977a29000dd0,641656.0,ianhamilton,"Hamilton, I",Right,Ian Hamilton,2.64,3.5,58.0,98.0,105.0,100.0,0.675,10.71,4.03,6.98,0.31,2.52,0.19899999999999998,0.41100000000000003,0.191,0.27699999999999997,0.387,,,,,101.0,99.0,96.0,98.0,90.0,89.0,110.0,100.0,106.0,0.23399999999999999,0.22399999999999998,0.542,,,0.06,-0.07,2.12,,,96.2,95.6,88.1,,,0.378,0.222,,,,,,,,,,,,,,,,0.156,,,,,,,,,,
