,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,FF_ba,CH_ba,ST_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,SL_ba,CU_ba,vSC (sc),Stf+ SI,Loc+ SI,Pit+ SI,SC%,wSC/C,SC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-04-03,718722,Flyout,field_out,True,606466,677960,Ketel Marte,Ryan Weathers,0,0,0,2b63ed49-f2a9-45e8-840a-fc40f03e8bbb,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,6.55,4.7,57.2,98.0,88.0,94.0,0.789,6.71,4.53,10.61,1.87,0.87,0.293,0.413,0.185,0.299,0.43,86.8,67.0,97.0,88.0,91.0,99.0,93.0,105.0,99.0,100.0,0.01,0.551,0.203,0.23600000000000002,-1.58,9.15,-1.09,-1.24,95.1,94.9,80.8,0.35,0.304,0.229,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-04-03,718722,Groundout,field_out,True,641786,677960,Kyle Lewis,Ryan Weathers,1,1,0,0d6e1965-fb47-47e3-83d1-e094423df590,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,6.55,4.7,57.2,98.0,88.0,94.0,0.789,6.71,4.53,10.61,1.87,0.87,0.293,0.413,0.185,0.299,0.43,86.8,67.0,97.0,88.0,91.0,99.0,93.0,105.0,99.0,100.0,0.01,0.551,0.203,0.23600000000000002,-1.58,9.15,-1.09,-1.24,95.1,94.9,80.8,0.35,0.304,0.229,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-04-03,718722,Single,single,False,666971,677960,Lourdes Gurriel Jr.,Ryan Weathers,1,0,0,64c0b96c-b621-45ca-afa8-91601ac8f85a,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,6.55,4.7,57.2,98.0,88.0,94.0,0.789,6.71,4.53,10.61,1.87,0.87,0.293,0.413,0.185,0.299,0.43,86.8,67.0,97.0,88.0,91.0,99.0,93.0,105.0,99.0,100.0,0.01,0.551,0.203,0.23600000000000002,-1.58,9.15,-1.09,-1.24,95.1,94.9,80.8,0.35,0.304,0.229,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-04-03,718722,Pop Out,field_out,True,572233,677960,Christian Walker,Ryan Weathers,1,1,0,7d48a4be-2016-48af-bc1b-031b53323080,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,6.55,4.7,57.2,98.0,88.0,94.0,0.789,6.71,4.53,10.61,1.87,0.87,0.293,0.413,0.185,0.299,0.43,86.8,67.0,97.0,88.0,91.0,99.0,93.0,105.0,99.0,100.0,0.01,0.551,0.203,0.23600000000000002,-1.58,9.15,-1.09,-1.24,95.1,94.9,80.8,0.35,0.304,0.229,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-04-03,718722,Single,single,False,663757,669194,Trent Grisham,Ryne Nelson,1,1,0,4edf540f-ae5b-426a-93ac-cbac7a68af12,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,102.0,104.0,103.0,106.0,105.0,113.0,,0.546,0.134,0.133,-0.72,,0.52,-0.16,94.4,,81.7,0.308,0.203,,,99.0,94.0,98.0,101.0,111.0,105.0,0.135,0.052000000000000005,-1.72,-2.44,85.6,76.4,0.326,0.177,0.429,,,,,,,,,,,,,,
5,2023-04-03,718722,Home Run,home_run,False,665742,669194,Juan Soto,Ryne Nelson,0,0,1,843b17d2-9a0f-468e-bcdf-0c80a1471393,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,102.0,104.0,103.0,106.0,105.0,113.0,,0.546,0.134,0.133,-0.72,,0.52,-0.16,94.4,,81.7,0.308,0.203,,,99.0,94.0,98.0,101.0,111.0,105.0,0.135,0.052000000000000005,-1.72,-2.44,85.6,76.4,0.326,0.177,0.429,,,,,,,,,,,,,,
6,2023-04-03,718722,Pop Out,field_out,True,592518,669194,Manny Machado,Ryne Nelson,1,0,0,51de81e7-e417-408f-bb53-d06b6b37dc72,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,102.0,104.0,103.0,106.0,105.0,113.0,,0.546,0.134,0.133,-0.72,,0.52,-0.16,94.4,,81.7,0.308,0.203,,,99.0,94.0,98.0,101.0,111.0,105.0,0.135,0.052000000000000005,-1.72,-2.44,85.6,76.4,0.326,0.177,0.429,,,,,,,,,,,,,,
7,2023-04-03,718722,Pop Out,field_out,True,593428,669194,Xander Bogaerts,Ryne Nelson,1,0,0,73bcc82e-6962-4925-82b9-a7ab5e20f062,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,102.0,104.0,103.0,106.0,105.0,113.0,,0.546,0.134,0.133,-0.72,,0.52,-0.16,94.4,,81.7,0.308,0.203,,,99.0,94.0,98.0,101.0,111.0,105.0,0.135,0.052000000000000005,-1.72,-2.44,85.6,76.4,0.326,0.177,0.429,,,,,,,,,,,,,,
8,2023-04-03,718722,Walk,walk,False,630105,669194,Jake Cronenworth,Ryne Nelson,1,0,0,1fc71766-090a-4853-9d72-fc759a0d0509,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,102.0,104.0,103.0,106.0,105.0,113.0,,0.546,0.134,0.133,-0.72,,0.52,-0.16,94.4,,81.7,0.308,0.203,,,99.0,94.0,98.0,101.0,111.0,105.0,0.135,0.052000000000000005,-1.72,-2.44,85.6,76.4,0.326,0.177,0.429,,,,,,,,,,,,,,
9,2023-04-03,718722,Walk,walk,False,572761,669194,Matt Carpenter,Ryne Nelson,1,0,1,c82a56dc-bf4d-4b93-9b87-400ce7c94d22,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,102.0,104.0,103.0,106.0,105.0,113.0,,0.546,0.134,0.133,-0.72,,0.52,-0.16,94.4,,81.7,0.308,0.203,,,99.0,94.0,98.0,101.0,111.0,105.0,0.135,0.052000000000000005,-1.72,-2.44,85.6,76.4,0.326,0.177,0.429,,,,,,,,,,,,,,
10,2023-04-03,718722,Pop Out,field_out,True,669134,669194,Luis Campusano,Ryne Nelson,0,0,0,8841c57f-43da-4c5a-81e6-89710e8f5487,669194.0,rynenelson,"Nelson, R",Right,Ryne Nelson,5.31,5.27,144.0,104.0,101.0,103.0,0.823,6.0,2.88,9.94,1.5,0.83,0.22899999999999998,0.413,0.131,0.36200000000000004,0.46299999999999997,83.3,96.0,96.0,98.0,102.0,104.0,103.0,106.0,105.0,113.0,,0.546,0.134,0.133,-0.72,,0.52,-0.16,94.4,,81.7,0.308,0.203,,,99.0,94.0,98.0,101.0,111.0,105.0,0.135,0.052000000000000005,-1.72,-2.44,85.6,76.4,0.326,0.177,0.429,,,,,,,,,,,,,,
11,2023-04-03,718722,Single,single,False,446334,677960,Evan Longoria,Ryan Weathers,1,0,0,5821b0de-2789-4ff5-add5-0283650ccdc4,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,6.55,4.7,57.2,98.0,88.0,94.0,0.789,6.71,4.53,10.61,1.87,0.87,0.293,0.413,0.185,0.299,0.43,86.8,67.0,97.0,88.0,91.0,99.0,93.0,105.0,99.0,100.0,0.01,0.551,0.203,0.23600000000000002,-1.58,9.15,-1.09,-1.24,95.1,94.9,80.8,0.35,0.304,0.229,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-04-03,718722,Single,single,False,682998,677960,Corbin Carroll,Ryan Weathers,0,0,1,c30455bf-fabe-499c-b00a-5a5140f4ece0,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,6.55,4.7,57.2,98.0,88.0,94.0,0.789,6.71,4.53,10.61,1.87,0.87,0.293,0.413,0.185,0.299,0.43,86.8,67.0,97.0,88.0,91.0,99.0,93.0,105.0,99.0,100.0,0.01,0.551,0.203,0.23600000000000002,-1.58,9.15,-1.09,-1.24,95.1,94.9,80.8,0.35,0.304,0.229,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-04-03,718722,Single,single,False,605113,677960,Nick Ahmed,Ryan Weathers,1,0,1,83ff911b-f234-4ab4-8f18-27c10c9e5cd5,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,6.55,4.7,57.2,98.0,88.0,94.0,0.789,6.71,4.53,10.61,1.87,0.87,0.293,0.413,0.185,0.299,0.43,86.8,67.0,97.0,88.0,91.0,99.0,93.0,105.0,99.0,100.0,0.01,0.551,0.203,0.23600000000000002,-1.58,9.15,-1.09,-1.24,95.1,94.9,80.8,0.35,0.304,0.229,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023-04-03,718722,Grounded Into DP,grounded_into_double_play,True,672515,677960,Gabriel Moreno,Ryan Weathers,1,0,1,d4601c9f-7880-44ba-b63d-ed1a5a2f1f7d,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,6.55,4.7,57.2,98.0,88.0,94.0,0.789,6.71,4.53,10.61,1.87,0.87,0.293,0.413,0.185,0.299,0.43,86.8,67.0,97.0,88.0,91.0,99.0,93.0,105.0,99.0,100.0,0.01,0.551,0.203,0.23600000000000002,-1.58,9.15,-1.09,-1.24,95.1,94.9,80.8,0.35,0.304,0.229,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2023-04-03,718722,Pop Out,field_out,True,664983,677960,Jake McCarthy,Ryan Weathers,1,0,0,f75606f8-09de-4598-8788-7ed83ffffbc6,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,6.55,4.7,57.2,98.0,88.0,94.0,0.789,6.71,4.53,10.61,1.87,0.87,0.293,0.413,0.185,0.299,0.43,86.8,67.0,97.0,88.0,91.0,99.0,93.0,105.0,99.0,100.0,0.01,0.551,0.203,0.23600000000000002,-1.58,9.15,-1.09,-1.24,95.1,94.9,80.8,0.35,0.304,0.229,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
