,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CU%,CH%,wSI/C,wSL/C,wCU/C,wCH/C,vSI,vSL,vCU,SI_ba,CH_ba,CU_ba,SL_ba,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
11,2023-05-02,718338,Single,single,False,595453,571927,Chad Wallach,Steven Matz,1,0,0,ef949cb2-99cd-4a73-b58d-26f02fa422e6,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,,,,,,,
12,2023-05-02,718338,Single,single,False,687263,571927,Zach Neto,Steven Matz,0,0,1,a488540c-9cce-4b17-b60a-a87e38925da4,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,,,,,,,
13,2023-05-02,718338,Forceout,force_out,True,545361,571927,Mike Trout,Steven Matz,1,1,1,e09f7369-2d8e-4364-90b0-87cb0f5edb00,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,,,,,,,
14,2023-05-02,718338,Lineout,field_out,True,592669,571927,Hunter Renfroe,Steven Matz,1,0,0,051f4c61-b9e1-4df1-888e-9ab6f16760a1,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,,,,,,,
15,2023-05-02,718338,Walk,walk,False,571448,663776,Nolan Arenado,Patrick Sandoval,0,0,0,56fb3819-4a4a-4314-bb0f-21fca7946859,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,99.0,96.0,101.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.285,0.09,0.258,0.36,0.02,0.27,0.3,93.2,86.5,76.5,0.269,0.184,0.286,0.267,63.0,94.0,89.0,0.256,-1.22,93.0,0.336,0.2,,,,,,,,,,,,,
16,2023-05-02,718338,Pop Out,field_out,True,666185,663776,Dylan Carlson,Patrick Sandoval,1,0,0,b56aa6d7-5c06-4023-a219-5c66c5b8acd3,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,99.0,96.0,101.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.285,0.09,0.258,0.36,0.02,0.27,0.3,93.2,86.5,76.5,0.269,0.184,0.286,0.267,63.0,94.0,89.0,0.256,-1.22,93.0,0.336,0.2,,,,,,,,,,,,,
17,2023-05-02,718338,Strikeout,strikeout,True,641933,663776,Tyler O'Neill,Patrick Sandoval,0,0,0,9abaa9c6-13a2-4a5b-a931-742322f01cae,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,99.0,96.0,101.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.285,0.09,0.258,0.36,0.02,0.27,0.3,93.2,86.5,76.5,0.269,0.184,0.286,0.267,63.0,94.0,89.0,0.256,-1.22,93.0,0.336,0.2,,,,,,,,,,,,,
18,2023-05-02,718338,Groundout,field_out,True,657557,663776,Paul DeJong,Patrick Sandoval,1,0,0,441afff4-5280-4339-baa6-07f1e07c1358,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,99.0,96.0,101.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.285,0.09,0.258,0.36,0.02,0.27,0.3,93.2,86.5,76.5,0.269,0.184,0.286,0.267,63.0,94.0,89.0,0.256,-1.22,93.0,0.336,0.2,,,,,,,,,,,,,
19,2023-05-02,718338,Groundout,field_out,True,543685,571927,Anthony Rendon,Steven Matz,0,0,0,beab208e-fa61-4789-9760-0bbd58bb94d8,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,,,,,,,
20,2023-05-02,718338,Single,single,False,592273,571927,Brandon Drury,Steven Matz,0,0,0,ae2b2bee-24df-449c-87b8-769005510f98,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,,,,,,,
21,2023-05-02,718338,Strikeout,strikeout,True,621493,571927,Taylor Ward,Steven Matz,0,0,0,2d2bcad9-e0d3-4a0e-b4b6-02acdeb7df86,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,,,,,,,
22,2023-05-02,718338,Lineout,field_out,True,570482,571927,Gio Urshela,Steven Matz,0,0,0,3076cbf8-f008-4b9a-97cd-618259b80172,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,,,,,,,
23,2023-05-02,718338,Strikeout,strikeout,True,668800,663776,Andrew Knizner,Patrick Sandoval,0,0,0,81dcbaac-241b-46f1-819a-68d20019fd90,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,99.0,96.0,101.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.285,0.09,0.258,0.36,0.02,0.27,0.3,93.2,86.5,76.5,0.269,0.184,0.286,0.267,63.0,94.0,89.0,0.256,-1.22,93.0,0.336,0.2,,,,,,,,,,,,,
24,2023-05-02,718338,Flyout,field_out,True,663457,663776,Lars Nootbaar,Patrick Sandoval,1,0,0,38cad1c6-77e4-47aa-9de3-b0aeda1cd9ee,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,99.0,96.0,101.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.285,0.09,0.258,0.36,0.02,0.27,0.3,93.2,86.5,76.5,0.269,0.184,0.286,0.267,63.0,94.0,89.0,0.256,-1.22,93.0,0.336,0.2,,,,,,,,,,,,,
25,2023-05-02,718338,Groundout,field_out,True,669242,663776,Tommy Edman,Patrick Sandoval,1,0,0,001dd653-ec69-4917-888e-a9478a13e9fd,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,99.0,96.0,101.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.285,0.09,0.258,0.36,0.02,0.27,0.3,93.2,86.5,76.5,0.269,0.184,0.286,0.267,63.0,94.0,89.0,0.256,-1.22,93.0,0.336,0.2,,,,,,,,,,,,,
26,2023-05-02,718338,Strikeout,strikeout,True,650859,571927,Luis Rengifo,Steven Matz,0,0,0,d9a2261b-1eb9-479d-b0d0-b6c368fd5446,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,,,,,,,
27,2023-05-02,718338,Groundout,field_out,True,595453,571927,Chad Wallach,Steven Matz,1,0,0,a1487008-847d-4d34-a788-fe43ad5a9acf,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,,,,,,,
28,2023-05-02,718338,Flyout,field_out,True,687263,571927,Zach Neto,Steven Matz,0,0,0,efd6dd21-c819-47f9-b005-e21df65a6382,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,,,,,,,
29,2023-05-02,718338,Groundout,field_out,True,502671,663776,Paul Goldschmidt,Patrick Sandoval,0,0,0,411979ac-57f3-41dc-b191-e0d909fa6355,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,99.0,96.0,101.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.285,0.09,0.258,0.36,0.02,0.27,0.3,93.2,86.5,76.5,0.269,0.184,0.286,0.267,63.0,94.0,89.0,0.256,-1.22,93.0,0.336,0.2,,,,,,,,,,,,,
30,2023-05-02,718338,Strikeout,strikeout,True,575929,663776,Willson Contreras,Patrick Sandoval,0,0,0,c080dcd7-17f1-41c9-94bf-c7442ca03914,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,99.0,96.0,101.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.285,0.09,0.258,0.36,0.02,0.27,0.3,93.2,86.5,76.5,0.269,0.184,0.286,0.267,63.0,94.0,89.0,0.256,-1.22,93.0,0.336,0.2,,,,,,,,,,,,,
31,2023-05-02,718338,Flyout,field_out,True,571448,663776,Nolan Arenado,Patrick Sandoval,0,0,0,c834ea07-0673-45dc-b267-fb5f994c348e,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,99.0,96.0,101.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.285,0.09,0.258,0.36,0.02,0.27,0.3,93.2,86.5,76.5,0.269,0.184,0.286,0.267,63.0,94.0,89.0,0.256,-1.22,93.0,0.336,0.2,,,,,,,,,,,,,
32,2023-05-02,718338,Strikeout,strikeout,True,545361,571927,Mike Trout,Steven Matz,0,0,0,3cea20ce-ba3e-4d7a-b480-bb4ca567170e,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,,,,,,,
33,2023-05-02,718338,Lineout,field_out,True,592669,571927,Hunter Renfroe,Steven Matz,0,0,0,313041b3-7fce-49e3-b9b3-750f42feda08,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,,,,,,,
34,2023-05-02,718338,Walk,walk,False,543685,571927,Anthony Rendon,Steven Matz,1,0,0,b5acb3b5-f39e-4479-a243-53c16428a0b5,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,,,,,,,
35,2023-05-02,718338,Flyout,field_out,True,592273,571927,Brandon Drury,Steven Matz,1,0,0,cadb8ad2-99ba-4d88-a569-1c1a15cd4536,571927.0,stevenmatz,Matz,Left,Steven Matz,3.86,3.87,105.0,102.0,95.0,100.0,0.7759999999999999,8.4,2.74,9.26,0.94,1.4,0.29100000000000004,0.37,0.146,0.31,0.446,84.2,106.0,109.0,107.0,108.0,96.0,100.0,87.0,101.0,96.0,62.0,82.0,90.0,0.561,0.018000000000000002,0.14800000000000002,0.27399999999999997,0.41,-1.27,-0.6,-0.09,94.1,88.9,78.5,0.24,0.291,0.259,0.5,,,,,,,,,,,,,,,,,,,,,
36,2023-05-02,718338,Flyout,field_out,True,666185,663776,Dylan Carlson,Patrick Sandoval,0,0,0,36eed6fe-e2aa-4364-9053-b3212921e457,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,99.0,96.0,101.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.285,0.09,0.258,0.36,0.02,0.27,0.3,93.2,86.5,76.5,0.269,0.184,0.286,0.267,63.0,94.0,89.0,0.256,-1.22,93.0,0.336,0.2,,,,,,,,,,,,,
37,2023-05-02,718338,Single,single,False,641933,663776,Tyler O'Neill,Patrick Sandoval,1,0,0,c3d8b3c4-1721-47b6-8f21-869d023f41ef,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,99.0,96.0,101.0,69.0,97.0,86.0,123.0,100.0,107.0,0.111,0.285,0.09,0.258,0.36,0.02,0.27,0.3,93.2,86.5,76.5,0.269,0.184,0.286,0.267,63.0,94.0,89.0,0.256,-1.22,93.0,0.336,0.2,,,,,,,,,,,,,
