,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vSL,FF_ba,SL_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,ST_ba,FC_ba,CU_ba,FS%,wFS/C,vFS,FS_ba
10,2023-09-19,716521,Flyout,field_out,True,681082,675911,Bryson Stott,Spencer Strider,0,0,0,14988a3e-da39-4627-b1b9-fa0a826b5d7f,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-09-19,716521,Double,double,False,592663,675911,J.T. Realmuto,Spencer Strider,1,1,0,b55c2505-f0a4-4194-a98c-db5b4c1ebbe7,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-09-19,716521,Strikeout,strikeout,True,592206,675911,Nick Castellanos,Spencer Strider,0,0,0,52bf2388-877d-45d2-8a98-31496d74a287,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-09-19,716521,Groundout,field_out,True,606115,650911,Orlando Arcia,Cristopher Sánchez,1,0,0,523b90fd-3e1b-4ec8-adb9-dc82c7c73512,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,,,,123.0,100.0,100.0,,0.21100000000000002,0.327,,0.2,1.1,,82.7,,0.25,0.148,71.0,104.0,97.0,0.462,0.65,92.1,0.297,,,,,,,,,,,,,,,,,,,
14,2023-09-19,716521,Lineout,field_out,True,607680,650911,Kevin Pillar,Cristopher Sánchez,0,0,0,325c3fa1-1652-4cd3-b25c-a58a38e4ecdd,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,,,,123.0,100.0,100.0,,0.21100000000000002,0.327,,0.2,1.1,,82.7,,0.25,0.148,71.0,104.0,97.0,0.462,0.65,92.1,0.297,,,,,,,,,,,,,,,,,,,
15,2023-09-19,716521,Strikeout,strikeout,True,671739,650911,Michael Harris II,Cristopher Sánchez,0,0,0,fbc83b16-8ee0-43db-9d21-c66deb475196,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,,,,123.0,100.0,100.0,,0.21100000000000002,0.327,,0.2,1.1,,82.7,,0.25,0.148,71.0,104.0,97.0,0.462,0.65,92.1,0.297,,,,,,,,,,,,,,,,,,,
16,2023-09-19,716521,Strikeout,strikeout,True,669016,675911,Brandon Marsh,Spencer Strider,0,0,0,ec4b4056-da8c-4260-8538-43180d4c8e51,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-09-19,716521,Strikeout,strikeout,True,679032,675911,Johan Rojas,Spencer Strider,0,0,0,23e1bae2-4233-41a2-acd0-ccbd7d58c4d3,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-09-19,716521,Strikeout,strikeout,True,656941,675911,Kyle Schwarber,Spencer Strider,0,0,0,7db7e037-e422-497c-b149-f4f7c9b861ff,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-09-19,716521,Groundout,field_out,True,660670,650911,Ronald Acuña Jr.,Cristopher Sánchez,1,0,0,349fb5c9-f7d8-425d-bd0a-56d615eee2d9,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,,,,123.0,100.0,100.0,,0.21100000000000002,0.327,,0.2,1.1,,82.7,,0.25,0.148,71.0,104.0,97.0,0.462,0.65,92.1,0.297,,,,,,,,,,,,,,,,,,,
20,2023-09-19,716521,Single,single,False,645277,650911,Ozzie Albies,Cristopher Sánchez,0,0,0,ce10edd4-2e17-4e9a-8aec-cf04bfbcc320,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,,,,123.0,100.0,100.0,,0.21100000000000002,0.327,,0.2,1.1,,82.7,,0.25,0.148,71.0,104.0,97.0,0.462,0.65,92.1,0.297,,,,,,,,,,,,,,,,,,,
21,2023-09-19,716521,Single,single,False,663586,650911,Austin Riley,Cristopher Sánchez,0,0,1,650f63d2-e652-4d49-810b-57e152f6017a,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,,,,123.0,100.0,100.0,,0.21100000000000002,0.327,,0.2,1.1,,82.7,,0.25,0.148,71.0,104.0,97.0,0.462,0.65,92.1,0.297,,,,,,,,,,,,,,,,,,,
22,2023-09-19,716521,Grounded Into DP,grounded_into_double_play,True,621566,650911,Matt Olson,Cristopher Sánchez,0,0,1,27737d2f-0329-46bc-acf6-67d515a6354a,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,,,,123.0,100.0,100.0,,0.21100000000000002,0.327,,0.2,1.1,,82.7,,0.25,0.148,71.0,104.0,97.0,0.462,0.65,92.1,0.297,,,,,,,,,,,,,,,,,,,
23,2023-09-19,716521,Groundout,field_out,True,607208,675911,Trea Turner,Spencer Strider,1,0,0,6f2a5dd3-4a9f-4b5e-b90a-53d8e0f92148,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-09-19,716521,Strikeout,strikeout,True,547180,675911,Bryce Harper,Spencer Strider,0,0,0,28f2d534-4c25-4d46-b33a-59384a246eb8,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-09-19,716521,Strikeout,strikeout,True,664761,675911,Alec Bohm,Spencer Strider,0,0,0,dde538cd-3846-4783-90d0-d65a66a501a6,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-09-19,716521,Single,single,False,542303,650911,Marcell Ozuna,Cristopher Sánchez,0,0,0,6b65ff7b-2d11-410e-bd1b-ea826b8fec8c,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,,,,123.0,100.0,100.0,,0.21100000000000002,0.327,,0.2,1.1,,82.7,,0.25,0.148,71.0,104.0,97.0,0.462,0.65,92.1,0.297,,,,,,,,,,,,,,,,,,,
27,2023-09-19,716521,Double,double,False,518595,650911,Travis d'Arnaud,Cristopher Sánchez,1,0,1,65e33c10-5e7b-40aa-83a3-d314958f58ea,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,,,,123.0,100.0,100.0,,0.21100000000000002,0.327,,0.2,1.1,,82.7,,0.25,0.148,71.0,104.0,97.0,0.462,0.65,92.1,0.297,,,,,,,,,,,,,,,,,,,
28,2023-09-19,716521,Groundout,field_out,True,606115,650911,Orlando Arcia,Cristopher Sánchez,1,0,0,3f97226b-8aa9-4902-88e3-4818b6c8e099,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,,,,123.0,100.0,100.0,,0.21100000000000002,0.327,,0.2,1.1,,82.7,,0.25,0.148,71.0,104.0,97.0,0.462,0.65,92.1,0.297,,,,,,,,,,,,,,,,,,,
29,2023-09-19,716521,Single,single,False,607680,650911,Kevin Pillar,Cristopher Sánchez,0,0,1,19fdc41c-6e23-46b4-8683-a8a2d64701a4,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,,,,123.0,100.0,100.0,,0.21100000000000002,0.327,,0.2,1.1,,82.7,,0.25,0.148,71.0,104.0,97.0,0.462,0.65,92.1,0.297,,,,,,,,,,,,,,,,,,,
30,2023-09-19,716521,Grounded Into DP,grounded_into_double_play,True,671739,650911,Michael Harris II,Cristopher Sánchez,0,0,1,618cb90d-05d8-420e-a712-e625b2596939,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,3.44,3.74,99.1,101.0,83.0,100.0,0.759,8.7,1.45,7.97,1.45,2.19,0.21,0.445,0.157,0.342,0.429,81.8,75.0,98.0,104.0,,,,123.0,100.0,100.0,,0.21100000000000002,0.327,,0.2,1.1,,82.7,,0.25,0.148,71.0,104.0,97.0,0.462,0.65,92.1,0.297,,,,,,,,,,,,,,,,,,,
31,2023-09-19,716521,Strikeout,strikeout,True,681082,675911,Bryson Stott,Spencer Strider,0,0,0,621a8dbf-410a-43e0-8c05-690944eaafde,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2023-09-19,716521,Lineout,field_out,True,592663,675911,J.T. Realmuto,Spencer Strider,0,0,0,8f1b534c-3c26-4da3-b944-94a0acf55905,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2023-09-19,716521,Strikeout,strikeout,True,592206,675911,Nick Castellanos,Spencer Strider,0,0,0,efcec44a-2a42-4ed8-8442-f0356e0afd95,675911.0,spencerstrider,Strider,Right,Spencer Strider,3.86,3.09,186.2,104.0,125.0,112.0,0.643,13.55,2.8,7.04,1.06,0.78,0.32799999999999996,0.32299999999999995,0.142,0.354,0.43799999999999994,87.0,85.0,98.0,101.0,141.0,106.0,116.0,104.0,103.0,107.0,0.589,0.33799999999999997,0.073,0.4,1.67,0.97,97.2,85.6,0.256,0.154,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-09-19,716521,Single,single,False,660670,547179,Ronald Acuña Jr.,Michael Lorenzen,0,0,0,64de8650-f119-4ca2-9dfe-712d7fc72722,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,98.0,100.0,97.0,116.0,102.0,106.0,0.34700000000000003,0.297,0.21600000000000003,1.17,0.34,0.26,94.3,84.7,0.211,0.242,0.186,82.0,108.0,100.0,0.12,0.73,93.7,0.333,103.0,112.0,110.0,89.0,75.0,71.0,0.009000000000000001,0.011000000000000001,-7.35,-4.26,90.8,82.3,0.293,0.6,0.667,,,,
35,2023-09-19,716521,Single,single,False,645277,547179,Ozzie Albies,Michael Lorenzen,0,0,1,c555c584-2b32-4924-86e0-a29658ca54a0,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,98.0,100.0,97.0,116.0,102.0,106.0,0.34700000000000003,0.297,0.21600000000000003,1.17,0.34,0.26,94.3,84.7,0.211,0.242,0.186,82.0,108.0,100.0,0.12,0.73,93.7,0.333,103.0,112.0,110.0,89.0,75.0,71.0,0.009000000000000001,0.011000000000000001,-7.35,-4.26,90.8,82.3,0.293,0.6,0.667,,,,
36,2023-09-19,716521,Walk,walk,False,663586,547179,Austin Riley,Michael Lorenzen,1,0,1,7f26f2e3-98c5-4ff8-9e38-55f712c478ed,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,98.0,100.0,97.0,116.0,102.0,106.0,0.34700000000000003,0.297,0.21600000000000003,1.17,0.34,0.26,94.3,84.7,0.211,0.242,0.186,82.0,108.0,100.0,0.12,0.73,93.7,0.333,103.0,112.0,110.0,89.0,75.0,71.0,0.009000000000000001,0.011000000000000001,-7.35,-4.26,90.8,82.3,0.293,0.6,0.667,,,,
37,2023-09-19,716521,Walk,walk,False,621566,547179,Matt Olson,Michael Lorenzen,1,0,1,cf9480cd-d9fd-4986-b45f-94901e276e8d,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,98.0,100.0,97.0,116.0,102.0,106.0,0.34700000000000003,0.297,0.21600000000000003,1.17,0.34,0.26,94.3,84.7,0.211,0.242,0.186,82.0,108.0,100.0,0.12,0.73,93.7,0.333,103.0,112.0,110.0,89.0,75.0,71.0,0.009000000000000001,0.011000000000000001,-7.35,-4.26,90.8,82.3,0.293,0.6,0.667,,,,
38,2023-09-19,716521,Double,double,False,542303,547179,Marcell Ozuna,Michael Lorenzen,0,0,1,60cebaa8-0fcd-4b29-b1bb-05bfc48524d3,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,98.0,100.0,97.0,116.0,102.0,106.0,0.34700000000000003,0.297,0.21600000000000003,1.17,0.34,0.26,94.3,84.7,0.211,0.242,0.186,82.0,108.0,100.0,0.12,0.73,93.7,0.333,103.0,112.0,110.0,89.0,75.0,71.0,0.009000000000000001,0.011000000000000001,-7.35,-4.26,90.8,82.3,0.293,0.6,0.667,,,,
39,2023-09-19,716521,Walk,walk,False,518595,547179,Travis d'Arnaud,Michael Lorenzen,1,0,0,5976612c-2f25-486b-b6eb-fd49241c20c6,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,4.18,4.51,153.0,101.0,101.0,101.0,0.809,6.53,2.76,8.12,1.18,1.06,0.24600000000000002,0.41700000000000004,0.09699999999999999,0.35200000000000004,0.447,84.5,95.0,101.0,102.0,98.0,100.0,97.0,116.0,102.0,106.0,0.34700000000000003,0.297,0.21600000000000003,1.17,0.34,0.26,94.3,84.7,0.211,0.242,0.186,82.0,108.0,100.0,0.12,0.73,93.7,0.333,103.0,112.0,110.0,89.0,75.0,71.0,0.009000000000000001,0.011000000000000001,-7.35,-4.26,90.8,82.3,0.293,0.6,0.667,,,,
