,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,KC%,wFA/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFS,vSI,vSL,vKC,FF_ba,SL_ba,FS_ba,CU_ba,SI_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCU,CH_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,ST_ba
10,2023-06-17,717722,Strikeout,strikeout,True,657757,669302,Gavin Sheets,Logan Gilbert,0,0,0,dfe881ce-f193-4e58-81b5-56c030870ddd,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
11,2023-06-17,717722,Lineout,field_out,True,683734,669302,Andrew Vaughn,Logan Gilbert,0,0,0,c985c31d-83ac-47ca-ac05-64cf0e6dffc2,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
12,2023-06-17,717722,Walk,walk,False,669394,669302,Jake Burger,Logan Gilbert,1,0,0,e8c1b968-15f6-48b2-89dd-8a0c30042fb2,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
13,2023-06-17,717722,Flyout,field_out,True,462101,669302,Elvis Andrus,Logan Gilbert,0,0,0,4e555265-6b75-41cc-93e6-1c921724ef9c,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
14,2023-06-17,717722,Strikeout,strikeout,True,608596,608337,Tom Murphy,Lucas Giolito,0,0,0,a0220eeb-8e6c-4489-a6a7-cc7d2cf86498,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,84.0,100.0,95.0,,,,107.0,105.0,104.0,,,,,,,,0.419,,0.282,,-0.85,,,-0.25,,93.1,,,84.0,,0.262,0.236,,0.5,,80.9,99.0,100.0,107.0,81.0,76.0,78.0,0.015,0.28300000000000003,-3.72,-0.2,77.9,0.209,,,,,,,,
15,2023-06-17,717722,Walk,walk,False,664238,608337,Dylan Moore,Lucas Giolito,1,0,0,3730699a-0657-4f3d-8b54-57bb5d081d72,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,84.0,100.0,95.0,,,,107.0,105.0,104.0,,,,,,,,0.419,,0.282,,-0.85,,,-0.25,,93.1,,,84.0,,0.262,0.236,,0.5,,80.9,99.0,100.0,107.0,81.0,76.0,78.0,0.015,0.28300000000000003,-3.72,-0.2,77.9,0.209,,,,,,,,
16,2023-06-17,717722,Double,double,False,676609,608337,José Caballero,Lucas Giolito,1,1,1,c65bd019-34fb-4539-99d7-6ac8bc239352,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,84.0,100.0,95.0,,,,107.0,105.0,104.0,,,,,,,,0.419,,0.282,,-0.85,,,-0.25,,93.1,,,84.0,,0.262,0.236,,0.5,,80.9,99.0,100.0,107.0,81.0,76.0,78.0,0.015,0.28300000000000003,-3.72,-0.2,77.9,0.209,,,,,,,,
17,2023-06-17,717722,Walk,walk,False,641487,608337,J.P. Crawford,Lucas Giolito,1,0,0,c7899886-4aa9-401e-9840-2f46af888680,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,84.0,100.0,95.0,,,,107.0,105.0,104.0,,,,,,,,0.419,,0.282,,-0.85,,,-0.25,,93.1,,,84.0,,0.262,0.236,,0.5,,80.9,99.0,100.0,107.0,81.0,76.0,78.0,0.015,0.28300000000000003,-3.72,-0.2,77.9,0.209,,,,,,,,
18,2023-06-17,717722,Single,single,False,677594,608337,Julio Rodríguez,Lucas Giolito,1,0,1,9bb83be2-9672-4991-aa1a-d3890a40815f,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,84.0,100.0,95.0,,,,107.0,105.0,104.0,,,,,,,,0.419,,0.282,,-0.85,,,-0.25,,93.1,,,84.0,,0.262,0.236,,0.5,,80.9,99.0,100.0,107.0,81.0,76.0,78.0,0.015,0.28300000000000003,-3.72,-0.2,77.9,0.209,,,,,,,,
19,2023-06-17,717722,Flyout,field_out,True,664034,608337,Ty France,Lucas Giolito,0,0,0,ffd42fa0-9738-44ce-b811-87a7f21ec854,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,84.0,100.0,95.0,,,,107.0,105.0,104.0,,,,,,,,0.419,,0.282,,-0.85,,,-0.25,,93.1,,,84.0,,0.262,0.236,,0.5,,80.9,99.0,100.0,107.0,81.0,76.0,78.0,0.015,0.28300000000000003,-3.72,-0.2,77.9,0.209,,,,,,,,
20,2023-06-17,717722,Pop Out,field_out,True,664874,669302,Seby Zavala,Logan Gilbert,0,0,0,fe25ea62-ea8c-47d3-912e-aac62c12565e,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
21,2023-06-17,717722,Double,double,False,643217,669302,Andrew Benintendi,Logan Gilbert,1,0,0,16a5022b-cfb4-454e-9d76-234b7b2cae33,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
22,2023-06-17,717722,Walk,walk,False,641313,669302,Tim Anderson,Logan Gilbert,1,0,1,a7a0c94f-05d3-41dd-94d0-0b032c301a4e,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
23,2023-06-17,717722,Double Play,double_play,True,673357,669302,Luis Robert Jr.,Logan Gilbert,1,0,1,b8baaa9b-1081-436a-a073-f03fdba88a47,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
24,2023-06-17,717722,Strikeout,strikeout,True,606192,608337,Teoscar Hernández,Lucas Giolito,0,0,0,24c700b0-2487-4ebc-8e25-5ba55f0f2e42,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,84.0,100.0,95.0,,,,107.0,105.0,104.0,,,,,,,,0.419,,0.282,,-0.85,,,-0.25,,93.1,,,84.0,,0.262,0.236,,0.5,,80.9,99.0,100.0,107.0,81.0,76.0,78.0,0.015,0.28300000000000003,-3.72,-0.2,77.9,0.209,,,,,,,,
25,2023-06-17,717722,Flyout,field_out,True,672284,608337,Jarred Kelenic,Lucas Giolito,0,0,0,132d75be-42ea-4da8-9b1d-c5892e50fb5b,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,84.0,100.0,95.0,,,,107.0,105.0,104.0,,,,,,,,0.419,,0.282,,-0.85,,,-0.25,,93.1,,,84.0,,0.262,0.236,,0.5,,80.9,99.0,100.0,107.0,81.0,76.0,78.0,0.015,0.28300000000000003,-3.72,-0.2,77.9,0.209,,,,,,,,
26,2023-06-17,717722,Double,double,False,553993,608337,Eugenio Suárez,Lucas Giolito,0,0,0,60482cd4-a3b1-47e2-8232-8907f1f49c9f,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,84.0,100.0,95.0,,,,107.0,105.0,104.0,,,,,,,,0.419,,0.282,,-0.85,,,-0.25,,93.1,,,84.0,,0.262,0.236,,0.5,,80.9,99.0,100.0,107.0,81.0,76.0,78.0,0.015,0.28300000000000003,-3.72,-0.2,77.9,0.209,,,,,,,,
27,2023-06-17,717722,Groundout,field_out,True,608596,608337,Tom Murphy,Lucas Giolito,0,0,0,37382e17-db6c-45c8-b5b1-cd2f651a2897,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,84.0,100.0,95.0,,,,107.0,105.0,104.0,,,,,,,,0.419,,0.282,,-0.85,,,-0.25,,93.1,,,84.0,,0.262,0.236,,0.5,,80.9,99.0,100.0,107.0,81.0,76.0,78.0,0.015,0.28300000000000003,-3.72,-0.2,77.9,0.209,,,,,,,,
28,2023-06-17,717722,Strikeout,strikeout,True,650391,669302,Eloy Jiménez,Logan Gilbert,0,0,0,aaa840e2-f43f-4485-a8a5-bfe0a05c82dd,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
29,2023-06-17,717722,Double,double,False,657757,669302,Gavin Sheets,Logan Gilbert,0,0,0,b76b7e6c-dd2f-4a4e-ba7b-0f108e3c5386,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
30,2023-06-17,717722,Field Error,field_error,False,683734,669302,Andrew Vaughn,Logan Gilbert,0,0,0,eeeef58d-4974-4b76-93d9-818d08c1e57a,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
31,2023-06-17,717722,Grounded Into DP,grounded_into_double_play,True,669394,669302,Jake Burger,Logan Gilbert,0,0,1,22a3abb0-311f-40fd-b23b-edfe6ce444d9,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
32,2023-06-17,717722,Strikeout,strikeout,True,664238,608337,Dylan Moore,Lucas Giolito,0,0,0,51088185-d5e5-4a2a-87e3-3d61fc7f1692,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,84.0,100.0,95.0,,,,107.0,105.0,104.0,,,,,,,,0.419,,0.282,,-0.85,,,-0.25,,93.1,,,84.0,,0.262,0.236,,0.5,,80.9,99.0,100.0,107.0,81.0,76.0,78.0,0.015,0.28300000000000003,-3.72,-0.2,77.9,0.209,,,,,,,,
33,2023-06-17,717722,Flyout,field_out,True,676609,608337,José Caballero,Lucas Giolito,1,0,0,56db707f-13ff-4a8d-8508-699e535de8df,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,84.0,100.0,95.0,,,,107.0,105.0,104.0,,,,,,,,0.419,,0.282,,-0.85,,,-0.25,,93.1,,,84.0,,0.262,0.236,,0.5,,80.9,99.0,100.0,107.0,81.0,76.0,78.0,0.015,0.28300000000000003,-3.72,-0.2,77.9,0.209,,,,,,,,
34,2023-06-17,717722,Pop Out,field_out,True,641487,608337,J.P. Crawford,Lucas Giolito,1,0,0,47146d2d-82b7-4621-88c2-ef264e47fcaf,608337.0,lucasgiolito,Giolito,Right,Lucas Giolito,4.88,4.61,184.1,101.0,95.0,101.0,0.737,9.96,3.56,8.25,2.0,0.79,0.262,0.426,0.183,0.34299999999999997,0.413,84.0,100.0,95.0,,,,107.0,105.0,104.0,,,,,,,,0.419,,0.282,,-0.85,,,-0.25,,93.1,,,84.0,,0.262,0.236,,0.5,,80.9,99.0,100.0,107.0,81.0,76.0,78.0,0.015,0.28300000000000003,-3.72,-0.2,77.9,0.209,,,,,,,,
35,2023-06-17,717722,Groundout,field_out,True,462101,669302,Elvis Andrus,Logan Gilbert,0,0,0,1e7ffbef-eb4a-45ca-9b32-c981b715b538,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
36,2023-06-17,717722,Strikeout,strikeout,True,664874,669302,Seby Zavala,Logan Gilbert,0,0,0,bd8fbdf4-bb3a-4751-8227-8221e7797bd9,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,3.73,3.69,190.2,102.0,106.0,102.0,0.767,8.92,1.7,7.98,1.37,1.02,0.23800000000000002,0.42700000000000005,0.125,0.33299999999999996,0.47,88.0,103.0,99.0,55.0,90.0,81.0,133.0,101.0,99.0,110.0,95.0,103.0,98.0,103.0,117.0,0.003,0.419,0.14800000000000002,0.297,0.134,0.01,0.25,-11.33,1.84,0.39,95.7,85.6,93.7,88.7,80.3,0.28,0.211,0.174,0.214,0.667,,,,,,,,,,,,,,,,,,,,,
