,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,SI_ba,ST_ba,FF_ba,CH_ba,SL_ba,KC%,wKC/C,vKC,CU_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba
10,2023-08-24,716872,Single,single,False,666198,650633,Carter Kieboom,Michael King,1,0,0,081e2ddd-3857-418f-9abc-001eb5445190,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,0.335,0.22699999999999998,0.293,0.145,1.4,1.26,-0.8,3.43,94.7,94.0,81.8,0.273,0.264,0.2,0.104,,,,,,,,,,,,,,,,,,
11,2023-08-24,716872,Lineout,field_out,True,545121,650633,Ildemaro Vargas,Michael King,0,0,0,1d4da35c-69e1-47f9-b7bf-6f73f808a14e,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,0.335,0.22699999999999998,0.293,0.145,1.4,1.26,-0.8,3.43,94.7,94.0,81.8,0.273,0.264,0.2,0.104,,,,,,,,,,,,,,,,,,
12,2023-08-24,716872,Strikeout,strikeout,True,656180,650633,Riley Adams,Michael King,0,0,0,ba9296eb-a797-4a91-b76b-84e0b67d6689,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,0.335,0.22699999999999998,0.293,0.145,1.4,1.26,-0.8,3.43,94.7,94.0,81.8,0.273,0.264,0.2,0.104,,,,,,,,,,,,,,,,,,
13,2023-08-24,716872,Strikeout,strikeout,True,677592,571578,Everson Pereira,Patrick Corbin,0,0,0,b0c171f2-adac-49eb-837f-28bbe866fdc5,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,,0.327,0.29,0.233,,,,,,,,,,,,,,,,,
14,2023-08-24,716872,Double,double,False,543309,571578,Kyle Higashioka,Patrick Corbin,0,0,0,282a6d9f-5589-40fe-8567-a90eeec0e173,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,,0.327,0.29,0.233,,,,,,,,,,,,,,,,,
15,2023-08-24,716872,Fielders Choice Out,fielders_choice_out,True,672724,571578,Oswald Peraza,Patrick Corbin,0,0,1,d888a6ee-1f6f-4af8-855a-f706441b34d8,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,,0.327,0.29,0.233,,,,,,,,,,,,,,,,,
16,2023-08-24,716872,Pickoff Caught Stealing 2B,pickoff_caught_stealing_2b,True,518934,571578,DJ LeMahieu,Patrick Corbin,0,0,0,afa3bd39-7ecd-4280-baac-d56ccc4c35e6,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,,0.327,0.29,0.233,,,,,,,,,,,,,,,,,
17,2023-08-24,716872,Walk,walk,False,666906,650633,Jake Alu,Michael King,1,0,0,b71bbd28-f54a-4a71-850a-eb5f8217cb33,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,0.335,0.22699999999999998,0.293,0.145,1.4,1.26,-0.8,3.43,94.7,94.0,81.8,0.273,0.264,0.2,0.104,,,,,,,,,,,,,,,,,,
18,2023-08-24,716872,Sac Bunt,sac_bunt,True,669743,650633,Alex Call,Michael King,0,0,1,673ed53f-3041-4cd2-892e-957b346120f1,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,0.335,0.22699999999999998,0.293,0.145,1.4,1.26,-0.8,3.43,94.7,94.0,81.8,0.273,0.264,0.2,0.104,,,,,,,,,,,,,,,,,,
19,2023-08-24,716872,Strikeout,strikeout,True,682928,650633,CJ Abrams,Michael King,0,0,0,4c3aaaca-209b-4285-a713-fe95146681cd,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,0.335,0.22699999999999998,0.293,0.145,1.4,1.26,-0.8,3.43,94.7,94.0,81.8,0.273,0.264,0.2,0.104,,,,,,,,,,,,,,,,,,
20,2023-08-24,716872,Walk,walk,False,657041,650633,Lane Thomas,Michael King,1,0,0,07d3841c-a2fc-4f09-9781-e8028d46c84a,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,0.335,0.22699999999999998,0.293,0.145,1.4,1.26,-0.8,3.43,94.7,94.0,81.8,0.273,0.264,0.2,0.104,,,,,,,,,,,,,,,,,,
21,2023-08-24,716872,Field Error,field_error,False,608841,650633,Joey Meneses,Michael King,0,0,1,93b120ee-0d64-47e7-9862-c6fb95058a0f,650633.0,michaelking,King,Right,Michael King,2.75,3.48,104.2,102.0,113.0,105.0,0.725,10.92,2.75,7.57,0.86,1.2,0.243,0.442,0.16899999999999998,0.28800000000000003,0.40299999999999997,87.2,71.0,105.0,97.0,106.0,108.0,106.0,109.0,104.0,104.0,144.0,93.0,108.0,0.335,0.22699999999999998,0.293,0.145,1.4,1.26,-0.8,3.43,94.7,94.0,81.8,0.273,0.264,0.2,0.104,,,,,,,,,,,,,,,,,,
22,2023-08-24,716872,Strikeout,strikeout,True,642086,641871,Dominic Smith,Keynan Middleton,0,0,0,655d03eb-30fa-435f-b676-ebdb31c3520e,641871.0,keynanmiddleton,Middleton,Right,Keynan Middleton,3.38,3.71,50.2,97.0,102.0,99.0,0.67,11.37,4.09,7.11,1.42,2.03,0.145,0.589,0.226,0.298,0.40399999999999997,87.7,98.0,98.0,101.0,114.0,98.0,99.0,,,,98.0,93.0,97.0,,0.263,0.308,0.429,1.46,,-1.05,1.06,95.5,,85.8,,,0.122,0.209,0.291,,,,,,,,,,,,,,,,,
23,2023-08-24,716872,Walk,walk,False,518934,571578,DJ LeMahieu,Patrick Corbin,0,0,0,156b57b0-e6cd-411e-86e7-d0c026ed8c83,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,,0.327,0.29,0.233,,,,,,,,,,,,,,,,,
24,2023-08-24,716872,Pop Out,field_out,True,592450,571578,Aaron Judge,Patrick Corbin,0,0,0,ec2e771e-b29e-4b9e-91b5-44bc6737dea6,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,,0.327,0.29,0.233,,,,,,,,,,,,,,,,,
25,2023-08-24,716872,Home Run,home_run,False,650402,571578,Gleyber Torres,Patrick Corbin,0,0,1,8c504fc3-67ac-4b6c-aae0-1dc5875c7443,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,,0.327,0.29,0.233,,,,,,,,,,,,,,,,,
26,2023-08-24,716872,Double,double,False,519317,571578,Giancarlo Stanton,Patrick Corbin,1,1,0,50036a4b-9cd5-4c6e-a4ef-84b688411f00,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,,0.327,0.29,0.233,,,,,,,,,,,,,,,,,
27,2023-08-24,716872,Strikeout,strikeout,True,664056,571578,Harrison Bader,Patrick Corbin,0,0,0,4178be74-bb50-4224-b05b-477f3306b517,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,,0.327,0.29,0.233,,,,,,,,,,,,,,,,,
28,2023-08-24,716872,Flyout,field_out,True,683011,571578,Anthony Volpe,Patrick Corbin,1,1,0,0ace3a51-40c1-498b-9324-3ace581354ca,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,,0.327,0.29,0.233,,,,,,,,,,,,,,,,,
29,2023-08-24,716872,Strikeout,strikeout,True,666198,641871,Carter Kieboom,Keynan Middleton,0,0,0,d78d7920-4cab-446f-8e1e-33e0cc7b8de9,641871.0,keynanmiddleton,Middleton,Right,Keynan Middleton,3.38,3.71,50.2,97.0,102.0,99.0,0.67,11.37,4.09,7.11,1.42,2.03,0.145,0.589,0.226,0.298,0.40399999999999997,87.7,98.0,98.0,101.0,114.0,98.0,99.0,,,,98.0,93.0,97.0,,0.263,0.308,0.429,1.46,,-1.05,1.06,95.5,,85.8,,,0.122,0.209,0.291,,,,,,,,,,,,,,,,,
30,2023-08-24,716872,Groundout,field_out,True,545121,641871,Ildemaro Vargas,Keynan Middleton,0,0,0,be553641-a7c7-41ce-a564-eac3c967ea59,641871.0,keynanmiddleton,Middleton,Right,Keynan Middleton,3.38,3.71,50.2,97.0,102.0,99.0,0.67,11.37,4.09,7.11,1.42,2.03,0.145,0.589,0.226,0.298,0.40399999999999997,87.7,98.0,98.0,101.0,114.0,98.0,99.0,,,,98.0,93.0,97.0,,0.263,0.308,0.429,1.46,,-1.05,1.06,95.5,,85.8,,,0.122,0.209,0.291,,,,,,,,,,,,,,,,,
31,2023-08-24,716872,Strikeout,strikeout,True,656180,641871,Riley Adams,Keynan Middleton,0,0,0,012c5472-fda0-46f9-9375-80602f3311c9,641871.0,keynanmiddleton,Middleton,Right,Keynan Middleton,3.38,3.71,50.2,97.0,102.0,99.0,0.67,11.37,4.09,7.11,1.42,2.03,0.145,0.589,0.226,0.298,0.40399999999999997,87.7,98.0,98.0,101.0,114.0,98.0,99.0,,,,98.0,93.0,97.0,,0.263,0.308,0.429,1.46,,-1.05,1.06,95.5,,85.8,,,0.122,0.209,0.291,,,,,,,,,,,,,,,,,
32,2023-08-24,716872,Strikeout,strikeout,True,677592,571578,Everson Pereira,Patrick Corbin,0,0,0,6e372b0d-d32a-4785-b1be-92221b233e23,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,,0.327,0.29,0.233,,,,,,,,,,,,,,,,,
33,2023-08-24,716872,Flyout,field_out,True,543309,571578,Kyle Higashioka,Patrick Corbin,0,0,0,e0ba22d6-9353-4ae9-becc-4b031c929c14,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,,0.327,0.29,0.233,,,,,,,,,,,,,,,,,
34,2023-08-24,716872,Strikeout,strikeout,True,672724,571578,Oswald Peraza,Patrick Corbin,0,0,0,823b8a01-4338-4118-89fa-552d95e19a8c,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,,0.327,0.29,0.233,,,,,,,,,,,,,,,,,
35,2023-08-24,716872,Strikeout,strikeout,True,666906,666745,Jake Alu,Jhony Brito,0,0,0,0230b31a-89f2-4663-91ca-074c43123cd6,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.29,-0.97,1.05,0.17,0.5,95.8,96.0,83.0,0.282,0.172,0.167,0.232,,0.10400000000000001,-1.87,80.4,0.348,,,,,,,,,,,,,
36,2023-08-24,716872,Groundout,field_out,True,669743,666745,Alex Call,Jhony Brito,1,1,0,073d6849-3360-4128-984c-7a01a065d578,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.29,-0.97,1.05,0.17,0.5,95.8,96.0,83.0,0.282,0.172,0.167,0.232,,0.10400000000000001,-1.87,80.4,0.348,,,,,,,,,,,,,
37,2023-08-24,716872,Groundout,field_out,True,682928,666745,CJ Abrams,Jhony Brito,0,0,0,39da1e76-55d6-4f5b-a0dd-fe355e8298bd,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.29,-0.97,1.05,0.17,0.5,95.8,96.0,83.0,0.282,0.172,0.167,0.232,,0.10400000000000001,-1.87,80.4,0.348,,,,,,,,,,,,,
38,2023-08-24,716872,Single,single,False,518934,571578,DJ LeMahieu,Patrick Corbin,1,0,0,98a59b69-837b-4ea0-a7a2-522436e26726,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,,0.327,0.29,0.233,,,,,,,,,,,,,,,,,
39,2023-08-24,716872,Walk,walk,False,592450,571578,Aaron Judge,Patrick Corbin,0,0,1,287b4962-79d7-42d0-92b9-48c01ce3ec54,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,5.2,6.16,180.0,101.0,81.0,95.0,0.797,6.2,2.85,10.5,1.65,1.3,0.24,0.392,0.127,0.344,0.41100000000000003,81.2,66.0,101.0,96.0,65.0,103.0,88.0,86.0,102.0,93.0,84.0,99.0,100.0,0.41700000000000004,0.16899999999999998,0.35,0.064,-0.69,-0.89,-0.51,-2.07,91.8,92.1,80.5,0.32,,0.327,0.29,0.233,,,,,,,,,,,,,,,,,
