,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CH_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,CU_ba,ST_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-05-31,717946,Single,single,False,680757,669211,Steven Kwan,Keegan Akin,0,0,0,d500218c-41b2-47d4-b553-7d2e40a4bc85,669211.0,keeganakin,Akin,Left,Keegan Akin,6.85,4.73,23.2,105.0,105.0,103.0,0.755,10.27,2.66,13.31,0.76,0.9,0.321,0.359,0.154,0.385,0.479,85.4,85.0,100.0,89.0,90.0,42.0,53.0,107.0,108.0,107.0,113.0,102.0,103.0,0.6,0.25,0.002,0.14800000000000002,0.64,-2.01,-3.64,-5.89,93.6,86.1,71.9,0.273,0.344,0.529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-05-31,717946,Flyout,field_out,True,642708,669211,Amed Rosario,Keegan Akin,1,0,0,4ec0ba54-8a91-4c47-be09-7658e1a54b28,669211.0,keeganakin,Akin,Left,Keegan Akin,6.85,4.73,23.2,105.0,105.0,103.0,0.755,10.27,2.66,13.31,0.76,0.9,0.321,0.359,0.154,0.385,0.479,85.4,85.0,100.0,89.0,90.0,42.0,53.0,107.0,108.0,107.0,113.0,102.0,103.0,0.6,0.25,0.002,0.14800000000000002,0.64,-2.01,-3.64,-5.89,93.6,86.1,71.9,0.273,0.344,0.529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-05-31,717946,Double,double,False,608070,669211,José Ramírez,Keegan Akin,0,0,1,ad49832d-2427-48e5-82a6-228a8525b22c,669211.0,keeganakin,Akin,Left,Keegan Akin,6.85,4.73,23.2,105.0,105.0,103.0,0.755,10.27,2.66,13.31,0.76,0.9,0.321,0.359,0.154,0.385,0.479,85.4,85.0,100.0,89.0,90.0,42.0,53.0,107.0,108.0,107.0,113.0,102.0,103.0,0.6,0.25,0.002,0.14800000000000002,0.64,-2.01,-3.64,-5.89,93.6,86.1,71.9,0.273,0.344,0.529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-05-31,717946,Groundout,field_out,True,647304,669211,Josh Naylor,Keegan Akin,1,0,0,862c2870-2750-4bcc-bed1-f4a8f1168c9b,669211.0,keeganakin,Akin,Left,Keegan Akin,6.85,4.73,23.2,105.0,105.0,103.0,0.755,10.27,2.66,13.31,0.76,0.9,0.321,0.359,0.154,0.385,0.479,85.4,85.0,100.0,89.0,90.0,42.0,53.0,107.0,108.0,107.0,113.0,102.0,103.0,0.6,0.25,0.002,0.14800000000000002,0.64,-2.01,-3.64,-5.89,93.6,86.1,71.9,0.273,0.344,0.529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-05-31,717946,Strikeout,strikeout,True,605137,669211,Josh Bell,Keegan Akin,0,0,0,c6b2da5c-c228-4051-b94c-5aa96318fd83,669211.0,keeganakin,Akin,Left,Keegan Akin,6.85,4.73,23.2,105.0,105.0,103.0,0.755,10.27,2.66,13.31,0.76,0.9,0.321,0.359,0.154,0.385,0.479,85.4,85.0,100.0,89.0,90.0,42.0,53.0,107.0,108.0,107.0,113.0,102.0,103.0,0.6,0.25,0.002,0.14800000000000002,0.64,-2.01,-3.64,-5.89,93.6,86.1,71.9,0.273,0.344,0.529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023-05-31,717946,Groundout,field_out,True,624428,669456,Adam Frazier,Shane Bieber,0,0,0,33689c9e-bd6d-4743-a4d1-5ac0eb4f42c8,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,111.0,107.0,109.0,0.35200000000000004,0.207,,0.035,0.87,0.84,,-4.04,91.3,84.6,,0.257,0.18,0.5,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,0.237,,,,,,,,,,,,,,,
6,2023-05-31,717946,Groundout,field_out,True,668939,669456,Adley Rutschman,Shane Bieber,1,0,0,10a8b236-0c90-4d92-b341-56ee794f901e,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,111.0,107.0,109.0,0.35200000000000004,0.207,,0.035,0.87,0.84,,-4.04,91.3,84.6,,0.257,0.18,0.5,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,0.237,,,,,,,,,,,,,,,
7,2023-05-31,717946,Groundout,field_out,True,623993,669456,Anthony Santander,Shane Bieber,1,1,0,f995077e-6fa9-4bdd-a199-647e7e6d71df,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,111.0,107.0,109.0,0.35200000000000004,0.207,,0.035,0.87,0.84,,-4.04,91.3,84.6,,0.257,0.18,0.5,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,0.237,,,,,,,,,,,,,,,
8,2023-05-31,717946,Walk,walk,False,672356,608723,Gabriel Arias,Austin Voth,1,0,0,96c90451-4b3f-4322-9a10-81171d9cd423,608723.0,austinvoth,Voth,Right,Austin Voth,5.19,4.13,34.2,100.0,95.0,100.0,0.7759999999999999,8.83,3.89,10.13,1.56,0.77,0.324,0.35200000000000004,0.231,0.213,0.41100000000000003,,,,,69.0,97.0,96.0,98.0,100.0,98.0,142.0,106.0,119.0,0.44,0.16,0.28800000000000003,,0.14,-1.85,-1.81,,93.2,82.9,77.3,0.279,,,,,,90.0,99.0,92.0,0.11199999999999999,,1.03,,89.0,,0.231,0.303,0.273,,,,,,,,,,,,,,
9,2023-05-31,717946,Single,single,False,665926,608723,Andrés Giménez,Austin Voth,1,0,1,13841fb2-6b53-4eb7-9aa2-fa09ebbc72d4,608723.0,austinvoth,Voth,Right,Austin Voth,5.19,4.13,34.2,100.0,95.0,100.0,0.7759999999999999,8.83,3.89,10.13,1.56,0.77,0.324,0.35200000000000004,0.231,0.213,0.41100000000000003,,,,,69.0,97.0,96.0,98.0,100.0,98.0,142.0,106.0,119.0,0.44,0.16,0.28800000000000003,,0.14,-1.85,-1.81,,93.2,82.9,77.3,0.279,,,,,,90.0,99.0,92.0,0.11199999999999999,,1.03,,89.0,,0.231,0.303,0.273,,,,,,,,,,,,,,
10,2023-05-31,717946,Strikeout,strikeout,True,664702,608723,Myles Straw,Austin Voth,0,0,0,44ebb821-2859-47b8-9c4f-ac0957f1d5f5,608723.0,austinvoth,Voth,Right,Austin Voth,5.19,4.13,34.2,100.0,95.0,100.0,0.7759999999999999,8.83,3.89,10.13,1.56,0.77,0.324,0.35200000000000004,0.231,0.213,0.41100000000000003,,,,,69.0,97.0,96.0,98.0,100.0,98.0,142.0,106.0,119.0,0.44,0.16,0.28800000000000003,,0.14,-1.85,-1.81,,93.2,82.9,77.3,0.279,,,,,,90.0,99.0,92.0,0.11199999999999999,,1.03,,89.0,,0.231,0.303,0.273,,,,,,,,,,,,,,
11,2023-05-31,717946,Strikeout,strikeout,True,595956,608723,Cam Gallagher,Austin Voth,0,0,0,ef16863b-3df1-4748-8849-2fae3ed4fb75,608723.0,austinvoth,Voth,Right,Austin Voth,5.19,4.13,34.2,100.0,95.0,100.0,0.7759999999999999,8.83,3.89,10.13,1.56,0.77,0.324,0.35200000000000004,0.231,0.213,0.41100000000000003,,,,,69.0,97.0,96.0,98.0,100.0,98.0,142.0,106.0,119.0,0.44,0.16,0.28800000000000003,,0.14,-1.85,-1.81,,93.2,82.9,77.3,0.279,,,,,,90.0,99.0,92.0,0.11199999999999999,,1.03,,89.0,,0.231,0.303,0.273,,,,,,,,,,,,,,
12,2023-05-31,717946,Flyout,field_out,True,680757,608723,Steven Kwan,Austin Voth,0,0,0,139d2019-4d01-443a-8d9d-f838e8085bf4,608723.0,austinvoth,Voth,Right,Austin Voth,5.19,4.13,34.2,100.0,95.0,100.0,0.7759999999999999,8.83,3.89,10.13,1.56,0.77,0.324,0.35200000000000004,0.231,0.213,0.41100000000000003,,,,,69.0,97.0,96.0,98.0,100.0,98.0,142.0,106.0,119.0,0.44,0.16,0.28800000000000003,,0.14,-1.85,-1.81,,93.2,82.9,77.3,0.279,,,,,,90.0,99.0,92.0,0.11199999999999999,,1.03,,89.0,,0.231,0.303,0.273,,,,,,,,,,,,,,
13,2023-05-31,717946,Groundout,field_out,True,663624,669456,Ryan Mountcastle,Shane Bieber,0,0,0,9e935d74-8173-4f54-be5c-f9da65f382db,669456.0,shanebieber,Bieber,Right,Shane Bieber,3.8,4.83,128.0,101.0,100.0,99.0,0.77,7.52,2.39,8.72,0.98,1.56,0.23800000000000002,0.395,0.147,0.32799999999999996,0.42,87.2,59.0,93.0,85.0,,,,81.0,103.0,96.0,111.0,107.0,109.0,0.35200000000000004,0.207,,0.035,0.87,0.84,,-4.04,91.3,84.6,,0.257,0.18,0.5,155.0,104.0,109.0,95.0,94.0,93.0,0.26899999999999996,0.13699999999999998,0.43,-1.29,86.5,82.5,0.316,0.237,,,,,,,,,,,,,,,
