,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,CH_ba,FF_ba,SI_ba,FC_ba,SL_ba,CU_ba,FS_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
0,2023-09-11,716622,Single,single,False,673490,694813,Ha-Seong Kim,Gavin Stone,0,0,0,c6a4fecd-dd37-4214-af2f-bca40495356d,694813.0,gavinstone,Stone,Right,Gavin Stone,9.0,6.4,31.0,98.0,88.0,95.0,0.716,6.39,3.77,13.35,2.32,1.46,0.252,0.48700000000000004,0.139,0.365,0.375,85.8,73.0,98.0,94.0,88.0,110.0,115.0,93.0,94.0,89.0,90.0,97.0,90.0,105.0,106.0,98.0,99.0,100.0,102.0,0.14300000000000002,0.28,0.168,0.064,0.004,0.342,-5.4,-4.42,1.55,-2.44,0.26,-0.55,94.0,90.5,94.6,85.8,79.5,0.24,0.552,0.182,0.409,0.385,,,,,,,,,
1,2023-09-11,716622,Strikeout,strikeout,True,665487,694813,Fernando Tatis Jr.,Gavin Stone,0,0,1,dd5206a4-faf7-4ea9-8fd0-ce90f398efaf,694813.0,gavinstone,Stone,Right,Gavin Stone,9.0,6.4,31.0,98.0,88.0,95.0,0.716,6.39,3.77,13.35,2.32,1.46,0.252,0.48700000000000004,0.139,0.365,0.375,85.8,73.0,98.0,94.0,88.0,110.0,115.0,93.0,94.0,89.0,90.0,97.0,90.0,105.0,106.0,98.0,99.0,100.0,102.0,0.14300000000000002,0.28,0.168,0.064,0.004,0.342,-5.4,-4.42,1.55,-2.44,0.26,-0.55,94.0,90.5,94.6,85.8,79.5,0.24,0.552,0.182,0.409,0.385,,,,,,,,,
2,2023-09-11,716622,Single,single,True,665742,694813,Juan Soto,Gavin Stone,0,0,1,73aa0c93-5cf4-492a-8f64-393a7f079882,694813.0,gavinstone,Stone,Right,Gavin Stone,9.0,6.4,31.0,98.0,88.0,95.0,0.716,6.39,3.77,13.35,2.32,1.46,0.252,0.48700000000000004,0.139,0.365,0.375,85.8,73.0,98.0,94.0,88.0,110.0,115.0,93.0,94.0,89.0,90.0,97.0,90.0,105.0,106.0,98.0,99.0,100.0,102.0,0.14300000000000002,0.28,0.168,0.064,0.004,0.342,-5.4,-4.42,1.55,-2.44,0.26,-0.55,94.0,90.5,94.6,85.8,79.5,0.24,0.552,0.182,0.409,0.385,,,,,,,,,
3,2023-09-11,716622,Strikeout,strikeout,True,592518,694813,Manny Machado,Gavin Stone,0,0,0,9cd79cdd-777a-4c16-a143-474384b87cab,694813.0,gavinstone,Stone,Right,Gavin Stone,9.0,6.4,31.0,98.0,88.0,95.0,0.716,6.39,3.77,13.35,2.32,1.46,0.252,0.48700000000000004,0.139,0.365,0.375,85.8,73.0,98.0,94.0,88.0,110.0,115.0,93.0,94.0,89.0,90.0,97.0,90.0,105.0,106.0,98.0,99.0,100.0,102.0,0.14300000000000002,0.28,0.168,0.064,0.004,0.342,-5.4,-4.42,1.55,-2.44,0.26,-0.55,94.0,90.5,94.6,85.8,79.5,0.24,0.552,0.182,0.409,0.385,,,,,,,,,
4,2023-09-11,716622,Home Run,home_run,False,605141,658648,Mookie Betts,Pedro Avila,1,0,0,44181411-a1ed-44a4-a8be-8ab5bb5dd71d,658648.0,pedroavila,Avila,Right,Pedro Avila,3.22,4.04,50.1,96.0,77.0,95.0,0.732,9.66,4.47,7.69,0.54,2.57,0.20600000000000002,0.434,0.147,0.301,0.41,83.8,52.0,93.0,99.0,86.0,102.0,102.0,82.0,96.0,91.0,91.0,96.0,89.0,,,,,,,0.207,0.327,,0.006999999999999999,0.203,0.256,-0.67,,0.13,1.31,-0.11,2.16,94.0,,93.3,80.7,77.4,0.148,0.235,0.356,,,0.207,,,,,,,,
5,2023-09-11,716622,Flyout,field_out,True,518692,658648,Freddie Freeman,Pedro Avila,0,0,0,fc5f13f6-d152-4934-9abf-3e99c7a06866,658648.0,pedroavila,Avila,Right,Pedro Avila,3.22,4.04,50.1,96.0,77.0,95.0,0.732,9.66,4.47,7.69,0.54,2.57,0.20600000000000002,0.434,0.147,0.301,0.41,83.8,52.0,93.0,99.0,86.0,102.0,102.0,82.0,96.0,91.0,91.0,96.0,89.0,,,,,,,0.207,0.327,,0.006999999999999999,0.203,0.256,-0.67,,0.13,1.31,-0.11,2.16,94.0,,93.3,80.7,77.4,0.148,0.235,0.356,,,0.207,,,,,,,,
6,2023-09-11,716622,Strikeout,strikeout,True,669257,658648,Will Smith,Pedro Avila,0,0,0,e97e5193-baf0-4ab7-9db7-1d5708347dad,658648.0,pedroavila,Avila,Right,Pedro Avila,3.22,4.04,50.1,96.0,77.0,95.0,0.732,9.66,4.47,7.69,0.54,2.57,0.20600000000000002,0.434,0.147,0.301,0.41,83.8,52.0,93.0,99.0,86.0,102.0,102.0,82.0,96.0,91.0,91.0,96.0,89.0,,,,,,,0.207,0.327,,0.006999999999999999,0.203,0.256,-0.67,,0.13,1.31,-0.11,2.16,94.0,,93.3,80.7,77.4,0.148,0.235,0.356,,,0.207,,,,,,,,
7,2023-09-11,716622,Flyout,field_out,True,571970,658648,Max Muncy,Pedro Avila,1,1,0,b5854f67-78c1-49aa-aa42-30b336ade2b7,658648.0,pedroavila,Avila,Right,Pedro Avila,3.22,4.04,50.1,96.0,77.0,95.0,0.732,9.66,4.47,7.69,0.54,2.57,0.20600000000000002,0.434,0.147,0.301,0.41,83.8,52.0,93.0,99.0,86.0,102.0,102.0,82.0,96.0,91.0,91.0,96.0,89.0,,,,,,,0.207,0.327,,0.006999999999999999,0.203,0.256,-0.67,,0.13,1.31,-0.11,2.16,94.0,,93.3,80.7,77.4,0.148,0.235,0.356,,,0.207,,,,,,,,
8,2023-09-11,716622,Flyout,field_out,True,593428,694813,Xander Bogaerts,Gavin Stone,1,1,0,2799ae9f-da70-4154-ab28-3bb70e785aa9,694813.0,gavinstone,Stone,Right,Gavin Stone,9.0,6.4,31.0,98.0,88.0,95.0,0.716,6.39,3.77,13.35,2.32,1.46,0.252,0.48700000000000004,0.139,0.365,0.375,85.8,73.0,98.0,94.0,88.0,110.0,115.0,93.0,94.0,89.0,90.0,97.0,90.0,105.0,106.0,98.0,99.0,100.0,102.0,0.14300000000000002,0.28,0.168,0.064,0.004,0.342,-5.4,-4.42,1.55,-2.44,0.26,-0.55,94.0,90.5,94.6,85.8,79.5,0.24,0.552,0.182,0.409,0.385,,,,,,,,,
9,2023-09-11,716622,Flyout,field_out,True,595777,694813,Jurickson Profar,Gavin Stone,0,0,0,261b355f-7c83-4cf7-b31a-b662b115b7fc,694813.0,gavinstone,Stone,Right,Gavin Stone,9.0,6.4,31.0,98.0,88.0,95.0,0.716,6.39,3.77,13.35,2.32,1.46,0.252,0.48700000000000004,0.139,0.365,0.375,85.8,73.0,98.0,94.0,88.0,110.0,115.0,93.0,94.0,89.0,90.0,97.0,90.0,105.0,106.0,98.0,99.0,100.0,102.0,0.14300000000000002,0.28,0.168,0.064,0.004,0.342,-5.4,-4.42,1.55,-2.44,0.26,-0.55,94.0,90.5,94.6,85.8,79.5,0.24,0.552,0.182,0.409,0.385,,,,,,,,,
