,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CU_ba,CH_ba,ST_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,KC%,wFC/C,wSI/C,wKC/C,vFC,vSI,vKC,FC_ba,SI_ba,FS%,wFS/C,vFS,FS_ba
0,2023-07-02,717522,Strikeout,strikeout,True,606466,672282,Ketel Marte,Reid Detmers,0,0,0,a1f6f7de-1f76-473e-b904-3bcb1e6044f5,672282.0,reiddetmers,Detmers,Left,Reid Detmers,4.48,4.55,148.2,99.0,101.0,99.0,0.7490000000000001,10.17,3.63,8.54,1.15,0.91,0.223,0.444,0.139,0.36200000000000004,0.43799999999999994,84.8,92.0,101.0,97.0,93.0,94.0,105.0,87.0,101.0,95.0,124.0,100.0,102.0,0.43200000000000005,0.319,0.19399999999999998,0.054000000000000006,-0.38,0.91,0.14,-2.03,94.3,88.7,74.7,0.291,0.236,0.191,0.242,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-07-02,717522,Flyout,field_out,True,641786,672282,Kyle Lewis,Reid Detmers,1,0,0,20488b24-3512-4e5b-8fb3-3af250f0ddaf,672282.0,reiddetmers,Detmers,Left,Reid Detmers,4.48,4.55,148.2,99.0,101.0,99.0,0.7490000000000001,10.17,3.63,8.54,1.15,0.91,0.223,0.444,0.139,0.36200000000000004,0.43799999999999994,84.8,92.0,101.0,97.0,93.0,94.0,105.0,87.0,101.0,95.0,124.0,100.0,102.0,0.43200000000000005,0.319,0.19399999999999998,0.054000000000000006,-0.38,0.91,0.14,-2.03,94.3,88.7,74.7,0.291,0.236,0.191,0.242,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-07-02,717522,Walk,walk,False,666971,672282,Lourdes Gurriel Jr.,Reid Detmers,0,0,0,db7d9490-02fd-4a0d-a083-3fa9b608154f,672282.0,reiddetmers,Detmers,Left,Reid Detmers,4.48,4.55,148.2,99.0,101.0,99.0,0.7490000000000001,10.17,3.63,8.54,1.15,0.91,0.223,0.444,0.139,0.36200000000000004,0.43799999999999994,84.8,92.0,101.0,97.0,93.0,94.0,105.0,87.0,101.0,95.0,124.0,100.0,102.0,0.43200000000000005,0.319,0.19399999999999998,0.054000000000000006,-0.38,0.91,0.14,-2.03,94.3,88.7,74.7,0.291,0.236,0.191,0.242,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-07-02,717522,Strikeout,strikeout,True,572233,672282,Christian Walker,Reid Detmers,0,0,0,72b569a4-3c72-4435-b50e-f686a0fa2d90,672282.0,reiddetmers,Detmers,Left,Reid Detmers,4.48,4.55,148.2,99.0,101.0,99.0,0.7490000000000001,10.17,3.63,8.54,1.15,0.91,0.223,0.444,0.139,0.36200000000000004,0.43799999999999994,84.8,92.0,101.0,97.0,93.0,94.0,105.0,87.0,101.0,95.0,124.0,100.0,102.0,0.43200000000000005,0.319,0.19399999999999998,0.054000000000000006,-0.38,0.91,0.14,-2.03,94.3,88.7,74.7,0.291,0.236,0.191,0.242,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-07-02,717522,Strikeout,strikeout,True,666160,668678,Mickey Moniak,Zac Gallen,0,0,0,0e5fab69-1549-48c3-966d-ca690f1f036d,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,104.0,104.0,106.0,105.0,116.0,112.0,0.491,0.045,,0.139,1.59,0.34,,1.05,93.6,87.4,,0.238,0.25,0.21,0.21,,97.0,95.0,92.0,121.0,104.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.092,0.22699999999999998,-2.24,-3.38,0.46,90.2,93.0,82.5,0.352,0.286,,,,
5,2023-07-02,717522,Home Run,home_run,False,545361,668678,Mike Trout,Zac Gallen,0,0,0,af57989b-3a37-43d6-bbd7-2168fa220473,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,104.0,104.0,106.0,105.0,116.0,112.0,0.491,0.045,,0.139,1.59,0.34,,1.05,93.6,87.4,,0.238,0.25,0.21,0.21,,97.0,95.0,92.0,121.0,104.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.092,0.22699999999999998,-2.24,-3.38,0.46,90.2,93.0,82.5,0.352,0.286,,,,
6,2023-07-02,717522,Strikeout,strikeout,True,660271,668678,Shohei Ohtani,Zac Gallen,0,0,0,1aa0f869-6a16-4b87-96af-6e93bce660cb,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,104.0,104.0,106.0,105.0,116.0,112.0,0.491,0.045,,0.139,1.59,0.34,,1.05,93.6,87.4,,0.238,0.25,0.21,0.21,,97.0,95.0,92.0,121.0,104.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.092,0.22699999999999998,-2.24,-3.38,0.46,90.2,93.0,82.5,0.352,0.286,,,,
7,2023-07-02,717522,Walk,walk,False,543685,668678,Anthony Rendon,Zac Gallen,1,0,0,d2f5f678-0b86-4960-ab70-2d0973e18e3e,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,104.0,104.0,106.0,105.0,116.0,112.0,0.491,0.045,,0.139,1.59,0.34,,1.05,93.6,87.4,,0.238,0.25,0.21,0.21,,97.0,95.0,92.0,121.0,104.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.092,0.22699999999999998,-2.24,-3.38,0.46,90.2,93.0,82.5,0.352,0.286,,,,
8,2023-07-02,717522,Strikeout,strikeout,True,519058,668678,Mike Moustakas,Zac Gallen,0,0,0,89cf1ac6-9192-4b51-90af-edd5b4db5944,668678.0,zacgallen,Gallen,Right,Zac Gallen,3.47,4.16,210.0,104.0,106.0,107.0,0.7609999999999999,9.43,2.01,8.06,0.94,1.19,0.223,0.418,0.098,0.401,0.419,86.8,86.0,107.0,114.0,,,,104.0,104.0,106.0,105.0,116.0,112.0,0.491,0.045,,0.139,1.59,0.34,,1.05,93.6,87.4,,0.238,0.25,0.21,0.21,,97.0,95.0,92.0,121.0,104.0,112.0,106.0,99.0,94.0,0.006999999999999999,0.092,0.22699999999999998,-2.24,-3.38,0.46,90.2,93.0,82.5,0.352,0.286,,,,
9,2023-07-02,717522,Walk,walk,False,446334,672282,Evan Longoria,Reid Detmers,0,0,0,70cdb3c0-1ab6-4f70-a906-dcb691585fcb,672282.0,reiddetmers,Detmers,Left,Reid Detmers,4.48,4.55,148.2,99.0,101.0,99.0,0.7490000000000001,10.17,3.63,8.54,1.15,0.91,0.223,0.444,0.139,0.36200000000000004,0.43799999999999994,84.8,92.0,101.0,97.0,93.0,94.0,105.0,87.0,101.0,95.0,124.0,100.0,102.0,0.43200000000000005,0.319,0.19399999999999998,0.054000000000000006,-0.38,0.91,0.14,-2.03,94.3,88.7,74.7,0.291,0.236,0.191,0.242,0.0,,,,,,,,,,,,,,,,,,,,,,,,
