,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CU%,CH%,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFC,vSI,vSL,vCU,FC_ba,CH_ba,CU_ba,SL_ba,SI_ba,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ KC,Loc+ KC,Pit+ KC,FA%,KC%,wFA/C,wKC/C,vFA,vKC,FF_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-05-22,718068,Flyout,field_out,True,643289,669203,Mauricio Dubón,Corbin Burnes,1,0,0,7628aacd-b75e-4e7b-b57a-fe54f56cf52f,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,,,,,,,,,,,,,,,
1,2023-05-22,718068,Flyout,field_out,True,608324,669203,Alex Bregman,Corbin Burnes,0,0,0,61c579b7-e2bf-46dc-a6b7-f94f5eec8197,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,,,,,,,,,,,,,,,
2,2023-05-22,718068,Walk,walk,False,670541,669203,Yordan Alvarez,Corbin Burnes,0,0,0,ba1929ef-96ba-46cc-a59e-4a6afa012e6c,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,,,,,,,,,,,,,,,
3,2023-05-22,718068,Walk,walk,False,663656,669203,Kyle Tucker,Corbin Burnes,0,0,1,a484a9a8-36e3-461d-bb4b-799d1fa21754,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,,,,,,,,,,,,,,,
4,2023-05-22,718068,Flyout,field_out,True,547989,669203,José Abreu,Corbin Burnes,1,0,0,cf68fe6a-2371-45b1-8652-595dc53fd765,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,,,,,,,,,,,,,,,
5,2023-05-22,718068,Flyout,field_out,True,592885,664299,Christian Yelich,Cristian Javier,1,1,0,7629b976-cbc0-4f18-bc53-7a4ffc1cb940,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,,,,,,,108.0,95.0,102.0,,,,,,0.3,,0.040999999999999995,,,-0.09,,-1.29,,,79.5,,,0.28,0.268,0.211,,101.0,98.0,98.0,91.0,99.0,102.0,0.584,0.075,0.44,-1.17,92.7,76.6,0.236,,,,,,,,
6,2023-05-22,718068,Flyout,field_out,True,608385,664299,Jesse Winker,Cristian Javier,0,0,0,39aa4c92-5056-4c82-8df3-0c914fe15e34,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,,,,,,,108.0,95.0,102.0,,,,,,0.3,,0.040999999999999995,,,-0.09,,-1.29,,,79.5,,,0.28,0.268,0.211,,101.0,98.0,98.0,91.0,99.0,102.0,0.584,0.075,0.44,-1.17,92.7,76.6,0.236,,,,,,,,
7,2023-05-22,718068,Strikeout,strikeout,True,642715,664299,Willy Adames,Cristian Javier,0,0,0,cfd8eb44-1a65-4482-9c2a-f54973f9846d,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,,,,,,,108.0,95.0,102.0,,,,,,0.3,,0.040999999999999995,,,-0.09,,-1.29,,,79.5,,,0.28,0.268,0.211,,101.0,98.0,98.0,91.0,99.0,102.0,0.584,0.075,0.44,-1.17,92.7,76.6,0.236,,,,,,,,
8,2023-05-22,718068,Strikeout,strikeout,True,665161,669203,Jeremy Peña,Corbin Burnes,0,0,0,9068dcbe-8c0f-4108-a20e-3160f6707685,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,,,,,,,,,,,,,,,
9,2023-05-22,718068,Home Run,home_run,False,667452,669203,Corey Julks,Corbin Burnes,0,0,0,50d39dc9-bc0d-4b28-b20d-21adc8a7b79a,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,103.0,97.0,90.0,144.0,110.0,127.0,127.0,101.0,103.0,0.077,0.5539999999999999,0.085,0.171,0.11199999999999999,1.51,-2.42,1.12,1.35,1.07,94.4,95.3,86.0,79.8,0.209,0.204,0.133,0.159,0.291,,,,,,,,,,,,,,,,,,,,,
