,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,FF_ba,SI_ba,SL_ba,CH_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,CU_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,ST_ba
0,2023-05-05,718297,Groundout,field_out,True,643289,622491,Mauricio Dubón,Luis Castillo,0,0,0,4281fe65-8ebb-41ef-9150-8bb7c715cfca,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,
1,2023-05-05,718297,Groundout,field_out,True,608324,622491,Alex Bregman,Luis Castillo,1,0,0,34a64a2e-8ee3-4065-a2d1-55f2306073bb,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,
2,2023-05-05,718297,Flyout,field_out,True,670541,622491,Yordan Alvarez,Luis Castillo,0,0,0,77929404-dc68-45c2-9e57-5cb99b284330,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,
3,2023-05-05,718297,Flyout,field_out,True,677594,664299,Julio Rodríguez,Cristian Javier,0,0,0,cfcf3997-dfaf-4c3f-9415-08bb6ac081e3,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,101.0,98.0,98.0,,,,108.0,95.0,102.0,,0.584,0.3,0.040999999999999995,0.44,,-0.09,-1.29,92.7,,79.5,0.236,,0.211,0.28,91.0,99.0,102.0,0.075,-1.17,76.6,0.268,,,,,,,,,,,,,,
4,2023-05-05,718297,Walk,walk,False,664034,664299,Ty France,Cristian Javier,0,0,0,7ccc524b-97ce-4bc6-b2bf-b084ddaaaca6,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,101.0,98.0,98.0,,,,108.0,95.0,102.0,,0.584,0.3,0.040999999999999995,0.44,,-0.09,-1.29,92.7,,79.5,0.236,,0.211,0.28,91.0,99.0,102.0,0.075,-1.17,76.6,0.268,,,,,,,,,,,,,,
5,2023-05-05,718297,Strikeout,strikeout,True,672284,664299,Jarred Kelenic,Cristian Javier,0,0,0,80e4c32e-172a-41fc-9eb6-f099b5488853,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,101.0,98.0,98.0,,,,108.0,95.0,102.0,,0.584,0.3,0.040999999999999995,0.44,,-0.09,-1.29,92.7,,79.5,0.236,,0.211,0.28,91.0,99.0,102.0,0.075,-1.17,76.6,0.268,,,,,,,,,,,,,,
6,2023-05-05,718297,Strikeout,strikeout,True,553993,664299,Eugenio Suárez,Cristian Javier,0,0,0,2162fcb4-b8e5-4ee3-b5ff-1733433ef6a9,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,101.0,98.0,98.0,,,,108.0,95.0,102.0,,0.584,0.3,0.040999999999999995,0.44,,-0.09,-1.29,92.7,,79.5,0.236,,0.211,0.28,91.0,99.0,102.0,0.075,-1.17,76.6,0.268,,,,,,,,,,,,,,
7,2023-05-05,718297,Strikeout,strikeout,True,547989,622491,José Abreu,Luis Castillo,0,0,0,c3549ee0-e872-4e8d-b025-ec38a311e1cb,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,
8,2023-05-05,718297,Single,single,False,663656,622491,Kyle Tucker,Luis Castillo,0,0,0,924050fe-f76c-426d-a597-ae329eabf42d,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,
9,2023-05-05,718297,Groundout,field_out,True,665161,622491,Jeremy Peña,Luis Castillo,1,0,1,d51ef40c-351c-433a-ad4a-0db91f1caf36,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,3.34,3.82,197.0,103.0,96.0,102.0,0.7170000000000001,10.01,2.56,7.31,1.28,0.92,0.268,0.375,0.182,0.33299999999999996,0.42200000000000004,88.3,83.0,108.0,105.0,95.0,104.0,100.0,82.0,103.0,95.0,117.0,100.0,108.0,0.179,0.444,0.221,0.156,1.31,0.6,-0.12,-1.6,96.3,95.9,85.7,0.165,0.239,0.234,0.28,,,,,,,,,,,,,,,,,,,,,
