,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CH_ba,ST_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,FS%,KC%,wFC/C,wFS/C,wKC/C,vFC,vFS,vKC,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS_ba
10,2023-04-03,718726,Groundout,field_out,True,666969,680694,Adolis García,Kyle Bradish,0,0,0,156295d3-29d5-42cc-8ec8-58f7d1a99065,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,90.8,97.0,100.0,98.0,135.0,105.0,109.0,101.0,96.0,96.0,171.0,105.0,116.0,0.22399999999999998,0.313,0.17300000000000001,0.083,-1.0,1.77,3.99,-0.36,94.5,88.1,84.8,0.366,0.168,0.259,,0.142,88.0,104.0,98.0,0.207,1.53,95.0,0.23,,,,,,,,,,,,,,,,,,,,
11,2023-04-03,718726,Single,single,False,673962,680694,Josh Jung,Kyle Bradish,0,0,0,729aaf19-e83b-4941-8259-133efc770e53,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,90.8,97.0,100.0,98.0,135.0,105.0,109.0,101.0,96.0,96.0,171.0,105.0,116.0,0.22399999999999998,0.313,0.17300000000000001,0.083,-1.0,1.77,3.99,-0.36,94.5,88.1,84.8,0.366,0.168,0.259,,0.142,88.0,104.0,98.0,0.207,1.53,95.0,0.23,,,,,,,,,,,,,,,,,,,,
12,2023-04-03,718726,Walk,walk,False,543257,680694,Robbie Grossman,Kyle Bradish,1,0,1,2971a33d-c4ae-4973-bd64-8822f9f63f3e,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,90.8,97.0,100.0,98.0,135.0,105.0,109.0,101.0,96.0,96.0,171.0,105.0,116.0,0.22399999999999998,0.313,0.17300000000000001,0.083,-1.0,1.77,3.99,-0.36,94.5,88.1,84.8,0.366,0.168,0.259,,0.142,88.0,104.0,98.0,0.207,1.53,95.0,0.23,,,,,,,,,,,,,,,,,,,,
13,2023-04-03,718726,Lineout,field_out,True,641680,680694,Jonah Heim,Kyle Bradish,1,0,1,384abbae-d585-4d7b-ab90-1f89aed56cae,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,90.8,97.0,100.0,98.0,135.0,105.0,109.0,101.0,96.0,96.0,171.0,105.0,116.0,0.22399999999999998,0.313,0.17300000000000001,0.083,-1.0,1.77,3.99,-0.36,94.5,88.1,84.8,0.366,0.168,0.259,,0.142,88.0,104.0,98.0,0.207,1.53,95.0,0.23,,,,,,,,,,,,,,,,,,,,
14,2023-04-03,718726,Strikeout,strikeout,True,543543,543056,Brad Miller,Danny Coulombe,0,0,0,6c9adbc2-7dc0-40f1-b5b8-3cd7c78fd6b8,543056.0,dannycoulombe,Coulombe,Left,Danny Coulombe,2.81,3.06,51.1,96.0,107.0,101.0,0.726,10.17,2.1,7.89,0.7,1.16,0.348,0.355,0.23199999999999998,0.239,0.37,77.0,106.0,107.0,110.0,,,,118.0,88.0,83.0,113.0,96.0,107.0,0.086,0.177,,0.023,-3.38,0.09,,-17.51,91.8,82.0,,0.385,,0.625,0.237,0.111,127.0,96.0,94.0,0.182,4.57,91.1,0.103,105.0,102.0,106.0,98.0,96.0,97.0,0.423,0.001,0.107,1.39,-2.69,1.11,86.0,91.3,80.1,0.25,,,,
15,2023-04-03,718726,Flyout,field_out,True,622761,592351,Jorge Mateo,Jon Gray,1,0,0,221690b0-652e-4134-a484-1dcb2b858b41,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-04-03,718726,Flyout,field_out,True,621532,592351,Anthony Bemboom,Jon Gray,0,0,0,cefa1b5a-1c92-4f90-932f-8592bb10775c,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-04-03,718726,Walk,walk,False,656775,592351,Cedric Mullins,Jon Gray,0,0,0,66d4c420-f889-428b-ac17-09fe0a017d93,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-04-03,718726,Flyout,field_out,True,668939,592351,Adley Rutschman,Jon Gray,1,1,1,c6794954-9677-48a9-8b7e-2143b46a6e69,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-04-03,718726,Hit By Pitch,hit_by_pitch,False,669701,543056,Josh Smith,Danny Coulombe,0,0,0,8fe39854-c5e1-48bc-80cc-b7be9cb79912,543056.0,dannycoulombe,Coulombe,Left,Danny Coulombe,2.81,3.06,51.1,96.0,107.0,101.0,0.726,10.17,2.1,7.89,0.7,1.16,0.348,0.355,0.23199999999999998,0.239,0.37,77.0,106.0,107.0,110.0,,,,118.0,88.0,83.0,113.0,96.0,107.0,0.086,0.177,,0.023,-3.38,0.09,,-17.51,91.8,82.0,,0.385,,0.625,0.237,0.111,127.0,96.0,94.0,0.182,4.57,91.1,0.103,105.0,102.0,106.0,98.0,96.0,97.0,0.423,0.001,0.107,1.39,-2.69,1.11,86.0,91.3,80.1,0.25,,,,
20,2023-04-03,718726,Flyout,field_out,True,543760,543056,Marcus Semien,Danny Coulombe,1,0,0,48c1d2cd-b29b-4cb3-9700-3c6cda739439,543056.0,dannycoulombe,Coulombe,Left,Danny Coulombe,2.81,3.06,51.1,96.0,107.0,101.0,0.726,10.17,2.1,7.89,0.7,1.16,0.348,0.355,0.23199999999999998,0.239,0.37,77.0,106.0,107.0,110.0,,,,118.0,88.0,83.0,113.0,96.0,107.0,0.086,0.177,,0.023,-3.38,0.09,,-17.51,91.8,82.0,,0.385,,0.625,0.237,0.111,127.0,96.0,94.0,0.182,4.57,91.1,0.103,105.0,102.0,106.0,98.0,96.0,97.0,0.423,0.001,0.107,1.39,-2.69,1.11,86.0,91.3,80.1,0.25,,,,
21,2023-04-03,718726,Flyout,field_out,True,608369,543056,Corey Seager,Danny Coulombe,1,1,0,8bf49946-c5fd-4d92-a46e-bd11fab55c90,543056.0,dannycoulombe,Coulombe,Left,Danny Coulombe,2.81,3.06,51.1,96.0,107.0,101.0,0.726,10.17,2.1,7.89,0.7,1.16,0.348,0.355,0.23199999999999998,0.239,0.37,77.0,106.0,107.0,110.0,,,,118.0,88.0,83.0,113.0,96.0,107.0,0.086,0.177,,0.023,-3.38,0.09,,-17.51,91.8,82.0,,0.385,,0.625,0.237,0.111,127.0,96.0,94.0,0.182,4.57,91.1,0.103,105.0,102.0,106.0,98.0,96.0,97.0,0.423,0.001,0.107,1.39,-2.69,1.11,86.0,91.3,80.1,0.25,,,,
22,2023-04-03,718726,Groundout,field_out,True,663993,543056,Nathaniel Lowe,Danny Coulombe,0,0,0,c8c1b2f4-c925-4b39-a5c5-5a8a1777eb9a,543056.0,dannycoulombe,Coulombe,Left,Danny Coulombe,2.81,3.06,51.1,96.0,107.0,101.0,0.726,10.17,2.1,7.89,0.7,1.16,0.348,0.355,0.23199999999999998,0.239,0.37,77.0,106.0,107.0,110.0,,,,118.0,88.0,83.0,113.0,96.0,107.0,0.086,0.177,,0.023,-3.38,0.09,,-17.51,91.8,82.0,,0.385,,0.625,0.237,0.111,127.0,96.0,94.0,0.182,4.57,91.1,0.103,105.0,102.0,106.0,98.0,96.0,97.0,0.423,0.001,0.107,1.39,-2.69,1.11,86.0,91.3,80.1,0.25,,,,
23,2023-04-03,718726,Groundout,field_out,True,623993,592351,Anthony Santander,Jon Gray,1,1,0,6dd47177-76b0-4dae-8ce5-ccd4e7417b2a,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-04-03,718726,Strikeout,strikeout,True,663624,592351,Ryan Mountcastle,Jon Gray,0,0,0,c9292b54-79e3-49ae-be2d-5a727888b75b,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2023-04-03,718726,Home Run,home_run,False,683002,592351,Gunnar Henderson,Jon Gray,0,0,0,0134e8f5-72ad-47b6-8e19-f63a3eeab27d,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-04-03,718726,Strikeout,strikeout,True,669065,592351,Kyle Stowers,Jon Gray,0,0,0,cc6187f8-83a1-48db-94d7-bdf8c9d38a7e,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-04-03,718726,Flyout,field_out,True,666969,669330,Adolis García,Tyler Wells,0,0,0,7d201ba4-61b1-4417-8055-9ddac06bc664,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,0.377,0.16399999999999998,0.078,0.185,0.59,1.18,0.41,0.43,92.5,84.0,74.1,0.2,0.149,0.196,,0.217,,,,,,,,,,,85.0,100.0,96.0,0.195,,,0.67,,,88.7,,,0.212,,,,
28,2023-04-03,718726,Strikeout,strikeout,True,673962,669330,Josh Jung,Tyler Wells,0,0,0,d79b7444-36ee-4d4c-8167-c26752d34a8e,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,0.377,0.16399999999999998,0.078,0.185,0.59,1.18,0.41,0.43,92.5,84.0,74.1,0.2,0.149,0.196,,0.217,,,,,,,,,,,85.0,100.0,96.0,0.195,,,0.67,,,88.7,,,0.212,,,,
29,2023-04-03,718726,Flyout,field_out,True,543257,669330,Robbie Grossman,Tyler Wells,0,0,0,441eb3d7-622c-47d4-873e-f7017752a185,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,0.377,0.16399999999999998,0.078,0.185,0.59,1.18,0.41,0.43,92.5,84.0,74.1,0.2,0.149,0.196,,0.217,,,,,,,,,,,85.0,100.0,96.0,0.195,,,0.67,,,88.7,,,0.212,,,,
30,2023-04-03,718726,Flyout,field_out,True,624428,592351,Adam Frazier,Jon Gray,0,0,0,2071cf46-4b1d-4bb3-8361-792dbf40cbd7,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2023-04-03,718726,Home Run,home_run,False,622761,592351,Jorge Mateo,Jon Gray,1,1,0,65ed8ac4-26df-4b2d-97e5-31eb3a14dfa4,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2023-04-03,718726,Groundout,field_out,True,621532,592351,Anthony Bemboom,Jon Gray,0,0,0,75d97284-08c3-4757-8708-47969342caf1,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2023-04-03,718726,Flyout,field_out,True,656775,592351,Cedric Mullins,Jon Gray,0,0,0,b77101b1-e00f-4709-a5c4-e6ba4614e8f7,592351.0,jongray,"Gray, Jn",Right,Jon Gray,4.12,4.48,157.1,101.0,97.0,100.0,0.758,8.12,3.09,8.52,1.26,1.1,0.28800000000000003,0.348,0.157,0.324,0.43700000000000006,88.8,77.0,96.0,97.0,99.0,90.0,98.0,82.0,100.0,92.0,116.0,103.0,109.0,0.424,0.39799999999999996,0.062,0.11599999999999999,-1.83,2.33,-1.69,1.71,95.7,87.2,78.2,0.346,0.194,0.211,0.105,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-04-03,718726,Flyout,field_out,True,641680,669330,Jonah Heim,Tyler Wells,0,0,0,c124a6d9-c4e0-47dd-bda0-9c81ec615bd3,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,0.377,0.16399999999999998,0.078,0.185,0.59,1.18,0.41,0.43,92.5,84.0,74.1,0.2,0.149,0.196,,0.217,,,,,,,,,,,85.0,100.0,96.0,0.195,,,0.67,,,88.7,,,0.212,,,,
35,2023-04-03,718726,Field Error,field_error,False,543543,669330,Brad Miller,Tyler Wells,1,1,0,e293d395-8e67-4746-87c2-50e3ed500e83,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,0.377,0.16399999999999998,0.078,0.185,0.59,1.18,0.41,0.43,92.5,84.0,74.1,0.2,0.149,0.196,,0.217,,,,,,,,,,,85.0,100.0,96.0,0.195,,,0.67,,,88.7,,,0.212,,,,
36,2023-04-03,718726,Groundout,field_out,True,677649,669330,Ezequiel Duran,Tyler Wells,0,0,1,162f9853-e475-433d-8af8-994dac596fa4,669330.0,tylerwells,"Wells, T",Right,Tyler Wells,3.64,3.96,118.2,103.0,93.0,101.0,0.765,8.87,2.58,6.29,1.9,0.59,0.244,0.371,0.175,0.337,0.415,85.4,126.0,106.0,111.0,84.0,95.0,100.0,84.0,102.0,99.0,88.0,108.0,103.0,0.377,0.16399999999999998,0.078,0.185,0.59,1.18,0.41,0.43,92.5,84.0,74.1,0.2,0.149,0.196,,0.217,,,,,,,,,,,85.0,100.0,96.0,0.195,,,0.67,,,88.7,,,0.212,,,,
