,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vSI,vSL,vKC,FF_ba,CH_ba,SL_ba,SI_ba,CU_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,CU%,wFC/C,wFS/C,wCU/C,vFC,vFS,vCU,FC_ba,ST_ba,FS_ba
10,2023-07-09,717431,Strikeout,strikeout,True,669289,669373,Santiago Espinal,Tarik Skubal,0,0,0,fd57e410-7a47-4c1e-b48a-a09742aafbe7,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,,,,,,,,,,,,,,,,,,,,,
11,2023-07-09,717431,Groundout,field_out,True,624415,669373,Cavan Biggio,Tarik Skubal,0,0,0,a6eb1b2f-a0db-479f-ba1d-efc867a38c94,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,,,,,,,,,,,,,,,,,,,,,
12,2023-07-09,717431,Single,single,False,595879,605135,Javier Báez,Chris Bassitt,1,0,0,1fc12364-4173-4207-96f4-be11c63fb0ef,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,,,,0.39299999999999996,0.09300000000000001,0.136,,0.065,-3.9,2.11,-0.72,,1.71,92.4,91.9,75.6,,0.333,0.189,0.227,0.22,0.192,93.0,92.0,100.0,95.0,105.0,102.0,78.0,84.0,84.0,0.153,0.033,0.126,-1.13,-3.07,0.67,87.8,82.6,70.7,0.274,0.197,0.375
13,2023-07-09,717431,Single,single,False,668731,605135,Akil Baddoo,Chris Bassitt,0,0,1,c170a8dc-f2cd-438e-bc61-741fd4731fb2,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,,,,0.39299999999999996,0.09300000000000001,0.136,,0.065,-3.9,2.11,-0.72,,1.71,92.4,91.9,75.6,,0.333,0.189,0.227,0.22,0.192,93.0,92.0,100.0,95.0,105.0,102.0,78.0,84.0,84.0,0.153,0.033,0.126,-1.13,-3.07,0.67,87.8,82.6,70.7,0.274,0.197,0.375
14,2023-07-09,717431,Single,single,False,408234,605135,Miguel Cabrera,Chris Bassitt,0,0,1,373fd20e-d41b-498f-ba59-213e83c6aadb,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,,,,0.39299999999999996,0.09300000000000001,0.136,,0.065,-3.9,2.11,-0.72,,1.71,92.4,91.9,75.6,,0.333,0.189,0.227,0.22,0.192,93.0,92.0,100.0,95.0,105.0,102.0,78.0,84.0,84.0,0.153,0.033,0.126,-1.13,-3.07,0.67,87.8,82.6,70.7,0.274,0.197,0.375
15,2023-07-09,717431,Groundout,field_out,True,628451,605135,Andy Ibáñez,Chris Bassitt,1,1,1,f3fb2f66-3195-401e-a774-ac4edb084f7a,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,,,,0.39299999999999996,0.09300000000000001,0.136,,0.065,-3.9,2.11,-0.72,,1.71,92.4,91.9,75.6,,0.333,0.189,0.227,0.22,0.192,93.0,92.0,100.0,95.0,105.0,102.0,78.0,84.0,84.0,0.153,0.033,0.126,-1.13,-3.07,0.67,87.8,82.6,70.7,0.274,0.197,0.375
16,2023-07-09,717431,Strikeout,strikeout,True,606992,605135,Eric Haase,Chris Bassitt,0,0,0,a39bbcb6-4a5d-4c16-add8-8412afa0d289,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,,,,0.39299999999999996,0.09300000000000001,0.136,,0.065,-3.9,2.11,-0.72,,1.71,92.4,91.9,75.6,,0.333,0.189,0.227,0.22,0.192,93.0,92.0,100.0,95.0,105.0,102.0,78.0,84.0,84.0,0.153,0.033,0.126,-1.13,-3.07,0.67,87.8,82.6,70.7,0.274,0.197,0.375
17,2023-07-09,717431,Pop Out,field_out,True,656716,605135,Zach McKinstry,Chris Bassitt,0,0,0,7b232e1e-fb3b-408f-aa8b-a95790603c45,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,,,,0.39299999999999996,0.09300000000000001,0.136,,0.065,-3.9,2.11,-0.72,,1.71,92.4,91.9,75.6,,0.333,0.189,0.227,0.22,0.192,93.0,92.0,100.0,95.0,105.0,102.0,78.0,84.0,84.0,0.153,0.033,0.126,-1.13,-3.07,0.67,87.8,82.6,70.7,0.274,0.197,0.375
18,2023-07-09,717431,Groundout,field_out,True,595281,669373,Kevin Kiermaier,Tarik Skubal,0,0,0,87fc3a67-7469-40f0-a84c-6c06f5ffb01e,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,,,,,,,,,,,,,,,,,,,,,
19,2023-07-09,717431,Single,single,False,593160,669373,Whit Merrifield,Tarik Skubal,1,0,0,136719f8-e76a-40db-b17d-3997a66f5f96,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,,,,,,,,,,,,,,,,,,,,,
20,2023-07-09,717431,Grounded Into DP,grounded_into_double_play,True,666182,669373,Bo Bichette,Tarik Skubal,0,0,1,17daee87-ef3e-4ff6-beed-dc0ba196802b,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,,,,,,,,,,,,,,,,,,,,,
21,2023-07-09,717431,Home Run,home_run,False,682985,605135,Riley Greene,Chris Bassitt,1,1,0,3d592e61-49b3-42a0-be19-2477afb719bd,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,,,,0.39299999999999996,0.09300000000000001,0.136,,0.065,-3.9,2.11,-0.72,,1.71,92.4,91.9,75.6,,0.333,0.189,0.227,0.22,0.192,93.0,92.0,100.0,95.0,105.0,102.0,78.0,84.0,84.0,0.153,0.033,0.126,-1.13,-3.07,0.67,87.8,82.6,70.7,0.274,0.197,0.375
22,2023-07-09,717431,Flyout,field_out,True,679529,605135,Spencer Torkelson,Chris Bassitt,1,1,0,2b0fd18b-7b8d-4aaf-819d-045eb756e254,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,,,,0.39299999999999996,0.09300000000000001,0.136,,0.065,-3.9,2.11,-0.72,,1.71,92.4,91.9,75.6,,0.333,0.189,0.227,0.22,0.192,93.0,92.0,100.0,95.0,105.0,102.0,78.0,84.0,84.0,0.153,0.033,0.126,-1.13,-3.07,0.67,87.8,82.6,70.7,0.274,0.197,0.375
23,2023-07-09,717431,Groundout,field_out,True,681481,605135,Kerry Carpenter,Chris Bassitt,0,0,0,e980feeb-8534-43dd-9ac3-15061e92307c,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,,,,0.39299999999999996,0.09300000000000001,0.136,,0.065,-3.9,2.11,-0.72,,1.71,92.4,91.9,75.6,,0.333,0.189,0.227,0.22,0.192,93.0,92.0,100.0,95.0,105.0,102.0,78.0,84.0,84.0,0.153,0.033,0.126,-1.13,-3.07,0.67,87.8,82.6,70.7,0.274,0.197,0.375
24,2023-07-09,717431,Pop Out,field_out,True,595879,605135,Javier Báez,Chris Bassitt,0,0,0,56b02d77-1f8c-4aa2-bb19-7cd902e08141,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,,,,0.39299999999999996,0.09300000000000001,0.136,,0.065,-3.9,2.11,-0.72,,1.71,92.4,91.9,75.6,,0.333,0.189,0.227,0.22,0.192,93.0,92.0,100.0,95.0,105.0,102.0,78.0,84.0,84.0,0.153,0.033,0.126,-1.13,-3.07,0.67,87.8,82.6,70.7,0.274,0.197,0.375
25,2023-07-09,717431,Groundout,field_out,True,665489,669373,Vladimir Guerrero Jr.,Tarik Skubal,1,0,0,c14d6563-3639-42ac-85e3-2883fde92f9c,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,,,,,,,,,,,,,,,,,,,,,
26,2023-07-09,717431,Walk,walk,False,656305,669373,Matt Chapman,Tarik Skubal,1,0,0,c9203f06-47e7-4b25-bae8-077fe77cc572,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,,,,,,,,,,,,,,,,,,,,,
27,2023-07-09,717431,Strikeout,strikeout,True,643376,669373,Danny Jansen,Tarik Skubal,0,0,0,459c7863-856e-4e23-88f4-8877294ae4b6,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,,,,,,,,,,,,,,,,,,,,,
28,2023-07-09,717431,Flyout,field_out,True,672386,669373,Alejandro Kirk,Tarik Skubal,1,0,0,aac411b0-a20a-40ad-99cd-3643c233316c,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,2.8,2.3,80.1,106.0,97.0,107.0,0.716,11.43,1.57,6.5,0.45,1.64,0.209,0.435,0.168,0.272,0.455,84.3,93.0,102.0,114.0,94.0,112.0,103.0,98.0,109.0,105.0,114.0,104.0,109.0,81.0,90.0,93.0,0.122,0.36,0.207,0.068,0.244,2.49,2.7,-0.49,0.54,3.25,95.8,95.9,87.6,76.4,0.206,0.167,0.224,0.229,0.143,,,,,,,,,,,,,,,,,,,,,
29,2023-07-09,717431,Strikeout,strikeout,True,668731,605135,Akil Baddoo,Chris Bassitt,0,0,0,598409e2-7afa-4cb5-bee4-183063086e56,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,,,,0.39299999999999996,0.09300000000000001,0.136,,0.065,-3.9,2.11,-0.72,,1.71,92.4,91.9,75.6,,0.333,0.189,0.227,0.22,0.192,93.0,92.0,100.0,95.0,105.0,102.0,78.0,84.0,84.0,0.153,0.033,0.126,-1.13,-3.07,0.67,87.8,82.6,70.7,0.274,0.197,0.375
30,2023-07-09,717431,Flyout,field_out,True,408234,605135,Miguel Cabrera,Chris Bassitt,0,0,0,702e7376-c441-4e1a-bdb6-b7a002c337e4,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,,,,0.39299999999999996,0.09300000000000001,0.136,,0.065,-3.9,2.11,-0.72,,1.71,92.4,91.9,75.6,,0.333,0.189,0.227,0.22,0.192,93.0,92.0,100.0,95.0,105.0,102.0,78.0,84.0,84.0,0.153,0.033,0.126,-1.13,-3.07,0.67,87.8,82.6,70.7,0.274,0.197,0.375
31,2023-07-09,717431,Double,double,False,628451,605135,Andy Ibáñez,Chris Bassitt,1,0,0,4d672512-bd45-4e8c-9a19-2fc95823ae0a,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,,,,0.39299999999999996,0.09300000000000001,0.136,,0.065,-3.9,2.11,-0.72,,1.71,92.4,91.9,75.6,,0.333,0.189,0.227,0.22,0.192,93.0,92.0,100.0,95.0,105.0,102.0,78.0,84.0,84.0,0.153,0.033,0.126,-1.13,-3.07,0.67,87.8,82.6,70.7,0.274,0.197,0.375
32,2023-07-09,717431,Flyout,field_out,True,606992,605135,Eric Haase,Chris Bassitt,1,0,0,8890adf5-af6d-411c-970d-1565f554099b,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,3.6,4.04,200.0,100.0,92.0,99.0,0.8,8.37,2.66,7.92,1.26,1.12,0.271,0.381,0.165,0.285,0.45899999999999996,84.1,72.0,93.0,91.0,74.0,106.0,98.0,92.0,104.0,98.0,106.0,93.0,102.0,,,,0.39299999999999996,0.09300000000000001,0.136,,0.065,-3.9,2.11,-0.72,,1.71,92.4,91.9,75.6,,0.333,0.189,0.227,0.22,0.192,93.0,92.0,100.0,95.0,105.0,102.0,78.0,84.0,84.0,0.153,0.033,0.126,-1.13,-3.07,0.67,87.8,82.6,70.7,0.274,0.197,0.375
33,2023-07-09,717431,Groundout,field_out,True,669289,663947,Santiago Espinal,Tyler Holton,1,0,0,b747b5b8-20b5-4f58-922c-954b2916520b,663947.0,tylerholton,"Holton, T",Left,Tyler Holton,2.11,3.5,85.1,103.0,89.0,101.0,0.753,7.8,1.9,5.91,0.95,1.28,0.20800000000000002,0.46799999999999997,0.177,0.303,0.44,82.9,93.0,106.0,104.0,79.0,103.0,95.0,79.0,109.0,101.0,101.0,104.0,109.0,,,,0.12300000000000001,0.27899999999999997,0.14300000000000002,,0.225,2.59,5.64,2.08,,0.98,91.5,91.2,81.8,,0.178,0.195,0.135,0.167,0.125,80.0,91.0,98.0,99.0,97.0,97.0,,,,0.193,,0.036000000000000004,1.21,,-0.9,88.0,,78.3,0.241,,
