,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vFC,vSI,vSL,vCU,vKC,CU_ba,FF_ba,FC_ba,ST_ba,SI_ba,CH_ba,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-07-19,717348,Groundout,field_out,True,680757,448179,Steven Kwan,Rich Hill,1,0,0,3cd82f1d-7523-40bc-82b0-741d3012cdba,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,
1,2023-07-19,717348,Groundout,field_out,True,642708,448179,Amed Rosario,Rich Hill,0,0,0,0de051b6-acf8-4b4f-9315-1cc672cf10a5,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,
2,2023-07-19,717348,Groundout,field_out,True,608070,448179,José Ramírez,Rich Hill,1,0,0,4a51b75e-65d0-4018-a2e0-26ece15796a9,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,
3,2023-07-19,717348,Strikeout,strikeout,True,669261,650644,Jack Suwinski,Aaron Civale,0,0,0,420116ec-65d5-4c74-abc4-e0fc5a9902e6,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,0.185,0.12300000000000001,0.37200000000000005,0.057999999999999996,0.244,,,-0.65,1.13,1.59,0.15,0.77,,,91.8,87.7,92.4,82.5,78.1,,0.188,0.359,0.261,,0.202,,0.172,58.0,95.0,95.0,0.017,-6.33,85.2,0.5
4,2023-07-19,717348,Groundout,field_out,True,668804,650644,Bryan Reynolds,Aaron Civale,1,0,0,ac5c4339-c2c5-48b7-b8eb-075eec3882e9,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,0.185,0.12300000000000001,0.37200000000000005,0.057999999999999996,0.244,,,-0.65,1.13,1.59,0.15,0.77,,,91.8,87.7,92.4,82.5,78.1,,0.188,0.359,0.261,,0.202,,0.172,58.0,95.0,95.0,0.017,-6.33,85.2,0.5
5,2023-07-19,717348,Strikeout,strikeout,True,467793,650644,Carlos Santana,Aaron Civale,0,0,0,a7426f34-44f2-4892-a6de-e082979745f6,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,0.185,0.12300000000000001,0.37200000000000005,0.057999999999999996,0.244,,,-0.65,1.13,1.59,0.15,0.77,,,91.8,87.7,92.4,82.5,78.1,,0.188,0.359,0.261,,0.202,,0.172,58.0,95.0,95.0,0.017,-6.33,85.2,0.5
6,2023-07-19,717348,Pop Out,field_out,True,605137,448179,Josh Bell,Rich Hill,1,1,0,74794878-a8ee-4a57-87a8-4675c64bf480,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,
7,2023-07-19,717348,Groundout,field_out,True,665926,448179,Andrés Giménez,Rich Hill,1,1,0,2eda2b66-8e08-4d1a-ad0d-84de8df96dda,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,
8,2023-07-19,717348,Groundout,field_out,True,671289,448179,Tyler Freeman,Rich Hill,0,0,0,b23b68c3-b902-41a9-9253-8a74927f3fe5,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,
9,2023-07-19,717348,Flyout,field_out,True,596847,650644,Ji Man Choi,Aaron Civale,0,0,0,b821322b-f4bb-4088-afd0-0f36ee5c0c8d,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,0.185,0.12300000000000001,0.37200000000000005,0.057999999999999996,0.244,,,-0.65,1.13,1.59,0.15,0.77,,,91.8,87.7,92.4,82.5,78.1,,0.188,0.359,0.261,,0.202,,0.172,58.0,95.0,95.0,0.017,-6.33,85.2,0.5
10,2023-07-19,717348,Flyout,field_out,True,680779,650644,Henry Davis,Aaron Civale,0,0,0,e867442f-6fc0-41e2-8686-1f2811322f05,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,0.185,0.12300000000000001,0.37200000000000005,0.057999999999999996,0.244,,,-0.65,1.13,1.59,0.15,0.77,,,91.8,87.7,92.4,82.5,78.1,,0.188,0.359,0.261,,0.202,,0.172,58.0,95.0,95.0,0.017,-6.33,85.2,0.5
11,2023-07-19,717348,Groundout,field_out,True,669707,650644,Jared Triolo,Aaron Civale,1,1,0,8ad84245-cd96-42ad-8cec-926489125c5c,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,0.185,0.12300000000000001,0.37200000000000005,0.057999999999999996,0.244,,,-0.65,1.13,1.59,0.15,0.77,,,91.8,87.7,92.4,82.5,78.1,,0.188,0.359,0.261,,0.202,,0.172,58.0,95.0,95.0,0.017,-6.33,85.2,0.5
12,2023-07-19,717348,Double,double,False,681807,448179,David Fry,Rich Hill,0,0,0,ac972f9e-57cf-47de-be6d-6a9afe6cb785,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,
13,2023-07-19,717348,Sac Bunt,sac_bunt,True,664702,448179,Myles Straw,Rich Hill,0,0,1,8bdac128-7ce7-491e-a6e2-255e88420b6a,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,
14,2023-07-19,717348,Strikeout,strikeout,True,595956,448179,Cam Gallagher,Rich Hill,0,0,0,f6303b94-3f91-438f-ba5f-19aeaffaa2f8,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,
15,2023-07-19,717348,Lineout,field_out,True,680757,448179,Steven Kwan,Rich Hill,1,0,0,08d57c7d-6ed9-4ce8-acea-d7ee8b26b5af,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,
16,2023-07-19,717348,Strikeout,strikeout,True,672779,650644,Tucupita Marcano,Aaron Civale,0,0,0,c928522e-c512-4368-bedc-491d454ed051,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,0.185,0.12300000000000001,0.37200000000000005,0.057999999999999996,0.244,,,-0.65,1.13,1.59,0.15,0.77,,,91.8,87.7,92.4,82.5,78.1,,0.188,0.359,0.261,,0.202,,0.172,58.0,95.0,95.0,0.017,-6.33,85.2,0.5
17,2023-07-19,717348,Single,single,False,693304,650644,Nick Gonzales,Aaron Civale,0,0,0,6afdc1a3-5787-445d-b663-bb0be1b00016,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,0.185,0.12300000000000001,0.37200000000000005,0.057999999999999996,0.244,,,-0.65,1.13,1.59,0.15,0.77,,,91.8,87.7,92.4,82.5,78.1,,0.188,0.359,0.261,,0.202,,0.172,58.0,95.0,95.0,0.017,-6.33,85.2,0.5
18,2023-07-19,717348,Lineout,field_out,True,595978,650644,Austin Hedges,Aaron Civale,1,0,0,efd91997-91fd-416e-b324-0096a1169009,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,0.185,0.12300000000000001,0.37200000000000005,0.057999999999999996,0.244,,,-0.65,1.13,1.59,0.15,0.77,,,91.8,87.7,92.4,82.5,78.1,,0.188,0.359,0.261,,0.202,,0.172,58.0,95.0,95.0,0.017,-6.33,85.2,0.5
19,2023-07-19,717348,Groundout,field_out,True,669261,650644,Jack Suwinski,Aaron Civale,1,0,0,f63287d3-3e00-4683-bd60-67cf97067a12,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,0.185,0.12300000000000001,0.37200000000000005,0.057999999999999996,0.244,,,-0.65,1.13,1.59,0.15,0.77,,,91.8,87.7,92.4,82.5,78.1,,0.188,0.359,0.261,,0.202,,0.172,58.0,95.0,95.0,0.017,-6.33,85.2,0.5
20,2023-07-19,717348,Groundout,field_out,True,642708,448179,Amed Rosario,Rich Hill,0,0,0,4ed849e1-dfa7-4a96-99c4-12ef36488eb0,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,
21,2023-07-19,717348,Single,single,False,608070,448179,José Ramírez,Rich Hill,1,0,0,c085b4e2-8bcf-469a-a35d-89c5d8f0a86e,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,
22,2023-07-19,717348,Single,single,False,605137,448179,Josh Bell,Rich Hill,0,0,1,c52fa85b-b38a-428f-a5c5-730631bec0a9,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,
23,2023-07-19,717348,Single,single,False,665926,448179,Andrés Giménez,Rich Hill,0,0,1,59d5bc69-8880-4863-8002-0fee6a7624ec,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,
24,2023-07-19,717348,Flyout,field_out,True,671289,448179,Tyler Freeman,Rich Hill,0,0,0,44633297-4b4f-4995-bbf3-e7e5945ee4a1,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,
25,2023-07-19,717348,Flyout,field_out,True,681807,448179,David Fry,Rich Hill,1,0,0,c5391bfe-6127-4539-8bc0-058fbd105c6a,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,
26,2023-07-19,717348,Lineout,field_out,True,668804,650644,Bryan Reynolds,Aaron Civale,0,0,0,76fb40e3-b3a0-44aa-b9bc-3c06da02fe28,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,0.185,0.12300000000000001,0.37200000000000005,0.057999999999999996,0.244,,,-0.65,1.13,1.59,0.15,0.77,,,91.8,87.7,92.4,82.5,78.1,,0.188,0.359,0.261,,0.202,,0.172,58.0,95.0,95.0,0.017,-6.33,85.2,0.5
27,2023-07-19,717348,Flyout,field_out,True,467793,650644,Carlos Santana,Aaron Civale,0,0,0,ce27ff01-3a1c-472d-9772-8fd4a53aada0,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,0.185,0.12300000000000001,0.37200000000000005,0.057999999999999996,0.244,,,-0.65,1.13,1.59,0.15,0.77,,,91.8,87.7,92.4,82.5,78.1,,0.188,0.359,0.261,,0.202,,0.172,58.0,95.0,95.0,0.017,-6.33,85.2,0.5
28,2023-07-19,717348,Flyout,field_out,True,596847,650644,Ji Man Choi,Aaron Civale,1,0,0,dffa7d28-7074-4db3-8791-11cf7ee24732,650644.0,aaroncivale,Civale,Right,Aaron Civale,3.46,3.69,122.1,106.0,105.0,104.0,0.7859999999999999,8.53,2.43,8.02,0.88,1.0,0.212,0.45799999999999996,0.149,0.307,0.413,,,,,153.0,113.0,120.0,76.0,101.0,91.0,75.0,101.0,89.0,128.0,111.0,116.0,96.0,104.0,103.0,0.185,0.12300000000000001,0.37200000000000005,0.057999999999999996,0.244,,,-0.65,1.13,1.59,0.15,0.77,,,91.8,87.7,92.4,82.5,78.1,,0.188,0.359,0.261,,0.202,,0.172,58.0,95.0,95.0,0.017,-6.33,85.2,0.5
29,2023-07-19,717348,Single,single,False,664702,448179,Myles Straw,Rich Hill,0,0,0,b7dcc372-1a71-4d80-96b9-281a51cbe1f8,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,
30,2023-07-19,717348,Flyout,field_out,True,595956,448179,Cam Gallagher,Rich Hill,0,0,0,67f1ebae-e408-44ff-911c-3eb627f4d88c,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,
31,2023-07-19,717348,Walk,walk,False,680757,448179,Steven Kwan,Rich Hill,1,0,1,c3289a83-455c-4db8-b29f-613597e414b9,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,
32,2023-07-19,717348,Double,double,False,642708,448179,Amed Rosario,Rich Hill,0,0,1,27a1654b-57d7-478e-8580-e255104c6a83,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,
33,2023-07-19,717348,Pop Out,field_out,True,608070,448179,José Ramírez,Rich Hill,0,0,0,8f26b736-9e2d-4413-8333-1416839697db,448179.0,richhill,Hill,Left,Rich Hill,5.41,5.66,146.1,97.0,94.0,97.0,0.8320000000000001,7.93,3.57,10.15,1.41,1.01,0.196,0.45899999999999996,0.14,0.336,0.44799999999999995,83.0,80.0,81.0,80.0,116.0,94.0,103.0,77.0,102.0,94.0,98.0,101.0,98.0,90.0,92.0,97.0,85.0,97.0,93.0,0.04,0.342,0.147,0.08800000000000001,0.354,0.008,0.023,-0.32,-1.27,2.5,-2.52,-1.16,-3.65,-0.06,88.4,83.3,86.1,71.1,72.0,67.1,0.283,0.249,0.39,0.233,0.105,0.263,0.5,,,,,,,
