,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,FF_ba,SI_ba,SL_ba,CH_ba,vKN (sc),Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,KN%,wFS/C,wKC/C,wKN/C,vFS,vKC,CU_ba,FS_ba,FC%,wFC/C,vFC,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC,CU%,wCU/C,vCU,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC_ba
0,2023-08-17,716964,Single,single,False,677594,672582,Julio Rodríguez,Angel Zerpa,0,0,1,97d15ef0-4dae-4e1d-8c5f-7d6f207e4ea4,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,4.85,4.36,42.2,101.0,77.0,96.0,0.8220000000000001,7.59,1.69,9.7,1.48,1.6,0.22399999999999998,0.418,0.16399999999999998,0.381,0.46,86.9,67.0,97.0,93.0,59.0,100.0,88.0,80.0,106.0,98.0,106.0,102.0,107.0,0.23199999999999998,0.335,0.239,0.19399999999999998,0.43,0.96,-0.82,-2.48,94.5,94.6,86.2,0.222,0.289,0.244,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-08-17,716964,Walk,walk,False,553993,672582,Eugenio Suárez,Angel Zerpa,1,0,0,76366e36-839e-449c-b375-73bacb4401ed,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,4.85,4.36,42.2,101.0,77.0,96.0,0.8220000000000001,7.59,1.69,9.7,1.48,1.6,0.22399999999999998,0.418,0.16399999999999998,0.381,0.46,86.9,67.0,97.0,93.0,59.0,100.0,88.0,80.0,106.0,98.0,106.0,102.0,107.0,0.23199999999999998,0.335,0.239,0.19399999999999998,0.43,0.96,-0.82,-2.48,94.5,94.6,86.2,0.222,0.289,0.244,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-08-17,716964,Strikeout,strikeout,True,664034,672582,Ty France,Angel Zerpa,0,0,0,cc371ca6-d243-4a80-8e93-69eabf231efe,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,4.85,4.36,42.2,101.0,77.0,96.0,0.8220000000000001,7.59,1.69,9.7,1.48,1.6,0.22399999999999998,0.418,0.16399999999999998,0.381,0.46,86.9,67.0,97.0,93.0,59.0,100.0,88.0,80.0,106.0,98.0,106.0,102.0,107.0,0.23199999999999998,0.335,0.239,0.19399999999999998,0.43,0.96,-0.82,-2.48,94.5,94.6,86.2,0.222,0.289,0.244,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-08-17,716964,Strikeout,strikeout,True,606192,672582,Teoscar Hernández,Angel Zerpa,0,0,0,97229ee7-92a1-4e59-acab-2e53d00db4c1,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,4.85,4.36,42.2,101.0,77.0,96.0,0.8220000000000001,7.59,1.69,9.7,1.48,1.6,0.22399999999999998,0.418,0.16399999999999998,0.381,0.46,86.9,67.0,97.0,93.0,59.0,100.0,88.0,80.0,106.0,98.0,106.0,102.0,107.0,0.23199999999999998,0.335,0.239,0.19399999999999998,0.43,0.96,-0.82,-2.48,94.5,94.6,86.2,0.222,0.289,0.244,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-08-17,716964,Pop Out,field_out,True,664238,672582,Dylan Moore,Angel Zerpa,1,1,0,86bb1b34-c027-4431-96e0-d0801584bb8d,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,4.85,4.36,42.2,101.0,77.0,96.0,0.8220000000000001,7.59,1.69,9.7,1.48,1.6,0.22399999999999998,0.418,0.16399999999999998,0.381,0.46,86.9,67.0,97.0,93.0,59.0,100.0,88.0,80.0,106.0,98.0,106.0,102.0,107.0,0.23199999999999998,0.335,0.239,0.19399999999999998,0.43,0.96,-0.82,-2.48,94.5,94.6,86.2,0.222,0.289,0.244,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023-08-17,716964,Flyout,field_out,True,672580,669923,Maikel Garcia,George Kirby,1,0,0,25242c6d-732d-4142-8e42-6f57b69131c7,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,0.21600000000000003,0.39399999999999996,0.19699999999999998,0.018000000000000002,1.34,0.43,1.03,-5.31,96.1,95.8,86.3,0.234,0.261,0.264,0.5,75.1,95.0,103.0,110.0,0.061,0.115,0.001,1.07,0.35,0.26,84.9,81.8,0.265,0.143,,,,,,,,,,,,,,,,,
6,2023-08-17,716964,Double,double,False,677951,669923,Bobby Witt Jr.,George Kirby,1,0,0,9c9c9598-1dfa-4896-aaba-79623a893ed3,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,0.21600000000000003,0.39399999999999996,0.19699999999999998,0.018000000000000002,1.34,0.43,1.03,-5.31,96.1,95.8,86.3,0.234,0.261,0.264,0.5,75.1,95.0,103.0,110.0,0.061,0.115,0.001,1.07,0.35,0.26,84.9,81.8,0.265,0.143,,,,,,,,,,,,,,,,,
7,2023-08-17,716964,Groundout,field_out,True,686681,669923,Michael Massey,George Kirby,0,0,1,509158ac-6f6e-43f0-9076-bc680a6e50e5,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,0.21600000000000003,0.39399999999999996,0.19699999999999998,0.018000000000000002,1.34,0.43,1.03,-5.31,96.1,95.8,86.3,0.234,0.261,0.264,0.5,75.1,95.0,103.0,110.0,0.061,0.115,0.001,1.07,0.35,0.26,84.9,81.8,0.265,0.143,,,,,,,,,,,,,,,,,
8,2023-08-17,716964,Lineout,field_out,True,676369,669923,Nelson Velázquez,George Kirby,0,0,0,5e2a11e9-12ea-454b-b2e0-82f492bd0d63,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,97.0,111.0,105.0,106.0,110.0,109.0,126.0,106.0,112.0,0.21600000000000003,0.39399999999999996,0.19699999999999998,0.018000000000000002,1.34,0.43,1.03,-5.31,96.1,95.8,86.3,0.234,0.261,0.264,0.5,75.1,95.0,103.0,110.0,0.061,0.115,0.001,1.07,0.35,0.26,84.9,81.8,0.265,0.143,,,,,,,,,,,,,,,,,
9,2023-08-17,716964,Strikeout,strikeout,True,657247,672582,Brian O'Keefe,Angel Zerpa,0,0,0,551425e0-4699-47a0-851b-58f132027cc5,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,4.85,4.36,42.2,101.0,77.0,96.0,0.8220000000000001,7.59,1.69,9.7,1.48,1.6,0.22399999999999998,0.418,0.16399999999999998,0.381,0.46,86.9,67.0,97.0,93.0,59.0,100.0,88.0,80.0,106.0,98.0,106.0,102.0,107.0,0.23199999999999998,0.335,0.239,0.19399999999999998,0.43,0.96,-0.82,-2.48,94.5,94.6,86.2,0.222,0.289,0.244,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
