,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,CH_ba,SI_ba,ST_ba,FF_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,CU_ba,SL_ba
37,2023-07-09,717422,Single,single,False,527038,607536,Wilmer Flores,Kyle Freeland,1,0,0,4728a40c-94a6-4935-b85c-454e0c98d51b,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,68.0,105.0,90.0,67.0,103.0,88.0,65.0,99.0,96.0,0.28300000000000003,0.184,0.23600000000000002,0.122,1.13,-0.86,-0.2,-3.3,88.8,88.7,84.1,0.435,0.349,,0.239,96.0,105.0,105.0,0.17600000000000002,-1.91,80.6,0.261,0.246
38,2023-07-09,717422,Groundout,field_out,True,672275,607536,Patrick Bailey,Kyle Freeland,0,0,0,0da827e3-f49a-41f9-ac65-169ed19391fe,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,68.0,105.0,90.0,67.0,103.0,88.0,65.0,99.0,96.0,0.28300000000000003,0.184,0.23600000000000002,0.122,1.13,-0.86,-0.2,-3.3,88.8,88.7,84.1,0.435,0.349,,0.239,96.0,105.0,105.0,0.17600000000000002,-1.91,80.6,0.261,0.246
39,2023-07-09,717422,Strikeout,strikeout,True,595777,657277,Jurickson Profar,Logan Webb,0,0,0,55b0b0f6-bb31-4920-a481-ac9b6cfae4a5,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,
40,2023-07-09,717422,Single,single,False,592178,657277,Kris Bryant,Logan Webb,0,0,0,0813c23b-dc2e-4d83-a718-96453318cff2,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,
41,2023-07-09,717422,Grounded Into DP,grounded_into_double_play,True,641857,657277,Ryan McMahon,Logan Webb,0,0,1,42800e37-ea88-4e93-a0a4-174166e6a061,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,
42,2023-07-09,717422,Flyout,field_out,True,605204,607536,J.D. Davis,Kyle Freeland,0,0,0,9dae1909-d7f0-4c9c-9e12-2948620a9c8e,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,68.0,105.0,90.0,67.0,103.0,88.0,65.0,99.0,96.0,0.28300000000000003,0.184,0.23600000000000002,0.122,1.13,-0.86,-0.2,-3.3,88.8,88.7,84.1,0.435,0.349,,0.239,96.0,105.0,105.0,0.17600000000000002,-1.91,80.6,0.261,0.246
43,2023-07-09,717422,Groundout,field_out,True,624424,607536,Michael Conforto,Kyle Freeland,0,0,0,ff4d3328-e435-401f-b9c4-0a42a8d4bb70,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,68.0,105.0,90.0,67.0,103.0,88.0,65.0,99.0,96.0,0.28300000000000003,0.184,0.23600000000000002,0.122,1.13,-0.86,-0.2,-3.3,88.8,88.7,84.1,0.435,0.349,,0.239,96.0,105.0,105.0,0.17600000000000002,-1.91,80.6,0.261,0.246
44,2023-07-09,717422,Lineout,field_out,True,682641,607536,Luis Matos,Kyle Freeland,0,0,0,61c8db81-b6b0-46a7-9283-d9a1019e0504,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,68.0,105.0,90.0,67.0,103.0,88.0,65.0,99.0,96.0,0.28300000000000003,0.184,0.23600000000000002,0.122,1.13,-0.86,-0.2,-3.3,88.8,88.7,84.1,0.435,0.349,,0.239,96.0,105.0,105.0,0.17600000000000002,-1.91,80.6,0.261,0.246
45,2023-07-09,717422,Single,single,False,553869,657277,Elias Díaz,Logan Webb,0,0,0,f2ce0158-bbe2-44b9-925f-ebdd92b228dc,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,
46,2023-07-09,717422,Flyout,field_out,True,543068,657277,C.J. Cron,Logan Webb,0,0,0,d9f47ddb-2e22-4782-975f-931ef0e8eab9,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,
47,2023-07-09,717422,Grounded Into DP,grounded_into_double_play,True,666134,657277,Nolan Jones,Logan Webb,0,0,1,ecdd77cb-ffe7-45e8-ba2c-43a2fb0fc26d,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,
48,2023-07-09,717422,Pop Out,field_out,True,573262,607536,Mike Yastrzemski,Kyle Freeland,0,0,0,662304b2-2a1b-4bb7-93c0-35c86638a6df,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,68.0,105.0,90.0,67.0,103.0,88.0,65.0,99.0,96.0,0.28300000000000003,0.184,0.23600000000000002,0.122,1.13,-0.86,-0.2,-3.3,88.8,88.7,84.1,0.435,0.349,,0.239,96.0,105.0,105.0,0.17600000000000002,-1.91,80.6,0.261,0.246
49,2023-07-09,717422,Walk,walk,False,669477,607536,Casey Schmitt,Kyle Freeland,0,0,0,a639cdae-f1ce-4de8-b340-433e9671792c,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,68.0,105.0,90.0,67.0,103.0,88.0,65.0,99.0,96.0,0.28300000000000003,0.184,0.23600000000000002,0.122,1.13,-0.86,-0.2,-3.3,88.8,88.7,84.1,0.435,0.349,,0.239,96.0,105.0,105.0,0.17600000000000002,-1.91,80.6,0.261,0.246
50,2023-07-09,717422,Single,single,False,689172,607536,Brett Wisely,Kyle Freeland,0,0,1,74cbd5d3-a5d6-49d2-a4ac-2d464071ce60,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,5.03,5.7,155.2,103.0,70.0,94.0,0.847,5.43,2.43,10.81,1.68,1.0,0.20199999999999999,0.441,0.122,0.391,0.43700000000000006,84.2,47.0,105.0,95.0,68.0,105.0,90.0,67.0,103.0,88.0,65.0,99.0,96.0,0.28300000000000003,0.184,0.23600000000000002,0.122,1.13,-0.86,-0.2,-3.3,88.8,88.7,84.1,0.435,0.349,,0.239,96.0,105.0,105.0,0.17600000000000002,-1.91,80.6,0.261,0.246
51,2023-07-09,717422,Forceout,force_out,True,592626,664875,Joc Pederson,Justin Lawrence,1,0,1,fa14ac6a-b658-45c2-89d2-21ad2f42ac75,664875.0,justinlawrence,"Lawrence, J",Right,Justin Lawrence,3.72,3.74,75.0,97.0,95.0,103.0,0.764,9.36,4.32,7.8,0.6,1.56,0.298,0.35600000000000004,0.151,0.337,0.45399999999999996,,,,,,,,65.0,95.0,88.0,124.0,100.0,116.0,0.513,,0.48700000000000004,,,-0.52,1.69,,,95.4,83.8,,0.333,0.149,,,,,,,,,
52,2023-07-09,717422,Flyout,field_out,True,527038,664875,Wilmer Flores,Justin Lawrence,0,0,0,837a56a8-cf7b-4145-8735-e723af1bfbef,664875.0,justinlawrence,"Lawrence, J",Right,Justin Lawrence,3.72,3.74,75.0,97.0,95.0,103.0,0.764,9.36,4.32,7.8,0.6,1.56,0.298,0.35600000000000004,0.151,0.337,0.45399999999999996,,,,,,,,65.0,95.0,88.0,124.0,100.0,116.0,0.513,,0.48700000000000004,,,-0.52,1.69,,,95.4,83.8,,0.333,0.149,,,,,,,,,
53,2023-07-09,717422,Groundout,field_out,True,678662,657277,Ezequiel Tovar,Logan Webb,0,0,0,2a0f5e73-8693-40db-a251-b1edff6d5a35,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,
54,2023-07-09,717422,Double,double,False,605612,657277,Harold Castro,Logan Webb,0,0,0,5f7e3717-9741-4331-8387-bacd756c19d3,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,
55,2023-07-09,717422,Strikeout,strikeout,True,686668,657277,Brenton Doyle,Logan Webb,0,0,0,17086eca-97e0-4609-88d1-6eb38a008fe8,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,
56,2023-07-09,717422,Groundout,field_out,True,595777,657277,Jurickson Profar,Logan Webb,1,0,0,521e2bc1-fec2-469b-ae3a-5014ad1ae06b,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,
57,2023-07-09,717422,Flyout,field_out,True,672275,664875,Patrick Bailey,Justin Lawrence,0,0,0,8017f800-ec37-47f2-8bca-5753fd158842,664875.0,justinlawrence,"Lawrence, J",Right,Justin Lawrence,3.72,3.74,75.0,97.0,95.0,103.0,0.764,9.36,4.32,7.8,0.6,1.56,0.298,0.35600000000000004,0.151,0.337,0.45399999999999996,,,,,,,,65.0,95.0,88.0,124.0,100.0,116.0,0.513,,0.48700000000000004,,,-0.52,1.69,,,95.4,83.8,,0.333,0.149,,,,,,,,,
58,2023-07-09,717422,Pop Out,field_out,True,605204,664875,J.D. Davis,Justin Lawrence,0,0,0,ec5e1d0f-5448-448b-ae65-5130b0724108,664875.0,justinlawrence,"Lawrence, J",Right,Justin Lawrence,3.72,3.74,75.0,97.0,95.0,103.0,0.764,9.36,4.32,7.8,0.6,1.56,0.298,0.35600000000000004,0.151,0.337,0.45399999999999996,,,,,,,,65.0,95.0,88.0,124.0,100.0,116.0,0.513,,0.48700000000000004,,,-0.52,1.69,,,95.4,83.8,,0.333,0.149,,,,,,,,,
59,2023-07-09,717422,Strikeout,strikeout,True,624424,664875,Michael Conforto,Justin Lawrence,0,0,0,300a8284-0b93-48d5-b033-94b3dad175e9,664875.0,justinlawrence,"Lawrence, J",Right,Justin Lawrence,3.72,3.74,75.0,97.0,95.0,103.0,0.764,9.36,4.32,7.8,0.6,1.56,0.298,0.35600000000000004,0.151,0.337,0.45399999999999996,,,,,,,,65.0,95.0,88.0,124.0,100.0,116.0,0.513,,0.48700000000000004,,,-0.52,1.69,,,95.4,83.8,,0.333,0.149,,,,,,,,,
60,2023-07-09,717422,Strikeout,strikeout,True,592178,657277,Kris Bryant,Logan Webb,0,0,0,adf261b4-b250-41fd-b0a1-95d9811e2216,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,
61,2023-07-09,717422,Strikeout,strikeout,True,641857,657277,Ryan McMahon,Logan Webb,0,0,0,a179ab25-42e0-4972-b875-252bce143b7e,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,
62,2023-07-09,717422,Strikeout,strikeout,True,553869,657277,Elias Díaz,Logan Webb,0,0,0,dee94725-ee25-41f9-b426-af6b77415a08,657277.0,loganwebb,Webb,Right,Logan Webb,3.25,3.63,216.0,104.0,104.0,103.0,0.81,8.08,1.29,8.38,0.83,2.94,0.187,0.465,0.14300000000000002,0.325,0.419,87.5,112.0,106.0,103.0,88.0,119.0,100.0,105.0,103.0,98.0,91.0,100.0,111.0,0.336,0.037000000000000005,0.212,0.41600000000000004,-1.37,0.31,0.11,2.18,92.6,92.3,84.3,0.225,0.313,0.208,0.226,,,,,,,,
