,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,FC_ba,ST_ba,SI_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,CH_ba
10,2023-04-19,718515,Walk,walk,False,663697,656876,Jonathan India,Drew Rasmussen,1,0,0,0235fc43-8c06-48c0-8954-4072a6450dd3,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,,,,,71.0,106.0,103.0,131.0,111.0,122.0,115.0,121.0,130.0,0.295,0.151,0.073,,0.17,3.01,1.91,,95.7,84.5,80.0,0.275,,0.2,98.0,109.0,99.0,133.0,104.0,106.0,0.122,0.359,1.83,2.15,88.2,95.1,0.204,0.129,0.273,,,,,,,,
11,2023-04-19,718515,Sac Bunt,sac_bunt,True,670770,656876,TJ Friedl,Drew Rasmussen,1,0,1,e9583571-cb2e-4a30-9694-f1fc6d06246e,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,,,,,71.0,106.0,103.0,131.0,111.0,122.0,115.0,121.0,130.0,0.295,0.151,0.073,,0.17,3.01,1.91,,95.7,84.5,80.0,0.275,,0.2,98.0,109.0,99.0,133.0,104.0,106.0,0.122,0.359,1.83,2.15,88.2,95.1,0.204,0.129,0.273,,,,,,,,
12,2023-04-19,718515,Lineout,field_out,True,641584,656876,Jake Fraley,Drew Rasmussen,0,0,0,6350ac32-8465-4d7f-930c-474eb72c8230,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,,,,,71.0,106.0,103.0,131.0,111.0,122.0,115.0,121.0,130.0,0.295,0.151,0.073,,0.17,3.01,1.91,,95.7,84.5,80.0,0.275,,0.2,98.0,109.0,99.0,133.0,104.0,106.0,0.122,0.359,1.83,2.15,88.2,95.1,0.204,0.129,0.273,,,,,,,,
13,2023-04-19,718515,Strikeout,strikeout,True,663886,656876,Tyler Stephenson,Drew Rasmussen,0,0,0,baf6692a-8ea0-4852-bcc2-23dae75b79a9,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,,,,,71.0,106.0,103.0,131.0,111.0,122.0,115.0,121.0,130.0,0.295,0.151,0.073,,0.17,3.01,1.91,,95.7,84.5,80.0,0.275,,0.2,98.0,109.0,99.0,133.0,104.0,106.0,0.122,0.359,1.83,2.15,88.2,95.1,0.204,0.129,0.273,,,,,,,,
14,2023-04-19,718515,Strikeout,strikeout,True,664040,686651,Brandon Lowe,Levi Stoudt,0,0,0,192c9f76-1d8d-474f-8cc2-139d13a98296,686651.0,levistoudt,Stoudt,Right,Levi Stoudt,9.58,5.27,10.1,93.0,95.0,96.0,0.8059999999999999,7.84,6.97,13.94,0.87,1.55,0.184,0.5529999999999999,0.132,0.342,0.375,82.4,21.0,59.0,64.0,104.0,85.0,94.0,87.0,97.0,95.0,120.0,97.0,104.0,0.478,0.353,0.094,0.076,-1.29,-2.88,-5.17,-1.97,94.4,84.0,78.0,0.345,0.333,0.5,,,,,,,,,,,,,,,,,,,,,,,
15,2023-04-19,718515,Single,single,False,668227,686651,Randy Arozarena,Levi Stoudt,1,0,0,28b10aed-9e9a-485a-a250-164de4bc219b,686651.0,levistoudt,Stoudt,Right,Levi Stoudt,9.58,5.27,10.1,93.0,95.0,96.0,0.8059999999999999,7.84,6.97,13.94,0.87,1.55,0.184,0.5529999999999999,0.132,0.342,0.375,82.4,21.0,59.0,64.0,104.0,85.0,94.0,87.0,97.0,95.0,120.0,97.0,104.0,0.478,0.353,0.094,0.076,-1.29,-2.88,-5.17,-1.97,94.4,84.0,78.0,0.345,0.333,0.5,,,,,,,,,,,,,,,,,,,,,,,
16,2023-04-19,718515,Strikeout,strikeout,True,670042,686651,Luke Raley,Levi Stoudt,0,0,1,1a5af892-7979-4c69-baf7-f1edbc0aac19,686651.0,levistoudt,Stoudt,Right,Levi Stoudt,9.58,5.27,10.1,93.0,95.0,96.0,0.8059999999999999,7.84,6.97,13.94,0.87,1.55,0.184,0.5529999999999999,0.132,0.342,0.375,82.4,21.0,59.0,64.0,104.0,85.0,94.0,87.0,97.0,95.0,120.0,97.0,104.0,0.478,0.353,0.094,0.076,-1.29,-2.88,-5.17,-1.97,94.4,84.0,78.0,0.345,0.333,0.5,,,,,,,,,,,,,,,,,,,,,,,
17,2023-04-19,718515,Pop Out,field_out,True,670623,686651,Isaac Paredes,Levi Stoudt,0,0,0,e8ee4e16-726d-4f5c-9ecb-f31fc9ac94b0,686651.0,levistoudt,Stoudt,Right,Levi Stoudt,9.58,5.27,10.1,93.0,95.0,96.0,0.8059999999999999,7.84,6.97,13.94,0.87,1.55,0.184,0.5529999999999999,0.132,0.342,0.375,82.4,21.0,59.0,64.0,104.0,85.0,94.0,87.0,97.0,95.0,120.0,97.0,104.0,0.478,0.353,0.094,0.076,-1.29,-2.88,-5.17,-1.97,94.4,84.0,78.0,0.345,0.333,0.5,,,,,,,,,,,,,,,,,,,,,,,
18,2023-04-19,718515,Groundout,field_out,True,621028,656876,Kevin Newman,Drew Rasmussen,1,0,0,3bed9e64-4b0f-4008-a74e-0dd174ae6bd3,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,,,,,71.0,106.0,103.0,131.0,111.0,122.0,115.0,121.0,130.0,0.295,0.151,0.073,,0.17,3.01,1.91,,95.7,84.5,80.0,0.275,,0.2,98.0,109.0,99.0,133.0,104.0,106.0,0.122,0.359,1.83,2.15,88.2,95.1,0.204,0.129,0.273,,,,,,,,
19,2023-04-19,718515,Single,single,False,613564,656876,Jason Vosler,Drew Rasmussen,0,0,0,3e74ca26-1002-40fc-a558-2f2c760a6063,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,,,,,71.0,106.0,103.0,131.0,111.0,122.0,115.0,121.0,130.0,0.295,0.151,0.073,,0.17,3.01,1.91,,95.7,84.5,80.0,0.275,,0.2,98.0,109.0,99.0,133.0,104.0,106.0,0.122,0.359,1.83,2.15,88.2,95.1,0.204,0.129,0.273,,,,,,,,
20,2023-04-19,718515,Strikeout,strikeout,True,656413,656876,Stuart Fairchild,Drew Rasmussen,0,0,0,5727484b-13b4-45de-a165-3921c0d4dd77,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,,,,,71.0,106.0,103.0,131.0,111.0,122.0,115.0,121.0,130.0,0.295,0.151,0.073,,0.17,3.01,1.91,,95.7,84.5,80.0,0.275,,0.2,98.0,109.0,99.0,133.0,104.0,106.0,0.122,0.359,1.83,2.15,88.2,95.1,0.204,0.129,0.273,,,,,,,,
21,2023-04-19,718515,Strikeout,strikeout,True,676480,656876,Jose Barrero,Drew Rasmussen,0,0,0,0b6157e3-73c5-4cb2-983e-4fd00d4fa2cf,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,,,,,71.0,106.0,103.0,131.0,111.0,122.0,115.0,121.0,130.0,0.295,0.151,0.073,,0.17,3.01,1.91,,95.7,84.5,80.0,0.275,,0.2,98.0,109.0,99.0,133.0,104.0,106.0,0.122,0.359,1.83,2.15,88.2,95.1,0.204,0.129,0.273,,,,,,,,
22,2023-04-19,718515,Walk,walk,False,666139,686651,Josh Lowe,Levi Stoudt,0,0,0,ab262ec3-63f0-4019-aeab-4de600cfcbad,686651.0,levistoudt,Stoudt,Right,Levi Stoudt,9.58,5.27,10.1,93.0,95.0,96.0,0.8059999999999999,7.84,6.97,13.94,0.87,1.55,0.184,0.5529999999999999,0.132,0.342,0.375,82.4,21.0,59.0,64.0,104.0,85.0,94.0,87.0,97.0,95.0,120.0,97.0,104.0,0.478,0.353,0.094,0.076,-1.29,-2.88,-5.17,-1.97,94.4,84.0,78.0,0.345,0.333,0.5,,,,,,,,,,,,,,,,,,,,,,,
23,2023-04-19,718515,Flyout,field_out,True,622534,686651,Manuel Margot,Levi Stoudt,1,0,1,f0d263ab-7fbf-457b-89c6-24211080d96d,686651.0,levistoudt,Stoudt,Right,Levi Stoudt,9.58,5.27,10.1,93.0,95.0,96.0,0.8059999999999999,7.84,6.97,13.94,0.87,1.55,0.184,0.5529999999999999,0.132,0.342,0.375,82.4,21.0,59.0,64.0,104.0,85.0,94.0,87.0,97.0,95.0,120.0,97.0,104.0,0.478,0.353,0.094,0.076,-1.29,-2.88,-5.17,-1.97,94.4,84.0,78.0,0.345,0.333,0.5,,,,,,,,,,,,,,,,,,,,,,,
24,2023-04-19,718515,Single,single,False,670764,686651,Taylor Walls,Levi Stoudt,1,1,1,439788f9-4c90-41dc-b4b8-9b69f5f740c8,686651.0,levistoudt,Stoudt,Right,Levi Stoudt,9.58,5.27,10.1,93.0,95.0,96.0,0.8059999999999999,7.84,6.97,13.94,0.87,1.55,0.184,0.5529999999999999,0.132,0.342,0.375,82.4,21.0,59.0,64.0,104.0,85.0,94.0,87.0,97.0,95.0,120.0,97.0,104.0,0.478,0.353,0.094,0.076,-1.29,-2.88,-5.17,-1.97,94.4,84.0,78.0,0.345,0.333,0.5,,,,,,,,,,,,,,,,,,,,,,,
25,2023-04-19,718515,Grounded Into DP,grounded_into_double_play,True,542194,686651,Christian Bethancourt,Levi Stoudt,1,0,1,7df45571-3e2d-4c2d-b4ff-2c11fa9a93c8,686651.0,levistoudt,Stoudt,Right,Levi Stoudt,9.58,5.27,10.1,93.0,95.0,96.0,0.8059999999999999,7.84,6.97,13.94,0.87,1.55,0.184,0.5529999999999999,0.132,0.342,0.375,82.4,21.0,59.0,64.0,104.0,85.0,94.0,87.0,97.0,95.0,120.0,97.0,104.0,0.478,0.353,0.094,0.076,-1.29,-2.88,-5.17,-1.97,94.4,84.0,78.0,0.345,0.333,0.5,,,,,,,,,,,,,,,,,,,,,,,
26,2023-04-19,718515,Strikeout,strikeout,True,571912,656876,Luke Maile,Drew Rasmussen,0,0,0,09ab381f-1544-43ad-88e8-76ebf17d46dc,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,,,,,71.0,106.0,103.0,131.0,111.0,122.0,115.0,121.0,130.0,0.295,0.151,0.073,,0.17,3.01,1.91,,95.7,84.5,80.0,0.275,,0.2,98.0,109.0,99.0,133.0,104.0,106.0,0.122,0.359,1.83,2.15,88.2,95.1,0.204,0.129,0.273,,,,,,,,
27,2023-04-19,718515,Strikeout,strikeout,True,663697,656876,Jonathan India,Drew Rasmussen,0,0,0,5776ceb8-1bc9-4046-bf94-191856727db3,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,,,,,71.0,106.0,103.0,131.0,111.0,122.0,115.0,121.0,130.0,0.295,0.151,0.073,,0.17,3.01,1.91,,95.7,84.5,80.0,0.275,,0.2,98.0,109.0,99.0,133.0,104.0,106.0,0.122,0.359,1.83,2.15,88.2,95.1,0.204,0.129,0.273,,,,,,,,
28,2023-04-19,718515,Single,single,False,670770,656876,TJ Friedl,Drew Rasmussen,1,0,0,aa9bd2ae-722f-4a5b-b1f5-934fbd1c2aca,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,,,,,71.0,106.0,103.0,131.0,111.0,122.0,115.0,121.0,130.0,0.295,0.151,0.073,,0.17,3.01,1.91,,95.7,84.5,80.0,0.275,,0.2,98.0,109.0,99.0,133.0,104.0,106.0,0.122,0.359,1.83,2.15,88.2,95.1,0.204,0.129,0.273,,,,,,,,
29,2023-04-19,718515,Flyout,field_out,True,641584,656876,Jake Fraley,Drew Rasmussen,0,0,0,9abf7f0e-2f1b-4254-bc42-ac3d1b05a090,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,,,,,71.0,106.0,103.0,131.0,111.0,122.0,115.0,121.0,130.0,0.295,0.151,0.073,,0.17,3.01,1.91,,95.7,84.5,80.0,0.275,,0.2,98.0,109.0,99.0,133.0,104.0,106.0,0.122,0.359,1.83,2.15,88.2,95.1,0.204,0.129,0.273,,,,,,,,
30,2023-04-19,718515,Flyout,field_out,True,650490,686651,Yandy Díaz,Levi Stoudt,1,0,0,172e54ee-15f7-489c-9c22-e85f88e0d6ab,686651.0,levistoudt,Stoudt,Right,Levi Stoudt,9.58,5.27,10.1,93.0,95.0,96.0,0.8059999999999999,7.84,6.97,13.94,0.87,1.55,0.184,0.5529999999999999,0.132,0.342,0.375,82.4,21.0,59.0,64.0,104.0,85.0,94.0,87.0,97.0,95.0,120.0,97.0,104.0,0.478,0.353,0.094,0.076,-1.29,-2.88,-5.17,-1.97,94.4,84.0,78.0,0.345,0.333,0.5,,,,,,,,,,,,,,,,,,,,,,,
31,2023-04-19,718515,Strikeout,strikeout,True,664040,686651,Brandon Lowe,Levi Stoudt,0,0,0,d886db4a-983c-49bf-af57-648986dab290,686651.0,levistoudt,Stoudt,Right,Levi Stoudt,9.58,5.27,10.1,93.0,95.0,96.0,0.8059999999999999,7.84,6.97,13.94,0.87,1.55,0.184,0.5529999999999999,0.132,0.342,0.375,82.4,21.0,59.0,64.0,104.0,85.0,94.0,87.0,97.0,95.0,120.0,97.0,104.0,0.478,0.353,0.094,0.076,-1.29,-2.88,-5.17,-1.97,94.4,84.0,78.0,0.345,0.333,0.5,,,,,,,,,,,,,,,,,,,,,,,
32,2023-04-19,718515,Groundout,field_out,True,668227,686651,Randy Arozarena,Levi Stoudt,0,0,0,a5081413-6d21-4d29-9f32-01463207344e,686651.0,levistoudt,Stoudt,Right,Levi Stoudt,9.58,5.27,10.1,93.0,95.0,96.0,0.8059999999999999,7.84,6.97,13.94,0.87,1.55,0.184,0.5529999999999999,0.132,0.342,0.375,82.4,21.0,59.0,64.0,104.0,85.0,94.0,87.0,97.0,95.0,120.0,97.0,104.0,0.478,0.353,0.094,0.076,-1.29,-2.88,-5.17,-1.97,94.4,84.0,78.0,0.345,0.333,0.5,,,,,,,,,,,,,,,,,,,,,,,
33,2023-04-19,718515,Strikeout,strikeout,True,663886,656876,Tyler Stephenson,Drew Rasmussen,0,0,0,7e2478a6-3a2d-4918-af62-f11dbd4a501f,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,,,,,71.0,106.0,103.0,131.0,111.0,122.0,115.0,121.0,130.0,0.295,0.151,0.073,,0.17,3.01,1.91,,95.7,84.5,80.0,0.275,,0.2,98.0,109.0,99.0,133.0,104.0,106.0,0.122,0.359,1.83,2.15,88.2,95.1,0.204,0.129,0.273,,,,,,,,
34,2023-04-19,718515,Groundout,field_out,True,621028,656876,Kevin Newman,Drew Rasmussen,0,0,0,e0912eba-6703-40a2-9ca4-03bc9a36dc07,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,,,,,71.0,106.0,103.0,131.0,111.0,122.0,115.0,121.0,130.0,0.295,0.151,0.073,,0.17,3.01,1.91,,95.7,84.5,80.0,0.275,,0.2,98.0,109.0,99.0,133.0,104.0,106.0,0.122,0.359,1.83,2.15,88.2,95.1,0.204,0.129,0.273,,,,,,,,
35,2023-04-19,718515,Strikeout,strikeout,True,613564,656876,Jason Vosler,Drew Rasmussen,0,0,0,b2ea529a-2200-473f-b995-b4a52c7b2921,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,2.62,2.91,44.2,109.0,121.0,113.0,0.79,9.47,2.22,7.25,0.4,1.97,0.28,0.424,0.16899999999999998,0.203,0.48700000000000004,,,,,71.0,106.0,103.0,131.0,111.0,122.0,115.0,121.0,130.0,0.295,0.151,0.073,,0.17,3.01,1.91,,95.7,84.5,80.0,0.275,,0.2,98.0,109.0,99.0,133.0,104.0,106.0,0.122,0.359,1.83,2.15,88.2,95.1,0.204,0.129,0.273,,,,,,,,
36,2023-04-19,718515,Walk,walk,False,670042,608371,Luke Raley,Lucas Sims,0,0,0,80ae023e-15a7-433f-8346-4c8236274346,608371.0,lucassims,Sims,Right,Lucas Sims,3.1,3.82,61.0,95.0,131.0,104.0,0.6890000000000001,10.62,5.75,4.87,0.74,0.38,0.27,0.37200000000000005,0.23399999999999999,0.263,0.389,,,,,93.0,83.0,86.0,116.0,94.0,97.0,149.0,98.0,112.0,0.434,0.503,0.057999999999999996,,0.09,1.54,-1.34,,94.2,83.8,78.1,0.191,0.147,0.0,,,,,,,0.005,,,-0.92,,91.3,,,,,,,,,,,
37,2023-04-19,718515,Lineout,field_out,True,670623,608371,Isaac Paredes,Lucas Sims,1,0,0,c1d1ca5a-4bd6-4548-93e4-3b2d4b82e2c6,608371.0,lucassims,Sims,Right,Lucas Sims,3.1,3.82,61.0,95.0,131.0,104.0,0.6890000000000001,10.62,5.75,4.87,0.74,0.38,0.27,0.37200000000000005,0.23399999999999999,0.263,0.389,,,,,93.0,83.0,86.0,116.0,94.0,97.0,149.0,98.0,112.0,0.434,0.503,0.057999999999999996,,0.09,1.54,-1.34,,94.2,83.8,78.1,0.191,0.147,0.0,,,,,,,0.005,,,-0.92,,91.3,,,,,,,,,,,
38,2023-04-19,718515,Forceout,force_out,True,666139,608371,Josh Lowe,Lucas Sims,0,0,1,1b513769-f62f-40d0-b500-d6ee314e33be,608371.0,lucassims,Sims,Right,Lucas Sims,3.1,3.82,61.0,95.0,131.0,104.0,0.6890000000000001,10.62,5.75,4.87,0.74,0.38,0.27,0.37200000000000005,0.23399999999999999,0.263,0.389,,,,,93.0,83.0,86.0,116.0,94.0,97.0,149.0,98.0,112.0,0.434,0.503,0.057999999999999996,,0.09,1.54,-1.34,,94.2,83.8,78.1,0.191,0.147,0.0,,,,,,,0.005,,,-0.92,,91.3,,,,,,,,,,,
