,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSL/C,wCU/C,vFA,vFS,vSL,vCU,FF_ba,FS_ba,SL_ba,CU_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CH%,wFC/C,wCH/C,vFC,FC_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,ST_ba
10,2023-08-02,717154,Forceout,force_out,True,681546,663687,James Outman,Hogan Harris,1,0,1,719bef88-d8a2-4600-9f85-77358e70c041,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,0.47,,0.078,0.06,-0.58,,-2.5,-1.37,92.6,,77.4,74.9,0.25,,0.278,0.3,80.1,75.0,93.0,96.0,87.0,104.0,98.0,0.188,0.203,-1.58,0.61,90.5,0.351,0.205,,,,,,,,
11,2023-08-02,717154,Flyout,field_out,True,571771,663687,Enrique Hernández,Hogan Harris,0,0,0,79347568-9266-4636-8f34-0758614dcbf8,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,0.47,,0.078,0.06,-0.58,,-2.5,-1.37,92.6,,77.4,74.9,0.25,,0.278,0.3,80.1,75.0,93.0,96.0,87.0,104.0,98.0,0.188,0.203,-1.58,0.61,90.5,0.351,0.205,,,,,,,,
12,2023-08-02,717154,Single,single,False,664913,664062,Seth Brown,Tony Gonsolin,1,0,0,b41aa88c-c419-448d-ab22-2774442569b8,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
13,2023-08-02,717154,Grounded Into DP,grounded_into_double_play,True,672478,664062,Jordan Diaz,Tony Gonsolin,0,0,1,9dbaa903-447c-4d20-9436-62395504e45e,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
14,2023-08-02,717154,Lineout,field_out,True,657656,664062,Ramón Laureano,Tony Gonsolin,0,0,0,90149ba7-ea83-4f3a-b9f4-2c3605a42380,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
15,2023-08-02,717154,Lineout,field_out,True,500743,663687,Miguel Rojas,Hogan Harris,1,0,0,55590bcc-3752-4df2-8f56-85a58b73d37c,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,0.47,,0.078,0.06,-0.58,,-2.5,-1.37,92.6,,77.4,74.9,0.25,,0.278,0.3,80.1,75.0,93.0,96.0,87.0,104.0,98.0,0.188,0.203,-1.58,0.61,90.5,0.351,0.205,,,,,,,,
16,2023-08-02,717154,Home Run,home_run,False,605141,663687,Mookie Betts,Hogan Harris,0,0,0,a25f0ed2-59b7-46ff-94db-d337e13f6114,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,0.47,,0.078,0.06,-0.58,,-2.5,-1.37,92.6,,77.4,74.9,0.25,,0.278,0.3,80.1,75.0,93.0,96.0,87.0,104.0,98.0,0.188,0.203,-1.58,0.61,90.5,0.351,0.205,,,,,,,,
17,2023-08-02,717154,Double,double,False,518692,663687,Freddie Freeman,Hogan Harris,0,0,0,911bf8d5-4e29-4155-aa97-5ceb57563189,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,0.47,,0.078,0.06,-0.58,,-2.5,-1.37,92.6,,77.4,74.9,0.25,,0.278,0.3,80.1,75.0,93.0,96.0,87.0,104.0,98.0,0.188,0.203,-1.58,0.61,90.5,0.351,0.205,,,,,,,,
18,2023-08-02,717154,Double,double,False,669257,663687,Will Smith,Hogan Harris,1,0,1,8b7dae03-6e4f-497b-8ed9-4a334351a109,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,0.47,,0.078,0.06,-0.58,,-2.5,-1.37,92.6,,77.4,74.9,0.25,,0.278,0.3,80.1,75.0,93.0,96.0,87.0,104.0,98.0,0.188,0.203,-1.58,0.61,90.5,0.351,0.205,,,,,,,,
19,2023-08-02,717154,Home Run,home_run,False,642708,663687,Amed Rosario,Hogan Harris,0,0,1,ab0bcb3b-cb4e-498b-a8b8-ad2e767305a6,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,0.47,,0.078,0.06,-0.58,,-2.5,-1.37,92.6,,77.4,74.9,0.25,,0.278,0.3,80.1,75.0,93.0,96.0,87.0,104.0,98.0,0.188,0.203,-1.58,0.61,90.5,0.351,0.205,,,,,,,,
20,2023-08-02,717154,Walk,walk,False,571970,663687,Max Muncy,Hogan Harris,1,0,0,60534cc5-e05d-4e4a-ae3f-bf8273914030,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,0.47,,0.078,0.06,-0.58,,-2.5,-1.37,92.6,,77.4,74.9,0.25,,0.278,0.3,80.1,75.0,93.0,96.0,87.0,104.0,98.0,0.188,0.203,-1.58,0.61,90.5,0.351,0.205,,,,,,,,
21,2023-08-02,717154,Strikeout,strikeout,True,621035,663687,Chris Taylor,Hogan Harris,0,0,0,d8a04157-3f5f-4139-b719-843ae2c5fc3b,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,0.47,,0.078,0.06,-0.58,,-2.5,-1.37,92.6,,77.4,74.9,0.25,,0.278,0.3,80.1,75.0,93.0,96.0,87.0,104.0,98.0,0.188,0.203,-1.58,0.61,90.5,0.351,0.205,,,,,,,,
22,2023-08-02,717154,Groundout,field_out,True,681546,663687,James Outman,Hogan Harris,0,0,0,a7f31e78-592f-4f27-88a5-799e29bff75f,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,0.47,,0.078,0.06,-0.58,,-2.5,-1.37,92.6,,77.4,74.9,0.25,,0.278,0.3,80.1,75.0,93.0,96.0,87.0,104.0,98.0,0.188,0.203,-1.58,0.61,90.5,0.351,0.205,,,,,,,,
23,2023-08-02,717154,Home Run,home_run,False,669127,664062,Shea Langeliers,Tony Gonsolin,1,0,0,e26935b0-e0f6-4df0-9f7f-7e3f269448f0,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
24,2023-08-02,717154,Pop Out,field_out,True,669397,664062,Nick Allen,Tony Gonsolin,0,0,0,75885658-36f4-4dcf-b257-18a66b23131c,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
25,2023-08-02,717154,Flyout,field_out,True,643393,664062,Tony Kemp,Tony Gonsolin,1,0,0,0e9661ae-de0e-4743-91ff-bcfd4166f7ac,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
26,2023-08-02,717154,Strikeout,strikeout,True,680869,664062,Zack Gelof,Tony Gonsolin,0,0,0,ca8a8c93-b77a-4aca-b469-2173631309af,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
27,2023-08-02,717154,Pop Out,field_out,True,571771,663687,Enrique Hernández,Hogan Harris,0,0,0,033d29e3-a56e-4748-9e8e-bd8ecda2b995,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,0.47,,0.078,0.06,-0.58,,-2.5,-1.37,92.6,,77.4,74.9,0.25,,0.278,0.3,80.1,75.0,93.0,96.0,87.0,104.0,98.0,0.188,0.203,-1.58,0.61,90.5,0.351,0.205,,,,,,,,
28,2023-08-02,717154,Home Run,home_run,False,500743,663687,Miguel Rojas,Hogan Harris,0,0,0,377d7d26-1ce0-4c76-a0dd-099a327db81b,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,0.47,,0.078,0.06,-0.58,,-2.5,-1.37,92.6,,77.4,74.9,0.25,,0.278,0.3,80.1,75.0,93.0,96.0,87.0,104.0,98.0,0.188,0.203,-1.58,0.61,90.5,0.351,0.205,,,,,,,,
29,2023-08-02,717154,Strikeout,strikeout,True,605141,663687,Mookie Betts,Hogan Harris,0,0,0,9c785340-db55-429f-8916-4ceb0e23af97,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,0.47,,0.078,0.06,-0.58,,-2.5,-1.37,92.6,,77.4,74.9,0.25,,0.278,0.3,80.1,75.0,93.0,96.0,87.0,104.0,98.0,0.188,0.203,-1.58,0.61,90.5,0.351,0.205,,,,,,,,
30,2023-08-02,717154,Double,double,False,518692,663687,Freddie Freeman,Hogan Harris,0,0,0,3ea1e1ad-b2d1-471e-9e52-478a9356dd08,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,0.47,,0.078,0.06,-0.58,,-2.5,-1.37,92.6,,77.4,74.9,0.25,,0.278,0.3,80.1,75.0,93.0,96.0,87.0,104.0,98.0,0.188,0.203,-1.58,0.61,90.5,0.351,0.205,,,,,,,,
31,2023-08-02,717154,Lineout,field_out,True,669257,663687,Will Smith,Hogan Harris,1,0,0,76da06cd-d29c-4a39-9aa0-834bbd538815,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,7.14,5.13,63.0,98.0,82.0,94.0,0.804,8.0,4.0,9.57,1.43,0.9,0.306,0.35700000000000004,0.184,0.316,0.496,69.0,92.0,89.0,84.0,98.0,92.0,,,,,,,0.47,,0.078,0.06,-0.58,,-2.5,-1.37,92.6,,77.4,74.9,0.25,,0.278,0.3,80.1,75.0,93.0,96.0,87.0,104.0,98.0,0.188,0.203,-1.58,0.61,90.5,0.351,0.205,,,,,,,,
32,2023-08-02,717154,Single,single,False,668709,664062,JJ Bleday,Tony Gonsolin,0,0,0,a24e8226-c409-4941-986a-24c1cfdf43c7,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
33,2023-08-02,717154,Strikeout,strikeout,True,667670,664062,Brent Rooker,Tony Gonsolin,0,0,0,04cfd621-b751-4aec-9c08-e9dd833bb1c3,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
34,2023-08-02,717154,Walk,walk,False,664913,664062,Seth Brown,Tony Gonsolin,1,0,1,76b3e3cd-ba14-47e8-9c3f-3a44aca7f493,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
35,2023-08-02,717154,Flyout,field_out,True,672478,664062,Jordan Diaz,Tony Gonsolin,1,0,1,852f704e-f92d-4071-abd1-98eb22182c04,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
36,2023-08-02,717154,Lineout,field_out,True,657656,664062,Ramón Laureano,Tony Gonsolin,0,0,0,1efa57fc-7bfa-47c4-8fe1-869c64cd836b,664062.0,tonygonsolin,Gonsolin,Right,Tony Gonsolin,4.98,5.89,103.0,97.0,97.0,98.0,0.8029999999999999,7.17,3.5,7.51,1.66,0.79,0.19,0.395,0.141,0.389,0.38799999999999996,107.0,83.0,90.0,80.0,99.0,91.0,90.0,103.0,108.0,120.0,98.0,106.0,0.395,0.272,0.183,0.151,1.42,0.21,-0.82,-2.12,92.4,83.0,86.8,80.9,0.221,0.181,0.268,0.313,,,,,,,,,,,,,,,,,,,,,,
37,2023-08-02,717154,Groundout,field_out,True,642708,643493,Amed Rosario,Austin Pruitt,1,0,0,380188f7-647f-4d9d-b0a0-ee69b79bb710,643493.0,austinpruitt,Pruitt,Right,Austin Pruitt,2.98,4.01,48.1,104.0,113.0,104.0,0.831,5.59,2.23,8.19,0.93,0.85,0.261,0.366,0.203,0.261,0.395,127.0,108.0,112.0,73.0,97.0,90.0,149.0,103.0,114.0,,,,0.26,,0.38,0.16,-1.17,,0.34,2.21,91.8,,87.6,81.2,0.344,,0.238,0.143,87.1,60.0,105.0,88.0,,,,,0.06,,1.29,,,0.308,89.0,114.0,97.0,0.14,3.55,91.3,0.216,
38,2023-08-02,717154,Strikeout,strikeout,True,571970,643493,Max Muncy,Austin Pruitt,0,0,0,94b9e543-782e-4ee0-ab64-10e87f823afc,643493.0,austinpruitt,Pruitt,Right,Austin Pruitt,2.98,4.01,48.1,104.0,113.0,104.0,0.831,5.59,2.23,8.19,0.93,0.85,0.261,0.366,0.203,0.261,0.395,127.0,108.0,112.0,73.0,97.0,90.0,149.0,103.0,114.0,,,,0.26,,0.38,0.16,-1.17,,0.34,2.21,91.8,,87.6,81.2,0.344,,0.238,0.143,87.1,60.0,105.0,88.0,,,,,0.06,,1.29,,,0.308,89.0,114.0,97.0,0.14,3.55,91.3,0.216,
