,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CU_ba,SL_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2023-04-19,718518,Strikeout,strikeout,True,669720,669022,Austin Hays,MacKenzie Gore,0,0,0,f06024f4-08ba-4e78-a869-e21cd52e81a0,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,0.279,0.257,0.213,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-04-19,718518,Strikeout,strikeout,True,668939,669022,Adley Rutschman,MacKenzie Gore,0,0,0,b957c020-20b7-42e2-b20c-34593de54695,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,0.279,0.257,0.213,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-04-19,718518,Flyout,field_out,True,663624,669022,Ryan Mountcastle,MacKenzie Gore,0,0,0,85f83537-a07a-4fc7-98e2-53ae1d8b5a36,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,0.279,0.257,0.213,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-04-19,718518,Single,single,False,669743,680694,Alex Call,Kyle Bradish,1,0,0,caec2536-4dc7-4bbf-a9fb-97a6aeed4007,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,90.8,97.0,100.0,98.0,135.0,105.0,109.0,101.0,96.0,96.0,171.0,105.0,116.0,0.22399999999999998,0.313,0.17300000000000001,0.083,-1.0,1.77,3.99,-0.36,94.5,88.1,84.8,0.366,0.142,0.168,0.259,88.0,104.0,98.0,0.207,1.53,95.0,0.23,,,,,,,,,,,,,,,,,,,,,
4,2023-04-19,718518,Flyout,field_out,True,642086,680694,Dominic Smith,Kyle Bradish,1,1,1,37a40f6b-01ad-4249-ab0f-bd8d7affb094,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,90.8,97.0,100.0,98.0,135.0,105.0,109.0,101.0,96.0,96.0,171.0,105.0,116.0,0.22399999999999998,0.313,0.17300000000000001,0.083,-1.0,1.77,3.99,-0.36,94.5,88.1,84.8,0.366,0.142,0.168,0.259,88.0,104.0,98.0,0.207,1.53,95.0,0.23,,,,,,,,,,,,,,,,,,,,,
5,2023-04-19,718518,Strikeout,strikeout,True,600869,680694,Jeimer Candelario,Kyle Bradish,0,0,0,97d16baf-87c6-499a-951a-44dd018b8d2c,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,90.8,97.0,100.0,98.0,135.0,105.0,109.0,101.0,96.0,96.0,171.0,105.0,116.0,0.22399999999999998,0.313,0.17300000000000001,0.083,-1.0,1.77,3.99,-0.36,94.5,88.1,84.8,0.366,0.142,0.168,0.259,88.0,104.0,98.0,0.207,1.53,95.0,0.23,,,,,,,,,,,,,,,,,,,,,
6,2023-04-19,718518,Groundout,field_out,True,608841,680694,Joey Meneses,Kyle Bradish,1,0,0,c938c125-2572-4359-ae8c-b83d65f47d0c,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,90.8,97.0,100.0,98.0,135.0,105.0,109.0,101.0,96.0,96.0,171.0,105.0,116.0,0.22399999999999998,0.313,0.17300000000000001,0.083,-1.0,1.77,3.99,-0.36,94.5,88.1,84.8,0.366,0.142,0.168,0.259,88.0,104.0,98.0,0.207,1.53,95.0,0.23,,,,,,,,,,,,,,,,,,,,,
7,2023-04-19,718518,Single,single,False,623993,669022,Anthony Santander,MacKenzie Gore,1,0,0,e86324c7-0882-4686-bfde-8fc9ff996454,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,0.279,0.257,0.213,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2023-04-19,718518,Grounded Into DP,grounded_into_double_play,True,602104,669022,Ramón Urías,MacKenzie Gore,1,0,1,ec5580ab-4790-458a-a38d-daa0c32f5202,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,0.279,0.257,0.213,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-04-19,718518,Groundout,field_out,True,622761,669022,Jorge Mateo,MacKenzie Gore,0,0,0,aca5823d-28f0-45bd-99a3-80d0a09a9521,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.188,0.028999999999999998,-0.27,0.77,-0.85,1.1,95.0,88.5,83.2,0.279,0.257,0.213,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2023-04-19,718518,Strikeout,strikeout,True,671277,680694,Luis García Jr.,Kyle Bradish,0,0,0,29e13f3e-c57f-4b7b-a649-468f19c42d6d,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,90.8,97.0,100.0,98.0,135.0,105.0,109.0,101.0,96.0,96.0,171.0,105.0,116.0,0.22399999999999998,0.313,0.17300000000000001,0.083,-1.0,1.77,3.99,-0.36,94.5,88.1,84.8,0.366,0.142,0.168,0.259,88.0,104.0,98.0,0.207,1.53,95.0,0.23,,,,,,,,,,,,,,,,,,,,,
11,2023-04-19,718518,Single,single,False,660688,680694,Keibert Ruiz,Kyle Bradish,0,0,0,9e61f89a-ca40-48f3-9d52-f569155cc805,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,90.8,97.0,100.0,98.0,135.0,105.0,109.0,101.0,96.0,96.0,171.0,105.0,116.0,0.22399999999999998,0.313,0.17300000000000001,0.083,-1.0,1.77,3.99,-0.36,94.5,88.1,84.8,0.366,0.142,0.168,0.259,88.0,104.0,98.0,0.207,1.53,95.0,0.23,,,,,,,,,,,,,,,,,,,,,
12,2023-04-19,718518,Single,single,False,656448,680694,Stone Garrett,Kyle Bradish,0,0,1,e6124381-acf9-4c14-9f7e-205c5c815dbd,680694.0,kylebradish,Bradish,Right,Kyle Bradish,2.83,3.77,168.2,103.0,126.0,105.0,0.759,8.96,2.35,7.04,0.75,1.61,0.258,0.336,0.11599999999999999,0.26899999999999996,0.43200000000000005,90.8,97.0,100.0,98.0,135.0,105.0,109.0,101.0,96.0,96.0,171.0,105.0,116.0,0.22399999999999998,0.313,0.17300000000000001,0.083,-1.0,1.77,3.99,-0.36,94.5,88.1,84.8,0.366,0.142,0.168,0.259,88.0,104.0,98.0,0.207,1.53,95.0,0.23,,,,,,,,,,,,,,,,,,,,,
