,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vSL,FF_ba,SL_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,FC_ba,SI_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
10,2023-06-10,717816,Grounded Into DP,grounded_into_double_play,True,656308,694363,Michael Chavis,Jared Shuster,0,0,1,81a6202a-9042-46ca-b8d2-3fdcb71fddcf,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-06-10,717816,Groundout,field_out,True,545121,694363,Ildemaro Vargas,Jared Shuster,1,1,0,b598730c-e204-4e3a-a7b1-5069bb8d4e8c,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-06-10,717816,Walk,walk,False,518595,669022,Travis d'Arnaud,MacKenzie Gore,0,0,0,85e8f2ad-0b98-4afa-bfce-06ef5771b83f,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.028999999999999998,-0.27,0.77,1.1,95.0,88.5,0.279,0.213,0.188,72.0,99.0,104.0,0.188,-0.85,83.2,0.257,,,,,,,,,,,,,,,,,,,,
13,2023-06-10,717816,Home Run,home_run,False,542303,669022,Marcell Ozuna,MacKenzie Gore,0,0,1,b0ee3e62-b201-4bfb-8df1-d2a7172d2f09,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.028999999999999998,-0.27,0.77,1.1,95.0,88.5,0.279,0.213,0.188,72.0,99.0,104.0,0.188,-0.85,83.2,0.257,,,,,,,,,,,,,,,,,,,,
14,2023-06-10,717816,Strikeout,strikeout,True,606115,669022,Orlando Arcia,MacKenzie Gore,0,0,0,3ed03bc6-55f0-4332-bd31-8496e9d59213,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.028999999999999998,-0.27,0.77,1.1,95.0,88.5,0.279,0.213,0.188,72.0,99.0,104.0,0.188,-0.85,83.2,0.257,,,,,,,,,,,,,,,,,,,,
15,2023-06-10,717816,Double,double,False,607680,669022,Kevin Pillar,MacKenzie Gore,0,0,0,65c0bf0a-f0e3-4a2f-9a40-a9f1b8be7011,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.028999999999999998,-0.27,0.77,1.1,95.0,88.5,0.279,0.213,0.188,72.0,99.0,104.0,0.188,-0.85,83.2,0.257,,,,,,,,,,,,,,,,,,,,
16,2023-06-10,717816,Groundout,field_out,True,671739,669022,Michael Harris II,MacKenzie Gore,1,0,1,d4c31aab-681c-4e4d-b395-0b286ef30cab,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.028999999999999998,-0.27,0.77,1.1,95.0,88.5,0.279,0.213,0.188,72.0,99.0,104.0,0.188,-0.85,83.2,0.257,,,,,,,,,,,,,,,,,,,,
17,2023-06-10,717816,Home Run,home_run,False,660670,669022,Ronald Acuña Jr.,MacKenzie Gore,1,1,1,eaef4d11-504b-495c-9074-84210ecc1b05,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.028999999999999998,-0.27,0.77,1.1,95.0,88.5,0.279,0.213,0.188,72.0,99.0,104.0,0.188,-0.85,83.2,0.257,,,,,,,,,,,,,,,,,,,,
18,2023-06-10,717816,Strikeout,strikeout,True,621566,669022,Matt Olson,MacKenzie Gore,0,0,0,eb7a2712-9df3-44a9-9bed-0f679adf5284,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.028999999999999998,-0.27,0.77,1.1,95.0,88.5,0.279,0.213,0.188,72.0,99.0,104.0,0.188,-0.85,83.2,0.257,,,,,,,,,,,,,,,,,,,,
19,2023-06-10,717816,Flyout,field_out,True,656180,694363,Riley Adams,Jared Shuster,0,0,0,270d165f-afa9-44e1-92a8-1d6909393b86,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-06-10,717816,Groundout,field_out,True,657041,694363,Lane Thomas,Jared Shuster,1,1,0,80a8ec33-5959-475a-b9f8-ad681fff8202,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-06-10,717816,Groundout,field_out,True,671277,694363,Luis García Jr.,Jared Shuster,0,0,0,66c8d68b-af77-4f40-af65-d05ad3c9cb93,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-06-10,717816,Groundout,field_out,True,663586,669022,Austin Riley,MacKenzie Gore,0,0,0,6a13e853-a4f4-4432-88ae-30904383521a,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.028999999999999998,-0.27,0.77,1.1,95.0,88.5,0.279,0.213,0.188,72.0,99.0,104.0,0.188,-0.85,83.2,0.257,,,,,,,,,,,,,,,,,,,,
23,2023-06-10,717816,Pop Out,field_out,True,645277,669022,Ozzie Albies,MacKenzie Gore,1,0,0,9aad4f9a-0408-4f8a-bf49-1912bf12b273,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.028999999999999998,-0.27,0.77,1.1,95.0,88.5,0.279,0.213,0.188,72.0,99.0,104.0,0.188,-0.85,83.2,0.257,,,,,,,,,,,,,,,,,,,,
24,2023-06-10,717816,Groundout,field_out,True,518595,669022,Travis d'Arnaud,MacKenzie Gore,0,0,0,576b47fe-6ca9-4168-8f82-8c88446e167f,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.028999999999999998,-0.27,0.77,1.1,95.0,88.5,0.279,0.213,0.188,72.0,99.0,104.0,0.188,-0.85,83.2,0.257,,,,,,,,,,,,,,,,,,,,
25,2023-06-10,717816,Groundout,field_out,True,608841,694363,Joey Meneses,Jared Shuster,1,0,0,f6ae90f0-8350-4750-a2e5-07ba96fac284,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2023-06-10,717816,Flyout,field_out,True,600869,694363,Jeimer Candelario,Jared Shuster,1,0,0,ba065a7d-bd6e-4698-a9b9-428fa4527391,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-06-10,717816,Flyout,field_out,True,656448,694363,Stone Garrett,Jared Shuster,1,1,0,55961b3f-ce22-48a4-b8a7-ff655fdd02cd,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-06-10,717816,Flyout,field_out,True,542303,669022,Marcell Ozuna,MacKenzie Gore,1,0,0,085aac92-5054-4c22-95b9-e426bddbc03f,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.028999999999999998,-0.27,0.77,1.1,95.0,88.5,0.279,0.213,0.188,72.0,99.0,104.0,0.188,-0.85,83.2,0.257,,,,,,,,,,,,,,,,,,,,
29,2023-06-10,717816,Strikeout,strikeout,True,606115,669022,Orlando Arcia,MacKenzie Gore,0,0,0,060c2fee-d32a-4a77-bc6d-45d4ecb85b0f,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.028999999999999998,-0.27,0.77,1.1,95.0,88.5,0.279,0.213,0.188,72.0,99.0,104.0,0.188,-0.85,83.2,0.257,,,,,,,,,,,,,,,,,,,,
30,2023-06-10,717816,Flyout,field_out,True,607680,669022,Kevin Pillar,MacKenzie Gore,0,0,0,9530c329-f83e-48c3-bdd5-839fbf3db524,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.028999999999999998,-0.27,0.77,1.1,95.0,88.5,0.279,0.213,0.188,72.0,99.0,104.0,0.188,-0.85,83.2,0.257,,,,,,,,,,,,,,,,,,,,
31,2023-06-10,717816,Flyout,field_out,True,669743,694363,Alex Call,Jared Shuster,0,0,0,7bd54ef1-e595-46f9-870f-58ba238a3376,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2023-06-10,717816,Single,single,False,656308,694363,Michael Chavis,Jared Shuster,0,0,0,87e0f058-1166-4aae-8709-3b45f75cd056,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2023-06-10,717816,Single,single,False,545121,694363,Ildemaro Vargas,Jared Shuster,1,0,1,69a1ea12-be9d-4c7d-a27b-cf5d0142ce53,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-06-10,717816,Flyout,field_out,True,656180,694363,Riley Adams,Jared Shuster,0,0,0,8f890aa6-5505-4311-b0d5-f1348b347500,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2023-06-10,717816,Double,double,False,657041,694363,Lane Thomas,Jared Shuster,1,1,1,c4ba8b9e-5c49-48f8-85aa-6d79ddc5e952,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2023-06-10,717816,Pop Out,field_out,True,671277,694363,Luis García Jr.,Jared Shuster,1,0,0,9b61d7b4-11ba-4131-9f25-7d2f70b21822,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2023-06-10,717816,Lineout,field_out,True,671739,669022,Michael Harris II,MacKenzie Gore,1,0,0,941d5f7c-96d0-4cf0-88df-0389b2dad4ed,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.028999999999999998,-0.27,0.77,1.1,95.0,88.5,0.279,0.213,0.188,72.0,99.0,104.0,0.188,-0.85,83.2,0.257,,,,,,,,,,,,,,,,,,,,
38,2023-06-10,717816,Groundout,field_out,True,660670,669022,Ronald Acuña Jr.,MacKenzie Gore,0,0,0,9fc4a9ff-14c4-4882-9ff5-2ffcdb3b7a1c,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.028999999999999998,-0.27,0.77,1.1,95.0,88.5,0.279,0.213,0.188,72.0,99.0,104.0,0.188,-0.85,83.2,0.257,,,,,,,,,,,,,,,,,,,,
39,2023-06-10,717816,Groundout,field_out,True,621566,669022,Matt Olson,MacKenzie Gore,1,1,0,1c7b20ca-33a7-4e8f-b35b-15d8de514b71,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,112.0,98.0,100.0,101.0,97.0,102.0,0.595,0.188,0.028999999999999998,-0.27,0.77,1.1,95.0,88.5,0.279,0.213,0.188,72.0,99.0,104.0,0.188,-0.85,83.2,0.257,,,,,,,,,,,,,,,,,,,,
40,2023-06-10,717816,Single,single,False,608841,694363,Joey Meneses,Jared Shuster,0,0,0,5c520cd7-c2db-47a8-9cdf-22418eeb46f7,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
