,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,KC%,wFA/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFS,vSI,vSL,vKC,FS_ba,SI_ba,CU_ba,SL_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,CH%,wFC/C,wCU/C,wCH/C,vFC,vCU,FF_ba,FC_ba,CH_ba,ST_ba
10,2023-08-29,716803,Single,single,False,672275,682227,Patrick Bailey,Brandon Williamson,1,0,0,467d6016-843d-45a8-99f2-37f37251b3d7,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,4.46,4.77,117.0,99.0,93.0,96.0,0.8009999999999999,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,64.0,99.0,86.0,,,,132.0,104.0,113.0,,,,,,,,0.37200000000000005,,0.102,,-0.15,,,-1.33,,92.8,,,81.7,,,,0.333,0.0,84.0,97.0,94.0,99.0,98.0,96.0,103.0,106.0,102.0,98.0,0.298,0.064,0.165,1.71,-1.75,-0.51,89.3,73.1,0.269,0.252,0.183,0.277
11,2023-08-29,716803,Single,single,False,605204,682227,J.D. Davis,Brandon Williamson,0,0,1,eaab76cb-d3e9-4a71-bcf8-35e13b891627,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,4.46,4.77,117.0,99.0,93.0,96.0,0.8009999999999999,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,64.0,99.0,86.0,,,,132.0,104.0,113.0,,,,,,,,0.37200000000000005,,0.102,,-0.15,,,-1.33,,92.8,,,81.7,,,,0.333,0.0,84.0,97.0,94.0,99.0,98.0,96.0,103.0,106.0,102.0,98.0,0.298,0.064,0.165,1.71,-1.75,-0.51,89.3,73.1,0.269,0.252,0.183,0.277
12,2023-08-29,716803,Strikeout,strikeout,True,657557,682227,Paul DeJong,Brandon Williamson,0,0,1,b126bde1-799a-4277-98d8-a9f7ec804e06,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,4.46,4.77,117.0,99.0,93.0,96.0,0.8009999999999999,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,64.0,99.0,86.0,,,,132.0,104.0,113.0,,,,,,,,0.37200000000000005,,0.102,,-0.15,,,-1.33,,92.8,,,81.7,,,,0.333,0.0,84.0,97.0,94.0,99.0,98.0,96.0,103.0,106.0,102.0,98.0,0.298,0.064,0.165,1.71,-1.75,-0.51,89.3,73.1,0.269,0.252,0.183,0.277
13,2023-08-29,716803,Double,double,False,682641,682227,Luis Matos,Brandon Williamson,0,0,1,546fb04c-3997-4994-b530-ae745c7743bf,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,4.46,4.77,117.0,99.0,93.0,96.0,0.8009999999999999,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,64.0,99.0,86.0,,,,132.0,104.0,113.0,,,,,,,,0.37200000000000005,,0.102,,-0.15,,,-1.33,,92.8,,,81.7,,,,0.333,0.0,84.0,97.0,94.0,99.0,98.0,96.0,103.0,106.0,102.0,98.0,0.298,0.064,0.165,1.71,-1.75,-0.51,89.3,73.1,0.269,0.252,0.183,0.277
14,2023-08-29,716803,Strikeout,strikeout,True,669477,682227,Casey Schmitt,Brandon Williamson,0,0,0,97f91cd9-fa41-40ba-a22e-507a327e2833,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,4.46,4.77,117.0,99.0,93.0,96.0,0.8009999999999999,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,64.0,99.0,86.0,,,,132.0,104.0,113.0,,,,,,,,0.37200000000000005,,0.102,,-0.15,,,-1.33,,92.8,,,81.7,,,,0.333,0.0,84.0,97.0,94.0,99.0,98.0,96.0,103.0,106.0,102.0,98.0,0.298,0.064,0.165,1.71,-1.75,-0.51,89.3,73.1,0.269,0.252,0.183,0.277
15,2023-08-29,716803,Flyout,field_out,True,666181,502171,Will Benson,Alex Cobb,1,0,0,e76dd143-ef65-4e1b-9877-bf129fa482f0,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
16,2023-08-29,716803,Strikeout,strikeout,True,682622,502171,Noelvi Marte,Alex Cobb,0,0,0,15c79305-8aeb-4f80-9fc1-8f7d02dd60ca,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
17,2023-08-29,716803,Field Error,field_error,False,669222,502171,Nick Senzel,Alex Cobb,0,0,0,2cc10b10-0d25-4ab2-949d-f6d9d065ae38,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
18,2023-08-29,716803,Groundout,field_out,True,670770,502171,TJ Friedl,Alex Cobb,0,0,0,671d1df0-bfca-4446-b627-f3c54df4a2d1,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
19,2023-08-29,716803,Double,double,False,596103,682227,Austin Slater,Brandon Williamson,0,0,0,e01f97c2-b8e7-4288-a282-45531707c73b,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,4.46,4.77,117.0,99.0,93.0,96.0,0.8009999999999999,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,64.0,99.0,86.0,,,,132.0,104.0,113.0,,,,,,,,0.37200000000000005,,0.102,,-0.15,,,-1.33,,92.8,,,81.7,,,,0.333,0.0,84.0,97.0,94.0,99.0,98.0,96.0,103.0,106.0,102.0,98.0,0.298,0.064,0.165,1.71,-1.75,-0.51,89.3,73.1,0.269,0.252,0.183,0.277
20,2023-08-29,716803,Groundout,field_out,True,642731,682227,Thairo Estrada,Brandon Williamson,0,0,1,8e03d5a9-45bc-4e75-85ad-1390a563ab3f,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,4.46,4.77,117.0,99.0,93.0,96.0,0.8009999999999999,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,64.0,99.0,86.0,,,,132.0,104.0,113.0,,,,,,,,0.37200000000000005,,0.102,,-0.15,,,-1.33,,92.8,,,81.7,,,,0.333,0.0,84.0,97.0,94.0,99.0,98.0,96.0,103.0,106.0,102.0,98.0,0.298,0.064,0.165,1.71,-1.75,-0.51,89.3,73.1,0.269,0.252,0.183,0.277
21,2023-08-29,716803,Flyout,field_out,True,527038,682227,Wilmer Flores,Brandon Williamson,0,0,0,960c0912-fc14-4183-b9e7-acb036a34afd,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,4.46,4.77,117.0,99.0,93.0,96.0,0.8009999999999999,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,64.0,99.0,86.0,,,,132.0,104.0,113.0,,,,,,,,0.37200000000000005,,0.102,,-0.15,,,-1.33,,92.8,,,81.7,,,,0.333,0.0,84.0,97.0,94.0,99.0,98.0,96.0,103.0,106.0,102.0,98.0,0.298,0.064,0.165,1.71,-1.75,-0.51,89.3,73.1,0.269,0.252,0.183,0.277
22,2023-08-29,716803,Field Error,field_error,False,571745,682227,Mitch Haniger,Brandon Williamson,1,0,1,2cefe56e-0c66-410b-a2bc-46199b150858,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,4.46,4.77,117.0,99.0,93.0,96.0,0.8009999999999999,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,64.0,99.0,86.0,,,,132.0,104.0,113.0,,,,,,,,0.37200000000000005,,0.102,,-0.15,,,-1.33,,92.8,,,81.7,,,,0.333,0.0,84.0,97.0,94.0,99.0,98.0,96.0,103.0,106.0,102.0,98.0,0.298,0.064,0.165,1.71,-1.75,-0.51,89.3,73.1,0.269,0.252,0.183,0.277
23,2023-08-29,716803,Home Run,home_run,False,672275,682227,Patrick Bailey,Brandon Williamson,1,1,1,a684d7e1-b0b0-4916-b79c-af554ee1e242,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,4.46,4.77,117.0,99.0,93.0,96.0,0.8009999999999999,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,64.0,99.0,86.0,,,,132.0,104.0,113.0,,,,,,,,0.37200000000000005,,0.102,,-0.15,,,-1.33,,92.8,,,81.7,,,,0.333,0.0,84.0,97.0,94.0,99.0,98.0,96.0,103.0,106.0,102.0,98.0,0.298,0.064,0.165,1.71,-1.75,-0.51,89.3,73.1,0.269,0.252,0.183,0.277
24,2023-08-29,716803,Flyout,field_out,True,605204,682227,J.D. Davis,Brandon Williamson,0,0,0,246ed089-7674-4773-875e-3df147dfd381,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,4.46,4.77,117.0,99.0,93.0,96.0,0.8009999999999999,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,64.0,99.0,86.0,,,,132.0,104.0,113.0,,,,,,,,0.37200000000000005,,0.102,,-0.15,,,-1.33,,92.8,,,81.7,,,,0.333,0.0,84.0,97.0,94.0,99.0,98.0,96.0,103.0,106.0,102.0,98.0,0.298,0.064,0.165,1.71,-1.75,-0.51,89.3,73.1,0.269,0.252,0.183,0.277
25,2023-08-29,716803,Groundout,field_out,True,668715,502171,Spencer Steer,Alex Cobb,1,0,0,1eb974e5-9680-4db9-9840-52ecbf68ebd2,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
26,2023-08-29,716803,Strikeout,strikeout,True,682829,502171,Elly De La Cruz,Alex Cobb,0,0,0,668c821e-5b54-475a-8a0c-a4388be34abe,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
27,2023-08-29,716803,Groundout,field_out,True,605361,502171,Nick Martini,Alex Cobb,0,0,0,8b0c8fa1-89a7-4478-8fc5-f70f854024d3,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
28,2023-08-29,716803,Pop Out,field_out,True,657557,682227,Paul DeJong,Brandon Williamson,0,0,0,840d2d48-877e-4057-95e9-48dc2712e91e,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,4.46,4.77,117.0,99.0,93.0,96.0,0.8009999999999999,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,64.0,99.0,86.0,,,,132.0,104.0,113.0,,,,,,,,0.37200000000000005,,0.102,,-0.15,,,-1.33,,92.8,,,81.7,,,,0.333,0.0,84.0,97.0,94.0,99.0,98.0,96.0,103.0,106.0,102.0,98.0,0.298,0.064,0.165,1.71,-1.75,-0.51,89.3,73.1,0.269,0.252,0.183,0.277
29,2023-08-29,716803,Lineout,field_out,True,682641,682227,Luis Matos,Brandon Williamson,0,0,0,7bb35864-ca0f-4cd6-b87d-aeb189761d80,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,4.46,4.77,117.0,99.0,93.0,96.0,0.8009999999999999,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,64.0,99.0,86.0,,,,132.0,104.0,113.0,,,,,,,,0.37200000000000005,,0.102,,-0.15,,,-1.33,,92.8,,,81.7,,,,0.333,0.0,84.0,97.0,94.0,99.0,98.0,96.0,103.0,106.0,102.0,98.0,0.298,0.064,0.165,1.71,-1.75,-0.51,89.3,73.1,0.269,0.252,0.183,0.277
30,2023-08-29,716803,Flyout,field_out,True,669477,682227,Casey Schmitt,Brandon Williamson,0,0,0,4a786688-a3c4-4e36-8787-63db0766a5cd,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,4.46,4.77,117.0,99.0,93.0,96.0,0.8009999999999999,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,64.0,99.0,86.0,,,,132.0,104.0,113.0,,,,,,,,0.37200000000000005,,0.102,,-0.15,,,-1.33,,92.8,,,81.7,,,,0.333,0.0,84.0,97.0,94.0,99.0,98.0,96.0,103.0,106.0,102.0,98.0,0.298,0.064,0.165,1.71,-1.75,-0.51,89.3,73.1,0.269,0.252,0.183,0.277
31,2023-08-29,716803,Strikeout,strikeout,True,663886,502171,Tyler Stephenson,Alex Cobb,0,0,0,ae52a752-bd45-4eca-9b52-06e27c928b32,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
32,2023-08-29,716803,Strikeout,strikeout,True,687952,502171,Christian Encarnacion-Strand,Alex Cobb,0,0,0,8cb8dfed-0d22-4ddd-8f56-3e324441e27e,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
33,2023-08-29,716803,Groundout,field_out,True,666181,502171,Will Benson,Alex Cobb,0,0,0,375b9e18-eebf-4f4b-959b-20f154a340ba,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,,,,,,,,,
34,2023-08-29,716803,Single,single,False,596103,682227,Austin Slater,Brandon Williamson,0,0,0,f32c7b3b-85dd-4f03-9fb4-9b0fc77b8c33,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,4.46,4.77,117.0,99.0,93.0,96.0,0.8009999999999999,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,64.0,99.0,86.0,,,,132.0,104.0,113.0,,,,,,,,0.37200000000000005,,0.102,,-0.15,,,-1.33,,92.8,,,81.7,,,,0.333,0.0,84.0,97.0,94.0,99.0,98.0,96.0,103.0,106.0,102.0,98.0,0.298,0.064,0.165,1.71,-1.75,-0.51,89.3,73.1,0.269,0.252,0.183,0.277
35,2023-08-29,716803,Strikeout,strikeout,True,642731,682227,Thairo Estrada,Brandon Williamson,0,0,0,4965f1c6-e557-4724-86e0-b0c40cf94505,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,4.46,4.77,117.0,99.0,93.0,96.0,0.8009999999999999,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,64.0,99.0,86.0,,,,132.0,104.0,113.0,,,,,,,,0.37200000000000005,,0.102,,-0.15,,,-1.33,,92.8,,,81.7,,,,0.333,0.0,84.0,97.0,94.0,99.0,98.0,96.0,103.0,106.0,102.0,98.0,0.298,0.064,0.165,1.71,-1.75,-0.51,89.3,73.1,0.269,0.252,0.183,0.277
