,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,SL_ba,FF_ba,CH_ba,CU_ba,SI_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,ST_ba
0,2023-04-12,718602,Flyout,field_out,True,669743,656288,Alex Call,Griffin Canning,0,0,0,4b24121d-95f7-4cb3-a5e7-dac178a3ae38,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,0.134,0.213,-0.21,-8.61,0.1,-0.53,1.6,94.7,95.0,88.4,81.8,0.261,0.235,0.213,0.271,0.333,,,,,,,,,,,,,,,,,,,,,
1,2023-04-12,718602,Hit By Pitch,hit_by_pitch,False,600869,656288,Jeimer Candelario,Griffin Canning,1,1,0,73af6747-30fd-46bd-a5e0-121783178d51,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,0.134,0.213,-0.21,-8.61,0.1,-0.53,1.6,94.7,95.0,88.4,81.8,0.261,0.235,0.213,0.271,0.333,,,,,,,,,,,,,,,,,,,,,
2,2023-04-12,718602,Strikeout,strikeout,True,642086,656288,Dominic Smith,Griffin Canning,0,0,0,e15365ef-ef16-4279-a232-08ef1067bf04,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,0.134,0.213,-0.21,-8.61,0.1,-0.53,1.6,94.7,95.0,88.4,81.8,0.261,0.235,0.213,0.271,0.333,,,,,,,,,,,,,,,,,,,,,
3,2023-04-12,718602,Flyout,field_out,True,608841,656288,Joey Meneses,Griffin Canning,1,0,0,3ab8dba9-fe60-4145-a5f8-2558655d1fd7,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,0.134,0.213,-0.21,-8.61,0.1,-0.53,1.6,94.7,95.0,88.4,81.8,0.261,0.235,0.213,0.271,0.333,,,,,,,,,,,,,,,,,,,,,
4,2023-04-12,718602,Walk,walk,False,621493,669022,Taylor Ward,MacKenzie Gore,0,0,0,bdff87ad-e88e-4d86-ab16-636ed97d8a00,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,,,,101.0,97.0,102.0,,0.595,0.188,0.188,0.028999999999999998,-0.27,,0.77,-0.85,1.1,95.0,,88.5,83.2,0.213,0.279,0.188,0.257,,,,,,,,,,,,,,,,,,,,,,
5,2023-04-12,718602,Flyout,field_out,True,545361,669022,Mike Trout,MacKenzie Gore,0,0,0,c48d4337-738b-42d3-985e-8bcfade2ac25,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,,,,101.0,97.0,102.0,,0.595,0.188,0.188,0.028999999999999998,-0.27,,0.77,-0.85,1.1,95.0,,88.5,83.2,0.213,0.279,0.188,0.257,,,,,,,,,,,,,,,,,,,,,,
6,2023-04-12,718602,Grounded Into DP,grounded_into_double_play,True,543685,669022,Anthony Rendon,MacKenzie Gore,1,0,1,01ffb458-7dba-4936-9b00-fb6eb838288c,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,4.42,5.2,136.1,97.0,100.0,101.0,0.7490000000000001,9.97,3.76,8.85,1.78,0.97,0.26,0.391,0.158,0.354,0.409,86.5,69.0,88.0,90.0,72.0,99.0,104.0,112.0,98.0,100.0,,,,101.0,97.0,102.0,,0.595,0.188,0.188,0.028999999999999998,-0.27,,0.77,-0.85,1.1,95.0,,88.5,83.2,0.213,0.279,0.188,0.257,,,,,,,,,,,,,,,,,,,,,,
7,2023-04-12,718602,Single,single,False,660688,656288,Keibert Ruiz,Griffin Canning,1,0,0,71a72fa1-8c05-4f26-a723-eab75f064296,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,0.134,0.213,-0.21,-8.61,0.1,-0.53,1.6,94.7,95.0,88.4,81.8,0.261,0.235,0.213,0.271,0.333,,,,,,,,,,,,,,,,,,,,,
8,2023-04-12,718602,Forceout,force_out,True,671277,656288,Luis García Jr.,Griffin Canning,0,0,1,38c945d0-36c7-4f50-ba7b-4f13b30e628a,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,0.134,0.213,-0.21,-8.61,0.1,-0.53,1.6,94.7,95.0,88.4,81.8,0.261,0.235,0.213,0.271,0.333,,,,,,,,,,,,,,,,,,,,,
9,2023-04-12,718602,Grounded Into DP,grounded_into_double_play,True,657041,656288,Lane Thomas,Griffin Canning,0,0,1,f7a7c501-b62b-41a3-a9cc-281b97f8a5b5,656288.0,griffincanning,Canning,Right,Griffin Canning,4.32,4.01,127.0,102.0,96.0,101.0,0.7340000000000001,9.85,2.55,8.57,1.56,1.1,0.239,0.41,0.129,0.382,0.442,90.2,89.0,101.0,101.0,91.0,98.0,103.0,78.0,101.0,93.0,81.0,95.0,86.0,124.0,105.0,110.0,0.006,0.348,0.299,0.134,0.213,-0.21,-8.61,0.1,-0.53,1.6,94.7,95.0,88.4,81.8,0.261,0.235,0.213,0.271,0.333,,,,,,,,,,,,,,,,,,,,,
