,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,KC%,wFA/C,wFC/C,wFS/C,wSL/C,wKC/C,vFA,vFC,vFS,vSL,vKC,FF_ba,FC_ba,CU_ba,SL_ba,FS_ba,ST_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,CH%,wSI/C,wCU/C,wCH/C,vSI,vCU,CH_ba,SI_ba
10,2023-03-28,718929,Flyout,field_out,True,594807,450203,Adam Duvall,Charlie Morton,0,0,0,07189296-0116-0013-000c-f08cd117d70a,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,74.0,95.0,89.0,,,,,,,89.0,92.0,87.0,,,,0.317,0.08,,,,-1.26,0.25,,,,94.9,89.1,,,,0.292,0.296,0.177,,,,86.0,100.0,91.0,88.0,139.0,100.0,111.0,81.0,89.0,83.0,0.068,0.43200000000000005,0.10300000000000001,-4.03,1.79,0.86,94.2,82.3,0.25,0.474
11,2023-03-28,718929,Flyout,field_out,True,518595,676710,Travis d'Arnaud,Kutter Crawford,0,0,0,07189296-0126-0013-000c-f08cd117d70a,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.391,0.281,0.077,0.132,0.11900000000000001,1.44,0.35,-0.82,1.5,-1.47,93.6,88.6,82.4,82.5,79.4,0.163,0.289,0.34,0.167,0.214,0.15,,,,,,,,,,,,,,,,,,,,
12,2023-03-28,718929,Strikeout,strikeout,True,592696,676710,Eddie Rosario,Kutter Crawford,0,0,0,07189296-0136-0033-000c-f08cd117d70a,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.391,0.281,0.077,0.132,0.11900000000000001,1.44,0.35,-0.82,1.5,-1.47,93.6,88.6,82.4,82.5,79.4,0.163,0.289,0.34,0.167,0.214,0.15,,,,,,,,,,,,,,,,,,,,
13,2023-03-28,718929,Flyout,field_out,True,606115,676710,Orlando Arcia,Kutter Crawford,0,0,0,07189296-0146-0013-000c-f08cd117d70a,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.391,0.281,0.077,0.132,0.11900000000000001,1.44,0.35,-0.82,1.5,-1.47,93.6,88.6,82.4,82.5,79.4,0.163,0.289,0.34,0.167,0.214,0.15,,,,,,,,,,,,,,,,,,,,
14,2023-03-28,718929,Home Run,home_run,False,671213,450203,Triston Casas,Charlie Morton,0,0,0,07189296-0156-0033-000c-f08cd117d70a,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,74.0,95.0,89.0,,,,,,,89.0,92.0,87.0,,,,0.317,0.08,,,,-1.26,0.25,,,,94.9,89.1,,,,0.292,0.296,0.177,,,,86.0,100.0,91.0,88.0,139.0,100.0,111.0,81.0,89.0,83.0,0.068,0.43200000000000005,0.10300000000000001,-4.03,1.79,0.86,94.2,82.3,0.25,0.474
15,2023-03-28,718929,Groundout,field_out,True,624414,450203,Christian Arroyo,Charlie Morton,0,0,0,07189296-0166-0013-000c-f08cd117d70a,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,74.0,95.0,89.0,,,,,,,89.0,92.0,87.0,,,,0.317,0.08,,,,-1.26,0.25,,,,94.9,89.1,,,,0.292,0.296,0.177,,,,86.0,100.0,91.0,88.0,139.0,100.0,111.0,81.0,89.0,83.0,0.068,0.43200000000000005,0.10300000000000001,-4.03,1.79,0.86,94.2,82.3,0.25,0.474
16,2023-03-28,718929,Walk,walk,False,624512,450203,Reese McGuire,Charlie Morton,0,0,0,07189296-0176-0043-000c-f08cd117d70a,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,74.0,95.0,89.0,,,,,,,89.0,92.0,87.0,,,,0.317,0.08,,,,-1.26,0.25,,,,94.9,89.1,,,,0.292,0.296,0.177,,,,86.0,100.0,91.0,88.0,139.0,100.0,111.0,81.0,89.0,83.0,0.068,0.43200000000000005,0.10300000000000001,-4.03,1.79,0.86,94.2,82.3,0.25,0.474
17,2023-03-28,718929,Pop Out,field_out,True,571771,450203,Enrique Hernández,Charlie Morton,0,0,0,07189296-0186-0013-000c-f08cd117d70a,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,74.0,95.0,89.0,,,,,,,89.0,92.0,87.0,,,,0.317,0.08,,,,-1.26,0.25,,,,94.9,89.1,,,,0.292,0.296,0.177,,,,86.0,100.0,91.0,88.0,139.0,100.0,111.0,81.0,89.0,83.0,0.068,0.43200000000000005,0.10300000000000001,-4.03,1.79,0.86,94.2,82.3,0.25,0.474
18,2023-03-28,718929,Groundout,field_out,True,657077,450203,Alex Verdugo,Charlie Morton,0,0,0,07189296-0196-0013-000c-f08cd117d70a,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,74.0,95.0,89.0,,,,,,,89.0,92.0,87.0,,,,0.317,0.08,,,,-1.26,0.25,,,,94.9,89.1,,,,0.292,0.296,0.177,,,,86.0,100.0,91.0,88.0,139.0,100.0,111.0,81.0,89.0,83.0,0.068,0.43200000000000005,0.10300000000000001,-4.03,1.79,0.86,94.2,82.3,0.25,0.474
19,2023-03-28,718929,Single,single,False,660670,676710,Ronald Acuña Jr.,Kutter Crawford,0,0,0,07189296-0206-0013-000c-f08cd117d70a,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.391,0.281,0.077,0.132,0.11900000000000001,1.44,0.35,-0.82,1.5,-1.47,93.6,88.6,82.4,82.5,79.4,0.163,0.289,0.34,0.167,0.214,0.15,,,,,,,,,,,,,,,,,,,,
20,2023-03-28,718929,Double,double,False,621566,676710,Matt Olson,Kutter Crawford,0,0,1,07189296-0216-0013-000c-f08cd117d70a,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.391,0.281,0.077,0.132,0.11900000000000001,1.44,0.35,-0.82,1.5,-1.47,93.6,88.6,82.4,82.5,79.4,0.163,0.289,0.34,0.167,0.214,0.15,,,,,,,,,,,,,,,,,,,,
21,2023-03-28,718929,Strikeout,strikeout,True,663586,676710,Austin Riley,Kutter Crawford,0,0,0,07189296-0226-0033-000c-f08cd117d70a,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.391,0.281,0.077,0.132,0.11900000000000001,1.44,0.35,-0.82,1.5,-1.47,93.6,88.6,82.4,82.5,79.4,0.163,0.289,0.34,0.167,0.214,0.15,,,,,,,,,,,,,,,,,,,,
22,2023-03-28,718929,Strikeout,strikeout,True,542303,676710,Marcell Ozuna,Kutter Crawford,0,0,0,07189296-0236-0033-000c-f08cd117d70a,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.391,0.281,0.077,0.132,0.11900000000000001,1.44,0.35,-0.82,1.5,-1.47,93.6,88.6,82.4,82.5,79.4,0.163,0.289,0.34,0.167,0.214,0.15,,,,,,,,,,,,,,,,,,,,
23,2023-03-28,718929,Single,single,False,671739,676710,Michael Harris II,Kutter Crawford,0,0,1,07189296-0246-0013-000c-f08cd117d70a,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.391,0.281,0.077,0.132,0.11900000000000001,1.44,0.35,-0.82,1.5,-1.47,93.6,88.6,82.4,82.5,79.4,0.163,0.289,0.34,0.167,0.214,0.15,,,,,,,,,,,,,,,,,,,,
24,2023-03-28,718929,Double,double,False,645277,676710,Ozzie Albies,Kutter Crawford,0,0,1,07189296-0256-0013-000c-f08cd117d70a,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.391,0.281,0.077,0.132,0.11900000000000001,1.44,0.35,-0.82,1.5,-1.47,93.6,88.6,82.4,82.5,79.4,0.163,0.289,0.34,0.167,0.214,0.15,,,,,,,,,,,,,,,,,,,,
25,2023-03-28,718929,Strikeout,strikeout,True,518595,676710,Travis d'Arnaud,Kutter Crawford,0,0,0,07189296-0266-0033-000c-f08cd117d70a,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.391,0.281,0.077,0.132,0.11900000000000001,1.44,0.35,-0.82,1.5,-1.47,93.6,88.6,82.4,82.5,79.4,0.163,0.289,0.34,0.167,0.214,0.15,,,,,,,,,,,,,,,,,,,,
26,2023-03-28,718929,Flyout,field_out,True,646240,450203,Rafael Devers,Charlie Morton,0,0,0,07189296-0276-0013-000c-f08cd117d70a,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,74.0,95.0,89.0,,,,,,,89.0,92.0,87.0,,,,0.317,0.08,,,,-1.26,0.25,,,,94.9,89.1,,,,0.292,0.296,0.177,,,,86.0,100.0,91.0,88.0,139.0,100.0,111.0,81.0,89.0,83.0,0.068,0.43200000000000005,0.10300000000000001,-4.03,1.79,0.86,94.2,82.3,0.25,0.474
27,2023-03-28,718929,Double,double,False,457759,450203,Justin Turner,Charlie Morton,0,0,0,07189296-0286-0013-000c-f08cd117d70a,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,74.0,95.0,89.0,,,,,,,89.0,92.0,87.0,,,,0.317,0.08,,,,-1.26,0.25,,,,94.9,89.1,,,,0.292,0.296,0.177,,,,86.0,100.0,91.0,88.0,139.0,100.0,111.0,81.0,89.0,83.0,0.068,0.43200000000000005,0.10300000000000001,-4.03,1.79,0.86,94.2,82.3,0.25,0.474
28,2023-03-28,718929,Walk,walk,False,807799,450203,Masataka Yoshida,Charlie Morton,0,0,0,07189296-0296-0043-000c-f08cd117d70a,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,3.64,4.64,163.1,96.0,106.0,98.0,0.7040000000000001,10.08,4.57,8.27,0.77,1.26,0.222,0.389,0.13699999999999998,0.34299999999999997,0.379,74.0,95.0,89.0,,,,,,,89.0,92.0,87.0,,,,0.317,0.08,,,,-1.26,0.25,,,,94.9,89.1,,,,0.292,0.296,0.177,,,,86.0,100.0,91.0,88.0,139.0,100.0,111.0,81.0,89.0,83.0,0.068,0.43200000000000005,0.10300000000000001,-4.03,1.79,0.86,94.2,82.3,0.25,0.474
29,2023-03-28,718929,Grounded Into DP,grounded_into_double_play,True,594807,669393,Adam Duvall,Alex Segal,0,0,1,07189296-0306-0013-000c-f08cd117d70a,669393.0,alexsegal,Segal,Left,Alex Segal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2023-03-28,718929,Pop Out,field_out,True,592696,676710,Eddie Rosario,Kutter Crawford,0,0,0,07189296-0316-0013-000c-f08cd117d70a,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.391,0.281,0.077,0.132,0.11900000000000001,1.44,0.35,-0.82,1.5,-1.47,93.6,88.6,82.4,82.5,79.4,0.163,0.289,0.34,0.167,0.214,0.15,,,,,,,,,,,,,,,,,,,,
31,2023-03-28,718929,Home Run,home_run,False,606115,676710,Orlando Arcia,Kutter Crawford,0,0,0,07189296-0326-0043-000c-f08cd117d70a,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.391,0.281,0.077,0.132,0.11900000000000001,1.44,0.35,-0.82,1.5,-1.47,93.6,88.6,82.4,82.5,79.4,0.163,0.289,0.34,0.167,0.214,0.15,,,,,,,,,,,,,,,,,,,,
32,2023-03-28,718929,Walk,walk,False,660670,676710,Ronald Acuña Jr.,Kutter Crawford,0,0,0,07189296-0336-0043-000c-f08cd117d70a,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.391,0.281,0.077,0.132,0.11900000000000001,1.44,0.35,-0.82,1.5,-1.47,93.6,88.6,82.4,82.5,79.4,0.163,0.289,0.34,0.167,0.214,0.15,,,,,,,,,,,,,,,,,,,,
33,2023-03-28,718929,Strikeout,strikeout,True,621566,676710,Matt Olson,Kutter Crawford,0,0,0,07189296-0346-0033-001c-f08cd117d70a,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.391,0.281,0.077,0.132,0.11900000000000001,1.44,0.35,-0.82,1.5,-1.47,93.6,88.6,82.4,82.5,79.4,0.163,0.289,0.34,0.167,0.214,0.15,,,,,,,,,,,,,,,,,,,,
34,2023-03-28,718929,Lineout,field_out,True,663586,676710,Austin Riley,Kutter Crawford,0,0,0,07189296-0356-0013-000c-f08cd117d70a,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,4.04,3.25,129.1,102.0,105.0,104.0,0.7609999999999999,9.39,2.51,7.45,1.18,0.71,0.21899999999999997,0.42700000000000005,0.188,0.319,0.418,111.0,107.0,108.0,113.0,110.0,113.0,92.0,101.0,103.0,108.0,94.0,95.0,88.0,95.0,103.0,0.391,0.281,0.077,0.132,0.11900000000000001,1.44,0.35,-0.82,1.5,-1.47,93.6,88.6,82.4,82.5,79.4,0.163,0.289,0.34,0.167,0.214,0.15,,,,,,,,,,,,,,,,,,,,
35,2023-03-28,718929,Flyout,field_out,True,671213,694363,Triston Casas,Jared Shuster,0,0,0,07189296-0366-0013-000c-f08cd117d70a,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,59.0,99.0,83.0,75.0,98.0,95.0,,,,,,,,,,0.441,,,0.32899999999999996,,-0.83,,,1.11,,91.4,,,84.9,,0.311,,,0.197,,,82.2,61.0,88.0,85.0,,,,,,,,,0.23,,,-2.01,,,0.26,
