,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,CU_ba,SI_ba,CH_ba,SL_ba,SV_ba,ST_ba,vSC (sc),SC%,wSC/C,SC_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
0,2023-05-03,718330,Strikeout,strikeout,True,663697,607625,Jonathan India,Seth Lugo,0,0,0,26cd86a8-347c-48be-a32e-dfe72219259c,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.43799999999999994,0.139,0.35100000000000003,0.45899999999999996,86.3,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,97.0,102.0,97.0,114.0,96.0,108.0,0.19899999999999998,0.318,0.111,0.313,0.059000000000000004,0.36,1.87,-0.6,0.26,-2.89,93.4,93.2,85.2,79.6,0.246,0.287,0.208,0.303,0.303,0.0,0.25,,,,,,,,,,,
1,2023-05-03,718330,Single,single,False,670770,607625,TJ Friedl,Seth Lugo,0,0,0,a72e211a-9a7e-43c6-9226-7b5d059f5866,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.43799999999999994,0.139,0.35100000000000003,0.45899999999999996,86.3,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,97.0,102.0,97.0,114.0,96.0,108.0,0.19899999999999998,0.318,0.111,0.313,0.059000000000000004,0.36,1.87,-0.6,0.26,-2.89,93.4,93.2,85.2,79.6,0.246,0.287,0.208,0.303,0.303,0.0,0.25,,,,,,,,,,,
2,2023-05-03,718330,Double Play,double_play,True,668715,607625,Spencer Steer,Seth Lugo,0,0,1,caf887db-2158-4fc9-86bb-5978303ef750,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.43799999999999994,0.139,0.35100000000000003,0.45899999999999996,86.3,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,97.0,102.0,97.0,114.0,96.0,108.0,0.19899999999999998,0.318,0.111,0.313,0.059000000000000004,0.36,1.87,-0.6,0.26,-2.89,93.4,93.2,85.2,79.6,0.246,0.287,0.208,0.303,0.303,0.0,0.25,,,,,,,,,,,
3,2023-05-03,718330,Single,single,False,663757,570666,Trent Grisham,Luis Cessa,1,0,0,1cd9c935-cd0d-4512-8d45-55a1f9f1bb81,570666.0,luiscessa,Cessa,Right,Luis Cessa,9.0,9.18,26.0,102.0,84.0,98.0,0.8759999999999999,3.81,4.15,15.92,1.04,1.52,0.213,0.39799999999999996,0.16699999999999998,0.33299999999999996,0.43200000000000005,86.3,88.0,105.0,110.0,,,,50.0,97.0,77.0,87.0,105.0,96.0,102.0,103.0,104.0,0.166,0.235,0.376,,0.222,-1.2,-7.56,-2.29,,-1.48,91.9,92.0,81.2,,0.355,,0.522,0.346,0.389,,,,,,,,,,,,,
4,2023-05-03,718330,Strikeout,strikeout,True,665487,570666,Fernando Tatis Jr.,Luis Cessa,0,0,0,bcb07cfa-8ac4-4b16-bf3a-d2aeaba69efb,570666.0,luiscessa,Cessa,Right,Luis Cessa,9.0,9.18,26.0,102.0,84.0,98.0,0.8759999999999999,3.81,4.15,15.92,1.04,1.52,0.213,0.39799999999999996,0.16699999999999998,0.33299999999999996,0.43200000000000005,86.3,88.0,105.0,110.0,,,,50.0,97.0,77.0,87.0,105.0,96.0,102.0,103.0,104.0,0.166,0.235,0.376,,0.222,-1.2,-7.56,-2.29,,-1.48,91.9,92.0,81.2,,0.355,,0.522,0.346,0.389,,,,,,,,,,,,,
5,2023-05-03,718330,Walk,walk,False,665742,570666,Juan Soto,Luis Cessa,0,0,1,a8f1ccb7-be5a-4b1b-a2bf-b7d9c2638b87,570666.0,luiscessa,Cessa,Right,Luis Cessa,9.0,9.18,26.0,102.0,84.0,98.0,0.8759999999999999,3.81,4.15,15.92,1.04,1.52,0.213,0.39799999999999996,0.16699999999999998,0.33299999999999996,0.43200000000000005,86.3,88.0,105.0,110.0,,,,50.0,97.0,77.0,87.0,105.0,96.0,102.0,103.0,104.0,0.166,0.235,0.376,,0.222,-1.2,-7.56,-2.29,,-1.48,91.9,92.0,81.2,,0.355,,0.522,0.346,0.389,,,,,,,,,,,,,
6,2023-05-03,718330,Flyout,field_out,True,593428,570666,Xander Bogaerts,Luis Cessa,1,0,0,8a5c4b3f-bd9a-4748-a638-e08034aceb8b,570666.0,luiscessa,Cessa,Right,Luis Cessa,9.0,9.18,26.0,102.0,84.0,98.0,0.8759999999999999,3.81,4.15,15.92,1.04,1.52,0.213,0.39799999999999996,0.16699999999999998,0.33299999999999996,0.43200000000000005,86.3,88.0,105.0,110.0,,,,50.0,97.0,77.0,87.0,105.0,96.0,102.0,103.0,104.0,0.166,0.235,0.376,,0.222,-1.2,-7.56,-2.29,,-1.48,91.9,92.0,81.2,,0.355,,0.522,0.346,0.389,,,,,,,,,,,,,
7,2023-05-03,718330,Groundout,field_out,True,572761,570666,Matt Carpenter,Luis Cessa,0,0,0,fee03982-68f7-4ad5-b72d-6b5c2fceda7e,570666.0,luiscessa,Cessa,Right,Luis Cessa,9.0,9.18,26.0,102.0,84.0,98.0,0.8759999999999999,3.81,4.15,15.92,1.04,1.52,0.213,0.39799999999999996,0.16699999999999998,0.33299999999999996,0.43200000000000005,86.3,88.0,105.0,110.0,,,,50.0,97.0,77.0,87.0,105.0,96.0,102.0,103.0,104.0,0.166,0.235,0.376,,0.222,-1.2,-7.56,-2.29,,-1.48,91.9,92.0,81.2,,0.355,,0.522,0.346,0.389,,,,,,,,,,,,,
8,2023-05-03,718330,Lineout,field_out,True,663886,607625,Tyler Stephenson,Seth Lugo,0,0,0,7fcd726e-cf54-4bec-98bb-65ecf210b95c,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.43799999999999994,0.139,0.35100000000000003,0.45899999999999996,86.3,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,97.0,102.0,97.0,114.0,96.0,108.0,0.19899999999999998,0.318,0.111,0.313,0.059000000000000004,0.36,1.87,-0.6,0.26,-2.89,93.4,93.2,85.2,79.6,0.246,0.287,0.208,0.303,0.303,0.0,0.25,,,,,,,,,,,
9,2023-05-03,718330,Walk,walk,False,641584,607625,Jake Fraley,Seth Lugo,1,0,0,f193a4db-a102-4bde-917e-7f9150c44d27,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.43799999999999994,0.139,0.35100000000000003,0.45899999999999996,86.3,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,97.0,102.0,97.0,114.0,96.0,108.0,0.19899999999999998,0.318,0.111,0.313,0.059000000000000004,0.36,1.87,-0.6,0.26,-2.89,93.4,93.2,85.2,79.6,0.246,0.287,0.208,0.303,0.303,0.0,0.25,,,,,,,,,,,
10,2023-05-03,718330,Groundout,field_out,True,669222,607625,Nick Senzel,Seth Lugo,0,0,1,8fb00551-68dd-4c39-b84e-11e5b7800935,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.43799999999999994,0.139,0.35100000000000003,0.45899999999999996,86.3,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,97.0,102.0,97.0,114.0,96.0,108.0,0.19899999999999998,0.318,0.111,0.313,0.059000000000000004,0.36,1.87,-0.6,0.26,-2.89,93.4,93.2,85.2,79.6,0.246,0.287,0.208,0.303,0.303,0.0,0.25,,,,,,,,,,,
11,2023-05-03,718330,Lineout,field_out,True,656413,607625,Stuart Fairchild,Seth Lugo,0,0,0,ae47d1cc-f5c0-424a-bc97-011af9dbbc66,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,3.57,4.42,146.1,102.0,103.0,103.0,0.805,8.61,2.21,8.61,1.17,1.34,0.209,0.43799999999999994,0.139,0.35100000000000003,0.45899999999999996,86.3,85.0,96.0,97.0,122.0,100.0,105.0,87.0,108.0,103.0,97.0,102.0,97.0,114.0,96.0,108.0,0.19899999999999998,0.318,0.111,0.313,0.059000000000000004,0.36,1.87,-0.6,0.26,-2.89,93.4,93.2,85.2,79.6,0.246,0.287,0.208,0.303,0.303,0.0,0.25,,,,,,,,,,,
12,2023-05-03,718330,Single,single,False,630105,570666,Jake Cronenworth,Luis Cessa,1,1,0,41379ac5-fc4e-429c-951f-c43bbde976e2,570666.0,luiscessa,Cessa,Right,Luis Cessa,9.0,9.18,26.0,102.0,84.0,98.0,0.8759999999999999,3.81,4.15,15.92,1.04,1.52,0.213,0.39799999999999996,0.16699999999999998,0.33299999999999996,0.43200000000000005,86.3,88.0,105.0,110.0,,,,50.0,97.0,77.0,87.0,105.0,96.0,102.0,103.0,104.0,0.166,0.235,0.376,,0.222,-1.2,-7.56,-2.29,,-1.48,91.9,92.0,81.2,,0.355,,0.522,0.346,0.389,,,,,,,,,,,,,
13,2023-05-03,718330,Walk,walk,False,673490,570666,Ha-Seong Kim,Luis Cessa,1,0,1,4c776944-b3ee-4763-91b8-14964f1ffb80,570666.0,luiscessa,Cessa,Right,Luis Cessa,9.0,9.18,26.0,102.0,84.0,98.0,0.8759999999999999,3.81,4.15,15.92,1.04,1.52,0.213,0.39799999999999996,0.16699999999999998,0.33299999999999996,0.43200000000000005,86.3,88.0,105.0,110.0,,,,50.0,97.0,77.0,87.0,105.0,96.0,102.0,103.0,104.0,0.166,0.235,0.376,,0.222,-1.2,-7.56,-2.29,,-1.48,91.9,92.0,81.2,,0.355,,0.522,0.346,0.389,,,,,,,,,,,,,
14,2023-05-03,718330,Flyout,field_out,True,596059,570666,Rougned Odor,Luis Cessa,0,0,0,736f6cc9-71bf-4e28-9c0a-5234aa1a233e,570666.0,luiscessa,Cessa,Right,Luis Cessa,9.0,9.18,26.0,102.0,84.0,98.0,0.8759999999999999,3.81,4.15,15.92,1.04,1.52,0.213,0.39799999999999996,0.16699999999999998,0.33299999999999996,0.43200000000000005,86.3,88.0,105.0,110.0,,,,50.0,97.0,77.0,87.0,105.0,96.0,102.0,103.0,104.0,0.166,0.235,0.376,,0.222,-1.2,-7.56,-2.29,,-1.48,91.9,92.0,81.2,,0.355,,0.522,0.346,0.389,,,,,,,,,,,,,
15,2023-05-03,718330,Double,double,False,664954,570666,Brett Sullivan,Luis Cessa,1,0,1,6265b666-8d75-473f-96bc-fd2b2d332c9c,570666.0,luiscessa,Cessa,Right,Luis Cessa,9.0,9.18,26.0,102.0,84.0,98.0,0.8759999999999999,3.81,4.15,15.92,1.04,1.52,0.213,0.39799999999999996,0.16699999999999998,0.33299999999999996,0.43200000000000005,86.3,88.0,105.0,110.0,,,,50.0,97.0,77.0,87.0,105.0,96.0,102.0,103.0,104.0,0.166,0.235,0.376,,0.222,-1.2,-7.56,-2.29,,-1.48,91.9,92.0,81.2,,0.355,,0.522,0.346,0.389,,,,,,,,,,,,,
