,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vSI,vCU,SI_ba,CH_ba,CU_ba,FF_ba,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FS%,SL%,wFS/C,wSL/C,vFS,vSL,FS_ba,SL_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,ST_ba
10,2023-08-21,716906,Strikeout,strikeout,True,572233,656756,Christian Walker,Jordan Montgomery,0,0,0,14deb8a4-f712-4449-b78b-7da3e39d740b,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,0.426,0.106,0.222,0.22899999999999998,-0.68,1.22,0.84,0.2,93.4,93.3,80.5,0.255,0.239,0.191,0.333,,,,,,,,,,,,,,,101.0,102.0,87.0,0.016,-4.4,88.2,0.417,
11,2023-08-21,716906,Lineout,field_out,True,666971,656756,Lourdes Gurriel Jr.,Jordan Montgomery,0,0,0,fe0a8ade-1979-400d-b8db-65bbf5b88d2b,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,0.426,0.106,0.222,0.22899999999999998,-0.68,1.22,0.84,0.2,93.4,93.3,80.5,0.255,0.239,0.191,0.333,,,,,,,,,,,,,,,101.0,102.0,87.0,0.016,-4.4,88.2,0.417,
12,2023-08-21,716906,Groundout,field_out,True,446334,656756,Evan Longoria,Jordan Montgomery,0,0,0,fd2ebefa-5d0e-4d63-8221-b2555fb3644d,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,0.426,0.106,0.222,0.22899999999999998,-0.68,1.22,0.84,0.2,93.4,93.3,80.5,0.255,0.239,0.191,0.333,,,,,,,,,,,,,,,101.0,102.0,87.0,0.016,-4.4,88.2,0.417,
13,2023-08-21,716906,Lineout,field_out,True,677649,677944,Ezequiel Duran,Slade Cecconi,0,0,0,b767c7a2-ffef-4526-84f7-00760e5b0e47,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,4.33,4.77,27.0,99.0,96.0,99.0,0.8420000000000001,6.67,1.33,9.0,1.33,0.91,0.247,0.376,0.11800000000000001,0.376,0.483,81.7,102.0,78.0,85.0,87.0,94.0,101.0,90.0,103.0,98.0,,,,,0.586,0.098,0.013999999999999999,0.54,,-1.57,-1.94,94.1,,73.2,,,0.375,0.265,111.0,98.0,103.0,,,,0.031,0.27,-12.1,0.2,80.8,83.0,0.333,0.2,,,,,,,,
14,2023-08-21,716906,Double,double,False,665750,677944,Leody Taveras,Slade Cecconi,1,1,0,7268cd25-63cc-4037-a509-69e6ddc5cf95,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,4.33,4.77,27.0,99.0,96.0,99.0,0.8420000000000001,6.67,1.33,9.0,1.33,0.91,0.247,0.376,0.11800000000000001,0.376,0.483,81.7,102.0,78.0,85.0,87.0,94.0,101.0,90.0,103.0,98.0,,,,,0.586,0.098,0.013999999999999999,0.54,,-1.57,-1.94,94.1,,73.2,,,0.375,0.265,111.0,98.0,103.0,,,,0.031,0.27,-12.1,0.2,80.8,83.0,0.333,0.2,,,,,,,,
15,2023-08-21,716906,Single,single,False,543760,677944,Marcus Semien,Slade Cecconi,0,0,1,7bd62c06-9b0e-4e53-9b84-3166bb64849a,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,4.33,4.77,27.0,99.0,96.0,99.0,0.8420000000000001,6.67,1.33,9.0,1.33,0.91,0.247,0.376,0.11800000000000001,0.376,0.483,81.7,102.0,78.0,85.0,87.0,94.0,101.0,90.0,103.0,98.0,,,,,0.586,0.098,0.013999999999999999,0.54,,-1.57,-1.94,94.1,,73.2,,,0.375,0.265,111.0,98.0,103.0,,,,0.031,0.27,-12.1,0.2,80.8,83.0,0.333,0.2,,,,,,,,
16,2023-08-21,716906,Strikeout,strikeout,True,608369,677944,Corey Seager,Slade Cecconi,0,0,0,f93a73e7-42db-4f5c-96e4-3226e0edcb40,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,4.33,4.77,27.0,99.0,96.0,99.0,0.8420000000000001,6.67,1.33,9.0,1.33,0.91,0.247,0.376,0.11800000000000001,0.376,0.483,81.7,102.0,78.0,85.0,87.0,94.0,101.0,90.0,103.0,98.0,,,,,0.586,0.098,0.013999999999999999,0.54,,-1.57,-1.94,94.1,,73.2,,,0.375,0.265,111.0,98.0,103.0,,,,0.031,0.27,-12.1,0.2,80.8,83.0,0.333,0.2,,,,,,,,
17,2023-08-21,716906,Lineout,field_out,True,663993,677944,Nathaniel Lowe,Slade Cecconi,0,0,1,7ee76990-0d8a-4c1c-9c03-4805189ff9d3,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,4.33,4.77,27.0,99.0,96.0,99.0,0.8420000000000001,6.67,1.33,9.0,1.33,0.91,0.247,0.376,0.11800000000000001,0.376,0.483,81.7,102.0,78.0,85.0,87.0,94.0,101.0,90.0,103.0,98.0,,,,,0.586,0.098,0.013999999999999999,0.54,,-1.57,-1.94,94.1,,73.2,,,0.375,0.265,111.0,98.0,103.0,,,,0.031,0.27,-12.1,0.2,80.8,83.0,0.333,0.2,,,,,,,,
18,2023-08-21,716906,Groundout,field_out,True,672515,656756,Gabriel Moreno,Jordan Montgomery,1,0,0,6ff316ab-3d65-4fb8-95cb-bda49f00c943,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,0.426,0.106,0.222,0.22899999999999998,-0.68,1.22,0.84,0.2,93.4,93.3,80.5,0.255,0.239,0.191,0.333,,,,,,,,,,,,,,,101.0,102.0,87.0,0.016,-4.4,88.2,0.417,
19,2023-08-21,716906,Groundout,field_out,True,605113,656756,Nick Ahmed,Jordan Montgomery,0,0,0,8ff615c9-fc01-4197-bbdf-8dc281530c99,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,0.426,0.106,0.222,0.22899999999999998,-0.68,1.22,0.84,0.2,93.4,93.3,80.5,0.255,0.239,0.191,0.333,,,,,,,,,,,,,,,101.0,102.0,87.0,0.016,-4.4,88.2,0.417,
20,2023-08-21,716906,Groundout,field_out,True,677950,656756,Alek Thomas,Jordan Montgomery,0,0,0,ec363214-d259-4950-9803-f8e489f208a2,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,0.426,0.106,0.222,0.22899999999999998,-0.68,1.22,0.84,0.2,93.4,93.3,80.5,0.255,0.239,0.191,0.333,,,,,,,,,,,,,,,101.0,102.0,87.0,0.016,-4.4,88.2,0.417,
21,2023-08-21,716906,Strikeout,strikeout,True,666969,677944,Adolis García,Slade Cecconi,0,0,0,b7ae895e-d429-431d-921f-404d6a5657a8,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,4.33,4.77,27.0,99.0,96.0,99.0,0.8420000000000001,6.67,1.33,9.0,1.33,0.91,0.247,0.376,0.11800000000000001,0.376,0.483,81.7,102.0,78.0,85.0,87.0,94.0,101.0,90.0,103.0,98.0,,,,,0.586,0.098,0.013999999999999999,0.54,,-1.57,-1.94,94.1,,73.2,,,0.375,0.265,111.0,98.0,103.0,,,,0.031,0.27,-12.1,0.2,80.8,83.0,0.333,0.2,,,,,,,,
22,2023-08-21,716906,Groundout,field_out,True,641598,677944,Mitch Garver,Slade Cecconi,1,0,0,27a3b175-937b-4e21-80c0-9cf37fa7b396,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,4.33,4.77,27.0,99.0,96.0,99.0,0.8420000000000001,6.67,1.33,9.0,1.33,0.91,0.247,0.376,0.11800000000000001,0.376,0.483,81.7,102.0,78.0,85.0,87.0,94.0,101.0,90.0,103.0,98.0,,,,,0.586,0.098,0.013999999999999999,0.54,,-1.57,-1.94,94.1,,73.2,,,0.375,0.265,111.0,98.0,103.0,,,,0.031,0.27,-12.1,0.2,80.8,83.0,0.333,0.2,,,,,,,,
23,2023-08-21,716906,Flyout,field_out,True,543257,677944,Robbie Grossman,Slade Cecconi,0,0,0,aff8e623-247d-423c-9c05-cefb89a91174,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,4.33,4.77,27.0,99.0,96.0,99.0,0.8420000000000001,6.67,1.33,9.0,1.33,0.91,0.247,0.376,0.11800000000000001,0.376,0.483,81.7,102.0,78.0,85.0,87.0,94.0,101.0,90.0,103.0,98.0,,,,,0.586,0.098,0.013999999999999999,0.54,,-1.57,-1.94,94.1,,73.2,,,0.375,0.265,111.0,98.0,103.0,,,,0.031,0.27,-12.1,0.2,80.8,83.0,0.333,0.2,,,,,,,,
24,2023-08-21,716906,Single,single,False,606466,656756,Ketel Marte,Jordan Montgomery,1,0,0,b93a3762-3c1b-4d98-86fa-d15fd244d321,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,0.426,0.106,0.222,0.22899999999999998,-0.68,1.22,0.84,0.2,93.4,93.3,80.5,0.255,0.239,0.191,0.333,,,,,,,,,,,,,,,101.0,102.0,87.0,0.016,-4.4,88.2,0.417,
25,2023-08-21,716906,Strikeout,strikeout,True,671083,656756,Buddy Kennedy,Jordan Montgomery,0,0,0,82528ea4-540e-4b8e-8162-ce3000c52037,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,0.426,0.106,0.222,0.22899999999999998,-0.68,1.22,0.84,0.2,93.4,93.3,80.5,0.255,0.239,0.191,0.333,,,,,,,,,,,,,,,101.0,102.0,87.0,0.016,-4.4,88.2,0.417,
26,2023-08-21,716906,Flyout,field_out,True,502054,656756,Tommy Pham,Jordan Montgomery,0,0,1,476abb6a-1951-47e9-addc-21832f6fa34e,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,0.426,0.106,0.222,0.22899999999999998,-0.68,1.22,0.84,0.2,93.4,93.3,80.5,0.255,0.239,0.191,0.333,,,,,,,,,,,,,,,101.0,102.0,87.0,0.016,-4.4,88.2,0.417,
27,2023-08-21,716906,Flyout,field_out,True,572233,656756,Christian Walker,Jordan Montgomery,0,0,0,33d49559-94f7-47d3-a40b-33f741a6c18f,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,0.426,0.106,0.222,0.22899999999999998,-0.68,1.22,0.84,0.2,93.4,93.3,80.5,0.255,0.239,0.191,0.333,,,,,,,,,,,,,,,101.0,102.0,87.0,0.016,-4.4,88.2,0.417,
28,2023-08-21,716906,Flyout,field_out,True,641680,677944,Jonah Heim,Slade Cecconi,0,0,0,d1416339-24c7-4060-a685-4fdc4b134ed2,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,4.33,4.77,27.0,99.0,96.0,99.0,0.8420000000000001,6.67,1.33,9.0,1.33,0.91,0.247,0.376,0.11800000000000001,0.376,0.483,81.7,102.0,78.0,85.0,87.0,94.0,101.0,90.0,103.0,98.0,,,,,0.586,0.098,0.013999999999999999,0.54,,-1.57,-1.94,94.1,,73.2,,,0.375,0.265,111.0,98.0,103.0,,,,0.031,0.27,-12.1,0.2,80.8,83.0,0.333,0.2,,,,,,,,
29,2023-08-21,716906,Groundout,field_out,True,677649,677944,Ezequiel Duran,Slade Cecconi,1,0,0,f3f649b2-bfc8-41dc-b788-ec5628390b70,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,4.33,4.77,27.0,99.0,96.0,99.0,0.8420000000000001,6.67,1.33,9.0,1.33,0.91,0.247,0.376,0.11800000000000001,0.376,0.483,81.7,102.0,78.0,85.0,87.0,94.0,101.0,90.0,103.0,98.0,,,,,0.586,0.098,0.013999999999999999,0.54,,-1.57,-1.94,94.1,,73.2,,,0.375,0.265,111.0,98.0,103.0,,,,0.031,0.27,-12.1,0.2,80.8,83.0,0.333,0.2,,,,,,,,
30,2023-08-21,716906,Groundout,field_out,True,665750,677944,Leody Taveras,Slade Cecconi,1,0,0,325ef8bf-9b27-4e5b-8286-87bce5ab082e,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,4.33,4.77,27.0,99.0,96.0,99.0,0.8420000000000001,6.67,1.33,9.0,1.33,0.91,0.247,0.376,0.11800000000000001,0.376,0.483,81.7,102.0,78.0,85.0,87.0,94.0,101.0,90.0,103.0,98.0,,,,,0.586,0.098,0.013999999999999999,0.54,,-1.57,-1.94,94.1,,73.2,,,0.375,0.265,111.0,98.0,103.0,,,,0.031,0.27,-12.1,0.2,80.8,83.0,0.333,0.2,,,,,,,,
31,2023-08-21,716906,Single,single,False,666971,656756,Lourdes Gurriel Jr.,Jordan Montgomery,1,0,0,6c47664a-f666-47a9-83b8-d6dae6b17eb6,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,0.426,0.106,0.222,0.22899999999999998,-0.68,1.22,0.84,0.2,93.4,93.3,80.5,0.255,0.239,0.191,0.333,,,,,,,,,,,,,,,101.0,102.0,87.0,0.016,-4.4,88.2,0.417,
32,2023-08-21,716906,Strikeout,strikeout,True,446334,656756,Evan Longoria,Jordan Montgomery,0,0,0,43d34cab-c660-438c-9c0d-442adc84adc3,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,0.426,0.106,0.222,0.22899999999999998,-0.68,1.22,0.84,0.2,93.4,93.3,80.5,0.255,0.239,0.191,0.333,,,,,,,,,,,,,,,101.0,102.0,87.0,0.016,-4.4,88.2,0.417,
33,2023-08-21,716906,Grounded Into DP,grounded_into_double_play,True,672515,656756,Gabriel Moreno,Jordan Montgomery,0,0,1,4a2e3989-f146-4013-9f3e-b7406d768e1e,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,0.426,0.106,0.222,0.22899999999999998,-0.68,1.22,0.84,0.2,93.4,93.3,80.5,0.255,0.239,0.191,0.333,,,,,,,,,,,,,,,101.0,102.0,87.0,0.016,-4.4,88.2,0.417,
34,2023-08-21,716906,Flyout,field_out,True,543760,677944,Marcus Semien,Slade Cecconi,0,0,0,fdd979ac-a1d1-4d35-aa97-9390c1ec2694,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,4.33,4.77,27.0,99.0,96.0,99.0,0.8420000000000001,6.67,1.33,9.0,1.33,0.91,0.247,0.376,0.11800000000000001,0.376,0.483,81.7,102.0,78.0,85.0,87.0,94.0,101.0,90.0,103.0,98.0,,,,,0.586,0.098,0.013999999999999999,0.54,,-1.57,-1.94,94.1,,73.2,,,0.375,0.265,111.0,98.0,103.0,,,,0.031,0.27,-12.1,0.2,80.8,83.0,0.333,0.2,,,,,,,,
35,2023-08-21,716906,Groundout,field_out,True,608369,677944,Corey Seager,Slade Cecconi,0,0,0,6ce87eb7-9e82-4094-8d59-15cf09784775,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,4.33,4.77,27.0,99.0,96.0,99.0,0.8420000000000001,6.67,1.33,9.0,1.33,0.91,0.247,0.376,0.11800000000000001,0.376,0.483,81.7,102.0,78.0,85.0,87.0,94.0,101.0,90.0,103.0,98.0,,,,,0.586,0.098,0.013999999999999999,0.54,,-1.57,-1.94,94.1,,73.2,,,0.375,0.265,111.0,98.0,103.0,,,,0.031,0.27,-12.1,0.2,80.8,83.0,0.333,0.2,,,,,,,,
36,2023-08-21,716906,Groundout,field_out,True,663993,677944,Nathaniel Lowe,Slade Cecconi,0,0,0,388adca8-2924-4605-91b4-f04b9ef75044,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,4.33,4.77,27.0,99.0,96.0,99.0,0.8420000000000001,6.67,1.33,9.0,1.33,0.91,0.247,0.376,0.11800000000000001,0.376,0.483,81.7,102.0,78.0,85.0,87.0,94.0,101.0,90.0,103.0,98.0,,,,,0.586,0.098,0.013999999999999999,0.54,,-1.57,-1.94,94.1,,73.2,,,0.375,0.265,111.0,98.0,103.0,,,,0.031,0.27,-12.1,0.2,80.8,83.0,0.333,0.2,,,,,,,,
37,2023-08-21,716906,Pop Out,field_out,True,605113,656756,Nick Ahmed,Jordan Montgomery,0,0,0,c6dc99ce-e88e-4741-98ef-373a868752b3,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,3.2,3.98,188.2,101.0,97.0,96.0,0.76,7.92,2.29,8.44,0.86,1.24,0.27699999999999997,0.392,0.14300000000000002,0.322,0.405,83.5,99.0,101.0,98.0,116.0,108.0,111.0,75.0,95.0,84.0,91.0,99.0,91.0,0.426,0.106,0.222,0.22899999999999998,-0.68,1.22,0.84,0.2,93.4,93.3,80.5,0.255,0.239,0.191,0.333,,,,,,,,,,,,,,,101.0,102.0,87.0,0.016,-4.4,88.2,0.417,
