,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,SI_ba,CH_ba,FF_ba,FC_ba,CU_ba,SL_ba,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-09-01,716756,Groundout,field_out,True,668939,605200,Adley Rutschman,Zach Davies,1,0,0,e307c661-a753-4574-a5ae-c339efbd0224,605200.0,zachdavies,Davies,Right,Zach Davies,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.39799999999999996,0.14,0.371,0.36,80.7,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,71.0,97.0,88.0,113.0,105.0,101.0,73.0,93.0,88.0,0.325,0.226,0.113,0.027000000000000003,0.061,0.248,-0.05,0.13,-1.5,-1.83,-0.55,-1.19,89.3,87.5,89.6,80.8,77.0,0.381,0.275,0.21,0.3,0.188,0.333,0.25,,,,,,,
1,2023-09-01,716756,Single,single,False,683002,605200,Gunnar Henderson,Zach Davies,0,0,0,a2dfdcec-c535-44ef-b0f7-bcd7b245320c,605200.0,zachdavies,Davies,Right,Zach Davies,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.39799999999999996,0.14,0.371,0.36,80.7,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,71.0,97.0,88.0,113.0,105.0,101.0,73.0,93.0,88.0,0.325,0.226,0.113,0.027000000000000003,0.061,0.248,-0.05,0.13,-1.5,-1.83,-0.55,-1.19,89.3,87.5,89.6,80.8,77.0,0.381,0.275,0.21,0.3,0.188,0.333,0.25,,,,,,,
2,2023-09-01,716756,Groundout,field_out,True,623993,605200,Anthony Santander,Zach Davies,1,0,1,74d20fe2-c0d5-4197-ab17-5615c9ff0614,605200.0,zachdavies,Davies,Right,Zach Davies,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.39799999999999996,0.14,0.371,0.36,80.7,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,71.0,97.0,88.0,113.0,105.0,101.0,73.0,93.0,88.0,0.325,0.226,0.113,0.027000000000000003,0.061,0.248,-0.05,0.13,-1.5,-1.83,-0.55,-1.19,89.3,87.5,89.6,80.8,77.0,0.381,0.275,0.21,0.3,0.188,0.333,0.25,,,,,,,
3,2023-09-01,716756,Single,single,False,656811,605200,Ryan O'Hearn,Zach Davies,0,0,1,3c54418f-8641-460b-99ea-000807d4bf05,605200.0,zachdavies,Davies,Right,Zach Davies,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.39799999999999996,0.14,0.371,0.36,80.7,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,71.0,97.0,88.0,113.0,105.0,101.0,73.0,93.0,88.0,0.325,0.226,0.113,0.027000000000000003,0.061,0.248,-0.05,0.13,-1.5,-1.83,-0.55,-1.19,89.3,87.5,89.6,80.8,77.0,0.381,0.275,0.21,0.3,0.188,0.333,0.25,,,,,,,
4,2023-09-01,716756,Strikeout,strikeout,True,669720,605200,Austin Hays,Zach Davies,0,0,0,d01ea7a6-a638-47e9-92d7-b6e45a568206,605200.0,zachdavies,Davies,Right,Zach Davies,7.0,5.48,82.1,100.0,75.0,92.0,0.799,7.87,4.26,10.71,1.09,1.3,0.239,0.39799999999999996,0.14,0.371,0.36,80.7,78.0,106.0,100.0,89.0,99.0,100.0,72.0,100.0,91.0,71.0,97.0,88.0,113.0,105.0,101.0,73.0,93.0,88.0,0.325,0.226,0.113,0.027000000000000003,0.061,0.248,-0.05,0.13,-1.5,-1.83,-0.55,-1.19,89.3,87.5,89.6,80.8,77.0,0.381,0.275,0.21,0.3,0.188,0.333,0.25,,,,,,,
5,2023-09-01,716756,Single,single,False,606466,608344,Ketel Marte,Cole Irvin,0,0,0,349c7868-386e-4420-80cd-cda7e34d3bc0,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,75.0,103.0,97.0,,,,99.0,99.0,94.0,0.207,0.28,0.159,,0.14300000000000002,0.21100000000000002,0.22,2.29,0.95,,-0.89,-2.77,92.2,85.5,91.9,,77.2,0.28,0.324,0.247,0.18,0.229,,,,,,,,,
6,2023-09-01,716756,Home Run,home_run,False,666971,608344,Lourdes Gurriel Jr.,Cole Irvin,0,0,1,6475cefe-12cb-435d-a07f-1f45f19c6a95,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,75.0,103.0,97.0,,,,99.0,99.0,94.0,0.207,0.28,0.159,,0.14300000000000002,0.21100000000000002,0.22,2.29,0.95,,-0.89,-2.77,92.2,85.5,91.9,,77.2,0.28,0.324,0.247,0.18,0.229,,,,,,,,,
7,2023-09-01,716756,Lineout,field_out,True,502054,608344,Tommy Pham,Cole Irvin,1,1,0,719f8cd1-ecd8-4be1-b6fa-44ff20e2359b,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,75.0,103.0,97.0,,,,99.0,99.0,94.0,0.207,0.28,0.159,,0.14300000000000002,0.21100000000000002,0.22,2.29,0.95,,-0.89,-2.77,92.2,85.5,91.9,,77.2,0.28,0.324,0.247,0.18,0.229,,,,,,,,,
8,2023-09-01,716756,Single,single,False,572233,608344,Christian Walker,Cole Irvin,0,0,0,5c7baced-62ad-4d59-b064-42eb630a7f13,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,75.0,103.0,97.0,,,,99.0,99.0,94.0,0.207,0.28,0.159,,0.14300000000000002,0.21100000000000002,0.22,2.29,0.95,,-0.89,-2.77,92.2,85.5,91.9,,77.2,0.28,0.324,0.247,0.18,0.229,,,,,,,,,
9,2023-09-01,716756,Strikeout,strikeout,True,446334,608344,Evan Longoria,Cole Irvin,0,0,0,d6136fb5-105a-49d3-9b8c-75b6539d5656,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,75.0,103.0,97.0,,,,99.0,99.0,94.0,0.207,0.28,0.159,,0.14300000000000002,0.21100000000000002,0.22,2.29,0.95,,-0.89,-2.77,92.2,85.5,91.9,,77.2,0.28,0.324,0.247,0.18,0.229,,,,,,,,,
