,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CU_ba,CH_ba,KC%,wKC/C,vKC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FS_ba,FC_ba,ST_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ KC,Loc+ KC,Pit+ KC
0,2023-09-18,716530,Flyout,field_out,True,683002,434378,Gunnar Henderson,Justin Verlander,0,0,0,552d0987-edc3-4b69-a620-ca1efa09d0eb,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-09-18,716530,Flyout,field_out,True,668939,434378,Adley Rutschman,Justin Verlander,1,0,0,0ce82064-49d2-496d-be22-2df833303f91,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-09-18,716530,Double,double,False,656811,434378,Ryan O'Hearn,Justin Verlander,0,0,0,608b2df1-e902-4b2a-ab0b-baa79290ea54,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-09-18,716530,Walk,walk,False,669720,434378,Austin Hays,Justin Verlander,0,0,0,d20bb4e3-f7e7-43de-ab11-f51eb0331a6d,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-09-18,716530,Strikeout,strikeout,True,656775,434378,Cedric Mullins,Justin Verlander,0,0,0,eccd2e93-599a-427c-b710-bcc875cdbabd,434378.0,justinverlander,Verlander,Right,Justin Verlander,3.22,3.63,162.1,104.0,106.0,105.0,0.8,7.98,2.49,7.71,1.0,0.79,0.23199999999999998,0.43799999999999994,0.168,0.307,0.433,85.2,102.0,107.0,113.0,105.0,103.0,106.0,97.0,100.0,100.0,127.0,112.0,111.0,0.5,0.253,0.2,0.047,0.89,0.97,0.43,-0.23,94.3,86.9,78.2,0.235,0.201,0.241,0.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023-09-18,716530,Double,double,False,514888,607644,Jose Altuve,John Means,0,0,0,343c9e8b-f5a4-4ce1-a1d0-d87c3183144d,607644.0,johnmeans,Means,Left,John Means,2.66,4.58,23.2,103.0,104.0,106.0,0.847,3.8,1.52,4.94,1.52,0.51,0.26,0.41100000000000003,0.151,0.32899999999999996,0.46,80.9,109.0,108.0,114.0,112.0,118.0,126.0,103.0,99.0,102.0,97.0,101.0,100.0,0.419,0.15,0.003,0.33299999999999996,0.5,3.05,-57.14,4.04,91.7,85.4,81.6,0.188,0.0,0.167,0.139,0.094,-2.18,77.6,,,,,,,,,,,,,,,,,,,,,,,,,
6,2023-09-18,716530,Flyout,field_out,True,608324,607644,Alex Bregman,John Means,0,0,0,7c8051a5-98ff-4617-86f0-d4caed24d387,607644.0,johnmeans,Means,Left,John Means,2.66,4.58,23.2,103.0,104.0,106.0,0.847,3.8,1.52,4.94,1.52,0.51,0.26,0.41100000000000003,0.151,0.32899999999999996,0.46,80.9,109.0,108.0,114.0,112.0,118.0,126.0,103.0,99.0,102.0,97.0,101.0,100.0,0.419,0.15,0.003,0.33299999999999996,0.5,3.05,-57.14,4.04,91.7,85.4,81.6,0.188,0.0,0.167,0.139,0.094,-2.18,77.6,,,,,,,,,,,,,,,,,,,,,,,,,
7,2023-09-18,716530,Lineout,field_out,True,670541,607644,Yordan Alvarez,John Means,1,0,0,92d5e7e3-d00c-4ea1-b678-b359e3ca60ec,607644.0,johnmeans,Means,Left,John Means,2.66,4.58,23.2,103.0,104.0,106.0,0.847,3.8,1.52,4.94,1.52,0.51,0.26,0.41100000000000003,0.151,0.32899999999999996,0.46,80.9,109.0,108.0,114.0,112.0,118.0,126.0,103.0,99.0,102.0,97.0,101.0,100.0,0.419,0.15,0.003,0.33299999999999996,0.5,3.05,-57.14,4.04,91.7,85.4,81.6,0.188,0.0,0.167,0.139,0.094,-2.18,77.6,,,,,,,,,,,,,,,,,,,,,,,,,
8,2023-09-18,716530,Walk,walk,False,547989,607644,José Abreu,John Means,1,0,0,5c3f2948-e86e-4601-838e-f93ae6857dfd,607644.0,johnmeans,Means,Left,John Means,2.66,4.58,23.2,103.0,104.0,106.0,0.847,3.8,1.52,4.94,1.52,0.51,0.26,0.41100000000000003,0.151,0.32899999999999996,0.46,80.9,109.0,108.0,114.0,112.0,118.0,126.0,103.0,99.0,102.0,97.0,101.0,100.0,0.419,0.15,0.003,0.33299999999999996,0.5,3.05,-57.14,4.04,91.7,85.4,81.6,0.188,0.0,0.167,0.139,0.094,-2.18,77.6,,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-09-18,716530,Double,double,False,663656,607644,Kyle Tucker,John Means,0,0,1,2097ba04-1c84-4352-a0c6-edb721dab43a,607644.0,johnmeans,Means,Left,John Means,2.66,4.58,23.2,103.0,104.0,106.0,0.847,3.8,1.52,4.94,1.52,0.51,0.26,0.41100000000000003,0.151,0.32899999999999996,0.46,80.9,109.0,108.0,114.0,112.0,118.0,126.0,103.0,99.0,102.0,97.0,101.0,100.0,0.419,0.15,0.003,0.33299999999999996,0.5,3.05,-57.14,4.04,91.7,85.4,81.6,0.188,0.0,0.167,0.139,0.094,-2.18,77.6,,,,,,,,,,,,,,,,,,,,,,,,,
