,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,SL_ba,SI_ba,ST_ba,CH_ba,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-08-01,717167,Lineout,field_out,True,680776,682243,Jarren Duran,Bryce Miller,0,0,0,e2ae0586-7a6b-47be-8b98-8e9a25329ce9,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,4.32,4.86,131.1,104.0,117.0,109.0,0.7829999999999999,8.15,1.78,8.5,1.23,0.76,0.242,0.379,0.13,0.35600000000000004,0.46399999999999997,85.0,90.0,101.0,107.0,113.0,102.0,102.0,121.0,105.0,110.0,104.0,101.0,99.0,112.0,100.0,107.0,0.076,0.585,0.27399999999999997,0.009000000000000001,0.055999999999999994,0.3,1.22,0.14,-8.41,0.66,95.1,95.1,85.0,78.2,0.256,0.202,0.26,0.3,0.167,0.667,,,,,,,,,,,,,,
1,2023-08-01,717167,Walk,walk,False,657077,682243,Alex Verdugo,Bryce Miller,1,0,0,6715a775-5e06-482c-bbf5-e0596f0c0558,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,4.32,4.86,131.1,104.0,117.0,109.0,0.7829999999999999,8.15,1.78,8.5,1.23,0.76,0.242,0.379,0.13,0.35600000000000004,0.46399999999999997,85.0,90.0,101.0,107.0,113.0,102.0,102.0,121.0,105.0,110.0,104.0,101.0,99.0,112.0,100.0,107.0,0.076,0.585,0.27399999999999997,0.009000000000000001,0.055999999999999994,0.3,1.22,0.14,-8.41,0.66,95.1,95.1,85.0,78.2,0.256,0.202,0.26,0.3,0.167,0.667,,,,,,,,,,,,,,
2,2023-08-01,717167,Flyout,field_out,True,807799,682243,Masataka Yoshida,Bryce Miller,0,0,0,1cf69ab9-bd9b-40fe-a0e8-81d9a83e1491,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,4.32,4.86,131.1,104.0,117.0,109.0,0.7829999999999999,8.15,1.78,8.5,1.23,0.76,0.242,0.379,0.13,0.35600000000000004,0.46399999999999997,85.0,90.0,101.0,107.0,113.0,102.0,102.0,121.0,105.0,110.0,104.0,101.0,99.0,112.0,100.0,107.0,0.076,0.585,0.27399999999999997,0.009000000000000001,0.055999999999999994,0.3,1.22,0.14,-8.41,0.66,95.1,95.1,85.0,78.2,0.256,0.202,0.26,0.3,0.167,0.667,,,,,,,,,,,,,,
3,2023-08-01,717167,Strikeout,strikeout,True,646240,682243,Rafael Devers,Bryce Miller,0,0,0,175d98c1-dd60-4cc5-99cb-1f2c2f5afe55,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,4.32,4.86,131.1,104.0,117.0,109.0,0.7829999999999999,8.15,1.78,8.5,1.23,0.76,0.242,0.379,0.13,0.35600000000000004,0.46399999999999997,85.0,90.0,101.0,107.0,113.0,102.0,102.0,121.0,105.0,110.0,104.0,101.0,99.0,112.0,100.0,107.0,0.076,0.585,0.27399999999999997,0.009000000000000001,0.055999999999999994,0.3,1.22,0.14,-8.41,0.66,95.1,95.1,85.0,78.2,0.256,0.202,0.26,0.3,0.167,0.667,,,,,,,,,,,,,,
4,2023-08-01,717167,Walk,walk,False,641487,678394,J.P. Crawford,Brayan Bello,0,0,0,dc89e418-39d3-4bf0-a8fa-a772d333ea1a,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,86.2,80.0,103.0,99.0,,,,83.0,102.0,93.0,93.0,101.0,98.0,103.0,94.0,103.0,0.364,0.207,0.175,,0.239,-1.91,0.52,-1.86,,1.38,95.5,95.0,85.3,,0.31,0.3,0.278,,0.196,,88.0,100.0,88.0,0.015,-6.73,89.1,0.462,,,,,,,
5,2023-08-01,717167,Single,single,False,677594,678394,Julio Rodríguez,Brayan Bello,0,0,1,f5901694-2408-497e-b0f9-2e332187ea5f,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,86.2,80.0,103.0,99.0,,,,83.0,102.0,93.0,93.0,101.0,98.0,103.0,94.0,103.0,0.364,0.207,0.175,,0.239,-1.91,0.52,-1.86,,1.38,95.5,95.0,85.3,,0.31,0.3,0.278,,0.196,,88.0,100.0,88.0,0.015,-6.73,89.1,0.462,,,,,,,
6,2023-08-01,717167,Single,single,False,553993,678394,Eugenio Suárez,Brayan Bello,0,0,1,c12722bb-d2bb-46c3-99fd-92a3a01ee118,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,86.2,80.0,103.0,99.0,,,,83.0,102.0,93.0,93.0,101.0,98.0,103.0,94.0,103.0,0.364,0.207,0.175,,0.239,-1.91,0.52,-1.86,,1.38,95.5,95.0,85.3,,0.31,0.3,0.278,,0.196,,88.0,100.0,88.0,0.015,-6.73,89.1,0.462,,,,,,,
7,2023-08-01,717167,Walk,walk,False,663728,678394,Cal Raleigh,Brayan Bello,0,0,0,89d4e9a6-9e9b-4d46-b906-2f1e5a2c7df9,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,86.2,80.0,103.0,99.0,,,,83.0,102.0,93.0,93.0,101.0,98.0,103.0,94.0,103.0,0.364,0.207,0.175,,0.239,-1.91,0.52,-1.86,,1.38,95.5,95.0,85.3,,0.31,0.3,0.278,,0.196,,88.0,100.0,88.0,0.015,-6.73,89.1,0.462,,,,,,,
8,2023-08-01,717167,Flyout,field_out,True,686527,678394,Dominic Canzone,Brayan Bello,0,0,0,6fdb1310-5e8e-4bc0-90ff-876487c23fb5,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,86.2,80.0,103.0,99.0,,,,83.0,102.0,93.0,93.0,101.0,98.0,103.0,94.0,103.0,0.364,0.207,0.175,,0.239,-1.91,0.52,-1.86,,1.38,95.5,95.0,85.3,,0.31,0.3,0.278,,0.196,,88.0,100.0,88.0,0.015,-6.73,89.1,0.462,,,,,,,
9,2023-08-01,717167,Strikeout,strikeout,True,664034,678394,Ty France,Brayan Bello,0,0,0,b2e66759-06f7-410f-91d9-b1bd9a9c0b02,678394.0,brayanbello,Bello,Right,Brayan Bello,4.24,4.16,157.0,100.0,90.0,98.0,0.778,7.57,2.58,9.46,1.38,1.94,0.19399999999999998,0.48,0.14400000000000002,0.35100000000000003,0.408,86.2,80.0,103.0,99.0,,,,83.0,102.0,93.0,93.0,101.0,98.0,103.0,94.0,103.0,0.364,0.207,0.175,,0.239,-1.91,0.52,-1.86,,1.38,95.5,95.0,85.3,,0.31,0.3,0.278,,0.196,,88.0,100.0,88.0,0.015,-6.73,89.1,0.462,,,,,,,
