,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wCU/C,wCH/C,vFA,vFC,vCU,FF_ba,SV_ba,CH_ba,FC_ba,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,wSI/C,wSL/C,vSI,vSL,ST_ba,SL_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI_ba,CU_ba
0,2023-08-03,717137,Flyout,field_out,True,681146,628711,Jonah Bride,Julio Urías,0,0,0,f35a54e2-96f1-417d-9a34-5f7ae934b352,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,
1,2023-08-03,717137,Single,single,False,680869,628711,Zack Gelof,Julio Urías,0,0,0,1db20ae6-9067-43f8-ba18-b03af524d9ac,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,
2,2023-08-03,717137,Walk,walk,False,657656,628711,Ramón Laureano,Julio Urías,0,0,1,94a88bf2-d842-488b-8062-fb1982b0a245,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,
3,2023-08-03,717137,Grounded Into DP,grounded_into_double_play,True,667670,628711,Brent Rooker,Julio Urías,1,0,1,a3be58b3-7d61-421b-98fb-0185b5508813,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,
4,2023-08-03,717137,Flyout,field_out,True,605141,676664,Mookie Betts,JP Sears,1,0,0,b1ebc706-df1d-49f6-af9c-8e246d62769b,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,,,,93.0,102.0,96.0,,,,0.501,,,0.151,-0.84,,,0.36,93.1,,,0.256,,0.277,,93.0,102.0,106.0,0.001,0.34600000000000003,0.63,-0.06,92.1,81.4,0.234,0.21,,,,,
5,2023-08-03,717137,Double,double,False,518692,676664,Freddie Freeman,JP Sears,0,0,0,48a9dcec-42c4-48f3-8cd9-e626e39466c9,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,,,,93.0,102.0,96.0,,,,0.501,,,0.151,-0.84,,,0.36,93.1,,,0.256,,0.277,,93.0,102.0,106.0,0.001,0.34600000000000003,0.63,-0.06,92.1,81.4,0.234,0.21,,,,,
6,2023-08-03,717137,Strikeout,strikeout,True,669257,676664,Will Smith,JP Sears,0,0,0,094198cf-8c09-4b28-9671-5a09694b6514,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,,,,93.0,102.0,96.0,,,,0.501,,,0.151,-0.84,,,0.36,93.1,,,0.256,,0.277,,93.0,102.0,106.0,0.001,0.34600000000000003,0.63,-0.06,92.1,81.4,0.234,0.21,,,,,
7,2023-08-03,717137,Field Error,field_error,False,642708,676664,Amed Rosario,JP Sears,0,0,1,d5b35ba0-ca3b-4afc-b902-85d6d972bca4,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,,,,93.0,102.0,96.0,,,,0.501,,,0.151,-0.84,,,0.36,93.1,,,0.256,,0.277,,93.0,102.0,106.0,0.001,0.34600000000000003,0.63,-0.06,92.1,81.4,0.234,0.21,,,,,
8,2023-08-03,717137,Walk,walk,False,571970,676664,Max Muncy,JP Sears,1,0,1,6a60e287-cd89-405a-83b0-c7cc1e77120d,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,,,,93.0,102.0,96.0,,,,0.501,,,0.151,-0.84,,,0.36,93.1,,,0.256,,0.277,,93.0,102.0,106.0,0.001,0.34600000000000003,0.63,-0.06,92.1,81.4,0.234,0.21,,,,,
9,2023-08-03,717137,Strikeout,strikeout,True,621035,676664,Chris Taylor,JP Sears,0,0,0,7d70a3f8-5720-44b0-b57b-394a189968b2,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,,,,93.0,102.0,96.0,,,,0.501,,,0.151,-0.84,,,0.36,93.1,,,0.256,,0.277,,93.0,102.0,106.0,0.001,0.34600000000000003,0.63,-0.06,92.1,81.4,0.234,0.21,,,,,
10,2023-08-03,717137,Groundout,field_out,True,649557,628711,Aledmys Díaz,Julio Urías,0,0,0,54e9379e-48c6-44e5-861f-73d24ecd8300,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,
11,2023-08-03,717137,Groundout,field_out,True,672478,628711,Jordan Diaz,Julio Urías,1,0,0,a163cbae-dfe7-4d96-99c0-57427451039a,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,
12,2023-08-03,717137,Strikeout,strikeout,True,668709,628711,JJ Bleday,Julio Urías,0,0,0,7543e3bc-8074-42cf-a866-54f4cb199855,628711.0,juliourias,"Urías, J",Left,Julio Urías,4.6,4.16,117.1,105.0,105.0,107.0,0.7879999999999999,8.97,1.84,8.59,1.84,0.82,0.23399999999999999,0.47100000000000003,0.192,0.312,0.45299999999999996,86.1,91.0,109.0,108.0,132.0,103.0,112.0,90.0,101.0,98.0,109.0,124.0,127.0,0.451,0.092,0.3,0.157,0.02,-0.42,0.84,-3.03,92.7,87.1,79.2,0.267,0.233,0.296,0.186,,,,,,,,,,,,,,,,
13,2023-08-03,717137,Double,double,False,571771,676664,Enrique Hernández,JP Sears,0,0,0,40f39ec6-e2f4-4c6d-8f36-95da53bcdb41,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,,,,93.0,102.0,96.0,,,,0.501,,,0.151,-0.84,,,0.36,93.1,,,0.256,,0.277,,93.0,102.0,106.0,0.001,0.34600000000000003,0.63,-0.06,92.1,81.4,0.234,0.21,,,,,
14,2023-08-03,717137,Double,double,False,500743,676664,Miguel Rojas,JP Sears,0,0,1,ce3bec5d-aadf-4d85-a6ac-29d506d3be93,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,,,,93.0,102.0,96.0,,,,0.501,,,0.151,-0.84,,,0.36,93.1,,,0.256,,0.277,,93.0,102.0,106.0,0.001,0.34600000000000003,0.63,-0.06,92.1,81.4,0.234,0.21,,,,,
15,2023-08-03,717137,Sac Bunt,sac_bunt,True,605131,676664,Austin Barnes,JP Sears,0,0,1,3b6ba239-5e3c-4440-b270-ed0fe0a0ee5b,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,,,,93.0,102.0,96.0,,,,0.501,,,0.151,-0.84,,,0.36,93.1,,,0.256,,0.277,,93.0,102.0,106.0,0.001,0.34600000000000003,0.63,-0.06,92.1,81.4,0.234,0.21,,,,,
16,2023-08-03,717137,Hit By Pitch,hit_by_pitch,False,605141,676664,Mookie Betts,JP Sears,1,0,0,04f2e4ba-ec2b-4b7f-acc7-fadb0c184882,676664.0,jpsears,Sears,Left,JP Sears,4.54,4.64,172.1,101.0,93.0,100.0,0.779,8.41,2.77,8.62,1.78,0.55,0.28300000000000003,0.41600000000000004,0.17800000000000002,0.301,0.43799999999999994,84.1,83.0,100.0,102.0,,,,93.0,102.0,96.0,,,,0.501,,,0.151,-0.84,,,0.36,93.1,,,0.256,,0.277,,93.0,102.0,106.0,0.001,0.34600000000000003,0.63,-0.06,92.1,81.4,0.234,0.21,,,,,
