,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,ST_ba,FF_ba,SI_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SV_ba,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,CU_ba,SL_ba,FC_ba,FS_ba
10,2023-08-05,717125,Single,single,False,676914,601713,Davis Schneider,Nick Pivetta,0,0,0,3bda7fa7-9aed-47fd-884e-2b9dedb82655,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,125.0,101.0,109.0,,,,124.0,107.0,112.0,,0.506,0.078,0.165,,0.57,0.67,,1.59,,94.6,88.4,,85.8,0.114,0.214,,,117.0,102.0,106.0,0.247,-0.09,79.4,,78.0,104.0,98.0,49.0,109.0,69.0,0.005,-13.1,84.8,0.215,0.189,0.267,0.25
11,2023-08-05,717125,Flyout,field_out,True,657557,601713,Paul DeJong,Nick Pivetta,1,0,0,bc06ff0f-417a-4d34-8a34-4ed67b36f29c,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,125.0,101.0,109.0,,,,124.0,107.0,112.0,,0.506,0.078,0.165,,0.57,0.67,,1.59,,94.6,88.4,,85.8,0.114,0.214,,,117.0,102.0,106.0,0.247,-0.09,79.4,,78.0,104.0,98.0,49.0,109.0,69.0,0.005,-13.1,84.8,0.215,0.189,0.267,0.25
12,2023-08-05,717125,Single,single,False,646240,621244,Rafael Devers,José Berríos,0,0,0,4ff3303c-6e97-47c2-8792-1a34dc26976e,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,0.315,0.204,,,0.185,0.72,,0.61,,-0.38,94.3,,93.8,,,0.254,0.255,0.245,116.0,104.0,110.0,0.29600000000000004,0.31,82.6,0.216,,,,,,,,,,,,,
13,2023-08-05,717125,Strikeout,strikeout,True,594807,621244,Adam Duvall,José Berríos,0,0,0,bf23d09f-9a27-413a-8a2b-08cbbfcd96f1,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,0.315,0.204,,,0.185,0.72,,0.61,,-0.38,94.3,,93.8,,,0.254,0.255,0.245,116.0,104.0,110.0,0.29600000000000004,0.31,82.6,0.216,,,,,,,,,,,,,
14,2023-08-05,717125,Double Play,double_play,True,671213,621244,Triston Casas,José Berríos,0,0,1,15eadbb7-041b-4dcb-9789-cd5aab8cf12e,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,0.315,0.204,,,0.185,0.72,,0.61,,-0.38,94.3,,93.8,,,0.254,0.255,0.245,116.0,104.0,110.0,0.29600000000000004,0.31,82.6,0.216,,,,,,,,,,,,,
15,2023-08-05,717125,Lineout,field_out,True,593160,601713,Whit Merrifield,Nick Pivetta,1,0,0,d46de45b-0392-44c1-8d60-1809944c4c74,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,125.0,101.0,109.0,,,,124.0,107.0,112.0,,0.506,0.078,0.165,,0.57,0.67,,1.59,,94.6,88.4,,85.8,0.114,0.214,,,117.0,102.0,106.0,0.247,-0.09,79.4,,78.0,104.0,98.0,49.0,109.0,69.0,0.005,-13.1,84.8,0.215,0.189,0.267,0.25
16,2023-08-05,717125,Home Run,home_run,False,474832,601713,Brandon Belt,Nick Pivetta,0,0,0,7b982a29-cf65-42d9-8f15-bbbc6a9cd014,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,125.0,101.0,109.0,,,,124.0,107.0,112.0,,0.506,0.078,0.165,,0.57,0.67,,1.59,,94.6,88.4,,85.8,0.114,0.214,,,117.0,102.0,106.0,0.247,-0.09,79.4,,78.0,104.0,98.0,49.0,109.0,69.0,0.005,-13.1,84.8,0.215,0.189,0.267,0.25
17,2023-08-05,717125,Pop Out,field_out,True,665489,601713,Vladimir Guerrero Jr.,Nick Pivetta,0,0,0,6b7c8bfc-53b3-40d2-aab2-e663337fa93c,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,125.0,101.0,109.0,,,,124.0,107.0,112.0,,0.506,0.078,0.165,,0.57,0.67,,1.59,,94.6,88.4,,85.8,0.114,0.214,,,117.0,102.0,106.0,0.247,-0.09,79.4,,78.0,104.0,98.0,49.0,109.0,69.0,0.005,-13.1,84.8,0.215,0.189,0.267,0.25
18,2023-08-05,717125,Single,single,False,543807,601713,George Springer,Nick Pivetta,1,0,1,4ee9a41c-1b65-4496-a735-80031676e406,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,125.0,101.0,109.0,,,,124.0,107.0,112.0,,0.506,0.078,0.165,,0.57,0.67,,1.59,,94.6,88.4,,85.8,0.114,0.214,,,117.0,102.0,106.0,0.247,-0.09,79.4,,78.0,104.0,98.0,49.0,109.0,69.0,0.005,-13.1,84.8,0.215,0.189,0.267,0.25
19,2023-08-05,717125,Double,double,False,672386,601713,Alejandro Kirk,Nick Pivetta,0,0,1,ffe75457-fd50-4556-8dbc-c03f0e8635c0,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,125.0,101.0,109.0,,,,124.0,107.0,112.0,,0.506,0.078,0.165,,0.57,0.67,,1.59,,94.6,88.4,,85.8,0.114,0.214,,,117.0,102.0,106.0,0.247,-0.09,79.4,,78.0,104.0,98.0,49.0,109.0,69.0,0.005,-13.1,84.8,0.215,0.189,0.267,0.25
20,2023-08-05,717125,Single,single,False,656305,601713,Matt Chapman,Nick Pivetta,0,0,1,a1c646e3-8be7-4419-96f0-b21acc47b143,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,125.0,101.0,109.0,,,,124.0,107.0,112.0,,0.506,0.078,0.165,,0.57,0.67,,1.59,,94.6,88.4,,85.8,0.114,0.214,,,117.0,102.0,106.0,0.247,-0.09,79.4,,78.0,104.0,98.0,49.0,109.0,69.0,0.005,-13.1,84.8,0.215,0.189,0.267,0.25
21,2023-08-05,717125,Single,single,False,662139,601713,Daulton Varsho,Nick Pivetta,1,0,1,5f0a0c3c-6716-4a17-844e-ca660f46ecb7,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,125.0,101.0,109.0,,,,124.0,107.0,112.0,,0.506,0.078,0.165,,0.57,0.67,,1.59,,94.6,88.4,,85.8,0.114,0.214,,,117.0,102.0,106.0,0.247,-0.09,79.4,,78.0,104.0,98.0,49.0,109.0,69.0,0.005,-13.1,84.8,0.215,0.189,0.267,0.25
22,2023-08-05,717125,Walk,walk,False,676914,601713,Davis Schneider,Nick Pivetta,0,0,1,ecf55da0-4585-4761-9c3b-9579899963b8,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,125.0,101.0,109.0,,,,124.0,107.0,112.0,,0.506,0.078,0.165,,0.57,0.67,,1.59,,94.6,88.4,,85.8,0.114,0.214,,,117.0,102.0,106.0,0.247,-0.09,79.4,,78.0,104.0,98.0,49.0,109.0,69.0,0.005,-13.1,84.8,0.215,0.189,0.267,0.25
23,2023-08-05,717125,Forceout,force_out,True,657557,601713,Paul DeJong,Nick Pivetta,0,0,1,6dc45d00-bd62-44f5-b618-f935eecc9288,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,125.0,101.0,109.0,,,,124.0,107.0,112.0,,0.506,0.078,0.165,,0.57,0.67,,1.59,,94.6,88.4,,85.8,0.114,0.214,,,117.0,102.0,106.0,0.247,-0.09,79.4,,78.0,104.0,98.0,49.0,109.0,69.0,0.005,-13.1,84.8,0.215,0.189,0.267,0.25
24,2023-08-05,717125,Double,double,False,649966,621244,Luis Urías,José Berríos,1,0,0,6c718a27-e840-49a3-b305-ae3a28220bb5,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,0.315,0.204,,,0.185,0.72,,0.61,,-0.38,94.3,,93.8,,,0.254,0.255,0.245,116.0,104.0,110.0,0.29600000000000004,0.31,82.6,0.216,,,,,,,,,,,,,
25,2023-08-05,717125,Groundout,field_out,True,657136,621244,Connor Wong,José Berríos,0,0,0,11f6c86e-4f8f-42f9-99f3-8370ac564e5c,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,0.315,0.204,,,0.185,0.72,,0.61,,-0.38,94.3,,93.8,,,0.254,0.255,0.245,116.0,104.0,110.0,0.29600000000000004,0.31,82.6,0.216,,,,,,,,,,,,,
26,2023-08-05,717125,Strikeout,strikeout,True,644374,621244,Yu Chang,José Berríos,0,0,0,9d85ff26-c8c5-482f-a2ed-55b945b97fc0,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,0.315,0.204,,,0.185,0.72,,0.61,,-0.38,94.3,,93.8,,,0.254,0.255,0.245,116.0,104.0,110.0,0.29600000000000004,0.31,82.6,0.216,,,,,,,,,,,,,
27,2023-08-05,717125,Strikeout,strikeout,True,680776,621244,Jarren Duran,José Berríos,0,0,0,d012dd56-3870-461a-be47-735445a555e8,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,0.315,0.204,,,0.185,0.72,,0.61,,-0.38,94.3,,93.8,,,0.254,0.255,0.245,116.0,104.0,110.0,0.29600000000000004,0.31,82.6,0.216,,,,,,,,,,,,,
28,2023-08-05,717125,Groundout,field_out,True,593160,601713,Whit Merrifield,Nick Pivetta,0,0,0,59ff9138-6d75-4cbb-bf36-fec8c8253c33,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,125.0,101.0,109.0,,,,124.0,107.0,112.0,,0.506,0.078,0.165,,0.57,0.67,,1.59,,94.6,88.4,,85.8,0.114,0.214,,,117.0,102.0,106.0,0.247,-0.09,79.4,,78.0,104.0,98.0,49.0,109.0,69.0,0.005,-13.1,84.8,0.215,0.189,0.267,0.25
29,2023-08-05,717125,Groundout,field_out,True,474832,601713,Brandon Belt,Nick Pivetta,1,0,0,a82bd7f7-6070-4de2-8f19-9eac77a14d9c,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,125.0,101.0,109.0,,,,124.0,107.0,112.0,,0.506,0.078,0.165,,0.57,0.67,,1.59,,94.6,88.4,,85.8,0.114,0.214,,,117.0,102.0,106.0,0.247,-0.09,79.4,,78.0,104.0,98.0,49.0,109.0,69.0,0.005,-13.1,84.8,0.215,0.189,0.267,0.25
30,2023-08-05,717125,Pop Out,field_out,True,665489,601713,Vladimir Guerrero Jr.,Nick Pivetta,0,0,0,27deb1ca-06b6-49c1-a1c1-26d8bee6a8bd,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,125.0,101.0,109.0,,,,124.0,107.0,112.0,,0.506,0.078,0.165,,0.57,0.67,,1.59,,94.6,88.4,,85.8,0.114,0.214,,,117.0,102.0,106.0,0.247,-0.09,79.4,,78.0,104.0,98.0,49.0,109.0,69.0,0.005,-13.1,84.8,0.215,0.189,0.267,0.25
31,2023-08-05,717125,Single,single,False,807799,621244,Masataka Yoshida,José Berríos,1,0,0,faad836e-3c6d-47ff-844c-380131f8a9be,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,0.315,0.204,,,0.185,0.72,,0.61,,-0.38,94.3,,93.8,,,0.254,0.255,0.245,116.0,104.0,110.0,0.29600000000000004,0.31,82.6,0.216,,,,,,,,,,,,,
32,2023-08-05,717125,Single,single,False,457759,621244,Justin Turner,José Berríos,0,0,1,033e1eb9-0fcb-4440-bd14-a7ecd2f0b39e,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,0.315,0.204,,,0.185,0.72,,0.61,,-0.38,94.3,,93.8,,,0.254,0.255,0.245,116.0,104.0,110.0,0.29600000000000004,0.31,82.6,0.216,,,,,,,,,,,,,
33,2023-08-05,717125,Home Run,home_run,False,646240,621244,Rafael Devers,José Berríos,1,0,1,219da5f4-dc12-47c2-9b54-6d65588904e5,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,0.315,0.204,,,0.185,0.72,,0.61,,-0.38,94.3,,93.8,,,0.254,0.255,0.245,116.0,104.0,110.0,0.29600000000000004,0.31,82.6,0.216,,,,,,,,,,,,,
34,2023-08-05,717125,Strikeout,strikeout,True,594807,621244,Adam Duvall,José Berríos,0,0,0,817e923b-7c40-4599-b4b1-296cfc13c48a,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,0.315,0.204,,,0.185,0.72,,0.61,,-0.38,94.3,,93.8,,,0.254,0.255,0.245,116.0,104.0,110.0,0.29600000000000004,0.31,82.6,0.216,,,,,,,,,,,,,
35,2023-08-05,717125,Flyout,field_out,True,671213,621244,Triston Casas,José Berríos,1,1,0,9cb57def-ebeb-4d30-87e6-95027858e1b2,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,0.315,0.204,,,0.185,0.72,,0.61,,-0.38,94.3,,93.8,,,0.254,0.255,0.245,116.0,104.0,110.0,0.29600000000000004,0.31,82.6,0.216,,,,,,,,,,,,,
36,2023-08-05,717125,Strikeout,strikeout,True,649966,621244,Luis Urías,José Berríos,0,0,0,0e29b20d-859a-432a-87c5-1548cc400c7f,621244.0,joseberrios,Berríos,Right,José Berríos,3.65,4.51,189.2,104.0,100.0,103.0,0.764,8.73,2.47,8.21,1.19,1.12,0.225,0.406,0.151,0.311,0.418,84.1,90.0,104.0,101.0,96.0,103.0,99.0,92.0,104.0,99.0,,,,0.315,0.204,,,0.185,0.72,,0.61,,-0.38,94.3,,93.8,,,0.254,0.255,0.245,116.0,104.0,110.0,0.29600000000000004,0.31,82.6,0.216,,,,,,,,,,,,,
37,2023-08-05,717125,Walk,walk,False,543807,601713,George Springer,Nick Pivetta,0,0,0,338766c4-05ff-44ea-adcf-7d4a7d165f39,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,125.0,101.0,109.0,,,,124.0,107.0,112.0,,0.506,0.078,0.165,,0.57,0.67,,1.59,,94.6,88.4,,85.8,0.114,0.214,,,117.0,102.0,106.0,0.247,-0.09,79.4,,78.0,104.0,98.0,49.0,109.0,69.0,0.005,-13.1,84.8,0.215,0.189,0.267,0.25
38,2023-08-05,717125,Grounded Into DP,grounded_into_double_play,True,672386,601713,Alejandro Kirk,Nick Pivetta,1,0,1,db579969-ab06-4e97-9d21-87353996f319,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,4.04,3.98,142.2,102.0,119.0,107.0,0.733,11.54,3.15,6.94,1.45,0.87,0.231,0.43799999999999994,0.124,0.354,0.42100000000000004,,,,,125.0,101.0,109.0,,,,124.0,107.0,112.0,,0.506,0.078,0.165,,0.57,0.67,,1.59,,94.6,88.4,,85.8,0.114,0.214,,,117.0,102.0,106.0,0.247,-0.09,79.4,,78.0,104.0,98.0,49.0,109.0,69.0,0.005,-13.1,84.8,0.215,0.189,0.267,0.25
