,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vSI,vCU,CH_ba,CU_ba,FF_ba,FC_ba,SL_ba,SI_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SL%,KC%,wSL/C,wKC/C,vSL,vKC,ST_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-05-28,717983,Strikeout,strikeout,True,663647,594835,Ke'Bryan Hayes,Marco Gonzales,0,0,0,3dca032d-f203-44f0-a4f8-4b7e93e92e13,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,0.242,0.302,-1.28,-2.98,6.42,1.1,1.36,89.0,85.9,88.8,79.3,0.222,0.294,0.333,0.389,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-05-28,717983,Flyout,field_out,True,678225,594835,Ji Hwan Bae,Marco Gonzales,0,0,0,4d33688b-d77e-4710-98eb-69b962113d1e,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,0.242,0.302,-1.28,-2.98,6.42,1.1,1.36,89.0,85.9,88.8,79.3,0.222,0.294,0.333,0.389,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-05-28,717983,Groundout,field_out,True,663728,682847,Cal Raleigh,Luis L. Ortiz,1,0,0,ab5191ec-6f7c-4f06-818c-bd8db20a7d2c,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,,0.383,,0.246,0.294,,,,,,,,,,,,,,,,,,,,,,,
13,2023-05-28,717983,Flyout,field_out,True,606192,682847,Teoscar Hernández,Luis L. Ortiz,0,0,0,137589c5-75d1-4ac6-b1d3-25481657efc8,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,,0.383,,0.246,0.294,,,,,,,,,,,,,,,,,,,,,,,
14,2023-05-28,717983,Walk,walk,False,608596,682847,Tom Murphy,Luis L. Ortiz,0,0,0,b488409d-3341-49db-8afb-e0343a438260,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,,0.383,,0.246,0.294,,,,,,,,,,,,,,,,,,,,,,,
15,2023-05-28,717983,Flyout,field_out,True,676609,682847,José Caballero,Luis L. Ortiz,0,0,0,077e3882-9fd7-40ee-9951-fd28252c2bc8,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,,0.383,,0.246,0.294,,,,,,,,,,,,,,,,,,,,,,,
16,2023-05-28,717983,Strikeout,strikeout,True,572008,594835,Chris Owings,Marco Gonzales,0,0,0,3aff3834-3bae-4bb7-b0bf-1bf1b5c81091,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,0.242,0.302,-1.28,-2.98,6.42,1.1,1.36,89.0,85.9,88.8,79.3,0.222,0.294,0.333,0.389,,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-05-28,717983,Single,single,False,595978,594835,Austin Hedges,Marco Gonzales,0,0,0,110f8070-8b37-4e8f-b346-caa38ef29d94,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,0.242,0.302,-1.28,-2.98,6.42,1.1,1.36,89.0,85.9,88.8,79.3,0.222,0.294,0.333,0.389,,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-05-28,717983,Walk,walk,False,457705,594835,Andrew McCutchen,Marco Gonzales,1,0,1,1564d4c7-3c17-4ed5-8af9-a5dcd70e61c8,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,0.242,0.302,-1.28,-2.98,6.42,1.1,1.36,89.0,85.9,88.8,79.3,0.222,0.294,0.333,0.389,,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-05-28,717983,Flyout,field_out,True,668804,594835,Bryan Reynolds,Marco Gonzales,0,0,1,840ce0d6-c053-4422-8553-12ac0cfca6d1,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,0.242,0.302,-1.28,-2.98,6.42,1.1,1.36,89.0,85.9,88.8,79.3,0.222,0.294,0.333,0.389,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-05-28,717983,Groundout,field_out,True,656582,594835,Connor Joe,Marco Gonzales,1,0,0,6ee27a21-c742-44ee-ab01-c9de3f2fafde,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,0.242,0.302,-1.28,-2.98,6.42,1.1,1.36,89.0,85.9,88.8,79.3,0.222,0.294,0.333,0.389,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-05-28,717983,Walk,walk,False,641487,682847,J.P. Crawford,Luis L. Ortiz,0,0,0,096d51fb-df54-45b2-8468-0dac90910544,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,,0.383,,0.246,0.294,,,,,,,,,,,,,,,,,,,,,,,
22,2023-05-28,717983,Strikeout,strikeout,True,664034,682847,Ty France,Luis L. Ortiz,0,0,0,2a04ec89-ccfd-489f-9c2f-82a5fb9af80a,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,,0.383,,0.246,0.294,,,,,,,,,,,,,,,,,,,,,,,
23,2023-05-28,717983,Single,single,False,677594,682847,Julio Rodríguez,Luis L. Ortiz,1,0,1,e6254c6c-c079-4529-af8e-a29fbd4d9e4f,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,,0.383,,0.246,0.294,,,,,,,,,,,,,,,,,,,,,,,
24,2023-05-28,717983,Strikeout,strikeout,True,672284,682847,Jarred Kelenic,Luis L. Ortiz,0,0,0,24333591-d3cb-4b3e-a2b7-31c83dd87a3a,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,,0.383,,0.246,0.294,,,,,,,,,,,,,,,,,,,,,,,
25,2023-05-28,717983,Lineout,field_out,True,553993,682847,Eugenio Suárez,Luis L. Ortiz,1,0,0,20725cee-f53d-40af-9bdd-6435c5a830b5,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,,0.383,,0.246,0.294,,,,,,,,,,,,,,,,,,,,,,,
26,2023-05-28,717983,Lineout,field_out,True,467793,594835,Carlos Santana,Marco Gonzales,0,0,0,8ce50545-1dba-4b22-bf14-2a75950b70be,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,0.242,0.302,-1.28,-2.98,6.42,1.1,1.36,89.0,85.9,88.8,79.3,0.222,0.294,0.333,0.389,,,,,,,,,,,,,,,,,,,,,,,,,
27,2023-05-28,717983,Flyout,field_out,True,666801,594835,Rodolfo Castro,Marco Gonzales,0,0,0,d0341d22-3bf3-451c-a1d7-cedd83020b7b,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,0.242,0.302,-1.28,-2.98,6.42,1.1,1.36,89.0,85.9,88.8,79.3,0.222,0.294,0.333,0.389,,,,,,,,,,,,,,,,,,,,,,,,,
28,2023-05-28,717983,Lineout,field_out,True,663647,594835,Ke'Bryan Hayes,Marco Gonzales,0,0,0,71010078-b9c8-4d86-a652-2ade2dc0acb8,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,0.242,0.302,-1.28,-2.98,6.42,1.1,1.36,89.0,85.9,88.8,79.3,0.222,0.294,0.333,0.389,,,,,,,,,,,,,,,,,,,,,,,,,
29,2023-05-28,717983,Home Run,home_run,False,663728,682847,Cal Raleigh,Luis L. Ortiz,0,0,0,523d576e-8c63-40f2-9cf5-45a6650aeb5d,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,,0.383,,0.246,0.294,,,,,,,,,,,,,,,,,,,,,,,
30,2023-05-28,717983,Strikeout,strikeout,True,606192,682847,Teoscar Hernández,Luis L. Ortiz,0,0,0,b7944738-5fce-4436-80f2-8ada375496db,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,,0.383,,0.246,0.294,,,,,,,,,,,,,,,,,,,,,,,
31,2023-05-28,717983,Strikeout,strikeout,True,608596,682847,Tom Murphy,Luis L. Ortiz,0,0,0,ff3fce13-2cff-4de0-b767-416d3b67c81f,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,,0.383,,0.246,0.294,,,,,,,,,,,,,,,,,,,,,,,
32,2023-05-28,717983,Strikeout,strikeout,True,676609,682847,José Caballero,Luis L. Ortiz,0,0,0,9e742d68-c330-40c1-bc95-ee7b77fcd452,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,,0.383,,0.246,0.294,,,,,,,,,,,,,,,,,,,,,,,
33,2023-05-28,717983,Single,single,False,678225,594835,Ji Hwan Bae,Marco Gonzales,1,0,0,d26d1459-8e92-4662-926c-f202c8412b45,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,0.242,0.302,-1.28,-2.98,6.42,1.1,1.36,89.0,85.9,88.8,79.3,0.222,0.294,0.333,0.389,,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-05-28,717983,Single,single,False,572008,594835,Chris Owings,Marco Gonzales,1,0,1,9b7eff6c-60f2-441d-84e8-722d19b59f8b,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,0.242,0.302,-1.28,-2.98,6.42,1.1,1.36,89.0,85.9,88.8,79.3,0.222,0.294,0.333,0.389,,,,,,,,,,,,,,,,,,,,,,,,,
35,2023-05-28,717983,Sac Fly,sac_fly,True,595978,594835,Austin Hedges,Marco Gonzales,1,0,1,2522e2d4-f58f-4a9f-b6d5-69d26483aff8,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,0.242,0.302,-1.28,-2.98,6.42,1.1,1.36,89.0,85.9,88.8,79.3,0.222,0.294,0.333,0.389,,,,,,,,,,,,,,,,,,,,,,,,,
36,2023-05-28,717983,Lineout,field_out,True,457705,594835,Andrew McCutchen,Marco Gonzales,1,0,0,25d53963-01ae-4fd0-9963-f00e1119583a,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,0.242,0.302,-1.28,-2.98,6.42,1.1,1.36,89.0,85.9,88.8,79.3,0.222,0.294,0.333,0.389,,,,,,,,,,,,,,,,,,,,,,,,,
37,2023-05-28,717983,Flyout,field_out,True,668804,594835,Bryan Reynolds,Marco Gonzales,0,0,0,6609f26a-6cff-4d00-84e5-6e31ae620b36,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,0.242,0.302,-1.28,-2.98,6.42,1.1,1.36,89.0,85.9,88.8,79.3,0.222,0.294,0.333,0.389,,,,,,,,,,,,,,,,,,,,,,,,,
38,2023-05-28,717983,Single,single,False,641487,682847,J.P. Crawford,Luis L. Ortiz,0,0,0,f306feb3-abb0-4612-9c1b-937246d69b85,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,,0.383,,0.246,0.294,,,,,,,,,,,,,,,,,,,,,,,
39,2023-05-28,717983,Flyout,field_out,True,664034,682847,Ty France,Luis L. Ortiz,0,0,0,c27b4789-8916-4397-ae71-1e54ac8a17ab,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,,0.383,,0.246,0.294,,,,,,,,,,,,,,,,,,,,,,,
40,2023-05-28,717983,Lineout,field_out,True,677594,682847,Julio Rodríguez,Luis L. Ortiz,0,0,0,39ec9e09-f24a-447e-9948-5366f4c5ba01,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,,0.383,,0.246,0.294,,,,,,,,,,,,,,,,,,,,,,,
41,2023-05-28,717983,Double,double,False,672284,682847,Jarred Kelenic,Luis L. Ortiz,0,0,1,0ef69f8b-d328-4068-b930-f37b1d726a58,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,,0.383,,0.246,0.294,,,,,,,,,,,,,,,,,,,,,,,
42,2023-05-28,717983,Walk,walk,False,553993,682847,Eugenio Suárez,Luis L. Ortiz,1,0,0,3f8e7149-e97a-4967-9bbb-a85b82fe9afb,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,,0.383,,0.246,0.294,,,,,,,,,,,,,,,,,,,,,,,
43,2023-05-28,717983,Groundout,field_out,True,663728,682847,Cal Raleigh,Luis L. Ortiz,1,0,0,bdb775b9-0376-428c-9932-d1ccd7c919fe,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.209,,0.383,,0.246,0.294,,,,,,,,,,,,,,,,,,,,,,,
44,2023-05-28,717983,Groundout,field_out,True,656582,594835,Connor Joe,Marco Gonzales,0,0,0,945de1ca-68fb-4bc1-b19c-c7594d34cc5b,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,0.242,0.302,-1.28,-2.98,6.42,1.1,1.36,89.0,85.9,88.8,79.3,0.222,0.294,0.333,0.389,,,,,,,,,,,,,,,,,,,,,,,,,
45,2023-05-28,717983,Groundout,field_out,True,467793,594835,Carlos Santana,Marco Gonzales,0,0,0,968715dc-9df2-4a5e-b31c-8008c3784f6c,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,0.242,0.302,-1.28,-2.98,6.42,1.1,1.36,89.0,85.9,88.8,79.3,0.222,0.294,0.333,0.389,,,,,,,,,,,,,,,,,,,,,,,,,
46,2023-05-28,717983,Walk,walk,False,666801,594835,Rodolfo Castro,Marco Gonzales,1,0,0,55dc94ec-f7f1-4aaa-8f76-d57b3af9f8b4,594835.0,marcogonzales,"Gonzales, M",Left,Marco Gonzales,5.22,5.27,50.0,109.0,87.0,101.0,0.818,6.12,3.24,9.9,0.9,1.16,0.20199999999999999,0.46,0.129,0.294,0.429,79.9,89.0,116.0,105.0,96.0,108.0,105.0,78.0,104.0,96.0,92.0,104.0,90.0,0.002,0.366,0.08800000000000001,0.242,0.302,-1.28,-2.98,6.42,1.1,1.36,89.0,85.9,88.8,79.3,0.222,0.294,0.333,0.389,,,,,,,,,,,,,,,,,,,,,,,,,
