,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,SL%,CU%,KC%,CH%,wFA/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vSL,vCU,vKC,FF_ba,CU_ba,SL_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,wSI/C,vSI,SI_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,FC_ba
10,2023-08-06,717099,Strikeout,strikeout,True,669911,668868,Michael Toglia,Zack Thompson,0,0,0,fb69b537-381b-49ea-9d05-ba4796a8b27e,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,65.0,102.0,108.0,87.0,102.0,89.0,0.537,0.17,0.271,0.002,0.021,-0.44,0.82,0.67,-21.02,-2.61,93.6,85.7,75.5,62.4,0.327,0.185,0.205,0.25,,,,,,,,,,,,,,,,,,,,,
11,2023-08-06,717099,Strikeout,strikeout,True,676701,668868,Alan Trejo,Zack Thompson,0,0,0,355f0317-f9b3-4b1b-b08a-71f501dea46d,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,65.0,102.0,108.0,87.0,102.0,89.0,0.537,0.17,0.271,0.002,0.021,-0.44,0.82,0.67,-21.02,-2.61,93.6,85.7,75.5,62.4,0.327,0.185,0.205,0.25,,,,,,,,,,,,,,,,,,,,,
12,2023-08-06,717099,Flyout,field_out,True,691023,596295,Jordan Walker,Austin Gomber,0,0,0,12aabea3-59fa-47e4-8f8e-623c9f3ee1a7,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,0.439,0.201,,0.168,0.18100000000000002,-1.99,0.96,,-0.75,-0.07,90.6,84.8,,77.6,0.344,0.226,0.275,0.296,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,-5.34,90.8,0.4,,,,,,,,
13,2023-08-06,717099,Double,double,False,666185,596295,Dylan Carlson,Austin Gomber,0,0,0,f15dcbe9-ec8b-4912-aea5-253fa0acc192,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,0.439,0.201,,0.168,0.18100000000000002,-1.99,0.96,,-0.75,-0.07,90.6,84.8,,77.6,0.344,0.226,0.275,0.296,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,-5.34,90.8,0.4,,,,,,,,
14,2023-08-06,717099,Groundout,field_out,True,668800,596295,Andrew Knizner,Austin Gomber,0,0,1,fc478fd8-a06c-48a9-a5bf-18ccad41e97c,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,0.439,0.201,,0.168,0.18100000000000002,-1.99,0.96,,-0.75,-0.07,90.6,84.8,,77.6,0.344,0.226,0.275,0.296,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,-5.34,90.8,0.4,,,,,,,,
15,2023-08-06,717099,Flyout,field_out,True,663457,596295,Lars Nootbaar,Austin Gomber,1,0,0,47b22366-5fb6-4833-af88-d18775b3d834,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,0.439,0.201,,0.168,0.18100000000000002,-1.99,0.96,,-0.75,-0.07,90.6,84.8,,77.6,0.344,0.226,0.275,0.296,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,-5.34,90.8,0.4,,,,,,,,
16,2023-08-06,717099,Double,double,False,686668,668868,Brenton Doyle,Zack Thompson,0,0,0,8fcafaa7-abf2-4f45-b38d-29dc24cfd479,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,65.0,102.0,108.0,87.0,102.0,89.0,0.537,0.17,0.271,0.002,0.021,-0.44,0.82,0.67,-21.02,-2.61,93.6,85.7,75.5,62.4,0.327,0.185,0.205,0.25,,,,,,,,,,,,,,,,,,,,,
17,2023-08-06,717099,Sac Bunt,sac_bunt,True,642851,668868,Austin Wynns,Zack Thompson,0,0,1,95c9fdbb-3cd4-4f05-93a8-d1fffefed443,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,65.0,102.0,108.0,87.0,102.0,89.0,0.537,0.17,0.271,0.002,0.021,-0.44,0.82,0.67,-21.02,-2.61,93.6,85.7,75.5,62.4,0.327,0.185,0.205,0.25,,,,,,,,,,,,,,,,,,,,,
18,2023-08-06,717099,Sac Fly,sac_fly,True,678662,668868,Ezequiel Tovar,Zack Thompson,0,0,1,1e28fcda-f5f8-4621-9717-dbf37215f0db,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,65.0,102.0,108.0,87.0,102.0,89.0,0.537,0.17,0.271,0.002,0.021,-0.44,0.82,0.67,-21.02,-2.61,93.6,85.7,75.5,62.4,0.327,0.185,0.205,0.25,,,,,,,,,,,,,,,,,,,,,
19,2023-08-06,717099,Walk,walk,False,641857,668868,Ryan McMahon,Zack Thompson,0,0,0,5c60f1b5-43f5-4a2e-8b59-d62ec252d7ae,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,65.0,102.0,108.0,87.0,102.0,89.0,0.537,0.17,0.271,0.002,0.021,-0.44,0.82,0.67,-21.02,-2.61,93.6,85.7,75.5,62.4,0.327,0.185,0.205,0.25,,,,,,,,,,,,,,,,,,,,,
20,2023-08-06,717099,Forceout,force_out,True,553869,668868,Elias Díaz,Zack Thompson,1,0,1,51386ece-7e87-49c3-94cc-d15d73d670ae,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,65.0,102.0,108.0,87.0,102.0,89.0,0.537,0.17,0.271,0.002,0.021,-0.44,0.82,0.67,-21.02,-2.61,93.6,85.7,75.5,62.4,0.327,0.185,0.205,0.25,,,,,,,,,,,,,,,,,,,,,
21,2023-08-06,717099,Pop Out,field_out,True,669242,596295,Tommy Edman,Austin Gomber,0,0,0,61e2a7de-9650-4a4f-a054-0b9f556c7348,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,0.439,0.201,,0.168,0.18100000000000002,-1.99,0.96,,-0.75,-0.07,90.6,84.8,,77.6,0.344,0.226,0.275,0.296,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,-5.34,90.8,0.4,,,,,,,,
22,2023-08-06,717099,Flyout,field_out,True,502671,596295,Paul Goldschmidt,Austin Gomber,0,0,0,2524e363-af42-4f61-8cac-9ca65a702b3b,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,0.439,0.201,,0.168,0.18100000000000002,-1.99,0.96,,-0.75,-0.07,90.6,84.8,,77.6,0.344,0.226,0.275,0.296,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,-5.34,90.8,0.4,,,,,,,,
23,2023-08-06,717099,Groundout,field_out,True,571448,596295,Nolan Arenado,Austin Gomber,0,0,0,bf774696-bf58-4c19-9bd9-199e34aadd13,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,0.439,0.201,,0.168,0.18100000000000002,-1.99,0.96,,-0.75,-0.07,90.6,84.8,,77.6,0.344,0.226,0.275,0.296,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,-5.34,90.8,0.4,,,,,,,,
24,2023-08-06,717099,Strikeout,strikeout,True,666134,668868,Nolan Jones,Zack Thompson,0,0,0,066eed6e-b6fd-4bc7-bf99-959fdb409fec,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,65.0,102.0,108.0,87.0,102.0,89.0,0.537,0.17,0.271,0.002,0.021,-0.44,0.82,0.67,-21.02,-2.61,93.6,85.7,75.5,62.4,0.327,0.185,0.205,0.25,,,,,,,,,,,,,,,,,,,,,
25,2023-08-06,717099,Strikeout,strikeout,True,660707,668868,Elehuris Montero,Zack Thompson,0,0,0,2eaeab3f-8da9-4669-8c91-3708937bf1d3,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,65.0,102.0,108.0,87.0,102.0,89.0,0.537,0.17,0.271,0.002,0.021,-0.44,0.82,0.67,-21.02,-2.61,93.6,85.7,75.5,62.4,0.327,0.185,0.205,0.25,,,,,,,,,,,,,,,,,,,,,
26,2023-08-06,717099,Strikeout,strikeout,True,669911,668868,Michael Toglia,Zack Thompson,0,0,0,88f2d508-a134-4dbb-a117-67bbe09f41e9,668868.0,zackthompson,"Thompson, Z.D.",Left,Zack Thompson,4.48,4.61,66.1,101.0,79.0,94.0,0.779,9.77,3.39,9.36,1.09,1.33,0.309,0.324,0.11699999999999999,0.37799999999999995,0.428,86.1,64.0,93.0,83.0,65.0,102.0,108.0,87.0,102.0,89.0,0.537,0.17,0.271,0.002,0.021,-0.44,0.82,0.67,-21.02,-2.61,93.6,85.7,75.5,62.4,0.327,0.185,0.205,0.25,,,,,,,,,,,,,,,,,,,,,
27,2023-08-06,717099,Pop Out,field_out,True,641933,596295,Tyler O'Neill,Austin Gomber,1,0,0,4fbd264a-7743-4fc2-ad59-e21aeab4a77a,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,0.439,0.201,,0.168,0.18100000000000002,-1.99,0.96,,-0.75,-0.07,90.6,84.8,,77.6,0.344,0.226,0.275,0.296,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,-5.34,90.8,0.4,,,,,,,,
28,2023-08-06,717099,Strikeout,strikeout,True,669357,596295,Nolan Gorman,Austin Gomber,0,0,0,9f3dc64b-0808-4a17-bf6c-105c72bd677b,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,0.439,0.201,,0.168,0.18100000000000002,-1.99,0.96,,-0.75,-0.07,90.6,84.8,,77.6,0.344,0.226,0.275,0.296,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,-5.34,90.8,0.4,,,,,,,,
29,2023-08-06,717099,Single,single,False,691023,596295,Jordan Walker,Austin Gomber,0,0,0,c8a21560-3ade-471b-92fc-d408acc0cc09,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,0.439,0.201,,0.168,0.18100000000000002,-1.99,0.96,,-0.75,-0.07,90.6,84.8,,77.6,0.344,0.226,0.275,0.296,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,-5.34,90.8,0.4,,,,,,,,
30,2023-08-06,717099,Pop Out,field_out,True,666185,596295,Dylan Carlson,Austin Gomber,1,0,0,e9152b10-cc9d-414f-a606-dacc641cd69d,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,0.439,0.201,,0.168,0.18100000000000002,-1.99,0.96,,-0.75,-0.07,90.6,84.8,,77.6,0.344,0.226,0.275,0.296,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,-5.34,90.8,0.4,,,,,,,,
31,2023-08-06,717099,Flyout,field_out,True,676701,572403,Alan Trejo,Drew VerHagen,1,0,0,b09fd888-4b4d-45a1-89c1-87a2d9a790a1,572403.0,drewverhagen,VerHagen,Right,Drew VerHagen,3.98,4.01,61.0,96.0,92.0,94.0,0.72,8.85,3.84,7.67,1.33,0.96,0.237,0.491,0.15,0.289,0.419,88.5,70.0,88.0,89.0,,,,76.0,99.0,93.0,0.27899999999999997,0.311,,,0.11199999999999999,-0.91,2.68,,,2.48,93.4,81.3,,,0.264,,,0.125,90.0,90.0,81.0,112.0,100.0,103.0,,,,0.172,-1.61,92.7,0.273,107.0,100.0,97.0,0.126,-3.65,88.2,0.128,0.478
32,2023-08-06,717099,Hit By Pitch,hit_by_pitch,False,686668,572403,Brenton Doyle,Drew VerHagen,0,0,0,7ad6de65-cb61-4736-a7b0-2dad00471eae,572403.0,drewverhagen,VerHagen,Right,Drew VerHagen,3.98,4.01,61.0,96.0,92.0,94.0,0.72,8.85,3.84,7.67,1.33,0.96,0.237,0.491,0.15,0.289,0.419,88.5,70.0,88.0,89.0,,,,76.0,99.0,93.0,0.27899999999999997,0.311,,,0.11199999999999999,-0.91,2.68,,,2.48,93.4,81.3,,,0.264,,,0.125,90.0,90.0,81.0,112.0,100.0,103.0,,,,0.172,-1.61,92.7,0.273,107.0,100.0,97.0,0.126,-3.65,88.2,0.128,0.478
33,2023-08-06,717099,Flyout,field_out,True,642851,572403,Austin Wynns,Drew VerHagen,0,0,0,3b85beb2-fe53-4141-9447-f2baf3dede62,572403.0,drewverhagen,VerHagen,Right,Drew VerHagen,3.98,4.01,61.0,96.0,92.0,94.0,0.72,8.85,3.84,7.67,1.33,0.96,0.237,0.491,0.15,0.289,0.419,88.5,70.0,88.0,89.0,,,,76.0,99.0,93.0,0.27899999999999997,0.311,,,0.11199999999999999,-0.91,2.68,,,2.48,93.4,81.3,,,0.264,,,0.125,90.0,90.0,81.0,112.0,100.0,103.0,,,,0.172,-1.61,92.7,0.273,107.0,100.0,97.0,0.126,-3.65,88.2,0.128,0.478
34,2023-08-06,717099,Flyout,field_out,True,678662,572403,Ezequiel Tovar,Drew VerHagen,1,0,1,25e3e75b-f76f-4aef-b2f8-f3548053bb10,572403.0,drewverhagen,VerHagen,Right,Drew VerHagen,3.98,4.01,61.0,96.0,92.0,94.0,0.72,8.85,3.84,7.67,1.33,0.96,0.237,0.491,0.15,0.289,0.419,88.5,70.0,88.0,89.0,,,,76.0,99.0,93.0,0.27899999999999997,0.311,,,0.11199999999999999,-0.91,2.68,,,2.48,93.4,81.3,,,0.264,,,0.125,90.0,90.0,81.0,112.0,100.0,103.0,,,,0.172,-1.61,92.7,0.273,107.0,100.0,97.0,0.126,-3.65,88.2,0.128,0.478
35,2023-08-06,717099,Groundout,field_out,True,668800,596295,Andrew Knizner,Austin Gomber,0,0,0,91525502-32ed-440f-b48e-1d073f2593aa,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,0.439,0.201,,0.168,0.18100000000000002,-1.99,0.96,,-0.75,-0.07,90.6,84.8,,77.6,0.344,0.226,0.275,0.296,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,-5.34,90.8,0.4,,,,,,,,
36,2023-08-06,717099,Single,single,False,663457,596295,Lars Nootbaar,Austin Gomber,0,0,0,be4c8e6e-516c-40e8-861e-476b954b23bd,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,0.439,0.201,,0.168,0.18100000000000002,-1.99,0.96,,-0.75,-0.07,90.6,84.8,,77.6,0.344,0.226,0.275,0.296,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,-5.34,90.8,0.4,,,,,,,,
37,2023-08-06,717099,Flyout,field_out,True,669242,596295,Tommy Edman,Austin Gomber,0,0,0,16aebc88-a8fe-4693-8af8-a816d1e8bdcb,596295.0,austingomber,Gomber,Left,Austin Gomber,5.5,5.74,139.0,99.0,78.0,94.0,0.8290000000000001,5.63,2.78,10.62,1.68,1.1,0.213,0.44299999999999995,0.151,0.389,0.46299999999999997,81.6,73.0,100.0,98.0,,,,68.0,97.0,85.0,0.439,0.201,,0.168,0.18100000000000002,-1.99,0.96,,-0.75,-0.07,90.6,84.8,,77.6,0.344,0.226,0.275,0.296,66.0,7.0,2.0,93.0,98.0,102.0,90.0,103.0,104.0,0.012,-5.34,90.8,0.4,,,,,,,,
