,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,SL_ba,CH_ba,CU_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,FC_ba,SI_ba,KC%,wKC/C,vKC,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC
10,2023-08-11,717036,Single,single,False,660162,669203,Yoán Moncada,Corbin Burnes,0,0,1,ce3b347a-1eaa-4956-b8ea-c00bee48e339,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,,,,144.0,110.0,127.0,,0.085,0.171,0.11199999999999999,,1.12,1.35,1.07,,86.0,79.8,,0.159,0.204,0.133,103.0,97.0,90.0,127.0,101.0,103.0,0.077,0.5539999999999999,1.51,-2.42,94.4,95.3,0.209,0.291,,,,,,,
11,2023-08-11,717036,Single,single,False,683734,669203,Andrew Vaughn,Corbin Burnes,0,0,1,fe213f1a-f242-4341-ace2-1916ae5074a7,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,,,,144.0,110.0,127.0,,0.085,0.171,0.11199999999999999,,1.12,1.35,1.07,,86.0,79.8,,0.159,0.204,0.133,103.0,97.0,90.0,127.0,101.0,103.0,0.077,0.5539999999999999,1.51,-2.42,94.4,95.3,0.209,0.291,,,,,,,
12,2023-08-11,717036,Sac Fly,sac_fly,True,518735,669203,Yasmani Grandal,Corbin Burnes,1,0,1,156efff5-57cd-40f8-b95b-16e3ad7baa8b,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,,,,144.0,110.0,127.0,,0.085,0.171,0.11199999999999999,,1.12,1.35,1.07,,86.0,79.8,,0.159,0.204,0.133,103.0,97.0,90.0,127.0,101.0,103.0,0.077,0.5539999999999999,1.51,-2.42,94.4,95.3,0.209,0.291,,,,,,,
13,2023-08-11,717036,Strikeout,strikeout,True,572204,669203,Trayce Thompson,Corbin Burnes,0,0,1,d0699616-85d3-4c7c-8b62-4e0bd47c3932,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,,,,144.0,110.0,127.0,,0.085,0.171,0.11199999999999999,,1.12,1.35,1.07,,86.0,79.8,,0.159,0.204,0.133,103.0,97.0,90.0,127.0,101.0,103.0,0.077,0.5539999999999999,1.51,-2.42,94.4,95.3,0.209,0.291,,,,,,,
14,2023-08-11,717036,Home Run,home_run,False,605170,656629,Victor Caratini,Michael Kopech,0,0,0,14876733-9247-4478-ac57-bffeec368b4e,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,
15,2023-08-11,717036,Strikeout,strikeout,True,686894,656629,Joey Wiemer,Michael Kopech,0,0,0,85a600e7-8d06-4c81-9fb3-868a4e90c207,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,
16,2023-08-11,717036,Lineout,field_out,True,592885,656629,Christian Yelich,Michael Kopech,0,0,0,6cafa32c-9acf-4a13-bb6d-0660a3491ea2,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,
17,2023-08-11,717036,Strikeout,strikeout,True,661388,656629,William Contreras,Michael Kopech,0,0,0,c9abe4a4-5fc8-4df7-9206-158f168811ec,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,
18,2023-08-11,717036,Groundout,field_out,True,693049,669203,Oscar Colás,Corbin Burnes,1,0,0,50d66fbd-4188-469e-be0a-6d9f4b41f894,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,,,,144.0,110.0,127.0,,0.085,0.171,0.11199999999999999,,1.12,1.35,1.07,,86.0,79.8,,0.159,0.204,0.133,103.0,97.0,90.0,127.0,101.0,103.0,0.077,0.5539999999999999,1.51,-2.42,94.4,95.3,0.209,0.291,,,,,,,
19,2023-08-11,717036,Groundout,field_out,True,462101,669203,Elvis Andrus,Corbin Burnes,1,1,0,4148d4c0-e40f-4534-9e1d-6dc65b4913ad,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,,,,144.0,110.0,127.0,,0.085,0.171,0.11199999999999999,,1.12,1.35,1.07,,86.0,79.8,,0.159,0.204,0.133,103.0,97.0,90.0,127.0,101.0,103.0,0.077,0.5539999999999999,1.51,-2.42,94.4,95.3,0.209,0.291,,,,,,,
20,2023-08-11,717036,Strikeout,strikeout,True,641313,669203,Tim Anderson,Corbin Burnes,0,0,0,10c0f169-d167-49e9-92a4-9abaae10de7b,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,,,,144.0,110.0,127.0,,0.085,0.171,0.11199999999999999,,1.12,1.35,1.07,,86.0,79.8,,0.159,0.204,0.133,103.0,97.0,90.0,127.0,101.0,103.0,0.077,0.5539999999999999,1.51,-2.42,94.4,95.3,0.209,0.291,,,,,,,
21,2023-08-11,717036,Pop Out,field_out,True,467793,656629,Carlos Santana,Michael Kopech,1,0,0,073477c9-eca2-43c4-9a83-530f209e4282,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,
22,2023-08-11,717036,Walk,walk,False,686217,656629,Sal Frelick,Michael Kopech,0,0,0,1c41b262-c432-4a26-bee5-65424cab1342,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,
23,2023-08-11,717036,Flyout,field_out,True,642715,656629,Willy Adames,Michael Kopech,0,0,0,7410736c-2e8d-47c8-826c-4dc783a92497,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,
24,2023-08-11,717036,Pop Out,field_out,True,655316,656629,Andruw Monasterio,Michael Kopech,1,0,1,9aad333e-25d3-4468-b3bd-e2b97af6440f,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,
25,2023-08-11,717036,Single,single,False,643217,669203,Andrew Benintendi,Corbin Burnes,1,1,0,ed99f0b9-809a-4322-89e5-9e5c8fbdd1b3,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,,,,144.0,110.0,127.0,,0.085,0.171,0.11199999999999999,,1.12,1.35,1.07,,86.0,79.8,,0.159,0.204,0.133,103.0,97.0,90.0,127.0,101.0,103.0,0.077,0.5539999999999999,1.51,-2.42,94.4,95.3,0.209,0.291,,,,,,,
26,2023-08-11,717036,Home Run,home_run,False,650391,669203,Eloy Jiménez,Corbin Burnes,1,0,1,b565b554-c9b9-4735-9017-d58f705f7ecb,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,,,,144.0,110.0,127.0,,0.085,0.171,0.11199999999999999,,1.12,1.35,1.07,,86.0,79.8,,0.159,0.204,0.133,103.0,97.0,90.0,127.0,101.0,103.0,0.077,0.5539999999999999,1.51,-2.42,94.4,95.3,0.209,0.291,,,,,,,
27,2023-08-11,717036,Strikeout,strikeout,True,660162,669203,Yoán Moncada,Corbin Burnes,0,0,0,9a0b1c6e-4dcb-45eb-ad69-18fc433e2cc0,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,,,,144.0,110.0,127.0,,0.085,0.171,0.11199999999999999,,1.12,1.35,1.07,,86.0,79.8,,0.159,0.204,0.133,103.0,97.0,90.0,127.0,101.0,103.0,0.077,0.5539999999999999,1.51,-2.42,94.4,95.3,0.209,0.291,,,,,,,
28,2023-08-11,717036,Single,single,False,683734,669203,Andrew Vaughn,Corbin Burnes,0,0,0,22d6a587-166e-473b-a644-d1c4b15760ae,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,,,,144.0,110.0,127.0,,0.085,0.171,0.11199999999999999,,1.12,1.35,1.07,,86.0,79.8,,0.159,0.204,0.133,103.0,97.0,90.0,127.0,101.0,103.0,0.077,0.5539999999999999,1.51,-2.42,94.4,95.3,0.209,0.291,,,,,,,
29,2023-08-11,717036,Walk,walk,False,518735,669203,Yasmani Grandal,Corbin Burnes,0,0,1,19bba6aa-9e14-426d-a7d9-ddbd8aa5a079,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,,,,144.0,110.0,127.0,,0.085,0.171,0.11199999999999999,,1.12,1.35,1.07,,86.0,79.8,,0.159,0.204,0.133,103.0,97.0,90.0,127.0,101.0,103.0,0.077,0.5539999999999999,1.51,-2.42,94.4,95.3,0.209,0.291,,,,,,,
30,2023-08-11,717036,Grounded Into DP,grounded_into_double_play,True,572204,669203,Trayce Thompson,Corbin Burnes,0,0,1,ffcfb972-4d19-43c8-adb8-bd6c4eb2dbc3,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,,,,144.0,110.0,127.0,,0.085,0.171,0.11199999999999999,,1.12,1.35,1.07,,86.0,79.8,,0.159,0.204,0.133,103.0,97.0,90.0,127.0,101.0,103.0,0.077,0.5539999999999999,1.51,-2.42,94.4,95.3,0.209,0.291,,,,,,,
31,2023-08-11,717036,Groundout,field_out,True,668930,656629,Brice Turang,Michael Kopech,0,0,0,e05d8e0f-8e5d-4b76-afca-0f4c79774df9,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,
32,2023-08-11,717036,Walk,walk,False,605170,656629,Victor Caratini,Michael Kopech,1,0,0,e872d38e-09a5-46f4-bf72-65307d697307,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,
33,2023-08-11,717036,Flyout,field_out,True,686894,656629,Joey Wiemer,Michael Kopech,1,0,0,c8afb3e8-88d2-45e4-a368-0577a79d5f1d,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,
34,2023-08-11,717036,Groundout,field_out,True,592885,656629,Christian Yelich,Michael Kopech,0,0,0,db3aa94d-0278-47c4-b3c2-bc52e145ef6d,656629.0,michaelkopech,Kopech,Right,Michael Kopech,5.43,5.77,129.1,91.0,108.0,94.0,0.755,9.32,6.33,8.0,2.02,0.75,0.243,0.41,0.155,0.34700000000000003,0.384,88.7,73.0,82.0,76.0,96.0,97.0,97.0,116.0,89.0,94.0,102.0,97.0,99.0,0.614,0.272,0.04,0.07400000000000001,-0.71,-1.5,-0.94,0.15,95.2,84.8,80.6,0.244,0.258,0.133,0.158,,,,,,,,,,,,,,,,,,,,,
35,2023-08-11,717036,Walk,walk,False,693049,669203,Oscar Colás,Corbin Burnes,1,0,0,59f8bd7a-50aa-420c-b719-445fd7690023,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,,,,144.0,110.0,127.0,,0.085,0.171,0.11199999999999999,,1.12,1.35,1.07,,86.0,79.8,,0.159,0.204,0.133,103.0,97.0,90.0,127.0,101.0,103.0,0.077,0.5539999999999999,1.51,-2.42,94.4,95.3,0.209,0.291,,,,,,,
36,2023-08-11,717036,Groundout,field_out,True,462101,669203,Elvis Andrus,Corbin Burnes,0,0,1,8bbd686b-f355-415b-9f86-ff390541a1f8,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,,,,144.0,110.0,127.0,,0.085,0.171,0.11199999999999999,,1.12,1.35,1.07,,86.0,79.8,,0.159,0.204,0.133,103.0,97.0,90.0,127.0,101.0,103.0,0.077,0.5539999999999999,1.51,-2.42,94.4,95.3,0.209,0.291,,,,,,,
37,2023-08-11,717036,Single,single,False,641313,669203,Tim Anderson,Corbin Burnes,1,1,1,635b1859-5fd0-440a-a633-117c14fcbfc6,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,,,,144.0,110.0,127.0,,0.085,0.171,0.11199999999999999,,1.12,1.35,1.07,,86.0,79.8,,0.159,0.204,0.133,103.0,97.0,90.0,127.0,101.0,103.0,0.077,0.5539999999999999,1.51,-2.42,94.4,95.3,0.209,0.291,,,,,,,
38,2023-08-11,717036,Flyout,field_out,True,643217,669203,Andrew Benintendi,Corbin Burnes,0,0,0,13eda0dd-85f8-4309-847f-926dfccb79a2,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,3.39,3.38,193.2,102.0,127.0,107.0,0.736,9.29,3.07,6.55,1.02,1.3,0.21,0.45899999999999996,0.19,0.29,0.38,89.3,82.0,105.0,112.0,160.0,104.0,113.0,,,,144.0,110.0,127.0,,0.085,0.171,0.11199999999999999,,1.12,1.35,1.07,,86.0,79.8,,0.159,0.204,0.133,103.0,97.0,90.0,127.0,101.0,103.0,0.077,0.5539999999999999,1.51,-2.42,94.4,95.3,0.209,0.291,,,,,,,
