,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vSI,vSL,vKC,SL_ba,FF_ba,CU_ba,FC_ba,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,CU%,wCU/C,vCU,ST_ba,CH_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-04-15,718564,Lineout,field_out,True,663538,675627,Nico Hoerner,Michael Grove,0,0,0,ef50d39c-9815-45db-b4ac-d9511e585c89,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,,,,,,,,
1,2023-04-15,718564,Strikeout,strikeout,True,621020,675627,Dansby Swanson,Michael Grove,0,0,0,0a4f56c5-0935-4125-a6b1-efd5e2b6b027,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,,,,,,,,
2,2023-04-15,718564,Flyout,field_out,True,664023,675627,Ian Happ,Michael Grove,0,0,0,f07b4c08-5e86-4cc5-a134-263fdfcf8e7c,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,,,,,,,,
3,2023-04-15,718564,Groundout,field_out,True,605141,592791,Mookie Betts,Jameson Taillon,1,0,0,b1c81cfc-1141-47c1-8995-d3cfd191ef81,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,87.0,104.0,97.0,117.0,113.0,122.0,,,,101.0,102.0,99.0,0.102,0.342,0.222,0.154,,0.031,-0.69,-0.32,0.9,0.75,,-0.22,93.7,88.6,93.9,80.9,,,0.261,0.198,0.311,0.296,109.0,111.0,113.0,97.0,107.0,97.0,0.149,-0.12,80.5,0.233,0.28,,,,,,,
4,2023-04-15,718564,Single,single,False,518692,592791,Freddie Freeman,Jameson Taillon,1,1,0,e2a20a1d-95e7-4c99-b06b-6198e8081bbb,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,87.0,104.0,97.0,117.0,113.0,122.0,,,,101.0,102.0,99.0,0.102,0.342,0.222,0.154,,0.031,-0.69,-0.32,0.9,0.75,,-0.22,93.7,88.6,93.9,80.9,,,0.261,0.198,0.311,0.296,109.0,111.0,113.0,97.0,107.0,97.0,0.149,-0.12,80.5,0.233,0.28,,,,,,,
5,2023-04-15,718564,Walk,walk,False,571970,592791,Max Muncy,Jameson Taillon,0,0,1,b7ee87da-748c-47bb-baf1-befea459eac9,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,87.0,104.0,97.0,117.0,113.0,122.0,,,,101.0,102.0,99.0,0.102,0.342,0.222,0.154,,0.031,-0.69,-0.32,0.9,0.75,,-0.22,93.7,88.6,93.9,80.9,,,0.261,0.198,0.311,0.296,109.0,111.0,113.0,97.0,107.0,97.0,0.149,-0.12,80.5,0.233,0.28,,,,,,,
6,2023-04-15,718564,Strikeout,strikeout,True,502110,592791,J.D. Martinez,Jameson Taillon,0,0,0,321d1b71-941d-4598-bebe-9224ee6b70a4,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,87.0,104.0,97.0,117.0,113.0,122.0,,,,101.0,102.0,99.0,0.102,0.342,0.222,0.154,,0.031,-0.69,-0.32,0.9,0.75,,-0.22,93.7,88.6,93.9,80.9,,,0.261,0.198,0.311,0.296,109.0,111.0,113.0,97.0,107.0,97.0,0.149,-0.12,80.5,0.233,0.28,,,,,,,
7,2023-04-15,718564,Flyout,field_out,True,681546,592791,James Outman,Jameson Taillon,0,0,0,538e47a7-a255-4399-890b-9d8ce192d05a,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,4.84,4.7,154.1,106.0,99.0,104.0,0.804,8.16,2.39,9.1,1.57,0.88,0.22,0.418,0.177,0.311,0.43700000000000006,86.5,82.0,94.0,98.0,87.0,104.0,97.0,117.0,113.0,122.0,,,,101.0,102.0,99.0,0.102,0.342,0.222,0.154,,0.031,-0.69,-0.32,0.9,0.75,,-0.22,93.7,88.6,93.9,80.9,,,0.261,0.198,0.311,0.296,109.0,111.0,113.0,97.0,107.0,97.0,0.149,-0.12,80.5,0.233,0.28,,,,,,,
8,2023-04-15,718564,Strikeout,strikeout,True,673548,675627,Seiya Suzuki,Michael Grove,0,0,0,088752f0-3f64-42e1-9c6c-5717329d7893,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,,,,,,,,
9,2023-04-15,718564,Single,single,False,641355,675627,Cody Bellinger,Michael Grove,1,0,0,964661e3-3c0d-4f0e-b35f-05be807f5c95,675627.0,michaelgrove,Grove,Right,Michael Grove,6.13,5.0,69.0,102.0,98.0,103.0,0.742,9.52,2.48,10.83,1.57,1.07,0.188,0.42,0.16399999999999998,0.34299999999999997,0.44,88.0,123.0,129.0,150.0,86.0,102.0,95.0,106.0,106.0,111.0,98.0,93.0,98.0,94.0,103.0,105.0,0.042,0.327,0.075,0.382,0.17,0.003,-3.57,0.93,1.99,1.07,-0.36,-16.59,94.8,89.2,94.7,85.6,78.3,0.2,0.442,0.308,0.261,0.286,,,,,,,,,,,,,,,,,,
