,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,SL_ba,FF_ba,CH_ba,vKN (sc),Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,KC%,KN%,wFS/C,wSI/C,wKC/C,wKN/C,vFS,vSI,vKC,SI_ba,CU_ba,FS_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,Stf+ KC,Loc+ KC,Pit+ KC,ST_ba
0,2023-04-09,718646,Groundout,field_out,True,677594,668676,Julio Rodríguez,Zach Plesac,0,0,0,c1846331-fff9-4a02-a98c-52aed0584862,668676.0,zachplesac,Plesac,Right,Zach Plesac,7.59,5.48,21.1,103.0,81.0,98.0,0.82,5.91,2.11,15.61,1.27,1.79,0.151,0.488,0.09300000000000001,0.256,0.435,83.6,71.0,101.0,86.0,126.0,83.0,92.0,63.0,98.0,84.0,98.0,110.0,116.0,0.397,0.408,0.040999999999999995,0.154,-3.51,-1.04,-3.19,-5.14,91.0,84.7,78.8,0.275,0.5,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-04-09,718646,Single,single,False,664034,668676,Ty France,Zach Plesac,0,0,0,70a23c30-f579-4ba7-950f-8f8226ffd620,668676.0,zachplesac,Plesac,Right,Zach Plesac,7.59,5.48,21.1,103.0,81.0,98.0,0.82,5.91,2.11,15.61,1.27,1.79,0.151,0.488,0.09300000000000001,0.256,0.435,83.6,71.0,101.0,86.0,126.0,83.0,92.0,63.0,98.0,84.0,98.0,110.0,116.0,0.397,0.408,0.040999999999999995,0.154,-3.51,-1.04,-3.19,-5.14,91.0,84.7,78.8,0.275,0.5,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-04-09,718646,Flyout,field_out,True,553993,668676,Eugenio Suárez,Zach Plesac,0,0,0,e0774e80-c1b6-4697-aee5-fec262e64aab,668676.0,zachplesac,Plesac,Right,Zach Plesac,7.59,5.48,21.1,103.0,81.0,98.0,0.82,5.91,2.11,15.61,1.27,1.79,0.151,0.488,0.09300000000000001,0.256,0.435,83.6,71.0,101.0,86.0,126.0,83.0,92.0,63.0,98.0,84.0,98.0,110.0,116.0,0.397,0.408,0.040999999999999995,0.154,-3.51,-1.04,-3.19,-5.14,91.0,84.7,78.8,0.275,0.5,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-04-09,718646,Home Run,home_run,False,663728,668676,Cal Raleigh,Zach Plesac,0,0,1,de14947a-8a1d-43c6-8069-a7ba27cbbed9,668676.0,zachplesac,Plesac,Right,Zach Plesac,7.59,5.48,21.1,103.0,81.0,98.0,0.82,5.91,2.11,15.61,1.27,1.79,0.151,0.488,0.09300000000000001,0.256,0.435,83.6,71.0,101.0,86.0,126.0,83.0,92.0,63.0,98.0,84.0,98.0,110.0,116.0,0.397,0.408,0.040999999999999995,0.154,-3.51,-1.04,-3.19,-5.14,91.0,84.7,78.8,0.275,0.5,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-04-09,718646,Groundout,field_out,True,606192,668676,Teoscar Hernández,Zach Plesac,1,0,0,91fec12a-2cff-47b8-888a-921888fbd5bd,668676.0,zachplesac,Plesac,Right,Zach Plesac,7.59,5.48,21.1,103.0,81.0,98.0,0.82,5.91,2.11,15.61,1.27,1.79,0.151,0.488,0.09300000000000001,0.256,0.435,83.6,71.0,101.0,86.0,126.0,83.0,92.0,63.0,98.0,84.0,98.0,110.0,116.0,0.397,0.408,0.040999999999999995,0.154,-3.51,-1.04,-3.19,-5.14,91.0,84.7,78.8,0.275,0.5,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023-04-09,718646,Triple,triple,False,680757,669923,Steven Kwan,George Kirby,1,0,0,f378adc4-1de0-4fa8-9b13-70f0f09fdf6a,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,,,,97.0,111.0,105.0,126.0,106.0,112.0,0.39399999999999996,0.19699999999999998,,0.018000000000000002,1.34,1.03,,-5.31,96.1,86.3,,0.264,0.234,0.5,75.1,106.0,110.0,109.0,95.0,103.0,110.0,0.21600000000000003,0.061,0.115,0.001,1.07,0.43,0.35,0.26,84.9,95.8,81.8,0.261,0.265,0.143,,,,,,,,,,,
6,2023-04-09,718646,Lineout,field_out,True,642708,669923,Amed Rosario,George Kirby,0,0,0,99c1c316-74d2-4630-bf48-82ed9a73c627,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,,,,97.0,111.0,105.0,126.0,106.0,112.0,0.39399999999999996,0.19699999999999998,,0.018000000000000002,1.34,1.03,,-5.31,96.1,86.3,,0.264,0.234,0.5,75.1,106.0,110.0,109.0,95.0,103.0,110.0,0.21600000000000003,0.061,0.115,0.001,1.07,0.43,0.35,0.26,84.9,95.8,81.8,0.261,0.265,0.143,,,,,,,,,,,
7,2023-04-09,718646,Sac Fly,sac_fly,True,608070,669923,José Ramírez,George Kirby,0,0,1,76325b48-bbef-4df2-aada-245a811b0f58,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,,,,97.0,111.0,105.0,126.0,106.0,112.0,0.39399999999999996,0.19699999999999998,,0.018000000000000002,1.34,1.03,,-5.31,96.1,86.3,,0.264,0.234,0.5,75.1,106.0,110.0,109.0,95.0,103.0,110.0,0.21600000000000003,0.061,0.115,0.001,1.07,0.43,0.35,0.26,84.9,95.8,81.8,0.261,0.265,0.143,,,,,,,,,,,
8,2023-04-09,718646,Flyout,field_out,True,647304,669923,Josh Naylor,George Kirby,1,1,0,294930e7-05f1-46a3-a77d-90225597ac6f,669923.0,georgekirby,Kirby,Right,George Kirby,3.35,3.9,190.2,110.0,106.0,109.0,0.799,8.12,0.9,8.45,1.04,1.19,0.298,0.40700000000000003,0.177,0.327,0.48200000000000004,86.6,94.0,107.0,111.0,,,,97.0,111.0,105.0,126.0,106.0,112.0,0.39399999999999996,0.19699999999999998,,0.018000000000000002,1.34,1.03,,-5.31,96.1,86.3,,0.264,0.234,0.5,75.1,106.0,110.0,109.0,95.0,103.0,110.0,0.21600000000000003,0.061,0.115,0.001,1.07,0.43,0.35,0.26,84.9,95.8,81.8,0.261,0.265,0.143,,,,,,,,,,,
9,2023-04-09,718646,Strikeout,strikeout,True,672284,668676,Jarred Kelenic,Zach Plesac,0,0,0,c75a6422-eaa2-4313-a61a-77cd83477751,668676.0,zachplesac,Plesac,Right,Zach Plesac,7.59,5.48,21.1,103.0,81.0,98.0,0.82,5.91,2.11,15.61,1.27,1.79,0.151,0.488,0.09300000000000001,0.256,0.435,83.6,71.0,101.0,86.0,126.0,83.0,92.0,63.0,98.0,84.0,98.0,110.0,116.0,0.397,0.408,0.040999999999999995,0.154,-3.51,-1.04,-3.19,-5.14,91.0,84.7,78.8,0.275,0.5,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
