,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,FF_ba,SL_ba,CH_ba,SI_ba,FC_ba,ST_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,FS%,wFS/C,vFS
0,2023-05-04,718308,Field Error,field_error,False,660670,666200,Ronald Acuña Jr.,Jesús Luzardo,1,0,0,89b00874-77f5-4394-a73d-6218a86b8882,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
1,2023-05-04,718308,Strikeout,strikeout,True,621566,666200,Matt Olson,Jesús Luzardo,0,0,0,4b4ffdd7-9180-453e-b51e-be6b095aca63,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
2,2023-05-04,718308,Strikeout,strikeout,True,663586,666200,Austin Riley,Jesús Luzardo,0,0,0,06a68018-acb5-4e26-af08-e96fa550691c,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
3,2023-05-04,718308,Double,double,False,669221,666200,Sean Murphy,Jesús Luzardo,0,0,1,80d0bf80-d091-412b-8c51-2e27d7920222,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
4,2023-05-04,718308,Lineout,field_out,True,645277,666200,Ozzie Albies,Jesús Luzardo,0,0,0,0f2992fa-2990-4bf2-ae1d-e9efd524dc59,666200.0,jesusluzardo,Luzardo,Left,Jesús Luzardo,3.58,3.96,178.2,100.0,104.0,102.0,0.708,10.48,2.77,8.16,1.11,0.98,0.28600000000000003,0.38299999999999995,0.163,0.373,0.402,88.3,93.0,99.0,100.0,106.0,103.0,100.0,82.0,100.0,97.0,111.0,97.0,105.0,68.0,87.0,76.0,0.04,0.457,0.004,0.289,0.21,0.93,0.74,-0.81,-0.26,-0.09,96.7,91.4,96.5,85.1,0.232,0.233,0.248,0.314,,,,,,,,,,,,
5,2023-05-04,718308,Single,single,False,542932,689266,Jon Berti,Dylan Dodd,1,0,0,bf37f41f-dd30-48d5-b547-f8af30779eba,689266.0,dylandodd,Dodd,Left,Dylan Dodd,7.6,8.37,34.1,106.0,82.0,98.0,0.8420000000000001,3.93,3.15,13.89,2.36,0.77,0.235,0.419,0.081,0.419,0.518,82.9,74.0,96.0,93.0,80.0,111.0,99.0,,,,87.0,101.0,98.0,92.0,112.0,94.0,,0.489,0.048,0.285,0.17800000000000002,-1.53,-3.19,,-4.07,-3.11,92.1,85.3,,81.8,0.342,0.375,0.355,,0.333,,,,,,,,,,,
6,2023-05-04,718308,Home Run,home_run,False,624585,689266,Jorge Soler,Dylan Dodd,0,0,1,f8a492c7-f6b6-402e-b88b-b4642f4fd66b,689266.0,dylandodd,Dodd,Left,Dylan Dodd,7.6,8.37,34.1,106.0,82.0,98.0,0.8420000000000001,3.93,3.15,13.89,2.36,0.77,0.235,0.419,0.081,0.419,0.518,82.9,74.0,96.0,93.0,80.0,111.0,99.0,,,,87.0,101.0,98.0,92.0,112.0,94.0,,0.489,0.048,0.285,0.17800000000000002,-1.53,-3.19,,-4.07,-3.11,92.1,85.3,,81.8,0.342,0.375,0.355,,0.333,,,,,,,,,,,
7,2023-05-04,718308,Flyout,field_out,True,650333,689266,Luis Arraez,Dylan Dodd,1,0,0,0ba8a045-e081-4542-bd7c-51d1724f4214,689266.0,dylandodd,Dodd,Left,Dylan Dodd,7.6,8.37,34.1,106.0,82.0,98.0,0.8420000000000001,3.93,3.15,13.89,2.36,0.77,0.235,0.419,0.081,0.419,0.518,82.9,74.0,96.0,93.0,80.0,111.0,99.0,,,,87.0,101.0,98.0,92.0,112.0,94.0,,0.489,0.048,0.285,0.17800000000000002,-1.53,-3.19,,-4.07,-3.11,92.1,85.3,,81.8,0.342,0.375,0.355,,0.333,,,,,,,,,,,
8,2023-05-04,718308,Flyout,field_out,True,493329,689266,Yuli Gurriel,Dylan Dodd,1,0,0,0f0a8a08-a647-4e6b-96af-70ab433c8504,689266.0,dylandodd,Dodd,Left,Dylan Dodd,7.6,8.37,34.1,106.0,82.0,98.0,0.8420000000000001,3.93,3.15,13.89,2.36,0.77,0.235,0.419,0.081,0.419,0.518,82.9,74.0,96.0,93.0,80.0,111.0,99.0,,,,87.0,101.0,98.0,92.0,112.0,94.0,,0.489,0.048,0.285,0.17800000000000002,-1.53,-3.19,,-4.07,-3.11,92.1,85.3,,81.8,0.342,0.375,0.355,,0.333,,,,,,,,,,,
9,2023-05-04,718308,Single,single,False,516416,689266,Jean Segura,Dylan Dodd,0,0,0,4ef2bd8e-7876-492b-bf2b-acfb2e5044f5,689266.0,dylandodd,Dodd,Left,Dylan Dodd,7.6,8.37,34.1,106.0,82.0,98.0,0.8420000000000001,3.93,3.15,13.89,2.36,0.77,0.235,0.419,0.081,0.419,0.518,82.9,74.0,96.0,93.0,80.0,111.0,99.0,,,,87.0,101.0,98.0,92.0,112.0,94.0,,0.489,0.048,0.285,0.17800000000000002,-1.53,-3.19,,-4.07,-3.11,92.1,85.3,,81.8,0.342,0.375,0.355,,0.333,,,,,,,,,,,
