,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFS,vSI,vSL,vCU,SI_ba,FF_ba,CU_ba,FS_ba,SL_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,CH%,wFC/C,wKC/C,wCH/C,vFC,vKC,FC_ba,ST_ba,CH_ba
0,2023-08-08,717075,Strikeout,strikeout,True,641343,657053,Jake Bauers,Touki Toussaint,0,0,0,81cb26e1-4a37-41c1-b48c-d5dd0057398f,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,108.0,99.0,104.0,79.0,87.0,79.0,94.0,94.0,89.0,88.0,112.0,117.0,96.0,96.0,99.0,0.265,0.235,0.18899999999999997,0.023,0.28800000000000003,-1.46,-0.3,0.33,-6.26,1.81,93.6,87.5,92.9,86.6,76.1,0.3,0.294,0.115,0.188,0.333,,,,,,,,,,,,,,,,,,,,,
1,2023-08-08,717075,Walk,walk,False,592450,657053,Aaron Judge,Touki Toussaint,0,0,0,5e1c1f11-e035-4641-9720-0d5571a6b8d5,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,108.0,99.0,104.0,79.0,87.0,79.0,94.0,94.0,89.0,88.0,112.0,117.0,96.0,96.0,99.0,0.265,0.235,0.18899999999999997,0.023,0.28800000000000003,-1.46,-0.3,0.33,-6.26,1.81,93.6,87.5,92.9,86.6,76.1,0.3,0.294,0.115,0.188,0.333,,,,,,,,,,,,,,,,,,,,,
2,2023-08-08,717075,Strikeout,strikeout,True,650402,657053,Gleyber Torres,Touki Toussaint,0,0,0,a035f832-4a71-4a05-9e21-dd56b386783d,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,108.0,99.0,104.0,79.0,87.0,79.0,94.0,94.0,89.0,88.0,112.0,117.0,96.0,96.0,99.0,0.265,0.235,0.18899999999999997,0.023,0.28800000000000003,-1.46,-0.3,0.33,-6.26,1.81,93.6,87.5,92.9,86.6,76.1,0.3,0.294,0.115,0.188,0.333,,,,,,,,,,,,,,,,,,,,,
3,2023-08-08,717075,Strikeout,strikeout,True,519317,657053,Giancarlo Stanton,Touki Toussaint,0,0,0,4b6bda90-e86c-462f-84ce-a9ba25750cb7,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,108.0,99.0,104.0,79.0,87.0,79.0,94.0,94.0,89.0,88.0,112.0,117.0,96.0,96.0,99.0,0.265,0.235,0.18899999999999997,0.023,0.28800000000000003,-1.46,-0.3,0.33,-6.26,1.81,93.6,87.5,92.9,86.6,76.1,0.3,0.294,0.115,0.188,0.333,,,,,,,,,,,,,,,,,,,,,
4,2023-08-08,717075,Strikeout,strikeout,True,462101,657376,Elvis Andrus,Clarke Schmidt,0,0,0,8e5cda76-ff0f-40c9-9736-b0c583e702d9,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,,,,,,,68.0,103.0,88.0,109.0,99.0,107.0,,,,0.24100000000000002,,,0.27399999999999997,,,,-0.2,-0.59,,,,93.4,86.0,,0.288,,0.198,,,89.4,31.0,95.0,88.0,146.0,100.0,118.0,96.0,106.0,105.0,0.27899999999999997,0.191,0.015,0.27,-0.46,-7.35,91.3,83.7,0.28,0.276,0.5
5,2023-08-08,717075,Strikeout,strikeout,True,643217,657376,Andrew Benintendi,Clarke Schmidt,0,0,0,e4d9b36e-3cde-4364-a11b-61900cbcceb1,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,,,,,,,68.0,103.0,88.0,109.0,99.0,107.0,,,,0.24100000000000002,,,0.27399999999999997,,,,-0.2,-0.59,,,,93.4,86.0,,0.288,,0.198,,,89.4,31.0,95.0,88.0,146.0,100.0,118.0,96.0,106.0,105.0,0.27899999999999997,0.191,0.015,0.27,-0.46,-7.35,91.3,83.7,0.28,0.276,0.5
6,2023-08-08,717075,Groundout,field_out,True,673357,657376,Luis Robert Jr.,Clarke Schmidt,0,0,0,4fd036a3-42c0-4300-ac2c-d4a50be7787f,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,4.64,4.33,159.0,102.0,102.0,104.0,0.7829999999999999,8.43,2.6,9.57,1.36,1.16,0.23199999999999998,0.447,0.154,0.309,0.439,,,,,,,68.0,103.0,88.0,109.0,99.0,107.0,,,,0.24100000000000002,,,0.27399999999999997,,,,-0.2,-0.59,,,,93.4,86.0,,0.288,,0.198,,,89.4,31.0,95.0,88.0,146.0,100.0,118.0,96.0,106.0,105.0,0.27899999999999997,0.191,0.015,0.27,-0.46,-7.35,91.3,83.7,0.28,0.276,0.5
7,2023-08-08,717075,Strikeout,strikeout,True,641856,657053,Billy McKinney,Touki Toussaint,0,0,0,64871b89-6202-4142-ad30-4734ab34a7c2,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,108.0,99.0,104.0,79.0,87.0,79.0,94.0,94.0,89.0,88.0,112.0,117.0,96.0,96.0,99.0,0.265,0.235,0.18899999999999997,0.023,0.28800000000000003,-1.46,-0.3,0.33,-6.26,1.81,93.6,87.5,92.9,86.6,76.1,0.3,0.294,0.115,0.188,0.333,,,,,,,,,,,,,,,,,,,,,
8,2023-08-08,717075,Strikeout,strikeout,True,643396,657053,Isiah Kiner-Falefa,Touki Toussaint,0,0,0,3a426b3e-fadb-49c1-ba3d-31319dfce459,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,108.0,99.0,104.0,79.0,87.0,79.0,94.0,94.0,89.0,88.0,112.0,117.0,96.0,96.0,99.0,0.265,0.235,0.18899999999999997,0.023,0.28800000000000003,-1.46,-0.3,0.33,-6.26,1.81,93.6,87.5,92.9,86.6,76.1,0.3,0.294,0.115,0.188,0.333,,,,,,,,,,,,,,,,,,,,,
9,2023-08-08,717075,Single,single,False,664056,657053,Harrison Bader,Touki Toussaint,1,0,0,ed1e5206-f603-483b-8fa6-977f65e754b5,657053.0,toukitoussaint,Toussaint,Right,Touki Toussaint,4.97,5.37,87.0,94.0,95.0,93.0,0.769,8.79,5.9,7.14,1.03,1.6,0.179,0.47700000000000004,0.106,0.315,0.366,108.0,99.0,104.0,79.0,87.0,79.0,94.0,94.0,89.0,88.0,112.0,117.0,96.0,96.0,99.0,0.265,0.235,0.18899999999999997,0.023,0.28800000000000003,-1.46,-0.3,0.33,-6.26,1.81,93.6,87.5,92.9,86.6,76.1,0.3,0.294,0.115,0.188,0.333,,,,,,,,,,,,,,,,,,,,,
