,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,SI%,FA%,CU%,CH%,wFA/C,wSI/C,wCU/C,wCH/C,vFA,vSI,vCU,CH_ba,SI_ba,FF_ba,CU_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,FC_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-09-05,716708,Single,single,False,605204,543294,J.D. Davis,Kyle Hendricks,1,0,1,07b14e6b-01de-4487-8c54-8a37fd0e06e1,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-09-05,716708,Groundout,field_out,True,543063,543294,Brandon Crawford,Kyle Hendricks,0,0,1,22b787ee-e5e9-473e-ba53-000d524d4800,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-09-05,716708,Single,single,False,685133,543294,Wade Meckler,Kyle Hendricks,1,1,1,b7b2505c-1af2-4530-a9c5-0e5e728a90ed,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-09-05,716708,Groundout,field_out,True,642731,543294,Thairo Estrada,Kyle Hendricks,0,0,0,5d698805-97f2-407b-80f3-9e62e391da6d,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023-09-05,716708,Groundout,field_out,True,673548,676254,Seiya Suzuki,Ryan Walker,0,0,0,16c072d8-549a-4c52-b3cd-d9168dd6fcbb,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,3.23,3.06,61.1,101.0,115.0,104.0,0.7140000000000001,11.45,3.52,8.95,1.17,1.18,0.233,0.42100000000000004,0.233,0.18899999999999997,0.418,,,,,139.0,42.0,53.0,,,,101.0,101.0,95.0,0.496,,0.001,,,0.41,-5.8,,,94.8,72.7,,0.279,,,128.0,100.0,113.0,0.503,-0.84,83.2,0.248,,,,,,,,,,,,,,,,,,,,,
15,2023-09-05,716708,Groundout,field_out,True,600869,676254,Jeimer Candelario,Ryan Walker,0,0,0,b84828ee-545c-43fd-acf7-e110138343db,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,3.23,3.06,61.1,101.0,115.0,104.0,0.7140000000000001,11.45,3.52,8.95,1.17,1.18,0.233,0.42100000000000004,0.233,0.18899999999999997,0.418,,,,,139.0,42.0,53.0,,,,101.0,101.0,95.0,0.496,,0.001,,,0.41,-5.8,,,94.8,72.7,,0.279,,,128.0,100.0,113.0,0.503,-0.84,83.2,0.248,,,,,,,,,,,,,,,,,,,,,
16,2023-09-05,716708,Single,single,False,543228,676254,Yan Gomes,Ryan Walker,0,0,0,24e71dda-057c-46b8-87d1-ed01231667d2,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,3.23,3.06,61.1,101.0,115.0,104.0,0.7140000000000001,11.45,3.52,8.95,1.17,1.18,0.233,0.42100000000000004,0.233,0.18899999999999997,0.418,,,,,139.0,42.0,53.0,,,,101.0,101.0,95.0,0.496,,0.001,,,0.41,-5.8,,,94.8,72.7,,0.279,,,128.0,100.0,113.0,0.503,-0.84,83.2,0.248,,,,,,,,,,,,,,,,,,,,,
17,2023-09-05,716708,Single,single,False,663611,676254,Nick Madrigal,Ryan Walker,1,0,1,a82dc7f5-db1a-423e-bfb9-9c8c12d390e6,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,3.23,3.06,61.1,101.0,115.0,104.0,0.7140000000000001,11.45,3.52,8.95,1.17,1.18,0.233,0.42100000000000004,0.233,0.18899999999999997,0.418,,,,,139.0,42.0,53.0,,,,101.0,101.0,95.0,0.496,,0.001,,,0.41,-5.8,,,94.8,72.7,,0.279,,,128.0,100.0,113.0,0.503,-0.84,83.2,0.248,,,,,,,,,,,,,,,,,,,,,
18,2023-09-05,716708,Pop Out,field_out,True,621550,518397,Patrick Wisdom,Scott Alexander,0,0,0,d78ce173-2663-4333-b033-2b80ce75b54c,518397.0,scottalexander,Alexander,Left,Scott Alexander,4.66,3.61,48.1,101.0,87.0,97.0,0.82,5.77,2.05,10.24,0.37,3.19,0.17600000000000002,0.43,0.158,0.33299999999999996,0.465,85.9,68.0,92.0,87.0,,,,,,,84.0,101.0,97.0,0.758,,,0.08199999999999999,,0.64,,0.57,,92.8,,0.167,0.306,,,110.0,103.0,103.0,0.16,1.06,83.0,0.192,,,,,,,,,,,,,,,,,,,,,
19,2023-09-05,716708,Pop Out,field_out,True,664774,543294,LaMonte Wade Jr.,Kyle Hendricks,0,0,0,c7785110-7bd7-40c3-81f2-f2bf41f839c9,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-09-05,716708,Home Run,home_run,False,573262,543294,Mike Yastrzemski,Kyle Hendricks,0,0,0,78309c7f-df35-41f9-8ece-eb2159ba96ec,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2023-09-05,716708,Strikeout,strikeout,True,527038,543294,Wilmer Flores,Kyle Hendricks,0,0,0,5b324fe6-2599-4c3c-ad3d-7c7f554c461d,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2023-09-05,716708,Double,double,False,592626,543294,Joc Pederson,Kyle Hendricks,0,0,0,f2505973-803c-4a8d-ae3c-b441bfb6ba1a,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2023-09-05,716708,Strikeout,strikeout,True,666165,543294,Blake Sabol,Kyle Hendricks,0,0,0,27a9a7f6-060b-4e7d-a148-1e34c88355c7,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2023-09-05,716708,Single,single,False,663538,518397,Nico Hoerner,Scott Alexander,0,0,0,9574c093-4293-4980-b0d7-5904783f682a,518397.0,scottalexander,Alexander,Left,Scott Alexander,4.66,3.61,48.1,101.0,87.0,97.0,0.82,5.77,2.05,10.24,0.37,3.19,0.17600000000000002,0.43,0.158,0.33299999999999996,0.465,85.9,68.0,92.0,87.0,,,,,,,84.0,101.0,97.0,0.758,,,0.08199999999999999,,0.64,,0.57,,92.8,,0.167,0.306,,,110.0,103.0,103.0,0.16,1.06,83.0,0.192,,,,,,,,,,,,,,,,,,,,,
25,2023-09-05,716708,Strikeout,strikeout,True,664023,518397,Ian Happ,Scott Alexander,0,0,0,b5e047b3-88d1-4f65-b899-e304b42687b3,518397.0,scottalexander,Alexander,Left,Scott Alexander,4.66,3.61,48.1,101.0,87.0,97.0,0.82,5.77,2.05,10.24,0.37,3.19,0.17600000000000002,0.43,0.158,0.33299999999999996,0.465,85.9,68.0,92.0,87.0,,,,,,,84.0,101.0,97.0,0.758,,,0.08199999999999999,,0.64,,0.57,,92.8,,0.167,0.306,,,110.0,103.0,103.0,0.16,1.06,83.0,0.192,,,,,,,,,,,,,,,,,,,,,
26,2023-09-05,716708,Single,single,False,641355,518397,Cody Bellinger,Scott Alexander,1,0,1,54192354-723a-45ca-bf16-4aca50555db0,518397.0,scottalexander,Alexander,Left,Scott Alexander,4.66,3.61,48.1,101.0,87.0,97.0,0.82,5.77,2.05,10.24,0.37,3.19,0.17600000000000002,0.43,0.158,0.33299999999999996,0.465,85.9,68.0,92.0,87.0,,,,,,,84.0,101.0,97.0,0.758,,,0.08199999999999999,,0.64,,0.57,,92.8,,0.167,0.306,,,110.0,103.0,103.0,0.16,1.06,83.0,0.192,,,,,,,,,,,,,,,,,,,,,
27,2023-09-05,716708,Single,single,False,621020,596001,Dansby Swanson,Jakob Junis,0,0,1,1b6f51d4-308b-4d53-af6c-355eea06d8ee,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,,,,69.0,95.0,90.0,85.0,99.0,92.0,0.265,0.011000000000000001,,0.099,2.6,-2.68,,-0.76,93.9,93.7,,0.273,0.418,,,129.0,102.0,112.0,0.625,0.75,84.2,0.216,,,,,,,,,,,,,,,,,,,,,
28,2023-09-05,716708,Single,single,False,673548,596001,Seiya Suzuki,Jakob Junis,0,0,1,2bae8e24-9464-45f8-b3b0-81fa2e161868,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,,,,69.0,95.0,90.0,85.0,99.0,92.0,0.265,0.011000000000000001,,0.099,2.6,-2.68,,-0.76,93.9,93.7,,0.273,0.418,,,129.0,102.0,112.0,0.625,0.75,84.2,0.216,,,,,,,,,,,,,,,,,,,,,
29,2023-09-05,716708,Walk,walk,False,600869,596001,Jeimer Candelario,Jakob Junis,0,0,1,affdc576-10d0-464b-beab-b338ed70f32a,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,,,,69.0,95.0,90.0,85.0,99.0,92.0,0.265,0.011000000000000001,,0.099,2.6,-2.68,,-0.76,93.9,93.7,,0.273,0.418,,,129.0,102.0,112.0,0.625,0.75,84.2,0.216,,,,,,,,,,,,,,,,,,,,,
30,2023-09-05,716708,Double,double,False,543228,596001,Yan Gomes,Jakob Junis,0,0,1,40b71e99-7868-4851-96b6-154227bf6db1,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,,,,69.0,95.0,90.0,85.0,99.0,92.0,0.265,0.011000000000000001,,0.099,2.6,-2.68,,-0.76,93.9,93.7,,0.273,0.418,,,129.0,102.0,112.0,0.625,0.75,84.2,0.216,,,,,,,,,,,,,,,,,,,,,
31,2023-09-05,716708,Fielders Choice Out,fielders_choice_out,True,663611,596001,Nick Madrigal,Jakob Junis,1,0,1,27f647d5-0eb3-4ba0-8bd4-1761a70cbb93,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,,,,69.0,95.0,90.0,85.0,99.0,92.0,0.265,0.011000000000000001,,0.099,2.6,-2.68,,-0.76,93.9,93.7,,0.273,0.418,,,129.0,102.0,112.0,0.625,0.75,84.2,0.216,,,,,,,,,,,,,,,,,,,,,
32,2023-09-05,716708,Pop Out,field_out,True,666624,596001,Christopher Morel,Jakob Junis,0,0,0,d0bc1e8e-46fa-4d38-8413-2950fca2aafe,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,,,,69.0,95.0,90.0,85.0,99.0,92.0,0.265,0.011000000000000001,,0.099,2.6,-2.68,,-0.76,93.9,93.7,,0.273,0.418,,,129.0,102.0,112.0,0.625,0.75,84.2,0.216,,,,,,,,,,,,,,,,,,,,,
33,2023-09-05,716708,Groundout,field_out,True,605204,543294,J.D. Davis,Kyle Hendricks,0,0,0,3930e0ec-bb76-47a0-9ac1-63f02335fe84,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2023-09-05,716708,Groundout,field_out,True,543063,543294,Brandon Crawford,Kyle Hendricks,1,0,0,0f4b2709-e4eb-46ef-a3ef-9784f3f5ddcd,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2023-09-05,716708,Strikeout,strikeout,True,685133,543294,Wade Meckler,Kyle Hendricks,0,0,0,82293ad9-f584-48c6-808f-1e3a808a4b4c,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,3.74,4.13,137.0,105.0,60.0,93.0,0.8009999999999999,6.11,1.77,9.07,0.85,1.36,0.196,0.43799999999999994,0.233,0.249,0.38299999999999995,80.7,43.0,107.0,90.0,97.0,79.0,84.0,67.0,100.0,93.0,72.0,110.0,99.0,0.349,0.205,0.035,0.41100000000000003,-1.61,0.04,0.0,1.43,87.8,87.5,73.3,0.18,0.318,0.38,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2023-09-05,716708,Flyout,field_out,True,663538,596001,Nico Hoerner,Jakob Junis,0,0,0,5c7ccfda-e62d-44fd-9b19-a7918791a589,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,,,,69.0,95.0,90.0,85.0,99.0,92.0,0.265,0.011000000000000001,,0.099,2.6,-2.68,,-0.76,93.9,93.7,,0.273,0.418,,,129.0,102.0,112.0,0.625,0.75,84.2,0.216,,,,,,,,,,,,,,,,,,,,,
37,2023-09-05,716708,Strikeout,strikeout,True,664023,596001,Ian Happ,Jakob Junis,0,0,0,30cbdaee-d7aa-47eb-8a99-8d57aad2a17e,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,,,,69.0,95.0,90.0,85.0,99.0,92.0,0.265,0.011000000000000001,,0.099,2.6,-2.68,,-0.76,93.9,93.7,,0.273,0.418,,,129.0,102.0,112.0,0.625,0.75,84.2,0.216,,,,,,,,,,,,,,,,,,,,,
38,2023-09-05,716708,Groundout,field_out,True,641355,596001,Cody Bellinger,Jakob Junis,0,0,0,68007a9a-e2ef-4220-bf56-38da833db85e,596001.0,jakobjunis,Junis,Right,Jakob Junis,3.87,3.71,86.0,100.0,112.0,105.0,0.754,10.05,2.2,9.42,1.26,1.17,0.255,0.494,0.16899999999999998,0.337,0.428,87.1,85.0,97.0,99.0,,,,69.0,95.0,90.0,85.0,99.0,92.0,0.265,0.011000000000000001,,0.099,2.6,-2.68,,-0.76,93.9,93.7,,0.273,0.418,,,129.0,102.0,112.0,0.625,0.75,84.2,0.216,,,,,,,,,,,,,,,,,,,,,
