,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vSI,vSL,SI_ba,FF_ba,SL_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,ST_ba
10,2023-04-16,718556,Single,single,False,665489,663556,Vladimir Guerrero Jr.,Shane McClanahan,0,0,1,64a1d434-03a0-4b38-8c6a-911e059ec3c6,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,111.0,100.0,104.0,,,,107.0,102.0,105.0,,0.419,0.153,0.258,-0.34,,-0.27,2.65,96.8,,89.3,,0.269,0.261,0.153,115.0,101.0,107.0,0.17,1.12,83.5,0.197,,,,,,,,
11,2023-04-16,718556,Flyout,field_out,True,656305,663556,Matt Chapman,Shane McClanahan,1,0,0,bd4831a5-b0fb-4c9c-9b30-381ebff7e073,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,111.0,100.0,104.0,,,,107.0,102.0,105.0,,0.419,0.153,0.258,-0.34,,-0.27,2.65,96.8,,89.3,,0.269,0.261,0.153,115.0,101.0,107.0,0.17,1.12,83.5,0.197,,,,,,,,
12,2023-04-16,718556,Strikeout,strikeout,True,672386,663556,Alejandro Kirk,Shane McClanahan,0,0,0,749d0be8-9f6a-435e-9546-4b498c40580d,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,111.0,100.0,104.0,,,,107.0,102.0,105.0,,0.419,0.153,0.258,-0.34,,-0.27,2.65,96.8,,89.3,,0.269,0.261,0.153,115.0,101.0,107.0,0.17,1.12,83.5,0.197,,,,,,,,
13,2023-04-16,718556,Groundout,field_out,True,593160,663556,Whit Merrifield,Shane McClanahan,1,0,0,b0dc466b-ed1b-444a-af5b-e4cbbd817e21,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,111.0,100.0,104.0,,,,107.0,102.0,105.0,,0.419,0.153,0.258,-0.34,,-0.27,2.65,96.8,,89.3,,0.269,0.261,0.153,115.0,101.0,107.0,0.17,1.12,83.5,0.197,,,,,,,,
14,2023-04-16,718556,Strikeout,strikeout,True,542194,666201,Christian Bethancourt,Alek Manoah,0,0,0,bd196370-68a0-40f0-b7c5-d721047e4f67,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,,,,,
15,2023-04-16,718556,Walk,walk,False,650490,666201,Yandy Díaz,Alek Manoah,1,0,0,d6c10f18-353a-480c-8b29-3287d58f3c54,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,,,,,
16,2023-04-16,718556,Groundout,field_out,True,664040,666201,Brandon Lowe,Alek Manoah,1,0,1,59b635dc-f012-4913-9f81-fa1ca757e67c,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,,,,,
17,2023-04-16,718556,Single,single,False,623912,666201,Harold Ramírez,Alek Manoah,0,0,1,dc2dba2b-87f5-4dda-9e42-ff76801666ed,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,,,,,
18,2023-04-16,718556,Flyout,field_out,True,677551,666201,Wander Franco,Alek Manoah,0,0,0,e96661be-00c9-4128-81ae-853d24cd63e5,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,,,,,
19,2023-04-16,718556,Groundout,field_out,True,669289,663556,Santiago Espinal,Shane McClanahan,1,0,0,30d8fdf7-5e27-4b5b-b739-75422c53676f,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,111.0,100.0,104.0,,,,107.0,102.0,105.0,,0.419,0.153,0.258,-0.34,,-0.27,2.65,96.8,,89.3,,0.269,0.261,0.153,115.0,101.0,107.0,0.17,1.12,83.5,0.197,,,,,,,,
20,2023-04-16,718556,Strikeout,strikeout,True,656669,663556,Jordan Luplow,Shane McClanahan,0,0,0,417993c6-c7ef-4371-902b-ca73e78b737f,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,111.0,100.0,104.0,,,,107.0,102.0,105.0,,0.419,0.153,0.258,-0.34,,-0.27,2.65,96.8,,89.3,,0.269,0.261,0.153,115.0,101.0,107.0,0.17,1.12,83.5,0.197,,,,,,,,
21,2023-04-16,718556,Strikeout,strikeout,True,595281,663556,Kevin Kiermaier,Shane McClanahan,0,0,0,8d83a244-a589-471c-a2bb-9d484b315307,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,111.0,100.0,104.0,,,,107.0,102.0,105.0,,0.419,0.153,0.258,-0.34,,-0.27,2.65,96.8,,89.3,,0.269,0.261,0.153,115.0,101.0,107.0,0.17,1.12,83.5,0.197,,,,,,,,
22,2023-04-16,718556,Single,single,False,670042,666201,Luke Raley,Alek Manoah,0,0,0,68081482-fbfb-44a6-8743-1a65137703d6,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,,,,,
23,2023-04-16,718556,Pop Out,field_out,True,670764,666201,Taylor Walls,Alek Manoah,0,0,0,6d56fc17-3d89-424f-8c50-5b8869a4de39,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,,,,,
24,2023-04-16,718556,Flyout,field_out,True,666139,666201,Josh Lowe,Alek Manoah,0,0,0,47c7e057-639e-4323-8b01-6905d73e4922,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,,,,,
25,2023-04-16,718556,Groundout,field_out,True,660644,666201,Vidal Bruján,Alek Manoah,0,0,0,afefc628-5ccf-4e9d-b6cd-0a6bcea43d64,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,,,,,
26,2023-04-16,718556,Flyout,field_out,True,543807,663556,George Springer,Shane McClanahan,0,0,0,f1a9e8a0-3d9a-41e8-b4a7-9115e627d5dc,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,111.0,100.0,104.0,,,,107.0,102.0,105.0,,0.419,0.153,0.258,-0.34,,-0.27,2.65,96.8,,89.3,,0.269,0.261,0.153,115.0,101.0,107.0,0.17,1.12,83.5,0.197,,,,,,,,
27,2023-04-16,718556,Groundout,field_out,True,666182,663556,Bo Bichette,Shane McClanahan,0,0,0,c031df29-6036-4392-a2d0-4af847ab5075,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,111.0,100.0,104.0,,,,107.0,102.0,105.0,,0.419,0.153,0.258,-0.34,,-0.27,2.65,96.8,,89.3,,0.269,0.261,0.153,115.0,101.0,107.0,0.17,1.12,83.5,0.197,,,,,,,,
28,2023-04-16,718556,Groundout,field_out,True,665489,663556,Vladimir Guerrero Jr.,Shane McClanahan,0,0,0,23b5b155-3f29-445f-b85d-3c6eaa6ce9e7,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,111.0,100.0,104.0,,,,107.0,102.0,105.0,,0.419,0.153,0.258,-0.34,,-0.27,2.65,96.8,,89.3,,0.269,0.261,0.153,115.0,101.0,107.0,0.17,1.12,83.5,0.197,,,,,,,,
29,2023-04-16,718556,Groundout,field_out,True,542194,666201,Christian Bethancourt,Alek Manoah,0,0,0,292f4ceb-35b5-4462-93b6-0e7937607dae,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,,,,,
30,2023-04-16,718556,Double,double,False,650490,666201,Yandy Díaz,Alek Manoah,0,0,0,42e61158-7b1e-4f11-a03f-62d940a4bbd0,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,,,,,
31,2023-04-16,718556,Groundout,field_out,True,664040,666201,Brandon Lowe,Alek Manoah,1,0,1,893fc51e-c43e-4102-8bf2-81d31b0b9189,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,,,,,
32,2023-04-16,718556,Groundout,field_out,True,623912,666201,Harold Ramírez,Alek Manoah,0,0,0,43ac8342-23f1-4f63-bdfa-af247b6b069e,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,,,,,
33,2023-04-16,718556,Flyout,field_out,True,656305,663556,Matt Chapman,Shane McClanahan,0,0,0,9e5e9b78-7f10-4aad-904d-cf065303a286,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,111.0,100.0,104.0,,,,107.0,102.0,105.0,,0.419,0.153,0.258,-0.34,,-0.27,2.65,96.8,,89.3,,0.269,0.261,0.153,115.0,101.0,107.0,0.17,1.12,83.5,0.197,,,,,,,,
34,2023-04-16,718556,Groundout,field_out,True,672386,663556,Alejandro Kirk,Shane McClanahan,0,0,0,611275d3-c283-4aeb-8191-3882c3804e9f,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,111.0,100.0,104.0,,,,107.0,102.0,105.0,,0.419,0.153,0.258,-0.34,,-0.27,2.65,96.8,,89.3,,0.269,0.261,0.153,115.0,101.0,107.0,0.17,1.12,83.5,0.197,,,,,,,,
35,2023-04-16,718556,Double,double,False,593160,663556,Whit Merrifield,Shane McClanahan,1,0,0,0fe6bdb7-b916-4ae2-9551-f3e78cee8060,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,111.0,100.0,104.0,,,,107.0,102.0,105.0,,0.419,0.153,0.258,-0.34,,-0.27,2.65,96.8,,89.3,,0.269,0.261,0.153,115.0,101.0,107.0,0.17,1.12,83.5,0.197,,,,,,,,
36,2023-04-16,718556,Groundout,field_out,True,669289,663556,Santiago Espinal,Shane McClanahan,1,0,0,231a8fe3-8306-4099-a605-6cdb66ccdb5a,663556.0,shanemcclanahan,McClanahan,Left,Shane McClanahan,3.29,4.13,115.0,102.0,112.0,106.0,0.6940000000000001,9.47,3.21,7.43,1.17,1.18,0.28,0.384,0.134,0.355,0.455,86.9,115.0,104.0,109.0,111.0,100.0,104.0,,,,107.0,102.0,105.0,,0.419,0.153,0.258,-0.34,,-0.27,2.65,96.8,,89.3,,0.269,0.261,0.153,115.0,101.0,107.0,0.17,1.12,83.5,0.197,,,,,,,,
37,2023-04-16,718556,Strikeout,strikeout,True,677551,666201,Wander Franco,Alek Manoah,0,0,0,502df692-1416-4adc-bdf3-dd80bc8b11c6,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,,,,,
38,2023-04-16,718556,Strikeout,strikeout,True,670042,666201,Luke Raley,Alek Manoah,0,0,0,48628868-662c-4ea9-b03a-9f292392ab3c,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,,,,,
39,2023-04-16,718556,Walk,walk,False,670764,666201,Taylor Walls,Alek Manoah,0,0,0,e415aee3-966a-4179-8675-4df21f1a2a65,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,,,,,
40,2023-04-16,718556,Double,double,False,666139,666201,Josh Lowe,Alek Manoah,1,0,1,78df39f0-0256-426a-89fe-b8e774af4f4c,666201.0,alekmanoah,Manoah,Right,Alek Manoah,5.87,6.12,87.1,95.0,89.0,93.0,0.804,8.14,6.08,9.58,1.55,0.92,0.231,0.40700000000000003,0.134,0.369,0.38799999999999996,86.3,69.0,98.0,89.0,91.0,95.0,92.0,92.0,96.0,91.0,94.0,93.0,96.0,0.282,0.29,0.3,0.128,-2.16,0.68,-1.17,-1.01,92.8,92.6,80.8,0.25,0.316,0.239,0.273,,,,,,,,,,,,,,,
