,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vSI,vCU,CU_ba,FC_ba,SI_ba,CH_ba,Stf+ SL,Loc+ SL,Pit+ SL,SL%,KC%,wSL/C,wKC/C,vSL,vKC,FF_ba,SL_ba,FS%,wFS/C,vFS,ST_ba,FS_ba,Stf+ FS,Loc+ FS,Pit+ FS
0,2023-05-14,718187,Double,double,False,663457,446372,Lars Nootbaar,Corey Kluber,1,1,0,b9d19246-f9ce-452b-8f61-f0f221e9640b,446372.0,coreykluber,Kluber,Right,Corey Kluber,7.04,6.32,55.0,100.0,94.0,97.0,0.799,6.87,3.44,11.29,2.78,0.63,0.21600000000000003,0.495,0.13699999999999998,0.3,0.42100000000000004,82.1,82.0,106.0,96.0,106.0,106.0,110.0,84.0,89.0,80.0,77.0,95.0,86.0,107.0,96.0,93.0,0.263,0.023,0.27399999999999997,0.282,0.159,-0.55,-3.12,-4.75,-0.11,0.67,88.1,86.1,88.2,80.5,0.247,0.333,0.404,0.19,,,,,,,,,,,,,,,,,,,
1,2023-05-14,718187,Single,single,False,502671,446372,Paul Goldschmidt,Corey Kluber,0,0,1,d0ef6f93-a6b7-46a1-acdb-beec9112273c,446372.0,coreykluber,Kluber,Right,Corey Kluber,7.04,6.32,55.0,100.0,94.0,97.0,0.799,6.87,3.44,11.29,2.78,0.63,0.21600000000000003,0.495,0.13699999999999998,0.3,0.42100000000000004,82.1,82.0,106.0,96.0,106.0,106.0,110.0,84.0,89.0,80.0,77.0,95.0,86.0,107.0,96.0,93.0,0.263,0.023,0.27399999999999997,0.282,0.159,-0.55,-3.12,-4.75,-0.11,0.67,88.1,86.1,88.2,80.5,0.247,0.333,0.404,0.19,,,,,,,,,,,,,,,,,,,
2,2023-05-14,718187,Flyout,field_out,True,669357,446372,Nolan Gorman,Corey Kluber,0,0,0,18164328-515f-4d85-9e3c-5bbda21418e6,446372.0,coreykluber,Kluber,Right,Corey Kluber,7.04,6.32,55.0,100.0,94.0,97.0,0.799,6.87,3.44,11.29,2.78,0.63,0.21600000000000003,0.495,0.13699999999999998,0.3,0.42100000000000004,82.1,82.0,106.0,96.0,106.0,106.0,110.0,84.0,89.0,80.0,77.0,95.0,86.0,107.0,96.0,93.0,0.263,0.023,0.27399999999999997,0.282,0.159,-0.55,-3.12,-4.75,-0.11,0.67,88.1,86.1,88.2,80.5,0.247,0.333,0.404,0.19,,,,,,,,,,,,,,,,,,,
3,2023-05-14,718187,Strikeout,strikeout,True,571448,446372,Nolan Arenado,Corey Kluber,0,0,0,ed451c7e-171b-4ef3-8713-511f1f7fdce0,446372.0,coreykluber,Kluber,Right,Corey Kluber,7.04,6.32,55.0,100.0,94.0,97.0,0.799,6.87,3.44,11.29,2.78,0.63,0.21600000000000003,0.495,0.13699999999999998,0.3,0.42100000000000004,82.1,82.0,106.0,96.0,106.0,106.0,110.0,84.0,89.0,80.0,77.0,95.0,86.0,107.0,96.0,93.0,0.263,0.023,0.27399999999999997,0.282,0.159,-0.55,-3.12,-4.75,-0.11,0.67,88.1,86.1,88.2,80.5,0.247,0.333,0.404,0.19,,,,,,,,,,,,,,,,,,,
4,2023-05-14,718187,Strikeout,strikeout,True,575929,446372,Willson Contreras,Corey Kluber,0,0,0,1d97e105-a9e0-4a5f-ba9b-74b88406a10f,446372.0,coreykluber,Kluber,Right,Corey Kluber,7.04,6.32,55.0,100.0,94.0,97.0,0.799,6.87,3.44,11.29,2.78,0.63,0.21600000000000003,0.495,0.13699999999999998,0.3,0.42100000000000004,82.1,82.0,106.0,96.0,106.0,106.0,110.0,84.0,89.0,80.0,77.0,95.0,86.0,107.0,96.0,93.0,0.263,0.023,0.27399999999999997,0.282,0.159,-0.55,-3.12,-4.75,-0.11,0.67,88.1,86.1,88.2,80.5,0.247,0.333,0.404,0.19,,,,,,,,,,,,,,,,,,,
5,2023-05-14,718187,Double,double,False,657077,571945,Alex Verdugo,Miles Mikolas,1,0,0,f7d2cb50-e7bd-4f1c-885c-a94eb5d50696,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,,,,0.243,0.26,,0.198,0.054000000000000006,-0.19,,-1.61,-0.92,2.68,93.3,,92.7,75.9,0.261,,0.34,0.182,108.0,107.0,108.0,0.243,0.002,0.62,-0.89,86.4,68.1,0.29,0.245,,,,,,,,
6,2023-05-14,718187,Groundout,field_out,True,807799,571945,Masataka Yoshida,Miles Mikolas,1,1,1,1f5160d3-381a-4143-ade7-455f83f124e0,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,,,,0.243,0.26,,0.198,0.054000000000000006,-0.19,,-1.61,-0.92,2.68,93.3,,92.7,75.9,0.261,,0.34,0.182,108.0,107.0,108.0,0.243,0.002,0.62,-0.89,86.4,68.1,0.29,0.245,,,,,,,,
7,2023-05-14,718187,Flyout,field_out,True,457759,571945,Justin Turner,Miles Mikolas,1,0,0,02eb837f-3b83-4e06-9af2-f8c663f6edb1,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,,,,0.243,0.26,,0.198,0.054000000000000006,-0.19,,-1.61,-0.92,2.68,93.3,,92.7,75.9,0.261,,0.34,0.182,108.0,107.0,108.0,0.243,0.002,0.62,-0.89,86.4,68.1,0.29,0.245,,,,,,,,
8,2023-05-14,718187,Single,single,False,646240,571945,Rafael Devers,Miles Mikolas,0,0,1,eaf19026-c5d7-40fd-8188-fd6dcf784dbf,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,,,,0.243,0.26,,0.198,0.054000000000000006,-0.19,,-1.61,-0.92,2.68,93.3,,92.7,75.9,0.261,,0.34,0.182,108.0,107.0,108.0,0.243,0.002,0.62,-0.89,86.4,68.1,0.29,0.245,,,,,,,,
9,2023-05-14,718187,Lineout,field_out,True,680776,571945,Jarren Duran,Miles Mikolas,1,0,0,7f95c0cf-cf94-4ce5-a215-705c060d43d5,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,4.78,5.44,201.1,108.0,88.0,101.0,0.852,6.12,1.74,10.1,1.16,0.99,0.251,0.375,0.128,0.349,0.475,84.4,58.0,96.0,93.0,95.0,105.0,102.0,74.0,112.0,99.0,86.0,108.0,99.0,,,,0.243,0.26,,0.198,0.054000000000000006,-0.19,,-1.61,-0.92,2.68,93.3,,92.7,75.9,0.261,,0.34,0.182,108.0,107.0,108.0,0.243,0.002,0.62,-0.89,86.4,68.1,0.29,0.245,,,,,,,,
