,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,KC%,wFC/C,wSI/C,wKC/C,vFC,vSI,vKC,CU_ba,SI_ba,FC_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vSL,vCU,FF_ba,CH_ba,ST_ba,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,vKN (sc),KN%,wKN/C
0,2023-08-02,717153,Single,single,False,621028,592767,Kevin Newman,Drew Smyly,1,0,0,ef845c38-4724-4319-9699-a82db60ca16b,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-08-02,717153,Strikeout,strikeout,True,669222,592767,Nick Senzel,Drew Smyly,0,0,0,a2c5bf4a-3f35-4315-88f4-803e5bf57d79,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-08-02,717153,Lineout,field_out,True,680574,592767,Matt McLain,Drew Smyly,1,0,0,5dd4467c-e3db-4300-b6da-4f623c6f7f21,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-08-02,717153,Home Run,home_run,False,668715,592767,Spencer Steer,Drew Smyly,1,0,1,76eacb93-b82d-4600-9d17-eb8f4bd9f43b,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-08-02,717153,Strikeout,strikeout,True,687952,592767,Christian Encarnacion-Strand,Drew Smyly,0,0,0,6c2f51a7-1b38-4642-a42d-48dbdfe55032,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2023-08-02,717153,Strikeout,strikeout,True,663538,682227,Nico Hoerner,Brandon Williamson,0,0,0,cd746762-be8b-424f-8d04-643488df8902,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,4.46,4.77,117.0,99.0,93.0,96.0,0.8009999999999999,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,,,,,,,106.0,102.0,98.0,,0.298,,1.71,,,89.3,,,0.333,,0.252,84.0,97.0,94.0,99.0,98.0,96.0,103.0,64.0,99.0,86.0,132.0,104.0,113.0,0.37200000000000005,0.102,0.064,0.165,-0.15,-1.33,-1.75,-0.51,92.8,81.7,73.1,0.269,0.183,0.277,0.0,,,,,,,,,,
6,2023-08-02,717153,Strikeout,strikeout,True,666624,682227,Christopher Morel,Brandon Williamson,0,0,0,179f38a1-5a48-43fe-82b8-10880aed8d7a,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,4.46,4.77,117.0,99.0,93.0,96.0,0.8009999999999999,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,,,,,,,106.0,102.0,98.0,,0.298,,1.71,,,89.3,,,0.333,,0.252,84.0,97.0,94.0,99.0,98.0,96.0,103.0,64.0,99.0,86.0,132.0,104.0,113.0,0.37200000000000005,0.102,0.064,0.165,-0.15,-1.33,-1.75,-0.51,92.8,81.7,73.1,0.269,0.183,0.277,0.0,,,,,,,,,,
7,2023-08-02,717153,Walk,walk,False,641355,682227,Cody Bellinger,Brandon Williamson,1,0,0,a273e3e0-742c-4921-9ebb-5745b4e59dbf,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,4.46,4.77,117.0,99.0,93.0,96.0,0.8009999999999999,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,,,,,,,106.0,102.0,98.0,,0.298,,1.71,,,89.3,,,0.333,,0.252,84.0,97.0,94.0,99.0,98.0,96.0,103.0,64.0,99.0,86.0,132.0,104.0,113.0,0.37200000000000005,0.102,0.064,0.165,-0.15,-1.33,-1.75,-0.51,92.8,81.7,73.1,0.269,0.183,0.277,0.0,,,,,,,,,,
8,2023-08-02,717153,Strikeout,strikeout,True,621020,682227,Dansby Swanson,Brandon Williamson,0,0,0,e28c8e25-b123-4eae-8b6f-a4801aa4f388,682227.0,brandonwilliamson,Williamson,Left,Brandon Williamson,4.46,4.77,117.0,99.0,93.0,96.0,0.8009999999999999,7.54,3.0,8.54,1.38,0.88,0.287,0.384,0.139,0.324,0.444,,,,,,,106.0,102.0,98.0,,0.298,,1.71,,,89.3,,,0.333,,0.252,84.0,97.0,94.0,99.0,98.0,96.0,103.0,64.0,99.0,86.0,132.0,104.0,113.0,0.37200000000000005,0.102,0.064,0.165,-0.15,-1.33,-1.75,-0.51,92.8,81.7,73.1,0.269,0.183,0.277,0.0,,,,,,,,,,
9,2023-08-02,717153,Home Run,home_run,False,458015,592767,Joey Votto,Drew Smyly,0,0,0,0d8746b1-317d-4c6b-ba63-b8eb289e9244,592767.0,drewsmyly,Smyly,Left,Drew Smyly,5.0,4.13,142.1,98.0,92.0,95.0,0.755,8.92,3.54,9.3,1.64,0.79,0.22899999999999998,0.428,0.182,0.31,0.382,77.0,94.0,88.0,105.0,102.0,103.0,86.0,94.0,82.0,0.389,0.11699999999999999,0.494,-0.51,-1.32,-0.09,88.6,91.9,78.6,0.229,0.314,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
