,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,KC%,wFA/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFS,vSI,vSL,vKC,FS_ba,SI_ba,CU_ba,SL_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCU,FF_ba,CH_ba
10,2023-08-12,717029,Lineout,field_out,True,679881,502171,J.P. Martínez,Alex Cobb,0,0,0,0d941a01-f09f-44f3-930a-6b26c416d50e,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,
11,2023-08-12,717029,Double,double,False,677649,502171,Ezequiel Duran,Alex Cobb,1,0,0,bada7e8b-4b42-47cb-9aa7-1fd29b45c0bb,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,
12,2023-08-12,717029,Groundout,field_out,True,669701,502171,Josh Smith,Alex Cobb,0,0,0,64a189cb-4fed-4ae7-95c9-29ae9233fe08,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,
13,2023-08-12,717029,Walk,walk,False,682641,571760,Luis Matos,Andrew Heaney,1,0,0,8a4896aa-c4b5-4368-beea-0e009a7b1c11,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,107.0,99.0,99.0,,,,94.0,104.0,108.0,,,,,,,,0.579,,0.252,,0.1,,,-1.35,,92.5,,,82.0,,,,,0.259,84.0,101.0,97.0,92.0,80.0,143.0,68.0,0.0,0.16899999999999998,-3.87,-0.11,74.4,0.236,0.274
14,2023-08-12,717029,Single,single,False,624424,571760,Michael Conforto,Andrew Heaney,1,0,1,831b879d-8ee7-40cf-b665-4b9e5d5635e8,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,107.0,99.0,99.0,,,,94.0,104.0,108.0,,,,,,,,0.579,,0.252,,0.1,,,-1.35,,92.5,,,82.0,,,,,0.259,84.0,101.0,97.0,92.0,80.0,143.0,68.0,0.0,0.16899999999999998,-3.87,-0.11,74.4,0.236,0.274
15,2023-08-12,717029,Walk,walk,False,671218,571760,Heliot Ramos,Andrew Heaney,1,0,1,e92051f4-a42d-4efb-9cb7-5578b39a084d,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,107.0,99.0,99.0,,,,94.0,104.0,108.0,,,,,,,,0.579,,0.252,,0.1,,,-1.35,,92.5,,,82.0,,,,,0.259,84.0,101.0,97.0,92.0,80.0,143.0,68.0,0.0,0.16899999999999998,-3.87,-0.11,74.4,0.236,0.274
16,2023-08-12,717029,Strikeout,strikeout,True,664029,571760,Mark Mathias,Andrew Heaney,0,0,0,41042b6c-40af-4e92-b340-b5089d4eecf2,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,4.15,4.55,147.1,100.0,103.0,100.0,0.768,9.22,3.67,8.74,1.4,0.96,0.255,0.44,0.121,0.34299999999999997,0.39899999999999997,107.0,99.0,99.0,,,,94.0,104.0,108.0,,,,,,,,0.579,,0.252,,0.1,,,-1.35,,92.5,,,82.0,,,,,0.259,84.0,101.0,97.0,92.0,80.0,143.0,68.0,0.0,0.16899999999999998,-3.87,-0.11,74.4,0.236,0.274
17,2023-08-12,717029,Grounded Into DP,grounded_into_double_play,True,596103,681982,Austin Slater,Grant Anderson,1,1,1,7811896d-01f2-4fc2-a1fd-00cda36faea6,681982.0,grantanderson,"Anderson, G",Right,Grant Anderson,5.05,4.07,35.2,99.0,106.0,100.0,0.81,7.57,3.53,9.59,1.26,1.25,0.284,0.36700000000000005,0.174,0.294,0.436,120.0,94.0,92.0,101.0,108.0,109.0,107.0,98.0,100.0,,,,,,,0.278,0.17300000000000001,,0.49700000000000005,,-1.89,,-1.72,1.0,,93.0,,92.9,85.3,,,0.349,,0.246,86.4,73.0,84.0,77.0,,,,,0.052000000000000005,,0.34,,0.25,
18,2023-08-12,717029,Groundout,field_out,True,665750,502171,Leody Taveras,Alex Cobb,0,0,0,d823f23b-aa50-4c27-8c5f-fb9f3e2371a9,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,
19,2023-08-12,717029,Strikeout,strikeout,True,543760,502171,Marcus Semien,Alex Cobb,0,0,0,8b68ed46-844b-4a36-b54a-b868948fd86d,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,
20,2023-08-12,717029,Groundout,field_out,True,608369,502171,Corey Seager,Alex Cobb,0,0,0,8152d00b-3e69-4400-ab7a-a739eb1e441a,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,
21,2023-08-12,717029,Single,single,False,642731,681982,Thairo Estrada,Grant Anderson,0,0,0,742a12e4-e942-4f44-a7d0-d6b9e0829634,681982.0,grantanderson,"Anderson, G",Right,Grant Anderson,5.05,4.07,35.2,99.0,106.0,100.0,0.81,7.57,3.53,9.59,1.26,1.25,0.284,0.36700000000000005,0.174,0.294,0.436,120.0,94.0,92.0,101.0,108.0,109.0,107.0,98.0,100.0,,,,,,,0.278,0.17300000000000001,,0.49700000000000005,,-1.89,,-1.72,1.0,,93.0,,92.9,85.3,,,0.349,,0.246,86.4,73.0,84.0,77.0,,,,,0.052000000000000005,,0.34,,0.25,
22,2023-08-12,717029,Groundout,field_out,True,527038,681982,Wilmer Flores,Grant Anderson,0,0,1,cc02fc42-2a6e-4385-9224-f80da259e87d,681982.0,grantanderson,"Anderson, G",Right,Grant Anderson,5.05,4.07,35.2,99.0,106.0,100.0,0.81,7.57,3.53,9.59,1.26,1.25,0.284,0.36700000000000005,0.174,0.294,0.436,120.0,94.0,92.0,101.0,108.0,109.0,107.0,98.0,100.0,,,,,,,0.278,0.17300000000000001,,0.49700000000000005,,-1.89,,-1.72,1.0,,93.0,,92.9,85.3,,,0.349,,0.246,86.4,73.0,84.0,77.0,,,,,0.052000000000000005,,0.34,,0.25,
23,2023-08-12,717029,Flyout,field_out,True,672275,681982,Patrick Bailey,Grant Anderson,1,0,0,585bba89-5e52-4d24-a31f-1cafb46a0b74,681982.0,grantanderson,"Anderson, G",Right,Grant Anderson,5.05,4.07,35.2,99.0,106.0,100.0,0.81,7.57,3.53,9.59,1.26,1.25,0.284,0.36700000000000005,0.174,0.294,0.436,120.0,94.0,92.0,101.0,108.0,109.0,107.0,98.0,100.0,,,,,,,0.278,0.17300000000000001,,0.49700000000000005,,-1.89,,-1.72,1.0,,93.0,,92.9,85.3,,,0.349,,0.246,86.4,73.0,84.0,77.0,,,,,0.052000000000000005,,0.34,,0.25,
24,2023-08-12,717029,Groundout,field_out,True,605204,681982,J.D. Davis,Grant Anderson,1,1,1,cda30ccb-8eda-43c2-866e-e47b4ccd2ed7,681982.0,grantanderson,"Anderson, G",Right,Grant Anderson,5.05,4.07,35.2,99.0,106.0,100.0,0.81,7.57,3.53,9.59,1.26,1.25,0.284,0.36700000000000005,0.174,0.294,0.436,120.0,94.0,92.0,101.0,108.0,109.0,107.0,98.0,100.0,,,,,,,0.278,0.17300000000000001,,0.49700000000000005,,-1.89,,-1.72,1.0,,93.0,,92.9,85.3,,,0.349,,0.246,86.4,73.0,84.0,77.0,,,,,0.052000000000000005,,0.34,,0.25,
25,2023-08-12,717029,Single,single,False,663993,502171,Nathaniel Lowe,Alex Cobb,1,1,0,61b539c1-7485-49e5-8949-9ab5a0a061b2,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,
26,2023-08-12,717029,Single,single,False,666969,502171,Adolis García,Alex Cobb,1,1,1,659033e6-a1bb-4c7c-8123-5268ba8f3214,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,
27,2023-08-12,717029,Single,single,False,641598,502171,Mitch Garver,Alex Cobb,0,0,1,2aedd681-24ac-44ec-bd6a-ce7ea650f025,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,
28,2023-08-12,717029,Single,single,False,679881,502171,J.P. Martínez,Alex Cobb,0,0,1,52fbb0a7-3f0c-406b-aa17-9eb9075e8c57,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,
29,2023-08-12,717029,Sac Fly,sac_fly,True,677649,502171,Ezequiel Duran,Alex Cobb,0,0,1,889d37d8-9546-429d-9dcc-984398259476,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,
30,2023-08-12,717029,Walk,walk,False,669701,502171,Josh Smith,Alex Cobb,1,0,1,6576165e-8815-46c4-b4e1-b4fc17c8e548,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,
31,2023-08-12,717029,Single,single,False,665750,502171,Leody Taveras,Alex Cobb,1,0,1,628a8728-eaa9-47f3-8b75-5e312b3e7ed3,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,
32,2023-08-12,717029,Grounded Into DP,grounded_into_double_play,True,543760,502171,Marcus Semien,Alex Cobb,0,0,1,eb00e0fd-b0a0-4695-8521-c33507e8fc48,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,
33,2023-08-12,717029,Groundout,field_out,True,682641,681982,Luis Matos,Grant Anderson,0,0,0,7dbd806f-4372-49b8-86e5-939d8f47f12c,681982.0,grantanderson,"Anderson, G",Right,Grant Anderson,5.05,4.07,35.2,99.0,106.0,100.0,0.81,7.57,3.53,9.59,1.26,1.25,0.284,0.36700000000000005,0.174,0.294,0.436,120.0,94.0,92.0,101.0,108.0,109.0,107.0,98.0,100.0,,,,,,,0.278,0.17300000000000001,,0.49700000000000005,,-1.89,,-1.72,1.0,,93.0,,92.9,85.3,,,0.349,,0.246,86.4,73.0,84.0,77.0,,,,,0.052000000000000005,,0.34,,0.25,
34,2023-08-12,717029,Home Run,home_run,False,624424,681982,Michael Conforto,Grant Anderson,0,0,0,3fadc7eb-baad-41a5-b2e8-90238e9a2888,681982.0,grantanderson,"Anderson, G",Right,Grant Anderson,5.05,4.07,35.2,99.0,106.0,100.0,0.81,7.57,3.53,9.59,1.26,1.25,0.284,0.36700000000000005,0.174,0.294,0.436,120.0,94.0,92.0,101.0,108.0,109.0,107.0,98.0,100.0,,,,,,,0.278,0.17300000000000001,,0.49700000000000005,,-1.89,,-1.72,1.0,,93.0,,92.9,85.3,,,0.349,,0.246,86.4,73.0,84.0,77.0,,,,,0.052000000000000005,,0.34,,0.25,
35,2023-08-12,717029,Groundout,field_out,True,671218,681982,Heliot Ramos,Grant Anderson,0,0,0,2790e860-6de1-4968-b909-9dedc481f911,681982.0,grantanderson,"Anderson, G",Right,Grant Anderson,5.05,4.07,35.2,99.0,106.0,100.0,0.81,7.57,3.53,9.59,1.26,1.25,0.284,0.36700000000000005,0.174,0.294,0.436,120.0,94.0,92.0,101.0,108.0,109.0,107.0,98.0,100.0,,,,,,,0.278,0.17300000000000001,,0.49700000000000005,,-1.89,,-1.72,1.0,,93.0,,92.9,85.3,,,0.349,,0.246,86.4,73.0,84.0,77.0,,,,,0.052000000000000005,,0.34,,0.25,
36,2023-08-12,717029,Groundout,field_out,True,664029,681982,Mark Mathias,Grant Anderson,1,0,0,38f798ef-ef1f-4402-baab-c2a53c03e0cd,681982.0,grantanderson,"Anderson, G",Right,Grant Anderson,5.05,4.07,35.2,99.0,106.0,100.0,0.81,7.57,3.53,9.59,1.26,1.25,0.284,0.36700000000000005,0.174,0.294,0.436,120.0,94.0,92.0,101.0,108.0,109.0,107.0,98.0,100.0,,,,,,,0.278,0.17300000000000001,,0.49700000000000005,,-1.89,,-1.72,1.0,,93.0,,92.9,85.3,,,0.349,,0.246,86.4,73.0,84.0,77.0,,,,,0.052000000000000005,,0.34,,0.25,
37,2023-08-12,717029,Walk,walk,False,608369,502171,Corey Seager,Alex Cobb,1,0,0,723f6a3e-af36-488e-8b88-f0507170c9e7,502171.0,alexcobb,Cobb,Right,Alex Cobb,3.87,4.73,151.1,102.0,91.0,100.0,0.8079999999999999,7.79,2.2,9.69,1.13,2.6,0.21600000000000003,0.43,0.142,0.35600000000000004,0.39899999999999997,61.0,79.0,76.0,92.0,103.0,96.0,113.0,111.0,115.0,115.0,95.0,103.0,78.0,103.0,103.0,0.397,0.003,0.38799999999999996,0.051,0.162,-3.47,0.2,0.33,-1.31,-1.38,95.8,89.5,94.5,86.2,83.6,0.239,0.28,0.379,0.333,,,,,,,,,,,,,,
