,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vSI,vSL,vKC,CU_ba,SI_ba,FF_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,FC_ba,ST_ba,SL_ba,FS%,wFS/C,vFS,FS_ba
0,2023-09-18,716532,Walk,walk,False,656941,657140,Kyle Schwarber,Kyle Wright,1,0,0,6efdb794-acbf-4f1b-a184-5f964f37125a,657140.0,kylewright,Wright,Right,Kyle Wright,6.97,5.37,31.0,96.0,103.0,94.0,0.785,9.87,4.94,11.61,1.45,3.28,0.19,0.48,0.14,0.34,0.41,88.3,62.0,67.0,51.0,71.0,99.0,92.0,81.0,95.0,89.0,58.0,67.0,74.0,120.0,98.0,103.0,0.29600000000000004,0.155,0.013999999999999999,0.473,0.063,-1.42,-5.6,-16.59,0.97,0.41,93.3,92.7,87.1,84.0,0.162,0.568,0.3,0.0,,,,,,,,,,,,,,,,,,,
1,2023-09-18,716532,Single,single,False,607208,657140,Trea Turner,Kyle Wright,0,0,1,60b78a79-acc7-4d74-a013-9d8e1ee91a5d,657140.0,kylewright,Wright,Right,Kyle Wright,6.97,5.37,31.0,96.0,103.0,94.0,0.785,9.87,4.94,11.61,1.45,3.28,0.19,0.48,0.14,0.34,0.41,88.3,62.0,67.0,51.0,71.0,99.0,92.0,81.0,95.0,89.0,58.0,67.0,74.0,120.0,98.0,103.0,0.29600000000000004,0.155,0.013999999999999999,0.473,0.063,-1.42,-5.6,-16.59,0.97,0.41,93.3,92.7,87.1,84.0,0.162,0.568,0.3,0.0,,,,,,,,,,,,,,,,,,,
2,2023-09-18,716532,Groundout,field_out,True,547180,657140,Bryce Harper,Kyle Wright,0,0,1,1ce17ad7-69e9-4da9-8079-761016df05a2,657140.0,kylewright,Wright,Right,Kyle Wright,6.97,5.37,31.0,96.0,103.0,94.0,0.785,9.87,4.94,11.61,1.45,3.28,0.19,0.48,0.14,0.34,0.41,88.3,62.0,67.0,51.0,71.0,99.0,92.0,81.0,95.0,89.0,58.0,67.0,74.0,120.0,98.0,103.0,0.29600000000000004,0.155,0.013999999999999999,0.473,0.063,-1.42,-5.6,-16.59,0.97,0.41,93.3,92.7,87.1,84.0,0.162,0.568,0.3,0.0,,,,,,,,,,,,,,,,,,,
3,2023-09-18,716532,Lineout,field_out,True,664761,657140,Alec Bohm,Kyle Wright,0,0,0,bc9df62c-7d4c-4bf4-b47a-0e1210d5a26b,657140.0,kylewright,Wright,Right,Kyle Wright,6.97,5.37,31.0,96.0,103.0,94.0,0.785,9.87,4.94,11.61,1.45,3.28,0.19,0.48,0.14,0.34,0.41,88.3,62.0,67.0,51.0,71.0,99.0,92.0,81.0,95.0,89.0,58.0,67.0,74.0,120.0,98.0,103.0,0.29600000000000004,0.155,0.013999999999999999,0.473,0.063,-1.42,-5.6,-16.59,0.97,0.41,93.3,92.7,87.1,84.0,0.162,0.568,0.3,0.0,,,,,,,,,,,,,,,,,,,
4,2023-09-18,716532,Groundout,field_out,True,681082,657140,Bryson Stott,Kyle Wright,0,0,0,2f5030fe-a53e-4e79-bbc0-9d41a2ab0c88,657140.0,kylewright,Wright,Right,Kyle Wright,6.97,5.37,31.0,96.0,103.0,94.0,0.785,9.87,4.94,11.61,1.45,3.28,0.19,0.48,0.14,0.34,0.41,88.3,62.0,67.0,51.0,71.0,99.0,92.0,81.0,95.0,89.0,58.0,67.0,74.0,120.0,98.0,103.0,0.29600000000000004,0.155,0.013999999999999999,0.473,0.063,-1.42,-5.6,-16.59,0.97,0.41,93.3,92.7,87.1,84.0,0.162,0.568,0.3,0.0,,,,,,,,,,,,,,,,,,,
5,2023-09-18,716532,Flyout,field_out,True,660670,554430,Ronald Acuña Jr.,Zack Wheeler,0,0,0,4ea5e805-d5d5-42aa-a4e8-01002493bb9a,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,90.8,48.0,106.0,77.0,112.0,109.0,114.0,105.0,105.0,107.0,107.0,101.0,111.0,,,,0.18,0.435,0.12300000000000001,,0.004,1.69,1.62,0.36,,-6.22,95.8,95.2,84.4,,0.264,0.252,0.199,,116.0,105.0,114.0,96.0,102.0,102.0,0.14400000000000002,0.115,-0.63,-1.61,90.9,81.4,0.27,0.198,,,,,
6,2023-09-18,716532,Home Run,home_run,False,645277,554430,Ozzie Albies,Zack Wheeler,0,0,0,74f9a29f-7233-4e54-ac31-9f1d8e6e95d5,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,90.8,48.0,106.0,77.0,112.0,109.0,114.0,105.0,105.0,107.0,107.0,101.0,111.0,,,,0.18,0.435,0.12300000000000001,,0.004,1.69,1.62,0.36,,-6.22,95.8,95.2,84.4,,0.264,0.252,0.199,,116.0,105.0,114.0,96.0,102.0,102.0,0.14400000000000002,0.115,-0.63,-1.61,90.9,81.4,0.27,0.198,,,,,
7,2023-09-18,716532,Strikeout,strikeout,True,663586,554430,Austin Riley,Zack Wheeler,0,0,0,fd34e171-b0dd-442b-9733-600e26032ec2,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,90.8,48.0,106.0,77.0,112.0,109.0,114.0,105.0,105.0,107.0,107.0,101.0,111.0,,,,0.18,0.435,0.12300000000000001,,0.004,1.69,1.62,0.36,,-6.22,95.8,95.2,84.4,,0.264,0.252,0.199,,116.0,105.0,114.0,96.0,102.0,102.0,0.14400000000000002,0.115,-0.63,-1.61,90.9,81.4,0.27,0.198,,,,,
8,2023-09-18,716532,Groundout,field_out,True,621566,554430,Matt Olson,Zack Wheeler,0,0,0,51a45933-f218-4001-a11b-f225a06f8068,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,90.8,48.0,106.0,77.0,112.0,109.0,114.0,105.0,105.0,107.0,107.0,101.0,111.0,,,,0.18,0.435,0.12300000000000001,,0.004,1.69,1.62,0.36,,-6.22,95.8,95.2,84.4,,0.264,0.252,0.199,,116.0,105.0,114.0,96.0,102.0,102.0,0.14400000000000002,0.115,-0.63,-1.61,90.9,81.4,0.27,0.198,,,,,
9,2023-09-18,716532,Groundout,field_out,True,592663,657140,J.T. Realmuto,Kyle Wright,0,0,0,e978cf50-ddff-489b-aa26-e9d54229e2d1,657140.0,kylewright,Wright,Right,Kyle Wright,6.97,5.37,31.0,96.0,103.0,94.0,0.785,9.87,4.94,11.61,1.45,3.28,0.19,0.48,0.14,0.34,0.41,88.3,62.0,67.0,51.0,71.0,99.0,92.0,81.0,95.0,89.0,58.0,67.0,74.0,120.0,98.0,103.0,0.29600000000000004,0.155,0.013999999999999999,0.473,0.063,-1.42,-5.6,-16.59,0.97,0.41,93.3,92.7,87.1,84.0,0.162,0.568,0.3,0.0,,,,,,,,,,,,,,,,,,,
10,2023-09-18,716532,Walk,walk,False,592206,657140,Nick Castellanos,Kyle Wright,1,0,0,d6183217-c7ac-468d-a1bc-5fe790438d2f,657140.0,kylewright,Wright,Right,Kyle Wright,6.97,5.37,31.0,96.0,103.0,94.0,0.785,9.87,4.94,11.61,1.45,3.28,0.19,0.48,0.14,0.34,0.41,88.3,62.0,67.0,51.0,71.0,99.0,92.0,81.0,95.0,89.0,58.0,67.0,74.0,120.0,98.0,103.0,0.29600000000000004,0.155,0.013999999999999999,0.473,0.063,-1.42,-5.6,-16.59,0.97,0.41,93.3,92.7,87.1,84.0,0.162,0.568,0.3,0.0,,,,,,,,,,,,,,,,,,,
11,2023-09-18,716532,Strikeout,strikeout,True,669016,657140,Brandon Marsh,Kyle Wright,0,0,0,766d9beb-4c80-42c5-80c7-84eac1bf0ff0,657140.0,kylewright,Wright,Right,Kyle Wright,6.97,5.37,31.0,96.0,103.0,94.0,0.785,9.87,4.94,11.61,1.45,3.28,0.19,0.48,0.14,0.34,0.41,88.3,62.0,67.0,51.0,71.0,99.0,92.0,81.0,95.0,89.0,58.0,67.0,74.0,120.0,98.0,103.0,0.29600000000000004,0.155,0.013999999999999999,0.473,0.063,-1.42,-5.6,-16.59,0.97,0.41,93.3,92.7,87.1,84.0,0.162,0.568,0.3,0.0,,,,,,,,,,,,,,,,,,,
12,2023-09-18,716532,Home Run,home_run,False,679032,657140,Johan Rojas,Kyle Wright,0,0,1,2ae061b1-fc85-46b9-bb35-2a9198e519e9,657140.0,kylewright,Wright,Right,Kyle Wright,6.97,5.37,31.0,96.0,103.0,94.0,0.785,9.87,4.94,11.61,1.45,3.28,0.19,0.48,0.14,0.34,0.41,88.3,62.0,67.0,51.0,71.0,99.0,92.0,81.0,95.0,89.0,58.0,67.0,74.0,120.0,98.0,103.0,0.29600000000000004,0.155,0.013999999999999999,0.473,0.063,-1.42,-5.6,-16.59,0.97,0.41,93.3,92.7,87.1,84.0,0.162,0.568,0.3,0.0,,,,,,,,,,,,,,,,,,,
