,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,CH%,wFA/C,wSL/C,wKC/C,wCH/C,vFA,vSL,vKC,FF_ba,SL_ba,CU_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CU%,wFC/C,wSI/C,wCU/C,vFC,vSI,vCU,SI_ba,FC_ba,ST_ba
0,2023-04-29,718372,Lineout,field_out,True,681082,664299,Bryson Stott,Cristian Javier,1,0,0,d19ff857-5780-492c-8c57-4a45db0a7cf4,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,101.0,98.0,98.0,108.0,95.0,102.0,91.0,99.0,102.0,0.584,0.3,0.075,0.040999999999999995,0.44,-0.09,-1.17,-1.29,92.7,79.5,76.6,0.236,0.211,0.268,0.28,,,,,,,,,,,,,,,,,,,,,
1,2023-04-29,718372,Strikeout,strikeout,True,607208,664299,Trea Turner,Cristian Javier,0,0,0,707382d6-0a89-462f-874e-c03e4bac7709,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,101.0,98.0,98.0,108.0,95.0,102.0,91.0,99.0,102.0,0.584,0.3,0.075,0.040999999999999995,0.44,-0.09,-1.17,-1.29,92.7,79.5,76.6,0.236,0.211,0.268,0.28,,,,,,,,,,,,,,,,,,,,,
2,2023-04-29,718372,Lineout,field_out,True,656941,664299,Kyle Schwarber,Cristian Javier,1,1,0,166d5a6a-779b-4c61-a5ea-d0aac988071c,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,101.0,98.0,98.0,108.0,95.0,102.0,91.0,99.0,102.0,0.584,0.3,0.075,0.040999999999999995,0.44,-0.09,-1.17,-1.29,92.7,79.5,76.6,0.236,0.211,0.268,0.28,,,,,,,,,,,,,,,,,,,,,
3,2023-04-29,718372,Groundout,field_out,True,643289,554430,Mauricio Dubón,Zack Wheeler,1,0,0,da48ec19-6ab1-4fa1-8d14-b27aadde2b6d,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,90.8,48.0,106.0,77.0,112.0,109.0,114.0,107.0,101.0,111.0,,,,0.435,0.12300000000000001,,0.004,1.69,0.36,,-6.22,95.8,84.4,,0.199,,0.264,,116.0,105.0,114.0,105.0,105.0,107.0,96.0,102.0,102.0,0.18,0.14400000000000002,0.115,-0.63,1.62,-1.61,90.9,95.2,81.4,0.252,0.27,0.198
4,2023-04-29,718372,Strikeout,strikeout,True,665161,554430,Jeremy Peña,Zack Wheeler,0,0,0,9f59f1b8-008e-4141-adcf-be83d239c817,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,90.8,48.0,106.0,77.0,112.0,109.0,114.0,107.0,101.0,111.0,,,,0.435,0.12300000000000001,,0.004,1.69,0.36,,-6.22,95.8,84.4,,0.199,,0.264,,116.0,105.0,114.0,105.0,105.0,107.0,96.0,102.0,102.0,0.18,0.14400000000000002,0.115,-0.63,1.62,-1.61,90.9,95.2,81.4,0.252,0.27,0.198
5,2023-04-29,718372,Single,single,False,670541,554430,Yordan Alvarez,Zack Wheeler,0,0,0,6e66ffe0-3d0f-44f8-b4b7-1ef152284a64,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,90.8,48.0,106.0,77.0,112.0,109.0,114.0,107.0,101.0,111.0,,,,0.435,0.12300000000000001,,0.004,1.69,0.36,,-6.22,95.8,84.4,,0.199,,0.264,,116.0,105.0,114.0,105.0,105.0,107.0,96.0,102.0,102.0,0.18,0.14400000000000002,0.115,-0.63,1.62,-1.61,90.9,95.2,81.4,0.252,0.27,0.198
6,2023-04-29,718372,Strikeout,strikeout,True,608324,554430,Alex Bregman,Zack Wheeler,0,0,0,4da8b2b7-6c2a-486e-8ba3-3680b0cf0af7,554430.0,zackwheeler,Wheeler,Right,Zack Wheeler,3.61,3.18,192.0,105.0,107.0,110.0,0.74,9.94,1.83,7.88,0.94,1.07,0.27899999999999997,0.38,0.214,0.313,0.42100000000000004,90.8,48.0,106.0,77.0,112.0,109.0,114.0,107.0,101.0,111.0,,,,0.435,0.12300000000000001,,0.004,1.69,0.36,,-6.22,95.8,84.4,,0.199,,0.264,,116.0,105.0,114.0,105.0,105.0,107.0,96.0,102.0,102.0,0.18,0.14400000000000002,0.115,-0.63,1.62,-1.61,90.9,95.2,81.4,0.252,0.27,0.198
7,2023-04-29,718372,Groundout,field_out,True,592206,664299,Nick Castellanos,Cristian Javier,1,0,0,ff6f5f06-5c9d-4d20-9ba5-12af9bd587d0,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,101.0,98.0,98.0,108.0,95.0,102.0,91.0,99.0,102.0,0.584,0.3,0.075,0.040999999999999995,0.44,-0.09,-1.17,-1.29,92.7,79.5,76.6,0.236,0.211,0.268,0.28,,,,,,,,,,,,,,,,,,,,,
8,2023-04-29,718372,Strikeout,strikeout,True,669016,664299,Brandon Marsh,Cristian Javier,0,0,0,39f69051-e747-4bec-ba09-1729bd4437ec,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,101.0,98.0,98.0,108.0,95.0,102.0,91.0,99.0,102.0,0.584,0.3,0.075,0.040999999999999995,0.44,-0.09,-1.17,-1.29,92.7,79.5,76.6,0.236,0.211,0.268,0.28,,,,,,,,,,,,,,,,,,,,,
9,2023-04-29,718372,Single,single,False,592663,664299,J.T. Realmuto,Cristian Javier,0,0,0,2d17b2ca-19ff-4df9-965e-477b60f16f77,664299.0,cristianjavier,Javier,Right,Cristian Javier,4.56,4.42,162.0,98.0,102.0,100.0,0.762,8.83,3.44,7.94,1.39,0.46,0.266,0.368,0.15,0.331,0.39899999999999997,83.7,78.0,101.0,98.0,101.0,98.0,98.0,108.0,95.0,102.0,91.0,99.0,102.0,0.584,0.3,0.075,0.040999999999999995,0.44,-0.09,-1.17,-1.29,92.7,79.5,76.6,0.236,0.211,0.268,0.28,,,,,,,,,,,,,,,,,,,,,
