,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,SI_ba,CH_ba,SL_ba,FC_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,ST_ba,CU_ba,KC%,wKC/C,vKC
10,2023-04-03,718729,Home Run,home_run,False,608336,456501,Joey Gallo,Johnny Cueto,0,0,1,9ca8c623-9e91-4ff0-a8f3-17068b2dadd9,456501.0,johnnycueto,Cueto,Right,Johnny Cueto,6.02,5.13,52.1,107.0,84.0,103.0,0.831,6.71,2.58,8.77,2.92,0.7,0.298,0.47200000000000003,0.161,0.32299999999999995,0.408,84.1,73.0,106.0,102.0,120.0,47.0,56.0,87.0,116.0,112.0,89.0,103.0,100.0,88.0,95.0,96.0,69.0,90.0,66.0,0.196,0.34600000000000003,0.027999999999999997,0.23399999999999999,0.004,0.192,-0.03,0.08,2.47,-1.92,-3.06,-3.11,92.2,88.1,92.2,86.1,76.0,0.242,0.244,0.286,0.27,0.222,,,,,,,,,,,,
11,2023-04-03,718729,Flyout,field_out,True,543877,689167,Christian Vázquez,Jeff Lindgren,1,0,0,5bc7d073-c08d-458b-8087-566935e7223c,689167.0,jefflindgren,Lindgren,Right,Jeff Lindgren,5.14,3.93,7.0,97.0,95.0,93.0,0.857,1.29,5.14,5.14,0.0,0.46,0.304,0.391,0.087,0.261,0.361,84.8,67.0,63.0,67.0,,,,,,,84.0,104.0,90.0,124.0,98.0,111.0,,,,0.5589999999999999,,,0.314,,0.127,,,3.01,-1.18,,2.29,,,90.4,79.7,,,0.133,0.0,,,,,,,,,,0.286,,,,
12,2023-04-03,718729,Flyout,field_out,True,572191,689167,Michael A. Taylor,Jeff Lindgren,0,0,0,a48517ed-26de-4ea8-9e1a-325e0863e2aa,689167.0,jefflindgren,Lindgren,Right,Jeff Lindgren,5.14,3.93,7.0,97.0,95.0,93.0,0.857,1.29,5.14,5.14,0.0,0.46,0.304,0.391,0.087,0.261,0.361,84.8,67.0,63.0,67.0,,,,,,,84.0,104.0,90.0,124.0,98.0,111.0,,,,0.5589999999999999,,,0.314,,0.127,,,3.01,-1.18,,2.29,,,90.4,79.7,,,0.133,0.0,,,,,,,,,,0.286,,,,
13,2023-04-03,718729,Flyout,field_out,True,596146,689167,Max Kepler,Jeff Lindgren,0,0,0,612c6502-b7a1-42fd-bcf4-fb47fb26de4f,689167.0,jefflindgren,Lindgren,Right,Jeff Lindgren,5.14,3.93,7.0,97.0,95.0,93.0,0.857,1.29,5.14,5.14,0.0,0.46,0.304,0.391,0.087,0.261,0.361,84.8,67.0,63.0,67.0,,,,,,,84.0,104.0,90.0,124.0,98.0,111.0,,,,0.5589999999999999,,,0.314,,0.127,,,3.01,-1.18,,2.29,,,90.4,79.7,,,0.133,0.0,,,,,,,,,,0.286,,,,
14,2023-04-03,718729,Single,single,False,541645,641816,Avisaíl García,Tyler Mahle,0,0,0,1a1acc9a-f11b-45aa-9015-ffff11e645fa,641816.0,tylermahle,Mahle,Right,Tyler Mahle,3.16,3.23,25.2,106.0,111.0,105.0,0.774,9.82,1.75,7.71,1.75,0.84,0.23199999999999998,0.348,0.203,0.24600000000000002,0.359,,,,,,,,122.0,104.0,105.0,,,,104.0,101.0,102.0,44.0,122.0,104.0,,0.518,0.021,0.264,,,1.08,12.66,,-0.02,,,92.6,84.7,,83.8,,0.25,,,0.219,,100.0,116.0,112.0,0.19699999999999998,-1.89,84.9,0.211,,,,,
15,2023-04-03,718729,Grounded Into DP,grounded_into_double_play,True,516416,641816,Jean Segura,Tyler Mahle,0,0,1,b012c577-d9d1-4512-b1b9-cc3ff9df356f,641816.0,tylermahle,Mahle,Right,Tyler Mahle,3.16,3.23,25.2,106.0,111.0,105.0,0.774,9.82,1.75,7.71,1.75,0.84,0.23199999999999998,0.348,0.203,0.24600000000000002,0.359,,,,,,,,122.0,104.0,105.0,,,,104.0,101.0,102.0,44.0,122.0,104.0,,0.518,0.021,0.264,,,1.08,12.66,,-0.02,,,92.6,84.7,,83.8,,0.25,,,0.219,,100.0,116.0,112.0,0.19699999999999998,-1.89,84.9,0.211,,,,,
16,2023-04-03,718729,Strikeout,strikeout,True,650559,641816,Bryan De La Cruz,Tyler Mahle,0,0,0,b20ea401-ccd5-421a-846c-a1dd132bae1d,641816.0,tylermahle,Mahle,Right,Tyler Mahle,3.16,3.23,25.2,106.0,111.0,105.0,0.774,9.82,1.75,7.71,1.75,0.84,0.23199999999999998,0.348,0.203,0.24600000000000002,0.359,,,,,,,,122.0,104.0,105.0,,,,104.0,101.0,102.0,44.0,122.0,104.0,,0.518,0.021,0.264,,,1.08,12.66,,-0.02,,,92.6,84.7,,83.8,,0.25,,,0.219,,100.0,116.0,112.0,0.19699999999999998,-1.89,84.9,0.211,,,,,
17,2023-04-03,718729,Flyout,field_out,True,621043,689167,Carlos Correa,Jeff Lindgren,0,0,0,365882a4-13bf-4a87-9257-364ddc101930,689167.0,jefflindgren,Lindgren,Right,Jeff Lindgren,5.14,3.93,7.0,97.0,95.0,93.0,0.857,1.29,5.14,5.14,0.0,0.46,0.304,0.391,0.087,0.261,0.361,84.8,67.0,63.0,67.0,,,,,,,84.0,104.0,90.0,124.0,98.0,111.0,,,,0.5589999999999999,,,0.314,,0.127,,,3.01,-1.18,,2.29,,,90.4,79.7,,,0.133,0.0,,,,,,,,,,0.286,,,,
18,2023-04-03,718729,Walk,walk,False,621439,689167,Byron Buxton,Jeff Lindgren,0,0,0,27b0673f-ba61-457b-bc92-58c01798920b,689167.0,jefflindgren,Lindgren,Right,Jeff Lindgren,5.14,3.93,7.0,97.0,95.0,93.0,0.857,1.29,5.14,5.14,0.0,0.46,0.304,0.391,0.087,0.261,0.361,84.8,67.0,63.0,67.0,,,,,,,84.0,104.0,90.0,124.0,98.0,111.0,,,,0.5589999999999999,,,0.314,,0.127,,,3.01,-1.18,,2.29,,,90.4,79.7,,,0.133,0.0,,,,,,,,,,0.286,,,,
19,2023-04-03,718729,Triple,triple,False,663616,689167,Trevor Larnach,Jeff Lindgren,0,0,1,1085e884-4f21-436f-826c-54021cdad49a,689167.0,jefflindgren,Lindgren,Right,Jeff Lindgren,5.14,3.93,7.0,97.0,95.0,93.0,0.857,1.29,5.14,5.14,0.0,0.46,0.304,0.391,0.087,0.261,0.361,84.8,67.0,63.0,67.0,,,,,,,84.0,104.0,90.0,124.0,98.0,111.0,,,,0.5589999999999999,,,0.314,,0.127,,,3.01,-1.18,,2.29,,,90.4,79.7,,,0.133,0.0,,,,,,,,,,0.286,,,,
20,2023-04-03,718729,Single,single,False,669304,689167,Jose Miranda,Jeff Lindgren,0,0,1,2ec49c72-ab53-4d0b-96b6-1b2fe69344a7,689167.0,jefflindgren,Lindgren,Right,Jeff Lindgren,5.14,3.93,7.0,97.0,95.0,93.0,0.857,1.29,5.14,5.14,0.0,0.46,0.304,0.391,0.087,0.261,0.361,84.8,67.0,63.0,67.0,,,,,,,84.0,104.0,90.0,124.0,98.0,111.0,,,,0.5589999999999999,,,0.314,,0.127,,,3.01,-1.18,,2.29,,,90.4,79.7,,,0.133,0.0,,,,,,,,,,0.286,,,,
21,2023-04-03,718729,Flyout,field_out,True,624503,689167,Nick Gordon,Jeff Lindgren,0,0,0,e3f9836f-7d28-43f4-b348-b7f2534a10cc,689167.0,jefflindgren,Lindgren,Right,Jeff Lindgren,5.14,3.93,7.0,97.0,95.0,93.0,0.857,1.29,5.14,5.14,0.0,0.46,0.304,0.391,0.087,0.261,0.361,84.8,67.0,63.0,67.0,,,,,,,84.0,104.0,90.0,124.0,98.0,111.0,,,,0.5589999999999999,,,0.314,,0.127,,,3.01,-1.18,,2.29,,,90.4,79.7,,,0.133,0.0,,,,,,,,,,0.286,,,,
22,2023-04-03,718729,Flyout,field_out,True,608336,689167,Joey Gallo,Jeff Lindgren,0,0,0,9ea30b5c-96f9-4def-ada0-7a7ac079b486,689167.0,jefflindgren,Lindgren,Right,Jeff Lindgren,5.14,3.93,7.0,97.0,95.0,93.0,0.857,1.29,5.14,5.14,0.0,0.46,0.304,0.391,0.087,0.261,0.361,84.8,67.0,63.0,67.0,,,,,,,84.0,104.0,90.0,124.0,98.0,111.0,,,,0.5589999999999999,,,0.314,,0.127,,,3.01,-1.18,,2.29,,,90.4,79.7,,,0.133,0.0,,,,,,,,,,0.286,,,,
23,2023-04-03,718729,Strikeout,strikeout,True,607732,641816,Jacob Stallings,Tyler Mahle,0,0,0,74592704-4228-4d00-88e3-7d33ed8a3027,641816.0,tylermahle,Mahle,Right,Tyler Mahle,3.16,3.23,25.2,106.0,111.0,105.0,0.774,9.82,1.75,7.71,1.75,0.84,0.23199999999999998,0.348,0.203,0.24600000000000002,0.359,,,,,,,,122.0,104.0,105.0,,,,104.0,101.0,102.0,44.0,122.0,104.0,,0.518,0.021,0.264,,,1.08,12.66,,-0.02,,,92.6,84.7,,83.8,,0.25,,,0.219,,100.0,116.0,112.0,0.19699999999999998,-1.89,84.9,0.211,,,,,
24,2023-04-03,718729,Strikeout,strikeout,True,542932,641816,Jon Berti,Tyler Mahle,0,0,0,08350a42-7681-4dce-961b-07f3d76219f3,641816.0,tylermahle,Mahle,Right,Tyler Mahle,3.16,3.23,25.2,106.0,111.0,105.0,0.774,9.82,1.75,7.71,1.75,0.84,0.23199999999999998,0.348,0.203,0.24600000000000002,0.359,,,,,,,,122.0,104.0,105.0,,,,104.0,101.0,102.0,44.0,122.0,104.0,,0.518,0.021,0.264,,,1.08,12.66,,-0.02,,,92.6,84.7,,83.8,,0.25,,,0.219,,100.0,116.0,112.0,0.19699999999999998,-1.89,84.9,0.211,,,,,
25,2023-04-03,718729,Lineout,field_out,True,650333,641816,Luis Arraez,Tyler Mahle,0,0,0,84e65c7d-548c-4a31-8dfe-8c916395dfe1,641816.0,tylermahle,Mahle,Right,Tyler Mahle,3.16,3.23,25.2,106.0,111.0,105.0,0.774,9.82,1.75,7.71,1.75,0.84,0.23199999999999998,0.348,0.203,0.24600000000000002,0.359,,,,,,,,122.0,104.0,105.0,,,,104.0,101.0,102.0,44.0,122.0,104.0,,0.518,0.021,0.264,,,1.08,12.66,,-0.02,,,92.6,84.7,,83.8,,0.25,,,0.219,,100.0,116.0,112.0,0.19699999999999998,-1.89,84.9,0.211,,,,,
26,2023-04-03,718729,Walk,walk,False,543877,689167,Christian Vázquez,Jeff Lindgren,0,0,0,2f228de7-73cc-4b34-ab4d-6df4a06ff88d,689167.0,jefflindgren,Lindgren,Right,Jeff Lindgren,5.14,3.93,7.0,97.0,95.0,93.0,0.857,1.29,5.14,5.14,0.0,0.46,0.304,0.391,0.087,0.261,0.361,84.8,67.0,63.0,67.0,,,,,,,84.0,104.0,90.0,124.0,98.0,111.0,,,,0.5589999999999999,,,0.314,,0.127,,,3.01,-1.18,,2.29,,,90.4,79.7,,,0.133,0.0,,,,,,,,,,0.286,,,,
27,2023-04-03,718729,Flyout,field_out,True,572191,689167,Michael A. Taylor,Jeff Lindgren,0,0,0,9cfa1340-c196-4e22-832c-cd646f55d339,689167.0,jefflindgren,Lindgren,Right,Jeff Lindgren,5.14,3.93,7.0,97.0,95.0,93.0,0.857,1.29,5.14,5.14,0.0,0.46,0.304,0.391,0.087,0.261,0.361,84.8,67.0,63.0,67.0,,,,,,,84.0,104.0,90.0,124.0,98.0,111.0,,,,0.5589999999999999,,,0.314,,0.127,,,3.01,-1.18,,2.29,,,90.4,79.7,,,0.133,0.0,,,,,,,,,,0.286,,,,
28,2023-04-03,718729,Single,single,False,596146,689167,Max Kepler,Jeff Lindgren,1,0,1,96fd9283-8a5e-4f78-a7b8-a793939572d8,689167.0,jefflindgren,Lindgren,Right,Jeff Lindgren,5.14,3.93,7.0,97.0,95.0,93.0,0.857,1.29,5.14,5.14,0.0,0.46,0.304,0.391,0.087,0.261,0.361,84.8,67.0,63.0,67.0,,,,,,,84.0,104.0,90.0,124.0,98.0,111.0,,,,0.5589999999999999,,,0.314,,0.127,,,3.01,-1.18,,2.29,,,90.4,79.7,,,0.133,0.0,,,,,,,,,,0.286,,,,
29,2023-04-03,718729,Double,double,False,621043,689167,Carlos Correa,Jeff Lindgren,1,0,1,55e6431c-6736-451b-a069-74eb64f61a51,689167.0,jefflindgren,Lindgren,Right,Jeff Lindgren,5.14,3.93,7.0,97.0,95.0,93.0,0.857,1.29,5.14,5.14,0.0,0.46,0.304,0.391,0.087,0.261,0.361,84.8,67.0,63.0,67.0,,,,,,,84.0,104.0,90.0,124.0,98.0,111.0,,,,0.5589999999999999,,,0.314,,0.127,,,3.01,-1.18,,2.29,,,90.4,79.7,,,0.133,0.0,,,,,,,,,,0.286,,,,
30,2023-04-03,718729,Flyout,field_out,True,621439,689167,Byron Buxton,Jeff Lindgren,0,0,0,333526bd-fd44-4cf7-aa3c-aee32c02605d,689167.0,jefflindgren,Lindgren,Right,Jeff Lindgren,5.14,3.93,7.0,97.0,95.0,93.0,0.857,1.29,5.14,5.14,0.0,0.46,0.304,0.391,0.087,0.261,0.361,84.8,67.0,63.0,67.0,,,,,,,84.0,104.0,90.0,124.0,98.0,111.0,,,,0.5589999999999999,,,0.314,,0.127,,,3.01,-1.18,,2.29,,,90.4,79.7,,,0.133,0.0,,,,,,,,,,0.286,,,,
31,2023-04-03,718729,Flyout,field_out,True,663616,689167,Trevor Larnach,Jeff Lindgren,1,1,0,a3461431-2d3a-4e4f-b7ac-80d1cfc9cb66,689167.0,jefflindgren,Lindgren,Right,Jeff Lindgren,5.14,3.93,7.0,97.0,95.0,93.0,0.857,1.29,5.14,5.14,0.0,0.46,0.304,0.391,0.087,0.261,0.361,84.8,67.0,63.0,67.0,,,,,,,84.0,104.0,90.0,124.0,98.0,111.0,,,,0.5589999999999999,,,0.314,,0.127,,,3.01,-1.18,,2.29,,,90.4,79.7,,,0.133,0.0,,,,,,,,,,0.286,,,,
32,2023-04-03,718729,Double,double,False,624585,641816,Jorge Soler,Tyler Mahle,1,0,0,e4fb81dc-f4ee-4658-9e05-52fba7cc7dd3,641816.0,tylermahle,Mahle,Right,Tyler Mahle,3.16,3.23,25.2,106.0,111.0,105.0,0.774,9.82,1.75,7.71,1.75,0.84,0.23199999999999998,0.348,0.203,0.24600000000000002,0.359,,,,,,,,122.0,104.0,105.0,,,,104.0,101.0,102.0,44.0,122.0,104.0,,0.518,0.021,0.264,,,1.08,12.66,,-0.02,,,92.6,84.7,,83.8,,0.25,,,0.219,,100.0,116.0,112.0,0.19699999999999998,-1.89,84.9,0.211,,,,,
33,2023-04-03,718729,Strikeout,strikeout,True,643265,641816,Garrett Cooper,Tyler Mahle,0,0,0,f390d9c4-6d49-425a-b654-d62f304f1989,641816.0,tylermahle,Mahle,Right,Tyler Mahle,3.16,3.23,25.2,106.0,111.0,105.0,0.774,9.82,1.75,7.71,1.75,0.84,0.23199999999999998,0.348,0.203,0.24600000000000002,0.359,,,,,,,,122.0,104.0,105.0,,,,104.0,101.0,102.0,44.0,122.0,104.0,,0.518,0.021,0.264,,,1.08,12.66,,-0.02,,,92.6,84.7,,83.8,,0.25,,,0.219,,100.0,116.0,112.0,0.19699999999999998,-1.89,84.9,0.211,,,,,
34,2023-04-03,718729,Strikeout,strikeout,True,665862,641816,Jazz Chisholm Jr.,Tyler Mahle,0,0,0,497c3a50-f141-45ed-aae0-3e97df853b98,641816.0,tylermahle,Mahle,Right,Tyler Mahle,3.16,3.23,25.2,106.0,111.0,105.0,0.774,9.82,1.75,7.71,1.75,0.84,0.23199999999999998,0.348,0.203,0.24600000000000002,0.359,,,,,,,,122.0,104.0,105.0,,,,104.0,101.0,102.0,44.0,122.0,104.0,,0.518,0.021,0.264,,,1.08,12.66,,-0.02,,,92.6,84.7,,83.8,,0.25,,,0.219,,100.0,116.0,112.0,0.19699999999999998,-1.89,84.9,0.211,,,,,
35,2023-04-03,718729,Groundout,field_out,True,541645,641816,Avisaíl García,Tyler Mahle,0,0,0,6e48bd32-60a3-4b8b-87d4-6dba1db0ede4,641816.0,tylermahle,Mahle,Right,Tyler Mahle,3.16,3.23,25.2,106.0,111.0,105.0,0.774,9.82,1.75,7.71,1.75,0.84,0.23199999999999998,0.348,0.203,0.24600000000000002,0.359,,,,,,,,122.0,104.0,105.0,,,,104.0,101.0,102.0,44.0,122.0,104.0,,0.518,0.021,0.264,,,1.08,12.66,,-0.02,,,92.6,84.7,,83.8,,0.25,,,0.219,,100.0,116.0,112.0,0.19699999999999998,-1.89,84.9,0.211,,,,,
36,2023-04-03,718729,Flyout,field_out,True,669304,689167,Jose Miranda,Jeff Lindgren,1,1,0,e2dcdabc-fc4b-45ef-8714-45a4390d3f8e,689167.0,jefflindgren,Lindgren,Right,Jeff Lindgren,5.14,3.93,7.0,97.0,95.0,93.0,0.857,1.29,5.14,5.14,0.0,0.46,0.304,0.391,0.087,0.261,0.361,84.8,67.0,63.0,67.0,,,,,,,84.0,104.0,90.0,124.0,98.0,111.0,,,,0.5589999999999999,,,0.314,,0.127,,,3.01,-1.18,,2.29,,,90.4,79.7,,,0.133,0.0,,,,,,,,,,0.286,,,,
37,2023-04-03,718729,Groundout,field_out,True,624503,689167,Nick Gordon,Jeff Lindgren,1,0,0,3a220631-9d5a-4906-86ef-54fb925d7445,689167.0,jefflindgren,Lindgren,Right,Jeff Lindgren,5.14,3.93,7.0,97.0,95.0,93.0,0.857,1.29,5.14,5.14,0.0,0.46,0.304,0.391,0.087,0.261,0.361,84.8,67.0,63.0,67.0,,,,,,,84.0,104.0,90.0,124.0,98.0,111.0,,,,0.5589999999999999,,,0.314,,0.127,,,3.01,-1.18,,2.29,,,90.4,79.7,,,0.133,0.0,,,,,,,,,,0.286,,,,
38,2023-04-03,718729,Flyout,field_out,True,608336,689167,Joey Gallo,Jeff Lindgren,1,0,0,d5512131-0a36-4c49-a970-6e3e56fc04cc,689167.0,jefflindgren,Lindgren,Right,Jeff Lindgren,5.14,3.93,7.0,97.0,95.0,93.0,0.857,1.29,5.14,5.14,0.0,0.46,0.304,0.391,0.087,0.261,0.361,84.8,67.0,63.0,67.0,,,,,,,84.0,104.0,90.0,124.0,98.0,111.0,,,,0.5589999999999999,,,0.314,,0.127,,,3.01,-1.18,,2.29,,,90.4,79.7,,,0.133,0.0,,,,,,,,,,0.286,,,,
39,2023-04-03,718729,Groundout,field_out,True,516416,641816,Jean Segura,Tyler Mahle,0,0,0,79b84829-cee3-4465-a7e7-cefb8a87373f,641816.0,tylermahle,Mahle,Right,Tyler Mahle,3.16,3.23,25.2,106.0,111.0,105.0,0.774,9.82,1.75,7.71,1.75,0.84,0.23199999999999998,0.348,0.203,0.24600000000000002,0.359,,,,,,,,122.0,104.0,105.0,,,,104.0,101.0,102.0,44.0,122.0,104.0,,0.518,0.021,0.264,,,1.08,12.66,,-0.02,,,92.6,84.7,,83.8,,0.25,,,0.219,,100.0,116.0,112.0,0.19699999999999998,-1.89,84.9,0.211,,,,,
