,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vSL,FF_ba,SL_ba,CH_ba,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,ST_ba,CU_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
0,2023-06-16,717745,Strikeout,strikeout,True,595777,694363,Jurickson Profar,Jared Shuster,0,0,0,05d1fbf4-c1c6-478a-82df-a70a7bfa3d52,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-06-16,717745,Single,single,False,678662,694363,Ezequiel Tovar,Jared Shuster,0,0,0,e739f07f-f776-4518-80a6-0e57957ef48b,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-06-16,717745,Single,single,False,553869,694363,Elias Díaz,Jared Shuster,1,0,1,24d6772b-1bef-40ed-93d8-dd9c56a1dae2,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-06-16,717745,Lineout,field_out,True,545341,694363,Randal Grichuk,Jared Shuster,1,0,0,7653ad37-8bcc-4dc7-8287-50e41971c59e,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-06-16,717745,Walk,walk,False,660670,659275,Ronald Acuña Jr.,Dinelson Lamet,1,0,0,c4977277-cf08-419e-bbbc-4e3c6909cedf,659275.0,dinelsonlamet,Lamet,Right,Dinelson Lamet,11.71,6.2,27.2,90.0,87.0,89.0,0.778,10.41,7.48,13.66,2.28,1.09,0.18,0.449,0.135,0.461,0.37799999999999995,90.4,64.0,87.0,84.0,65.0,82.0,76.0,104.0,96.0,103.0,0.237,0.45899999999999996,0.027000000000000003,-4.11,-2.38,-3.6,94.8,85.9,0.355,0.305,,82.0,87.0,80.0,0.27699999999999997,-2.01,95.0,0.429,,,,,,,,,,,,,,,,,,,,,,
5,2023-06-16,717745,Groundout,field_out,True,645277,659275,Ozzie Albies,Dinelson Lamet,0,0,1,75f0a088-09cd-436c-8a96-8392c7e17899,659275.0,dinelsonlamet,Lamet,Right,Dinelson Lamet,11.71,6.2,27.2,90.0,87.0,89.0,0.778,10.41,7.48,13.66,2.28,1.09,0.18,0.449,0.135,0.461,0.37799999999999995,90.4,64.0,87.0,84.0,65.0,82.0,76.0,104.0,96.0,103.0,0.237,0.45899999999999996,0.027000000000000003,-4.11,-2.38,-3.6,94.8,85.9,0.355,0.305,,82.0,87.0,80.0,0.27699999999999997,-2.01,95.0,0.429,,,,,,,,,,,,,,,,,,,,,,
6,2023-06-16,717745,Walk,walk,False,663586,659275,Austin Riley,Dinelson Lamet,1,0,1,6479e3e5-0ff4-4e20-b7ea-8b9212eeebb2,659275.0,dinelsonlamet,Lamet,Right,Dinelson Lamet,11.71,6.2,27.2,90.0,87.0,89.0,0.778,10.41,7.48,13.66,2.28,1.09,0.18,0.449,0.135,0.461,0.37799999999999995,90.4,64.0,87.0,84.0,65.0,82.0,76.0,104.0,96.0,103.0,0.237,0.45899999999999996,0.027000000000000003,-4.11,-2.38,-3.6,94.8,85.9,0.355,0.305,,82.0,87.0,80.0,0.27699999999999997,-2.01,95.0,0.429,,,,,,,,,,,,,,,,,,,,,,
7,2023-06-16,717745,Home Run,home_run,False,518595,659275,Travis d'Arnaud,Dinelson Lamet,0,0,1,0ddd8bba-06f2-4c77-b057-663125fd00c1,659275.0,dinelsonlamet,Lamet,Right,Dinelson Lamet,11.71,6.2,27.2,90.0,87.0,89.0,0.778,10.41,7.48,13.66,2.28,1.09,0.18,0.449,0.135,0.461,0.37799999999999995,90.4,64.0,87.0,84.0,65.0,82.0,76.0,104.0,96.0,103.0,0.237,0.45899999999999996,0.027000000000000003,-4.11,-2.38,-3.6,94.8,85.9,0.355,0.305,,82.0,87.0,80.0,0.27699999999999997,-2.01,95.0,0.429,,,,,,,,,,,,,,,,,,,,,,
8,2023-06-16,717745,Strikeout,strikeout,True,621566,659275,Matt Olson,Dinelson Lamet,0,0,0,1945184e-8194-4d5c-bf21-485e618c1a7a,659275.0,dinelsonlamet,Lamet,Right,Dinelson Lamet,11.71,6.2,27.2,90.0,87.0,89.0,0.778,10.41,7.48,13.66,2.28,1.09,0.18,0.449,0.135,0.461,0.37799999999999995,90.4,64.0,87.0,84.0,65.0,82.0,76.0,104.0,96.0,103.0,0.237,0.45899999999999996,0.027000000000000003,-4.11,-2.38,-3.6,94.8,85.9,0.355,0.305,,82.0,87.0,80.0,0.27699999999999997,-2.01,95.0,0.429,,,,,,,,,,,,,,,,,,,,,,
9,2023-06-16,717745,Flyout,field_out,True,542303,659275,Marcell Ozuna,Dinelson Lamet,0,0,0,fc876db9-ce15-4cc6-adba-384f2e92d301,659275.0,dinelsonlamet,Lamet,Right,Dinelson Lamet,11.71,6.2,27.2,90.0,87.0,89.0,0.778,10.41,7.48,13.66,2.28,1.09,0.18,0.449,0.135,0.461,0.37799999999999995,90.4,64.0,87.0,84.0,65.0,82.0,76.0,104.0,96.0,103.0,0.237,0.45899999999999996,0.027000000000000003,-4.11,-2.38,-3.6,94.8,85.9,0.355,0.305,,82.0,87.0,80.0,0.27699999999999997,-2.01,95.0,0.429,,,,,,,,,,,,,,,,,,,,,,
10,2023-06-16,717745,Lineout,field_out,True,666134,694363,Nolan Jones,Jared Shuster,0,0,0,5b7ec3e5-6bed-49d7-bc2f-9277ef2d8d0f,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-06-16,717745,Groundout,field_out,True,595751,694363,Jorge Alfaro,Jared Shuster,0,0,0,de0efd25-4f47-4a3e-bf44-1ec03d0e8ee7,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2023-06-16,717745,Walk,walk,False,660707,694363,Elehuris Montero,Jared Shuster,0,0,0,4cff65e3-dc5c-48c9-83e5-315b4793fb6d,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2023-06-16,717745,Strikeout,strikeout,True,663796,694363,Coco Montes,Jared Shuster,0,0,0,27e8c691-b5cb-4444-9fef-836803392ee6,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2023-06-16,717745,Strikeout,strikeout,True,592696,659275,Eddie Rosario,Dinelson Lamet,0,0,0,18599bbf-74de-48a2-87a9-e9660be60a3f,659275.0,dinelsonlamet,Lamet,Right,Dinelson Lamet,11.71,6.2,27.2,90.0,87.0,89.0,0.778,10.41,7.48,13.66,2.28,1.09,0.18,0.449,0.135,0.461,0.37799999999999995,90.4,64.0,87.0,84.0,65.0,82.0,76.0,104.0,96.0,103.0,0.237,0.45899999999999996,0.027000000000000003,-4.11,-2.38,-3.6,94.8,85.9,0.355,0.305,,82.0,87.0,80.0,0.27699999999999997,-2.01,95.0,0.429,,,,,,,,,,,,,,,,,,,,,,
15,2023-06-16,717745,Single,single,False,606115,659275,Orlando Arcia,Dinelson Lamet,0,0,0,f5e317a5-a213-49c4-98e8-7c315d3f6ef5,659275.0,dinelsonlamet,Lamet,Right,Dinelson Lamet,11.71,6.2,27.2,90.0,87.0,89.0,0.778,10.41,7.48,13.66,2.28,1.09,0.18,0.449,0.135,0.461,0.37799999999999995,90.4,64.0,87.0,84.0,65.0,82.0,76.0,104.0,96.0,103.0,0.237,0.45899999999999996,0.027000000000000003,-4.11,-2.38,-3.6,94.8,85.9,0.355,0.305,,82.0,87.0,80.0,0.27699999999999997,-2.01,95.0,0.429,,,,,,,,,,,,,,,,,,,,,,
16,2023-06-16,717745,Grounded Into DP,grounded_into_double_play,True,671739,659275,Michael Harris II,Dinelson Lamet,0,0,1,286fcf7a-42a9-4962-9775-7e2741935319,659275.0,dinelsonlamet,Lamet,Right,Dinelson Lamet,11.71,6.2,27.2,90.0,87.0,89.0,0.778,10.41,7.48,13.66,2.28,1.09,0.18,0.449,0.135,0.461,0.37799999999999995,90.4,64.0,87.0,84.0,65.0,82.0,76.0,104.0,96.0,103.0,0.237,0.45899999999999996,0.027000000000000003,-4.11,-2.38,-3.6,94.8,85.9,0.355,0.305,,82.0,87.0,80.0,0.27699999999999997,-2.01,95.0,0.429,,,,,,,,,,,,,,,,,,,,,,
17,2023-06-16,717745,Groundout,field_out,True,686668,694363,Brenton Doyle,Jared Shuster,0,0,0,cc0ce345-9e0b-47c2-912d-e24272c00848,694363.0,jaredshuster,Shuster,Left,Jared Shuster,5.81,5.44,52.2,96.0,64.0,87.0,0.802,5.13,4.44,9.06,1.2,0.76,0.27699999999999997,0.382,0.133,0.272,0.41700000000000004,82.2,61.0,88.0,85.0,59.0,99.0,83.0,75.0,98.0,95.0,0.441,0.32899999999999996,0.23,-0.83,1.11,-2.01,91.4,84.9,0.311,0.197,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
