,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,wFA/C,wFC/C,wSL/C,wCU/C,vFA,vFC,vSL,vCU,SL_ba,FF_ba,FC_ba,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vSI,SI_ba,ST_ba,CU_ba,CH_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba
10,2023-07-08,717439,Groundout,field_out,True,572233,656605,Christian Walker,Mitch Keller,1,1,0,f6ec0e4c-86cb-4570-9be0-8902c71792b0,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,100.0,106.0,100.0,142.0,104.0,123.0,99.0,98.0,99.0,0.261,0.242,0.161,0.08,0.66,-0.07,-0.5,-1.97,95.2,89.7,82.8,78.0,,0.176,0.316,90.7,83.0,104.0,97.0,91.0,94.0,98.0,93.0,106.0,100.0,0.228,0.027999999999999997,1.66,-2.63,93.9,0.258,0.221,0.273,0.36,,,,,,,,,,,,,
11,2023-07-08,717439,Walk,walk,False,666971,656605,Lourdes Gurriel Jr.,Mitch Keller,0,0,0,2cc5e648-23b3-4fbb-b2cf-981565e55cc7,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,100.0,106.0,100.0,142.0,104.0,123.0,99.0,98.0,99.0,0.261,0.242,0.161,0.08,0.66,-0.07,-0.5,-1.97,95.2,89.7,82.8,78.0,,0.176,0.316,90.7,83.0,104.0,97.0,91.0,94.0,98.0,93.0,106.0,100.0,0.228,0.027999999999999997,1.66,-2.63,93.9,0.258,0.221,0.273,0.36,,,,,,,,,,,,,
12,2023-07-08,717439,Lineout,field_out,True,656896,656605,Emmanuel Rivera,Mitch Keller,0,0,0,0e8008bc-5b8d-4b71-ad23-e4949b36c721,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,100.0,106.0,100.0,142.0,104.0,123.0,99.0,98.0,99.0,0.261,0.242,0.161,0.08,0.66,-0.07,-0.5,-1.97,95.2,89.7,82.8,78.0,,0.176,0.316,90.7,83.0,104.0,97.0,91.0,94.0,98.0,93.0,106.0,100.0,0.228,0.027999999999999997,1.66,-2.63,93.9,0.258,0.221,0.273,0.36,,,,,,,,,,,,,
13,2023-07-08,717439,Groundout,field_out,True,686527,656605,Dominic Canzone,Mitch Keller,0,0,0,bf9be440-d228-4cfb-8cb1-438bf5251196,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,100.0,106.0,100.0,142.0,104.0,123.0,99.0,98.0,99.0,0.261,0.242,0.161,0.08,0.66,-0.07,-0.5,-1.97,95.2,89.7,82.8,78.0,,0.176,0.316,90.7,83.0,104.0,97.0,91.0,94.0,98.0,93.0,106.0,100.0,0.228,0.027999999999999997,1.66,-2.63,93.9,0.258,0.221,0.273,0.36,,,,,,,,,,,,,
14,2023-07-08,717439,Flyout,field_out,True,672779,656464,Tucupita Marcano,Kevin Ginkel,0,0,0,3d402f01-81fc-4625-a3ef-08074529af2c,656464.0,kevinginkel,Ginkel,Right,Kevin Ginkel,2.48,3.09,65.1,100.0,107.0,102.0,0.725,9.64,3.17,5.65,0.41,1.51,0.33299999999999996,0.33299999999999996,0.17,0.308,0.401,94.0,100.0,96.0,122.0,102.0,112.0,,,,0.467,0.001,0.431,,1.2,-5.8,1.62,,95.7,90.1,86.6,,0.162,0.226,,,,,,,,,105.0,95.0,91.0,0.10099999999999999,,3.42,,94.8,0.063,,,,,,,,,,,,,,,,
15,2023-07-08,717439,Groundout,field_out,True,641511,656464,Jason Delay,Kevin Ginkel,1,0,0,ab8a1db5-5946-4220-8eda-ec3aad4ea3a4,656464.0,kevinginkel,Ginkel,Right,Kevin Ginkel,2.48,3.09,65.1,100.0,107.0,102.0,0.725,9.64,3.17,5.65,0.41,1.51,0.33299999999999996,0.33299999999999996,0.17,0.308,0.401,94.0,100.0,96.0,122.0,102.0,112.0,,,,0.467,0.001,0.431,,1.2,-5.8,1.62,,95.7,90.1,86.6,,0.162,0.226,,,,,,,,,105.0,95.0,91.0,0.10099999999999999,,3.42,,94.8,0.063,,,,,,,,,,,,,,,,
16,2023-07-08,717439,Walk,walk,False,680779,656464,Henry Davis,Kevin Ginkel,1,0,0,9ec84c28-51e2-4b4e-8512-72b4697b3f32,656464.0,kevinginkel,Ginkel,Right,Kevin Ginkel,2.48,3.09,65.1,100.0,107.0,102.0,0.725,9.64,3.17,5.65,0.41,1.51,0.33299999999999996,0.33299999999999996,0.17,0.308,0.401,94.0,100.0,96.0,122.0,102.0,112.0,,,,0.467,0.001,0.431,,1.2,-5.8,1.62,,95.7,90.1,86.6,,0.162,0.226,,,,,,,,,105.0,95.0,91.0,0.10099999999999999,,3.42,,94.8,0.063,,,,,,,,,,,,,,,,
17,2023-07-08,717439,Double,double,True,668804,656457,Bryan Reynolds,Tyler Gilbert,0,0,1,1fde6840-9625-4f8d-96a0-a100f0f1e672,656457.0,tylergilbert,"Gilbert, T",Left,Tyler Gilbert,5.19,6.2,17.1,100.0,89.0,94.0,0.7340000000000001,9.87,2.6,10.9,1.04,1.67,0.188,0.41700000000000004,0.125,0.396,0.40299999999999997,71.0,100.0,90.0,,,,100.0,103.0,96.0,0.243,0.46399999999999997,,,-2.46,1.16,,,92.5,88.9,,,,0.333,0.257,,,,,,,,87.0,96.0,89.0,0.087,,-5.45,,92.1,0.5,,0.333,,99.0,94.0,101.0,54.0,99.0,93.0,0.07200000000000001,0.133,-3.58,-3.24,84.8,80.4,0.4
18,2023-07-08,717439,Walk,walk,False,672515,656605,Gabriel Moreno,Mitch Keller,0,0,0,d6a227fd-b09d-4114-b37f-8c75f2c10323,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,100.0,106.0,100.0,142.0,104.0,123.0,99.0,98.0,99.0,0.261,0.242,0.161,0.08,0.66,-0.07,-0.5,-1.97,95.2,89.7,82.8,78.0,,0.176,0.316,90.7,83.0,104.0,97.0,91.0,94.0,98.0,93.0,106.0,100.0,0.228,0.027999999999999997,1.66,-2.63,93.9,0.258,0.221,0.273,0.36,,,,,,,,,,,,,
19,2023-07-08,717439,Strikeout,strikeout,True,677950,656605,Alek Thomas,Mitch Keller,0,0,0,2222f8ca-857a-42c0-afa6-f996fda34dfb,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,100.0,106.0,100.0,142.0,104.0,123.0,99.0,98.0,99.0,0.261,0.242,0.161,0.08,0.66,-0.07,-0.5,-1.97,95.2,89.7,82.8,78.0,,0.176,0.316,90.7,83.0,104.0,97.0,91.0,94.0,98.0,93.0,106.0,100.0,0.228,0.027999999999999997,1.66,-2.63,93.9,0.258,0.221,0.273,0.36,,,,,,,,,,,,,
20,2023-07-08,717439,Lineout,field_out,True,672695,656605,Geraldo Perdomo,Mitch Keller,0,0,0,c5e645de-25f2-42ab-81e1-836c2f3d0241,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,100.0,106.0,100.0,142.0,104.0,123.0,99.0,98.0,99.0,0.261,0.242,0.161,0.08,0.66,-0.07,-0.5,-1.97,95.2,89.7,82.8,78.0,,0.176,0.316,90.7,83.0,104.0,97.0,91.0,94.0,98.0,93.0,106.0,100.0,0.228,0.027999999999999997,1.66,-2.63,93.9,0.258,0.221,0.273,0.36,,,,,,,,,,,,,
21,2023-07-08,717439,Groundout,field_out,True,606466,656605,Ketel Marte,Mitch Keller,0,0,0,4d316f06-bff9-4438-914f-f3de8351cf79,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,100.0,106.0,100.0,142.0,104.0,123.0,99.0,98.0,99.0,0.261,0.242,0.161,0.08,0.66,-0.07,-0.5,-1.97,95.2,89.7,82.8,78.0,,0.176,0.316,90.7,83.0,104.0,97.0,91.0,94.0,98.0,93.0,106.0,100.0,0.228,0.027999999999999997,1.66,-2.63,93.9,0.258,0.221,0.273,0.36,,,,,,,,,,,,,
22,2023-07-08,717439,Strikeout,strikeout,True,669261,656457,Jack Suwinski,Tyler Gilbert,0,0,0,64cda4ca-c152-41f2-aff4-50dd70545379,656457.0,tylergilbert,"Gilbert, T",Left,Tyler Gilbert,5.19,6.2,17.1,100.0,89.0,94.0,0.7340000000000001,9.87,2.6,10.9,1.04,1.67,0.188,0.41700000000000004,0.125,0.396,0.40299999999999997,71.0,100.0,90.0,,,,100.0,103.0,96.0,0.243,0.46399999999999997,,,-2.46,1.16,,,92.5,88.9,,,,0.333,0.257,,,,,,,,87.0,96.0,89.0,0.087,,-5.45,,92.1,0.5,,0.333,,99.0,94.0,101.0,54.0,99.0,93.0,0.07200000000000001,0.133,-3.58,-3.24,84.8,80.4,0.4
23,2023-07-08,717439,Flyout,field_out,True,467793,656457,Carlos Santana,Tyler Gilbert,0,0,0,1ec83016-57d6-409f-9dc6-21154ba6d551,656457.0,tylergilbert,"Gilbert, T",Left,Tyler Gilbert,5.19,6.2,17.1,100.0,89.0,94.0,0.7340000000000001,9.87,2.6,10.9,1.04,1.67,0.188,0.41700000000000004,0.125,0.396,0.40299999999999997,71.0,100.0,90.0,,,,100.0,103.0,96.0,0.243,0.46399999999999997,,,-2.46,1.16,,,92.5,88.9,,,,0.333,0.257,,,,,,,,87.0,96.0,89.0,0.087,,-5.45,,92.1,0.5,,0.333,,99.0,94.0,101.0,54.0,99.0,93.0,0.07200000000000001,0.133,-3.58,-3.24,84.8,80.4,0.4
24,2023-07-08,717439,Lineout,field_out,True,596847,656457,Ji Man Choi,Tyler Gilbert,0,0,0,7dc1ca52-7c2b-4461-a660-606740a353b0,656457.0,tylergilbert,"Gilbert, T",Left,Tyler Gilbert,5.19,6.2,17.1,100.0,89.0,94.0,0.7340000000000001,9.87,2.6,10.9,1.04,1.67,0.188,0.41700000000000004,0.125,0.396,0.40299999999999997,71.0,100.0,90.0,,,,100.0,103.0,96.0,0.243,0.46399999999999997,,,-2.46,1.16,,,92.5,88.9,,,,0.333,0.257,,,,,,,,87.0,96.0,89.0,0.087,,-5.45,,92.1,0.5,,0.333,,99.0,94.0,101.0,54.0,99.0,93.0,0.07200000000000001,0.133,-3.58,-3.24,84.8,80.4,0.4
25,2023-07-08,717439,Walk,walk,False,682998,656605,Corbin Carroll,Mitch Keller,1,0,0,59b3a559-0dfb-479d-9bfc-3964bf90d894,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,100.0,106.0,100.0,142.0,104.0,123.0,99.0,98.0,99.0,0.261,0.242,0.161,0.08,0.66,-0.07,-0.5,-1.97,95.2,89.7,82.8,78.0,,0.176,0.316,90.7,83.0,104.0,97.0,91.0,94.0,98.0,93.0,106.0,100.0,0.228,0.027999999999999997,1.66,-2.63,93.9,0.258,0.221,0.273,0.36,,,,,,,,,,,,,
26,2023-07-08,717439,Pop Out,field_out,True,572233,656605,Christian Walker,Mitch Keller,0,0,0,e931f0f8-6c39-4a13-bdd8-856bc3b06d64,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,100.0,106.0,100.0,142.0,104.0,123.0,99.0,98.0,99.0,0.261,0.242,0.161,0.08,0.66,-0.07,-0.5,-1.97,95.2,89.7,82.8,78.0,,0.176,0.316,90.7,83.0,104.0,97.0,91.0,94.0,98.0,93.0,106.0,100.0,0.228,0.027999999999999997,1.66,-2.63,93.9,0.258,0.221,0.273,0.36,,,,,,,,,,,,,
27,2023-07-08,717439,Grounded Into DP,grounded_into_double_play,True,666971,656605,Lourdes Gurriel Jr.,Mitch Keller,0,0,1,bddf9ae4-c344-4e60-9998-2acf90be46f0,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,100.0,106.0,100.0,142.0,104.0,123.0,99.0,98.0,99.0,0.261,0.242,0.161,0.08,0.66,-0.07,-0.5,-1.97,95.2,89.7,82.8,78.0,,0.176,0.316,90.7,83.0,104.0,97.0,91.0,94.0,98.0,93.0,106.0,100.0,0.228,0.027999999999999997,1.66,-2.63,93.9,0.258,0.221,0.273,0.36,,,,,,,,,,,,,
28,2023-07-08,717439,Groundout,field_out,True,693304,656457,Nick Gonzales,Tyler Gilbert,1,0,0,653817c8-1776-4a72-87d5-d5bed365c834,656457.0,tylergilbert,"Gilbert, T",Left,Tyler Gilbert,5.19,6.2,17.1,100.0,89.0,94.0,0.7340000000000001,9.87,2.6,10.9,1.04,1.67,0.188,0.41700000000000004,0.125,0.396,0.40299999999999997,71.0,100.0,90.0,,,,100.0,103.0,96.0,0.243,0.46399999999999997,,,-2.46,1.16,,,92.5,88.9,,,,0.333,0.257,,,,,,,,87.0,96.0,89.0,0.087,,-5.45,,92.1,0.5,,0.333,,99.0,94.0,101.0,54.0,99.0,93.0,0.07200000000000001,0.133,-3.58,-3.24,84.8,80.4,0.4
29,2023-07-08,717439,Groundout,field_out,True,669707,656457,Jared Triolo,Tyler Gilbert,1,0,0,b0f14775-82d4-4137-a1a5-10b797fbbd3e,656457.0,tylergilbert,"Gilbert, T",Left,Tyler Gilbert,5.19,6.2,17.1,100.0,89.0,94.0,0.7340000000000001,9.87,2.6,10.9,1.04,1.67,0.188,0.41700000000000004,0.125,0.396,0.40299999999999997,71.0,100.0,90.0,,,,100.0,103.0,96.0,0.243,0.46399999999999997,,,-2.46,1.16,,,92.5,88.9,,,,0.333,0.257,,,,,,,,87.0,96.0,89.0,0.087,,-5.45,,92.1,0.5,,0.333,,99.0,94.0,101.0,54.0,99.0,93.0,0.07200000000000001,0.133,-3.58,-3.24,84.8,80.4,0.4
30,2023-07-08,717439,Bunt Groundout,field_out,True,672779,656457,Tucupita Marcano,Tyler Gilbert,0,0,0,2e4fe55a-04d6-4de6-82e2-3d649fbbc004,656457.0,tylergilbert,"Gilbert, T",Left,Tyler Gilbert,5.19,6.2,17.1,100.0,89.0,94.0,0.7340000000000001,9.87,2.6,10.9,1.04,1.67,0.188,0.41700000000000004,0.125,0.396,0.40299999999999997,71.0,100.0,90.0,,,,100.0,103.0,96.0,0.243,0.46399999999999997,,,-2.46,1.16,,,92.5,88.9,,,,0.333,0.257,,,,,,,,87.0,96.0,89.0,0.087,,-5.45,,92.1,0.5,,0.333,,99.0,94.0,101.0,54.0,99.0,93.0,0.07200000000000001,0.133,-3.58,-3.24,84.8,80.4,0.4
31,2023-07-08,717439,Strikeout,strikeout,True,656896,656605,Emmanuel Rivera,Mitch Keller,0,0,0,26c0e3fe-e018-455f-8a61-8ebbdffb53d8,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,100.0,106.0,100.0,142.0,104.0,123.0,99.0,98.0,99.0,0.261,0.242,0.161,0.08,0.66,-0.07,-0.5,-1.97,95.2,89.7,82.8,78.0,,0.176,0.316,90.7,83.0,104.0,97.0,91.0,94.0,98.0,93.0,106.0,100.0,0.228,0.027999999999999997,1.66,-2.63,93.9,0.258,0.221,0.273,0.36,,,,,,,,,,,,,
32,2023-07-08,717439,Groundout,field_out,True,686527,656605,Dominic Canzone,Mitch Keller,0,0,0,1c3df716-3147-42d0-a504-13060756052f,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,100.0,106.0,100.0,142.0,104.0,123.0,99.0,98.0,99.0,0.261,0.242,0.161,0.08,0.66,-0.07,-0.5,-1.97,95.2,89.7,82.8,78.0,,0.176,0.316,90.7,83.0,104.0,97.0,91.0,94.0,98.0,93.0,106.0,100.0,0.228,0.027999999999999997,1.66,-2.63,93.9,0.258,0.221,0.273,0.36,,,,,,,,,,,,,
33,2023-07-08,717439,Strikeout,strikeout,True,672515,656605,Gabriel Moreno,Mitch Keller,0,0,0,d1bf21cf-4768-4bed-86b8-36eb31244d87,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,4.21,4.18,194.1,103.0,104.0,103.0,0.797,9.73,2.55,8.66,1.16,1.29,0.27699999999999997,0.358,0.172,0.31,0.456,100.0,106.0,100.0,142.0,104.0,123.0,99.0,98.0,99.0,0.261,0.242,0.161,0.08,0.66,-0.07,-0.5,-1.97,95.2,89.7,82.8,78.0,,0.176,0.316,90.7,83.0,104.0,97.0,91.0,94.0,98.0,93.0,106.0,100.0,0.228,0.027999999999999997,1.66,-2.63,93.9,0.258,0.221,0.273,0.36,,,,,,,,,,,,,
34,2023-07-08,717439,Walk,walk,False,641511,656457,Jason Delay,Tyler Gilbert,0,0,0,13588fd8-2090-4ce4-9590-3c463a9c584c,656457.0,tylergilbert,"Gilbert, T",Left,Tyler Gilbert,5.19,6.2,17.1,100.0,89.0,94.0,0.7340000000000001,9.87,2.6,10.9,1.04,1.67,0.188,0.41700000000000004,0.125,0.396,0.40299999999999997,71.0,100.0,90.0,,,,100.0,103.0,96.0,0.243,0.46399999999999997,,,-2.46,1.16,,,92.5,88.9,,,,0.333,0.257,,,,,,,,87.0,96.0,89.0,0.087,,-5.45,,92.1,0.5,,0.333,,99.0,94.0,101.0,54.0,99.0,93.0,0.07200000000000001,0.133,-3.58,-3.24,84.8,80.4,0.4
