,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSL,vCU,FF_ba,SL_ba,CH_ba,CU_ba,FC_ba,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,FS_ba,SI_ba,ST_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2023-06-01,717934,Strikeout,strikeout,True,681082,453286,Bryson Stott,Max Scherzer,0,0,0,5e299fee-f8f8-4d83-8554-81ead2212776,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,106.0,108.0,108.0,98.0,108.0,99.0,0.46299999999999997,0.10400000000000001,0.168,0.124,0.141,0.72,2.12,-0.21,0.51,0.03,93.7,88.4,84.0,75.4,0.255,0.25,0.207,0.187,0.135,,,,,,,,,,,,,,,,,,,,,
1,2023-06-01,717934,Single,single,False,607208,453286,Trea Turner,Max Scherzer,0,0,0,4d12ded7-781d-434f-a479-9e3bec1952ef,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,106.0,108.0,108.0,98.0,108.0,99.0,0.46299999999999997,0.10400000000000001,0.168,0.124,0.141,0.72,2.12,-0.21,0.51,0.03,93.7,88.4,84.0,75.4,0.255,0.25,0.207,0.187,0.135,,,,,,,,,,,,,,,,,,,,,
2,2023-06-01,717934,Walk,walk,False,547180,453286,Bryce Harper,Max Scherzer,0,0,1,e62ca308-9868-4668-a306-d39a5b03601c,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,106.0,108.0,108.0,98.0,108.0,99.0,0.46299999999999997,0.10400000000000001,0.168,0.124,0.141,0.72,2.12,-0.21,0.51,0.03,93.7,88.4,84.0,75.4,0.255,0.25,0.207,0.187,0.135,,,,,,,,,,,,,,,,,,,,,
3,2023-06-01,717934,Sac Fly,sac_fly,True,592206,453286,Nick Castellanos,Max Scherzer,1,0,1,027670d9-aa35-43de-ba54-4a38cc7599bf,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,106.0,108.0,108.0,98.0,108.0,99.0,0.46299999999999997,0.10400000000000001,0.168,0.124,0.141,0.72,2.12,-0.21,0.51,0.03,93.7,88.4,84.0,75.4,0.255,0.25,0.207,0.187,0.135,,,,,,,,,,,,,,,,,,,,,
4,2023-06-01,717934,Flyout,field_out,True,656941,453286,Kyle Schwarber,Max Scherzer,0,0,0,aaea5e16-bbc0-4097-b8d8-264e5d40be68,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,106.0,108.0,108.0,98.0,108.0,99.0,0.46299999999999997,0.10400000000000001,0.168,0.124,0.141,0.72,2.12,-0.21,0.51,0.03,93.7,88.4,84.0,75.4,0.255,0.25,0.207,0.187,0.135,,,,,,,,,,,,,,,,,,,,,
5,2023-06-01,717934,Lineout,field_out,True,607043,592836,Brandon Nimmo,Taijuan Walker,1,0,0,f226fdfb-24f5-412f-9d64-bbf5ab1a3249,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,92.0,91.0,94.0,79.0,98.0,90.0,124.0,109.0,114.0,99.0,103.0,100.0,0.17600000000000002,0.17600000000000002,0.026000000000000002,0.057,,-0.82,-0.44,-1.43,-1.07,,92.8,87.1,82.5,74.8,0.257,,,0.212,0.284,81.0,100.0,93.0,104.0,97.0,100.0,0.233,0.332,0.48,0.53,87.9,92.4,0.205,0.273,0.158,,,,,,
6,2023-06-01,717934,Lineout,field_out,True,596019,592836,Francisco Lindor,Taijuan Walker,0,0,0,eebcd7c5-a03e-4dae-9720-73d7988b07ef,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,92.0,91.0,94.0,79.0,98.0,90.0,124.0,109.0,114.0,99.0,103.0,100.0,0.17600000000000002,0.17600000000000002,0.026000000000000002,0.057,,-0.82,-0.44,-1.43,-1.07,,92.8,87.1,82.5,74.8,0.257,,,0.212,0.284,81.0,100.0,93.0,104.0,97.0,100.0,0.233,0.332,0.48,0.53,87.9,92.4,0.205,0.273,0.158,,,,,,
7,2023-06-01,717934,Groundout,field_out,True,643446,592836,Jeff McNeil,Taijuan Walker,0,0,0,b7aaf9a0-fdef-437d-8ad5-22c10d0cd08e,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,4.38,4.36,172.2,99.0,94.0,97.0,0.8079999999999999,7.19,3.7,8.08,1.04,1.21,0.217,0.43,0.16699999999999998,0.326,0.382,,,,,92.0,91.0,94.0,79.0,98.0,90.0,124.0,109.0,114.0,99.0,103.0,100.0,0.17600000000000002,0.17600000000000002,0.026000000000000002,0.057,,-0.82,-0.44,-1.43,-1.07,,92.8,87.1,82.5,74.8,0.257,,,0.212,0.284,81.0,100.0,93.0,104.0,97.0,100.0,0.233,0.332,0.48,0.53,87.9,92.4,0.205,0.273,0.158,,,,,,
8,2023-06-01,717934,Groundout,field_out,True,669016,453286,Brandon Marsh,Max Scherzer,0,0,0,ba492695-7b20-4be2-be1a-955f4a410ea6,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,106.0,108.0,108.0,98.0,108.0,99.0,0.46299999999999997,0.10400000000000001,0.168,0.124,0.141,0.72,2.12,-0.21,0.51,0.03,93.7,88.4,84.0,75.4,0.255,0.25,0.207,0.187,0.135,,,,,,,,,,,,,,,,,,,,,
9,2023-06-01,717934,Strikeout,strikeout,True,665019,453286,Kody Clemens,Max Scherzer,0,0,0,63411057-7b14-4397-8165-e6b00913f262,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,96.0,101.0,104.0,104.0,101.0,101.0,106.0,108.0,108.0,98.0,108.0,99.0,0.46299999999999997,0.10400000000000001,0.168,0.124,0.141,0.72,2.12,-0.21,0.51,0.03,93.7,88.4,84.0,75.4,0.255,0.25,0.207,0.187,0.135,,,,,,,,,,,,,,,,,,,,,
