,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,FS%,SL%,CH%,wFA/C,wFS/C,wSI/C,wSL/C,wCH/C,vFA,vFS,vSI,vSL,SI_ba,SL_ba,FF_ba,FS_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,KC%,wKC/C,vKC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,FC_ba
0,2023-04-30,718364,Flyout,field_out,True,663538,663773,Nico Hoerner,Bryan Hoeing,0,0,0,8539e75c-e3da-4a51-8ed6-1bcda7c5ca90,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.042,0.318,0.026000000000000002,-2.17,-5.4,-0.76,0.98,-5.28,93.9,84.9,94.1,83.2,0.275,0.179,0.333,0.333,0.6,,,,,,,,,,,,,,,,,,,,,,,,
1,2023-04-30,718364,Single,single,False,621020,663773,Dansby Swanson,Bryan Hoeing,1,0,0,5db74836-8f8c-42b1-84af-11651fac0642,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.042,0.318,0.026000000000000002,-2.17,-5.4,-0.76,0.98,-5.28,93.9,84.9,94.1,83.2,0.275,0.179,0.333,0.333,0.6,,,,,,,,,,,,,,,,,,,,,,,,
2,2023-04-30,718364,Flyout,field_out,True,664023,663773,Ian Happ,Bryan Hoeing,0,0,0,993cefbf-7247-4e26-9646-a3731efa0075,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.042,0.318,0.026000000000000002,-2.17,-5.4,-0.76,0.98,-5.28,93.9,84.9,94.1,83.2,0.275,0.179,0.333,0.333,0.6,,,,,,,,,,,,,,,,,,,,,,,,
3,2023-04-30,718364,Flyout,field_out,True,673548,663773,Seiya Suzuki,Bryan Hoeing,0,0,0,fae73810-978d-4871-a81c-2a6f4e5cc5a7,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.042,0.318,0.026000000000000002,-2.17,-5.4,-0.76,0.98,-5.28,93.9,84.9,94.1,83.2,0.275,0.179,0.333,0.333,0.6,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-04-30,718364,Groundout,field_out,True,542932,657006,Jon Berti,Justin Steele,1,0,0,da02e9b5-7593-4f7f-b544-beb7925c8980,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,,0.33899999999999997,0.01,0.67,,0.89,0.54,-1.94,91.8,,92.2,83.3,0.25,0.217,0.275,,0.4,87.0,98.0,109.0,0.006,2.44,80.7,0.0,,,,,,,,,,,,,,,,,
5,2023-04-30,718364,Single,single,False,643265,657006,Garrett Cooper,Justin Steele,0,0,0,034c1096-0aa1-494e-8c7c-f9b553c10f6a,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,,0.33899999999999997,0.01,0.67,,0.89,0.54,-1.94,91.8,,92.2,83.3,0.25,0.217,0.275,,0.4,87.0,98.0,109.0,0.006,2.44,80.7,0.0,,,,,,,,,,,,,,,,,
6,2023-04-30,718364,Forceout,force_out,True,650333,657006,Luis Arraez,Justin Steele,0,0,1,e27e6e76-691e-42ad-8ae3-a39a62803050,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,,0.33899999999999997,0.01,0.67,,0.89,0.54,-1.94,91.8,,92.2,83.3,0.25,0.217,0.275,,0.4,87.0,98.0,109.0,0.006,2.44,80.7,0.0,,,,,,,,,,,,,,,,,
7,2023-04-30,718364,Flyout,field_out,True,624585,657006,Jorge Soler,Justin Steele,0,0,0,9331b462-ebdc-4538-bc06-56243755157d,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,,0.33899999999999997,0.01,0.67,,0.89,0.54,-1.94,91.8,,92.2,83.3,0.25,0.217,0.275,,0.4,87.0,98.0,109.0,0.006,2.44,80.7,0.0,,,,,,,,,,,,,,,,,
8,2023-04-30,718364,Groundout,field_out,True,641355,663773,Cody Bellinger,Bryan Hoeing,1,0,0,18712b75-b271-4bcb-84ce-ebda50696c1e,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.042,0.318,0.026000000000000002,-2.17,-5.4,-0.76,0.98,-5.28,93.9,84.9,94.1,83.2,0.275,0.179,0.333,0.333,0.6,,,,,,,,,,,,,,,,,,,,,,,,
9,2023-04-30,718364,Strikeout,strikeout,True,621550,663773,Patrick Wisdom,Bryan Hoeing,0,0,0,88ea609e-f15c-4329-afe6-ee52a3dfbca7,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.042,0.318,0.026000000000000002,-2.17,-5.4,-0.76,0.98,-5.28,93.9,84.9,94.1,83.2,0.275,0.179,0.333,0.333,0.6,,,,,,,,,,,,,,,,,,,,,,,,
10,2023-04-30,718364,Strikeout,strikeout,True,543333,663773,Eric Hosmer,Bryan Hoeing,0,0,0,e3cbfacc-6cc6-4e93-a558-6e971b4f1e8c,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.042,0.318,0.026000000000000002,-2.17,-5.4,-0.76,0.98,-5.28,93.9,84.9,94.1,83.2,0.275,0.179,0.333,0.333,0.6,,,,,,,,,,,,,,,,,,,,,,,,
11,2023-04-30,718364,Lineout,field_out,True,516416,657006,Jean Segura,Justin Steele,0,0,0,3be86c99-5127-4a87-91da-49bd612c94b5,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,,0.33899999999999997,0.01,0.67,,0.89,0.54,-1.94,91.8,,92.2,83.3,0.25,0.217,0.275,,0.4,87.0,98.0,109.0,0.006,2.44,80.7,0.0,,,,,,,,,,,,,,,,,
12,2023-04-30,718364,Lineout,field_out,True,665862,657006,Jazz Chisholm Jr.,Justin Steele,0,0,0,d64a64d9-d440-484a-a1bd-3aa9610a816f,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,,0.33899999999999997,0.01,0.67,,0.89,0.54,-1.94,91.8,,92.2,83.3,0.25,0.217,0.275,,0.4,87.0,98.0,109.0,0.006,2.44,80.7,0.0,,,,,,,,,,,,,,,,,
13,2023-04-30,718364,Walk,walk,False,663743,657006,Nick Fortes,Justin Steele,0,0,0,2c43586b-0539-4a76-906d-c72e8e4376d6,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,,0.33899999999999997,0.01,0.67,,0.89,0.54,-1.94,91.8,,92.2,83.3,0.25,0.217,0.275,,0.4,87.0,98.0,109.0,0.006,2.44,80.7,0.0,,,,,,,,,,,,,,,,,
14,2023-04-30,718364,Pop Out,field_out,True,650559,657006,Bryan De La Cruz,Justin Steele,1,0,0,01f2cb29-0664-4ecc-9bc7-8418892c9fcc,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,,0.33899999999999997,0.01,0.67,,0.89,0.54,-1.94,91.8,,92.2,83.3,0.25,0.217,0.275,,0.4,87.0,98.0,109.0,0.006,2.44,80.7,0.0,,,,,,,,,,,,,,,,,
15,2023-04-30,718364,Double,double,False,621458,663773,Edwin Ríos,Bryan Hoeing,0,0,0,76fd0fe4-82d7-4632-a8c6-33fc0e442aab,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.042,0.318,0.026000000000000002,-2.17,-5.4,-0.76,0.98,-5.28,93.9,84.9,94.1,83.2,0.275,0.179,0.333,0.333,0.6,,,,,,,,,,,,,,,,,,,,,,,,
16,2023-04-30,718364,Groundout,field_out,True,543228,663773,Yan Gomes,Bryan Hoeing,0,0,1,1a42f21f-cacc-4844-b908-684fa42148f6,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.042,0.318,0.026000000000000002,-2.17,-5.4,-0.76,0.98,-5.28,93.9,84.9,94.1,83.2,0.275,0.179,0.333,0.333,0.6,,,,,,,,,,,,,,,,,,,,,,,,
17,2023-04-30,718364,Strikeout,strikeout,True,663538,663773,Nico Hoerner,Bryan Hoeing,0,0,0,ae5ac039-1c2d-48ad-8e73-c118dc2ded09,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.042,0.318,0.026000000000000002,-2.17,-5.4,-0.76,0.98,-5.28,93.9,84.9,94.1,83.2,0.275,0.179,0.333,0.333,0.6,,,,,,,,,,,,,,,,,,,,,,,,
18,2023-04-30,718364,Single,single,False,621020,663773,Dansby Swanson,Bryan Hoeing,0,0,1,17af9bc0-d30e-4cfa-abe0-461da2147eb1,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.042,0.318,0.026000000000000002,-2.17,-5.4,-0.76,0.98,-5.28,93.9,84.9,94.1,83.2,0.275,0.179,0.333,0.333,0.6,,,,,,,,,,,,,,,,,,,,,,,,
19,2023-04-30,718364,Groundout,field_out,True,664023,663773,Ian Happ,Bryan Hoeing,0,0,0,4f4a24c8-5a06-4ed6-98ac-80f6baa5953c,663773.0,bryanhoeing,Hoeing,Right,Bryan Hoeing,5.48,5.3,70.2,101.0,97.0,100.0,0.805,6.75,3.18,9.04,1.66,1.17,0.268,0.35700000000000004,0.121,0.335,0.395,87.2,41.0,99.0,76.0,80.0,97.0,87.0,106.0,100.0,99.0,97.0,104.0,108.0,0.526,0.08900000000000001,0.042,0.318,0.026000000000000002,-2.17,-5.4,-0.76,0.98,-5.28,93.9,84.9,94.1,83.2,0.275,0.179,0.333,0.333,0.6,,,,,,,,,,,,,,,,,,,,,,,,
20,2023-04-30,718364,Double,double,False,641658,657006,Garrett Hampson,Justin Steele,0,0,0,ca61ca4d-d0b5-4d18-885d-57af3e429074,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,,0.33899999999999997,0.01,0.67,,0.89,0.54,-1.94,91.8,,92.2,83.3,0.25,0.217,0.275,,0.4,87.0,98.0,109.0,0.006,2.44,80.7,0.0,,,,,,,,,,,,,,,,,
21,2023-04-30,718364,Single,single,False,542932,657006,Jon Berti,Justin Steele,0,0,1,3dbe3777-3fb0-42e5-bd75-1046927902d6,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,,0.33899999999999997,0.01,0.67,,0.89,0.54,-1.94,91.8,,92.2,83.3,0.25,0.217,0.275,,0.4,87.0,98.0,109.0,0.006,2.44,80.7,0.0,,,,,,,,,,,,,,,,,
22,2023-04-30,718364,Strikeout,strikeout,True,643265,657006,Garrett Cooper,Justin Steele,0,0,1,1923fd54-7550-40f9-94d7-b85d30170b3e,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,,0.33899999999999997,0.01,0.67,,0.89,0.54,-1.94,91.8,,92.2,83.3,0.25,0.217,0.275,,0.4,87.0,98.0,109.0,0.006,2.44,80.7,0.0,,,,,,,,,,,,,,,,,
23,2023-04-30,718364,Single,single,False,650333,657006,Luis Arraez,Justin Steele,1,0,1,d9f4046c-a05d-4ef2-a70e-1e5d4069ee2c,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,,0.33899999999999997,0.01,0.67,,0.89,0.54,-1.94,91.8,,92.2,83.3,0.25,0.217,0.275,,0.4,87.0,98.0,109.0,0.006,2.44,80.7,0.0,,,,,,,,,,,,,,,,,
24,2023-04-30,718364,Hit By Pitch,hit_by_pitch,False,624585,657006,Jorge Soler,Justin Steele,1,0,1,6092ae08-235d-4344-b0e9-70ab5345e303,657006.0,justinsteele,Steele,Left,Justin Steele,3.06,3.5,173.1,102.0,99.0,102.0,0.7809999999999999,9.14,1.87,8.67,0.73,1.7,0.243,0.433,0.179,0.278,0.467,87.5,69.0,85.0,78.0,88.0,102.0,98.0,45.0,95.0,88.0,123.0,104.0,111.0,0.018000000000000002,0.626,,0.33899999999999997,0.01,0.67,,0.89,0.54,-1.94,91.8,,92.2,83.3,0.25,0.217,0.275,,0.4,87.0,98.0,109.0,0.006,2.44,80.7,0.0,,,,,,,,,,,,,,,,,
