,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,CH_ba,SI_ba,SL_ba,CU_ba,ST_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
0,2023-03-28,733679,Groundout,field_out,True,518934,592866,DJ LeMahieu,Trevor Williams,1,0,0,cd9802c6-bc60-49e2-b553-2b16c90e8157,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,
1,2023-03-28,733679,Strikeout,strikeout,True,592450,592866,Aaron Judge,Trevor Williams,0,0,0,a45b1741-3c44-419f-8865-e08c55cdb7a6,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,
2,2023-03-28,733679,Groundout,field_out,True,519203,592866,Anthony Rizzo,Trevor Williams,0,0,0,0c06f486-7703-4b41-bbf3-eb55f7e210d1,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,
3,2023-03-28,733679,Flyout,field_out,True,657041,641482,Lane Thomas,Nestor Cortes,0,0,0,8e4987a5-a4a4-44bd-a7b2-34f3ecd9945e,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,,,,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,0.005,0.521,0.158,,0.027999999999999997,0.68,4.05,-1.47,,-6.99,91.6,89.3,76.9,,0.213,0.5,,0.2,,0.259,110.0,102.0,102.0,0.28800000000000003,0.39,86.6,0.26
4,2023-03-28,733679,Walk,walk,False,608841,641482,Joey Meneses,Nestor Cortes,1,0,0,cec877e1-8f27-4a42-bba4-7b514db95695,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,,,,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,0.005,0.521,0.158,,0.027999999999999997,0.68,4.05,-1.47,,-6.99,91.6,89.3,76.9,,0.213,0.5,,0.2,,0.259,110.0,102.0,102.0,0.28800000000000003,0.39,86.6,0.26
5,2023-03-28,733679,Lineout,field_out,True,600869,641482,Jeimer Candelario,Nestor Cortes,0,0,0,383e5002-556a-43f1-bbec-bdc118ea0610,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,,,,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,0.005,0.521,0.158,,0.027999999999999997,0.68,4.05,-1.47,,-6.99,91.6,89.3,76.9,,0.213,0.5,,0.2,,0.259,110.0,102.0,102.0,0.28800000000000003,0.39,86.6,0.26
6,2023-03-28,733679,Flyout,field_out,True,642086,641482,Dominic Smith,Nestor Cortes,1,0,0,3cc484fb-0f10-421b-8358-32f168288f4b,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,,,,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,0.005,0.521,0.158,,0.027999999999999997,0.68,4.05,-1.47,,-6.99,91.6,89.3,76.9,,0.213,0.5,,0.2,,0.259,110.0,102.0,102.0,0.28800000000000003,0.39,86.6,0.26
7,2023-03-28,733679,Walk,walk,False,518626,592866,Josh Donaldson,Trevor Williams,1,0,0,45d570b1-e59f-4d49-86f6-2e26af338fb8,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,
8,2023-03-28,733679,Grounded Into DP,grounded_into_double_play,True,650402,592866,Gleyber Torres,Trevor Williams,0,0,1,03b70d02-790b-49d0-97e6-09350b6bdd30,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,
9,2023-03-28,733679,Walk,walk,False,665828,592866,Oswaldo Cabrera,Trevor Williams,1,0,0,be583b56-86bc-4587-9012-d6739d565b78,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,
10,2023-03-28,733679,Groundout,field_out,True,543305,592866,Aaron Hicks,Trevor Williams,0,0,0,e4ee0a24-9a7f-4956-a962-56141da1e29c,592866.0,trevorwilliams,Williams,Right,Trevor Williams,5.55,5.66,144.1,104.0,81.0,96.0,0.831,6.92,3.3,11.1,2.12,0.96,0.253,0.4,0.163,0.32899999999999996,0.387,83.3,68.0,105.0,96.0,97.0,95.0,95.0,80.0,107.0,96.0,91.0,100.0,95.0,94.0,114.0,103.0,0.146,0.433,0.182,0.069,0.171,-0.77,-0.45,-1.7,-1.93,-2.25,89.7,88.2,80.9,76.7,0.283,0.315,0.325,0.314,0.314,0.313,,,,,,,
11,2023-03-28,733679,Groundout,field_out,True,660688,641482,Keibert Ruiz,Nestor Cortes,0,0,0,91283e92-a4e9-414c-ae90-402a574ac406,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,,,,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,0.005,0.521,0.158,,0.027999999999999997,0.68,4.05,-1.47,,-6.99,91.6,89.3,76.9,,0.213,0.5,,0.2,,0.259,110.0,102.0,102.0,0.28800000000000003,0.39,86.6,0.26
12,2023-03-28,733679,Home Run,home_run,False,669743,641482,Alex Call,Nestor Cortes,0,0,0,d7cd9df9-a1dd-496f-ad03-e0bb8826177c,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,,,,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,0.005,0.521,0.158,,0.027999999999999997,0.68,4.05,-1.47,,-6.99,91.6,89.3,76.9,,0.213,0.5,,0.2,,0.259,110.0,102.0,102.0,0.28800000000000003,0.39,86.6,0.26
13,2023-03-28,733679,Double,double,False,671277,641482,Luis García Jr.,Nestor Cortes,0,0,0,7e546911-3e2d-4b2e-a32f-d80e9ec99ff0,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,,,,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,0.005,0.521,0.158,,0.027999999999999997,0.68,4.05,-1.47,,-6.99,91.6,89.3,76.9,,0.213,0.5,,0.2,,0.259,110.0,102.0,102.0,0.28800000000000003,0.39,86.6,0.26
