,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vSI,vSL,vCU,FF_ba,FC_ba,SI_ba,CH_ba,CU_ba,ST_ba,SL_ba,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
66,2023-08-04,717134,Groundout,field_out,True,664901,608344,Danny Mendick,Cole Irvin,0,0,1,d37814b9-ff66-41a5-be2e-5f04514aabfa,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,75.0,103.0,97.0,,,,99.0,99.0,94.0,0.207,0.28,0.159,,0.14300000000000002,0.21100000000000002,0.22,2.29,0.95,,-0.89,-2.77,92.2,85.5,91.9,,77.2,0.247,0.18,0.28,0.324,0.229,,,,,,,,,,,,,,,
67,2023-08-04,717134,Strikeout,strikeout,True,682626,608344,Francisco Alvarez,Cole Irvin,0,0,0,3d20c603-f3ba-4e1d-9faf-638c164495c7,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,4.42,5.59,77.1,104.0,80.0,97.0,0.8109999999999999,7.91,2.44,9.08,1.28,1.11,0.267,0.379,0.163,0.321,0.447,84.2,75.0,106.0,101.0,92.0,94.0,91.0,68.0,110.0,99.0,75.0,103.0,97.0,,,,99.0,99.0,94.0,0.207,0.28,0.159,,0.14300000000000002,0.21100000000000002,0.22,2.29,0.95,,-0.89,-2.77,92.2,85.5,91.9,,77.2,0.247,0.18,0.28,0.324,0.229,,,,,,,,,,,,,,,
68,2023-08-04,717134,Double,double,False,683002,622098,Gunnar Henderson,Drew Smith,1,0,0,bccb3858-1c1c-49a3-97ed-1a1979ee4d3b,622098.0,drewsmith,"Smith, Dr",Right,Drew Smith,4.15,4.39,56.1,96.0,121.0,103.0,0.7859999999999999,9.59,4.63,7.99,1.12,0.58,0.28,0.307,0.16699999999999998,0.34,0.37,85.4,69.0,98.0,93.0,91.0,92.0,98.0,133.0,94.0,102.0,,,,121.0,103.0,109.0,,,,0.001,0.612,,0.209,0.085,0.09300000000000001,0.93,,4.16,-1.62,-2.13,-2.86,95.0,,96.6,84.3,76.7,0.169,,,0.364,0.389,,0.318,,,,,,,,,,,,,
69,2023-08-04,717134,Strikeout,strikeout,True,669720,622098,Austin Hays,Drew Smith,0,0,0,7ad77355-0c40-4da6-a118-6ab533edbb11,622098.0,drewsmith,"Smith, Dr",Right,Drew Smith,4.15,4.39,56.1,96.0,121.0,103.0,0.7859999999999999,9.59,4.63,7.99,1.12,0.58,0.28,0.307,0.16699999999999998,0.34,0.37,85.4,69.0,98.0,93.0,91.0,92.0,98.0,133.0,94.0,102.0,,,,121.0,103.0,109.0,,,,0.001,0.612,,0.209,0.085,0.09300000000000001,0.93,,4.16,-1.62,-2.13,-2.86,95.0,,96.6,84.3,76.7,0.169,,,0.364,0.389,,0.318,,,,,,,,,,,,,
70,2023-08-04,717134,Groundout,field_out,True,676059,622098,Jordan Westburg,Drew Smith,1,0,0,0aaaf1b6-5f4e-421c-b9ad-08febced2c4c,622098.0,drewsmith,"Smith, Dr",Right,Drew Smith,4.15,4.39,56.1,96.0,121.0,103.0,0.7859999999999999,9.59,4.63,7.99,1.12,0.58,0.28,0.307,0.16699999999999998,0.34,0.37,85.4,69.0,98.0,93.0,91.0,92.0,98.0,133.0,94.0,102.0,,,,121.0,103.0,109.0,,,,0.001,0.612,,0.209,0.085,0.09300000000000001,0.93,,4.16,-1.62,-2.13,-2.86,95.0,,96.6,84.3,76.7,0.169,,,0.364,0.389,,0.318,,,,,,,,,,,,,
71,2023-08-04,717134,Strikeout,strikeout,True,681297,622098,Colton Cowser,Drew Smith,0,0,0,91ec159d-710b-48b5-906b-efee476a25ea,622098.0,drewsmith,"Smith, Dr",Right,Drew Smith,4.15,4.39,56.1,96.0,121.0,103.0,0.7859999999999999,9.59,4.63,7.99,1.12,0.58,0.28,0.307,0.16699999999999998,0.34,0.37,85.4,69.0,98.0,93.0,91.0,92.0,98.0,133.0,94.0,102.0,,,,121.0,103.0,109.0,,,,0.001,0.612,,0.209,0.085,0.09300000000000001,0.93,,4.16,-1.62,-2.13,-2.86,95.0,,96.6,84.3,76.7,0.169,,,0.364,0.389,,0.318,,,,,,,,,,,,,
72,2023-08-04,717134,Groundout,field_out,True,621466,660261,DJ Stewart,Shintaro Fujinami,1,0,0,78499c36-8a5a-472f-a32f-62a628a17656,660261.0,shintarofujinami,Fujinami,Right,Shintaro Fujinami,7.18,4.8,79.0,92.0,112.0,94.0,0.7340000000000001,9.46,5.13,8.32,1.03,0.97,0.275,0.392,0.16699999999999998,0.37799999999999995,0.42,,,,,-279.0,111.0,65.0,107.0,90.0,91.0,,,,118.0,92.0,105.0,94.0,92.0,93.0,,0.5660000000000001,0.162,0.073,0.001,,0.08,1.27,,-1.47,-81.55,,98.4,88.3,,84.4,75.7,0.243,0.171,,,,0.235,0.75,,,,,,,138.0,95.0,100.0,0.19899999999999998,-1.4,92.8,0.243
73,2023-08-04,717134,Double,double,False,624413,660261,Pete Alonso,Shintaro Fujinami,0,0,0,f700a5e8-2ee9-4625-b2df-367d664dd047,660261.0,shintarofujinami,Fujinami,Right,Shintaro Fujinami,7.18,4.8,79.0,92.0,112.0,94.0,0.7340000000000001,9.46,5.13,8.32,1.03,0.97,0.275,0.392,0.16699999999999998,0.37799999999999995,0.42,,,,,-279.0,111.0,65.0,107.0,90.0,91.0,,,,118.0,92.0,105.0,94.0,92.0,93.0,,0.5660000000000001,0.162,0.073,0.001,,0.08,1.27,,-1.47,-81.55,,98.4,88.3,,84.4,75.7,0.243,0.171,,,,0.235,0.75,,,,,,,138.0,95.0,100.0,0.19899999999999998,-1.4,92.8,0.243
74,2023-08-04,717134,Flyout,field_out,True,643446,660261,Jeff McNeil,Shintaro Fujinami,1,0,0,b6ca3459-08d9-4334-b659-a0d4b52bdbca,660261.0,shintarofujinami,Fujinami,Right,Shintaro Fujinami,7.18,4.8,79.0,92.0,112.0,94.0,0.7340000000000001,9.46,5.13,8.32,1.03,0.97,0.275,0.392,0.16699999999999998,0.37799999999999995,0.42,,,,,-279.0,111.0,65.0,107.0,90.0,91.0,,,,118.0,92.0,105.0,94.0,92.0,93.0,,0.5660000000000001,0.162,0.073,0.001,,0.08,1.27,,-1.47,-81.55,,98.4,88.3,,84.4,75.7,0.243,0.171,,,,0.235,0.75,,,,,,,138.0,95.0,100.0,0.19899999999999998,-1.4,92.8,0.243
75,2023-08-04,717134,Groundout,field_out,True,516782,660261,Starling Marte,Shintaro Fujinami,0,0,0,90ae3893-3d6b-492a-afe7-3755b3fcbc29,660261.0,shintarofujinami,Fujinami,Right,Shintaro Fujinami,7.18,4.8,79.0,92.0,112.0,94.0,0.7340000000000001,9.46,5.13,8.32,1.03,0.97,0.275,0.392,0.16699999999999998,0.37799999999999995,0.42,,,,,-279.0,111.0,65.0,107.0,90.0,91.0,,,,118.0,92.0,105.0,94.0,92.0,93.0,,0.5660000000000001,0.162,0.073,0.001,,0.08,1.27,,-1.47,-81.55,,98.4,88.3,,84.4,75.7,0.243,0.171,,,,0.235,0.75,,,,,,,138.0,95.0,100.0,0.19899999999999998,-1.4,92.8,0.243
