,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,KC%,CH%,wFA/C,wFC/C,wSI/C,wKC/C,wCH/C,vFA,vFC,vSI,vKC,FF_ba,FC_ba,CU_ba,CH_ba,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SL,Loc+ SL,Pit+ SL,SL%,CU%,wSL/C,wCU/C,vSL,vCU,SL_ba,SI_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,ST_ba,FS_ba
0,2023-07-22,717309,Lineout,field_out,True,607043,572020,Brandon Nimmo,James Paxton,0,0,0,8fe456d3-8475-4437-b614-80cae8b75527,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,95.0,103.0,98.0,98.0,92.0,90.0,87.0,93.0,94.0,63.0,101.0,91.0,0.006999999999999999,0.5660000000000001,0.165,0.195,0.067,0.04,-0.15,-0.01,-0.31,-0.96,95.2,85.8,94.9,81.3,0.269,0.191,0.231,0.316,,,,,,,,,,,,,,,,,,,,,,
1,2023-07-22,717309,Flyout,field_out,True,592192,572020,Mark Canha,James Paxton,0,0,0,b65e4bcc-6c6c-44dc-ad72-a44045233ee7,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,95.0,103.0,98.0,98.0,92.0,90.0,87.0,93.0,94.0,63.0,101.0,91.0,0.006999999999999999,0.5660000000000001,0.165,0.195,0.067,0.04,-0.15,-0.01,-0.31,-0.96,95.2,85.8,94.9,81.3,0.269,0.191,0.231,0.316,,,,,,,,,,,,,,,,,,,,,,
2,2023-07-22,717309,Strikeout,strikeout,True,596019,572020,Francisco Lindor,James Paxton,0,0,0,af6b6e2f-d949-44a6-82d4-bb2f1c327dd5,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,95.0,103.0,98.0,98.0,92.0,90.0,87.0,93.0,94.0,63.0,101.0,91.0,0.006999999999999999,0.5660000000000001,0.165,0.195,0.067,0.04,-0.15,-0.01,-0.31,-0.96,95.2,85.8,94.9,81.3,0.269,0.191,0.231,0.316,,,,,,,,,,,,,,,,,,,,,,
3,2023-07-22,717309,Home Run,home_run,False,680776,453286,Jarren Duran,Max Scherzer,1,0,0,1a99a527-bd35-4dc4-baad-ed11f0ee27eb,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,104.0,101.0,101.0,,,,,,,98.0,108.0,99.0,,0.46299999999999997,0.10400000000000001,,0.141,0.72,2.12,,,0.03,93.7,88.4,,,0.255,0.135,0.187,0.207,96.0,101.0,104.0,106.0,108.0,108.0,0.168,0.124,-0.21,0.51,84.0,75.4,0.25,,,,,,,,,
4,2023-07-22,717309,Single,single,False,807799,453286,Masataka Yoshida,Max Scherzer,0,0,0,6202eaf9-0bd4-47b2-88ff-96f35d0c3e94,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,104.0,101.0,101.0,,,,,,,98.0,108.0,99.0,,0.46299999999999997,0.10400000000000001,,0.141,0.72,2.12,,,0.03,93.7,88.4,,,0.255,0.135,0.187,0.207,96.0,101.0,104.0,106.0,108.0,108.0,0.168,0.124,-0.21,0.51,84.0,75.4,0.25,,,,,,,,,
5,2023-07-22,717309,Flyout,field_out,True,457759,453286,Justin Turner,Max Scherzer,1,0,0,e6aada93-2191-4c69-ae39-7174a5a78c9e,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,104.0,101.0,101.0,,,,,,,98.0,108.0,99.0,,0.46299999999999997,0.10400000000000001,,0.141,0.72,2.12,,,0.03,93.7,88.4,,,0.255,0.135,0.187,0.207,96.0,101.0,104.0,106.0,108.0,108.0,0.168,0.124,-0.21,0.51,84.0,75.4,0.25,,,,,,,,,
6,2023-07-22,717309,Flyout,field_out,True,646240,453286,Rafael Devers,Max Scherzer,1,0,0,ba37c66a-3d4a-4fee-b396-8ff3365ceb28,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,104.0,101.0,101.0,,,,,,,98.0,108.0,99.0,,0.46299999999999997,0.10400000000000001,,0.141,0.72,2.12,,,0.03,93.7,88.4,,,0.255,0.135,0.187,0.207,96.0,101.0,104.0,106.0,108.0,108.0,0.168,0.124,-0.21,0.51,84.0,75.4,0.25,,,,,,,,,
7,2023-07-22,717309,Flyout,field_out,True,657077,453286,Alex Verdugo,Max Scherzer,0,0,0,acc38951-ed62-4dcb-8dd6-0386fe1ff202,453286.0,maxscherzer,Scherzer,Right,Max Scherzer,3.77,3.28,152.2,103.0,101.0,103.0,0.737,10.26,2.65,7.43,1.65,0.68,0.239,0.41200000000000003,0.183,0.319,0.434,83.8,94.0,106.0,106.0,104.0,101.0,101.0,,,,,,,98.0,108.0,99.0,,0.46299999999999997,0.10400000000000001,,0.141,0.72,2.12,,,0.03,93.7,88.4,,,0.255,0.135,0.187,0.207,96.0,101.0,104.0,106.0,108.0,108.0,0.168,0.124,-0.21,0.51,84.0,75.4,0.25,,,,,,,,,
8,2023-07-22,717309,Strikeout,strikeout,True,624413,572020,Pete Alonso,James Paxton,0,0,0,56b7ecff-6961-42ed-941c-c9d2eb6fbef7,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,95.0,103.0,98.0,98.0,92.0,90.0,87.0,93.0,94.0,63.0,101.0,91.0,0.006999999999999999,0.5660000000000001,0.165,0.195,0.067,0.04,-0.15,-0.01,-0.31,-0.96,95.2,85.8,94.9,81.3,0.269,0.191,0.231,0.316,,,,,,,,,,,,,,,,,,,,,,
9,2023-07-22,717309,Strikeout,strikeout,True,682626,572020,Francisco Alvarez,James Paxton,0,0,0,10deabcb-94cd-4e95-b63b-d5701ec02e29,572020.0,jamespaxton,Paxton,Left,James Paxton,4.5,3.77,96.0,100.0,89.0,96.0,0.7440000000000001,9.47,3.09,8.72,1.69,1.15,0.311,0.392,0.136,0.337,0.43700000000000006,84.4,112.0,88.0,93.0,95.0,103.0,98.0,98.0,92.0,90.0,87.0,93.0,94.0,63.0,101.0,91.0,0.006999999999999999,0.5660000000000001,0.165,0.195,0.067,0.04,-0.15,-0.01,-0.31,-0.96,95.2,85.8,94.9,81.3,0.269,0.191,0.231,0.316,,,,,,,,,,,,,,,,,,,,,,
