,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,CH_ba,ST_ba,SI_ba,CU_ba,SL_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba
0,2023-08-23,716878,Groundout,field_out,True,657077,664353,Alex Verdugo,José Urquidy,0,0,0,4de671b0-a5db-4c16-b6b9-6a2d1761f15e,664353.0,joseurquidy,Urquidy,Right,José Urquidy,5.29,4.7,63.0,103.0,102.0,104.0,0.784,6.43,3.57,9.29,1.57,0.83,0.281,0.335,0.20199999999999999,0.266,0.391,86.1,93.0,107.0,106.0,95.0,106.0,104.0,104.0,100.0,102.0,83.0,109.0,99.0,120.0,100.0,108.0,0.096,0.385,0.188,0.115,0.21600000000000003,-1.58,-1.38,-1.1,0.77,1.98,93.1,93.8,80.6,79.6,0.287,0.172,0.262,0.405,0.174,,,,,,,,,,,,,,,
1,2023-08-23,716878,Lineout,field_out,True,646240,664353,Rafael Devers,José Urquidy,0,0,0,36f8803e-3df3-4e49-8a99-b534fd7d03a1,664353.0,joseurquidy,Urquidy,Right,José Urquidy,5.29,4.7,63.0,103.0,102.0,104.0,0.784,6.43,3.57,9.29,1.57,0.83,0.281,0.335,0.20199999999999999,0.266,0.391,86.1,93.0,107.0,106.0,95.0,106.0,104.0,104.0,100.0,102.0,83.0,109.0,99.0,120.0,100.0,108.0,0.096,0.385,0.188,0.115,0.21600000000000003,-1.58,-1.38,-1.1,0.77,1.98,93.1,93.8,80.6,79.6,0.287,0.172,0.262,0.405,0.174,,,,,,,,,,,,,,,
2,2023-08-23,716878,Flyout,field_out,True,457759,664353,Justin Turner,José Urquidy,0,0,0,8a859d82-4081-4565-b88e-d71ce6fb00cb,664353.0,joseurquidy,Urquidy,Right,José Urquidy,5.29,4.7,63.0,103.0,102.0,104.0,0.784,6.43,3.57,9.29,1.57,0.83,0.281,0.335,0.20199999999999999,0.266,0.391,86.1,93.0,107.0,106.0,95.0,106.0,104.0,104.0,100.0,102.0,83.0,109.0,99.0,120.0,100.0,108.0,0.096,0.385,0.188,0.115,0.21600000000000003,-1.58,-1.38,-1.1,0.77,1.98,93.1,93.8,80.6,79.6,0.287,0.172,0.262,0.405,0.174,,,,,,,,,,,,,,,
3,2023-08-23,716878,Double,double,False,514888,519242,Jose Altuve,Chris Sale,0,0,0,7f8a0c1e-4131-429d-81ce-d930e4a4ce03,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,,,,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,,0.131,0.46,-1.13,0.7,,-1.09,93.9,93.3,77.8,,0.252,0.309,,0.267,,0.162,,,,,,,,,,,,,,
4,2023-08-23,716878,Single,single,False,608324,519242,Alex Bregman,Chris Sale,0,0,1,d875a435-8c53-4d9b-acca-360b60ab3ee1,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,,,,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,,0.131,0.46,-1.13,0.7,,-1.09,93.9,93.3,77.8,,0.252,0.309,,0.267,,0.162,,,,,,,,,,,,,,
5,2023-08-23,716878,Sac Fly,sac_fly,True,663656,519242,Kyle Tucker,Chris Sale,0,0,1,f0b48c66-f289-4f03-9e17-0f21eafaa07b,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,,,,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,,0.131,0.46,-1.13,0.7,,-1.09,93.9,93.3,77.8,,0.252,0.309,,0.267,,0.162,,,,,,,,,,,,,,
6,2023-08-23,716878,Strikeout,strikeout,True,676801,519242,Chas McCormick,Chris Sale,0,0,0,cf7c343e-ee38-48f1-a48e-c30920f67bc7,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,,,,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,,0.131,0.46,-1.13,0.7,,-1.09,93.9,93.3,77.8,,0.252,0.309,,0.267,,0.162,,,,,,,,,,,,,,
7,2023-08-23,716878,Groundout,field_out,True,673237,519242,Yainer Diaz,Chris Sale,0,0,0,cfb18008-3e00-4ee2-8bc4-2a7d5c3bd056,519242.0,chrissale,Sale,Left,Chris Sale,4.3,3.61,102.2,100.0,94.0,99.0,0.725,10.96,2.54,7.63,1.31,0.86,0.293,0.384,0.16,0.308,0.405,86.1,81.0,103.0,99.0,,,,99.0,102.0,100.0,98.0,94.0,96.0,92.0,98.0,100.0,0.062,0.43200000000000005,0.375,,0.131,0.46,-1.13,0.7,,-1.09,93.9,93.3,77.8,,0.252,0.309,,0.267,,0.162,,,,,,,,,,,,,,
8,2023-08-23,716878,Flyout,field_out,True,671213,664353,Triston Casas,José Urquidy,1,0,0,f9872ad6-e39b-4b5b-811d-bf632cd98e7c,664353.0,joseurquidy,Urquidy,Right,José Urquidy,5.29,4.7,63.0,103.0,102.0,104.0,0.784,6.43,3.57,9.29,1.57,0.83,0.281,0.335,0.20199999999999999,0.266,0.391,86.1,93.0,107.0,106.0,95.0,106.0,104.0,104.0,100.0,102.0,83.0,109.0,99.0,120.0,100.0,108.0,0.096,0.385,0.188,0.115,0.21600000000000003,-1.58,-1.38,-1.1,0.77,1.98,93.1,93.8,80.6,79.6,0.287,0.172,0.262,0.405,0.174,,,,,,,,,,,,,,,
9,2023-08-23,716878,Pop Out,field_out,True,594807,664353,Adam Duvall,José Urquidy,0,0,0,b913b224-4f5e-4385-8f87-1617d9b3c6e6,664353.0,joseurquidy,Urquidy,Right,José Urquidy,5.29,4.7,63.0,103.0,102.0,104.0,0.784,6.43,3.57,9.29,1.57,0.83,0.281,0.335,0.20199999999999999,0.266,0.391,86.1,93.0,107.0,106.0,95.0,106.0,104.0,104.0,100.0,102.0,83.0,109.0,99.0,120.0,100.0,108.0,0.096,0.385,0.188,0.115,0.21600000000000003,-1.58,-1.38,-1.1,0.77,1.98,93.1,93.8,80.6,79.6,0.287,0.172,0.262,0.405,0.174,,,,,,,,,,,,,,,
