,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vSI,vSL,FF_ba,FC_ba,ST_ba,CH_ba,SL_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SI_ba,CU_ba,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
10,2023-04-20,718496,Double,double,False,624431,663776,Jose Trevino,Patrick Sandoval,1,1,1,3f680257-d0db-41cb-ac19-cefc9d6f2a8b,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,,,,0.111,0.256,,0.285,0.258,-1.22,,0.36,0.02,0.3,93.0,,93.2,86.5,0.336,,0.2,0.184,0.267,99.0,96.0,101.0,0.09,0.27,76.5,0.269,0.286,,,,,,,
11,2023-04-20,718496,Flyout,field_out,True,643396,663776,Isiah Kiner-Falefa,Patrick Sandoval,1,0,0,205d05c6-8177-4761-b42e-615c4e4a20ad,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,,,,0.111,0.256,,0.285,0.258,-1.22,,0.36,0.02,0.3,93.0,,93.2,86.5,0.336,,0.2,0.184,0.267,99.0,96.0,101.0,0.09,0.27,76.5,0.269,0.286,,,,,,,
12,2023-04-20,718496,Strikeout,strikeout,True,543685,641482,Anthony Rendon,Nestor Cortes,0,0,0,b44e190b-afb3-4744-97b7-28dd2f7819df,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,,,,,,,,
13,2023-04-20,718496,Strikeout,strikeout,True,592669,641482,Hunter Renfroe,Nestor Cortes,0,0,0,42155ce9-6d48-4be6-8126-9f29b68823f7,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,,,,,,,,
14,2023-04-20,718496,Flyout,field_out,True,592273,641482,Brandon Drury,Nestor Cortes,0,0,0,1c1fd2c5-36b7-4ef9-9808-e250d1904826,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,,,,,,,,
15,2023-04-20,718496,Walk,walk,False,683011,663776,Anthony Volpe,Patrick Sandoval,1,0,0,abf470eb-0061-467d-95ed-182744534a67,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,,,,0.111,0.256,,0.285,0.258,-1.22,,0.36,0.02,0.3,93.0,,93.2,86.5,0.336,,0.2,0.184,0.267,99.0,96.0,101.0,0.09,0.27,76.5,0.269,0.286,,,,,,,
16,2023-04-20,718496,Strikeout,strikeout,True,592450,663776,Aaron Judge,Patrick Sandoval,0,0,0,45fb8413-b516-420d-95fd-48ec3fbae348,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,,,,0.111,0.256,,0.285,0.258,-1.22,,0.36,0.02,0.3,93.0,,93.2,86.5,0.336,,0.2,0.184,0.267,99.0,96.0,101.0,0.09,0.27,76.5,0.269,0.286,,,,,,,
17,2023-04-20,718496,Single,single,False,519203,663776,Anthony Rizzo,Patrick Sandoval,1,0,1,0fffa7fa-b82e-44ce-a357-1da9128ee59e,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,,,,0.111,0.256,,0.285,0.258,-1.22,,0.36,0.02,0.3,93.0,,93.2,86.5,0.336,,0.2,0.184,0.267,99.0,96.0,101.0,0.09,0.27,76.5,0.269,0.286,,,,,,,
18,2023-04-20,718496,Lineout,field_out,True,650402,663776,Gleyber Torres,Patrick Sandoval,0,0,0,0b2cdac7-982b-4719-94fe-739b9d6040a0,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,,,,0.111,0.256,,0.285,0.258,-1.22,,0.36,0.02,0.3,93.0,,93.2,86.5,0.336,,0.2,0.184,0.267,99.0,96.0,101.0,0.09,0.27,76.5,0.269,0.286,,,,,,,
19,2023-04-20,718496,Groundout,field_out,True,518934,663776,DJ LeMahieu,Patrick Sandoval,0,0,0,7d66f8b2-58ff-489e-8b82-5a89843372b2,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,,,,0.111,0.256,,0.285,0.258,-1.22,,0.36,0.02,0.3,93.0,,93.2,86.5,0.336,,0.2,0.184,0.267,99.0,96.0,101.0,0.09,0.27,76.5,0.269,0.286,,,,,,,
20,2023-04-20,718496,Walk,walk,False,650859,641482,Luis Rengifo,Nestor Cortes,1,0,0,937a6fca-ba76-4538-aeb5-4278fa20015e,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,,,,,,,,
21,2023-04-20,718496,Pop Out,field_out,True,681351,641482,Logan O'Hoppe,Nestor Cortes,1,0,0,989884cd-353c-4522-963c-4ce4a10a38d9,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,,,,,,,,
22,2023-04-20,718496,Hit By Pitch,hit_by_pitch,False,687263,641482,Zach Neto,Nestor Cortes,0,0,1,31e4b7cb-7880-4e57-ab01-7817759a6c81,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,,,,,,,,
23,2023-04-20,718496,Flyout,field_out,True,621493,641482,Taylor Ward,Nestor Cortes,0,0,1,fca89349-577c-4941-a3ac-e92af6029e74,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,,,,,,,,
24,2023-04-20,718496,Groundout,field_out,True,660271,641482,Shohei Ohtani,Nestor Cortes,1,0,0,98862f73-ca57-403e-a007-5513395e94b7,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,,,,,,,,
25,2023-04-20,718496,Strikeout,strikeout,True,672724,663776,Oswald Peraza,Patrick Sandoval,0,0,0,cc36dfc5-662b-4b67-b2b0-e4115ebd8a79,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,,,,0.111,0.256,,0.285,0.258,-1.22,,0.36,0.02,0.3,93.0,,93.2,86.5,0.336,,0.2,0.184,0.267,99.0,96.0,101.0,0.09,0.27,76.5,0.269,0.286,,,,,,,
26,2023-04-20,718496,Groundout,field_out,True,665828,663776,Oswaldo Cabrera,Patrick Sandoval,1,0,0,bf00d2c1-a208-4fc4-a546-48ce5c588414,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,,,,0.111,0.256,,0.285,0.258,-1.22,,0.36,0.02,0.3,93.0,,93.2,86.5,0.336,,0.2,0.184,0.267,99.0,96.0,101.0,0.09,0.27,76.5,0.269,0.286,,,,,,,
27,2023-04-20,718496,Walk,walk,False,624431,663776,Jose Trevino,Patrick Sandoval,0,0,0,5d4af8ba-d1cf-4a68-b1c5-5e37bd045451,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,,,,0.111,0.256,,0.285,0.258,-1.22,,0.36,0.02,0.3,93.0,,93.2,86.5,0.336,,0.2,0.184,0.267,99.0,96.0,101.0,0.09,0.27,76.5,0.269,0.286,,,,,,,
28,2023-04-20,718496,Groundout,field_out,True,643396,663776,Isiah Kiner-Falefa,Patrick Sandoval,0,0,0,1d3cf14e-506c-4ff3-bfb7-3db4516558a4,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,,,,0.111,0.256,,0.285,0.258,-1.22,,0.36,0.02,0.3,93.0,,93.2,86.5,0.336,,0.2,0.184,0.267,99.0,96.0,101.0,0.09,0.27,76.5,0.269,0.286,,,,,,,
29,2023-04-20,718496,Strikeout,strikeout,True,545361,641482,Mike Trout,Nestor Cortes,0,0,0,15af8882-c0cb-45b3-993c-3ce2a1d457d4,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,,,,,,,,
30,2023-04-20,718496,Flyout,field_out,True,543685,641482,Anthony Rendon,Nestor Cortes,1,0,0,8d572089-a638-4180-9e51-c230e5889b24,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,,,,,,,,
31,2023-04-20,718496,Lineout,field_out,True,592669,641482,Hunter Renfroe,Nestor Cortes,1,1,0,1b47714d-5b1b-4adf-bd86-413d8f577383,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,,,,,,,,
32,2023-04-20,718496,Strikeout,strikeout,True,683011,663776,Anthony Volpe,Patrick Sandoval,0,0,0,281c0194-abcc-40ec-ba52-2c37c5ca8c72,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,,,,0.111,0.256,,0.285,0.258,-1.22,,0.36,0.02,0.3,93.0,,93.2,86.5,0.336,,0.2,0.184,0.267,99.0,96.0,101.0,0.09,0.27,76.5,0.269,0.286,,,,,,,
33,2023-04-20,718496,Groundout,field_out,True,592450,663776,Aaron Judge,Patrick Sandoval,1,0,0,cac0a897-dc07-43fb-8843-0ec4ea1f19a8,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,,,,0.111,0.256,,0.285,0.258,-1.22,,0.36,0.02,0.3,93.0,,93.2,86.5,0.336,,0.2,0.184,0.267,99.0,96.0,101.0,0.09,0.27,76.5,0.269,0.286,,,,,,,
34,2023-04-20,718496,Walk,walk,False,519203,663776,Anthony Rizzo,Patrick Sandoval,0,0,0,96151434-3531-4888-86b8-1f3b55773b4d,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,,,,0.111,0.256,,0.285,0.258,-1.22,,0.36,0.02,0.3,93.0,,93.2,86.5,0.336,,0.2,0.184,0.267,99.0,96.0,101.0,0.09,0.27,76.5,0.269,0.286,,,,,,,
35,2023-04-20,718496,Strikeout,strikeout,True,650402,663776,Gleyber Torres,Patrick Sandoval,0,0,0,d02964b8-9d82-4164-906f-44fa0188a41f,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,4.11,4.7,144.2,97.0,92.0,97.0,0.741,7.96,4.6,9.02,0.75,1.55,0.196,0.42700000000000005,0.166,0.297,0.414,83.0,99.0,98.0,100.0,63.0,94.0,89.0,69.0,97.0,86.0,123.0,100.0,107.0,,,,0.111,0.256,,0.285,0.258,-1.22,,0.36,0.02,0.3,93.0,,93.2,86.5,0.336,,0.2,0.184,0.267,99.0,96.0,101.0,0.09,0.27,76.5,0.269,0.286,,,,,,,
36,2023-04-20,718496,Single,single,False,592273,641482,Brandon Drury,Nestor Cortes,0,0,0,9ad87338-3a4c-4a5f-a2c0-f6fbd0a04f6d,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,4.97,3.66,63.1,103.0,104.0,104.0,0.79,9.52,2.84,8.38,1.56,0.46,0.233,0.43200000000000005,0.17600000000000002,0.29,0.441,83.4,92.0,111.0,110.0,102.0,106.0,106.0,138.0,99.0,111.0,92.0,103.0,103.0,110.0,102.0,102.0,0.005,0.521,0.28800000000000003,0.158,0.027999999999999997,0.68,0.39,4.05,-1.47,-6.99,91.6,86.6,89.3,76.9,0.213,0.26,0.259,0.5,0.2,,,,,,,,,,,,,,,
