,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vSI,vSL,vCU,FF_ba,CH_ba,SL_ba,SI_ba,CU_ba,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,FC_ba,KC%,wKC/C,vKC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba
0,2023-09-19,716525,Single,single,False,641313,671131,Tim Anderson,Jackson Rutledge,1,0,0,3b8de222-efd3-4540-ab08-f0b4cecfd092,671131.0,jacksonrutledge,Rutledge,Right,Jackson Rutledge,6.75,5.81,20.0,96.0,99.0,95.0,0.8109999999999999,5.4,2.7,10.8,1.8,0.51,0.221,0.41200000000000003,0.147,0.33799999999999997,0.451,89.0,114.0,98.0,107.0,87.0,56.0,60.0,95.0,96.0,94.0,87.0,101.0,96.0,111.0,102.0,101.0,0.142,0.457,0.217,0.057999999999999996,0.127,-0.11,2.03,2.09,-9.52,-10.41,95.8,94.8,85.2,80.2,0.258,0.5,0.143,0.3,0.25,,,,,,,,,,,,,,,,,,
1,2023-09-19,716525,Flyout,field_out,True,643217,671131,Andrew Benintendi,Jackson Rutledge,0,0,0,42fe756a-70f6-4659-8b9b-2cf1d6fa3bce,671131.0,jacksonrutledge,Rutledge,Right,Jackson Rutledge,6.75,5.81,20.0,96.0,99.0,95.0,0.8109999999999999,5.4,2.7,10.8,1.8,0.51,0.221,0.41200000000000003,0.147,0.33799999999999997,0.451,89.0,114.0,98.0,107.0,87.0,56.0,60.0,95.0,96.0,94.0,87.0,101.0,96.0,111.0,102.0,101.0,0.142,0.457,0.217,0.057999999999999996,0.127,-0.11,2.03,2.09,-9.52,-10.41,95.8,94.8,85.2,80.2,0.258,0.5,0.143,0.3,0.25,,,,,,,,,,,,,,,,,,
2,2023-09-19,716525,Single,single,False,673357,671131,Luis Robert Jr.,Jackson Rutledge,1,0,1,067ea9d7-5296-424a-bda2-475ebe5fc065,671131.0,jacksonrutledge,Rutledge,Right,Jackson Rutledge,6.75,5.81,20.0,96.0,99.0,95.0,0.8109999999999999,5.4,2.7,10.8,1.8,0.51,0.221,0.41200000000000003,0.147,0.33799999999999997,0.451,89.0,114.0,98.0,107.0,87.0,56.0,60.0,95.0,96.0,94.0,87.0,101.0,96.0,111.0,102.0,101.0,0.142,0.457,0.217,0.057999999999999996,0.127,-0.11,2.03,2.09,-9.52,-10.41,95.8,94.8,85.2,80.2,0.258,0.5,0.143,0.3,0.25,,,,,,,,,,,,,,,,,,
3,2023-09-19,716525,Strikeout,strikeout,True,650391,671131,Eloy Jiménez,Jackson Rutledge,0,0,0,3f2714a1-65f4-4f27-8e8f-522c153b66c3,671131.0,jacksonrutledge,Rutledge,Right,Jackson Rutledge,6.75,5.81,20.0,96.0,99.0,95.0,0.8109999999999999,5.4,2.7,10.8,1.8,0.51,0.221,0.41200000000000003,0.147,0.33799999999999997,0.451,89.0,114.0,98.0,107.0,87.0,56.0,60.0,95.0,96.0,94.0,87.0,101.0,96.0,111.0,102.0,101.0,0.142,0.457,0.217,0.057999999999999996,0.127,-0.11,2.03,2.09,-9.52,-10.41,95.8,94.8,85.2,80.2,0.258,0.5,0.143,0.3,0.25,,,,,,,,,,,,,,,,,,
4,2023-09-19,716525,Flyout,field_out,True,660162,671131,Yoán Moncada,Jackson Rutledge,1,0,0,6e61d32b-415e-4534-a5b8-e06c88fe29c3,671131.0,jacksonrutledge,Rutledge,Right,Jackson Rutledge,6.75,5.81,20.0,96.0,99.0,95.0,0.8109999999999999,5.4,2.7,10.8,1.8,0.51,0.221,0.41200000000000003,0.147,0.33799999999999997,0.451,89.0,114.0,98.0,107.0,87.0,56.0,60.0,95.0,96.0,94.0,87.0,101.0,96.0,111.0,102.0,101.0,0.142,0.457,0.217,0.057999999999999996,0.127,-0.11,2.03,2.09,-9.52,-10.41,95.8,94.8,85.2,80.2,0.258,0.5,0.143,0.3,0.25,,,,,,,,,,,,,,,,,,
5,2023-09-19,716525,Triple,triple,False,682928,570632,CJ Abrams,José Ureña,0,0,0,a0e21902-e7c6-42be-8fc5-343181c2786c,570632.0,joseurena,Ureña,Right,José Ureña,6.45,5.77,44.2,99.0,90.0,93.0,0.8029999999999999,5.84,4.43,10.07,2.62,1.34,0.205,0.53,0.09300000000000001,0.41100000000000003,0.37200000000000005,87.4,61.0,98.0,82.0,,,,90.0,95.0,88.0,107.0,98.0,98.0,101.0,103.0,105.0,0.28800000000000003,0.217,0.253,,0.243,-4.06,-1.62,-0.94,,-0.46,95.4,95.0,86.2,,0.351,0.22,0.214,0.339,,,,,,,,,,,,,,,,,,,
6,2023-09-19,716525,Groundout,field_out,True,657041,570632,Lane Thomas,José Ureña,0,0,0,39250767-a643-437e-bff5-1b7aa2b2bbcf,570632.0,joseurena,Ureña,Right,José Ureña,6.45,5.77,44.2,99.0,90.0,93.0,0.8029999999999999,5.84,4.43,10.07,2.62,1.34,0.205,0.53,0.09300000000000001,0.41100000000000003,0.37200000000000005,87.4,61.0,98.0,82.0,,,,90.0,95.0,88.0,107.0,98.0,98.0,101.0,103.0,105.0,0.28800000000000003,0.217,0.253,,0.243,-4.06,-1.62,-0.94,,-0.46,95.4,95.0,86.2,,0.351,0.22,0.214,0.339,,,,,,,,,,,,,,,,,,,
7,2023-09-19,716525,Strikeout,strikeout,True,660688,570632,Keibert Ruiz,José Ureña,0,0,0,1af20d0b-0dcc-4934-a8da-bffea5b611df,570632.0,joseurena,Ureña,Right,José Ureña,6.45,5.77,44.2,99.0,90.0,93.0,0.8029999999999999,5.84,4.43,10.07,2.62,1.34,0.205,0.53,0.09300000000000001,0.41100000000000003,0.37200000000000005,87.4,61.0,98.0,82.0,,,,90.0,95.0,88.0,107.0,98.0,98.0,101.0,103.0,105.0,0.28800000000000003,0.217,0.253,,0.243,-4.06,-1.62,-0.94,,-0.46,95.4,95.0,86.2,,0.351,0.22,0.214,0.339,,,,,,,,,,,,,,,,,,,
8,2023-09-19,716525,Flyout,field_out,True,642086,570632,Dominic Smith,José Ureña,1,1,0,5f6f7330-5bf3-455a-bf20-3cefd791145b,570632.0,joseurena,Ureña,Right,José Ureña,6.45,5.77,44.2,99.0,90.0,93.0,0.8029999999999999,5.84,4.43,10.07,2.62,1.34,0.205,0.53,0.09300000000000001,0.41100000000000003,0.37200000000000005,87.4,61.0,98.0,82.0,,,,90.0,95.0,88.0,107.0,98.0,98.0,101.0,103.0,105.0,0.28800000000000003,0.217,0.253,,0.243,-4.06,-1.62,-0.94,,-0.46,95.4,95.0,86.2,,0.351,0.22,0.214,0.339,,,,,,,,,,,,,,,,,,,
9,2023-09-19,716525,Groundout,field_out,True,683734,671131,Andrew Vaughn,Jackson Rutledge,1,0,0,18c2d696-86fb-49a8-86ce-3f63f6ef7c35,671131.0,jacksonrutledge,Rutledge,Right,Jackson Rutledge,6.75,5.81,20.0,96.0,99.0,95.0,0.8109999999999999,5.4,2.7,10.8,1.8,0.51,0.221,0.41200000000000003,0.147,0.33799999999999997,0.451,89.0,114.0,98.0,107.0,87.0,56.0,60.0,95.0,96.0,94.0,87.0,101.0,96.0,111.0,102.0,101.0,0.142,0.457,0.217,0.057999999999999996,0.127,-0.11,2.03,2.09,-9.52,-10.41,95.8,94.8,85.2,80.2,0.258,0.5,0.143,0.3,0.25,,,,,,,,,,,,,,,,,,
