,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,two_strikes,full_count,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,vCH (sc),Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vSI,vSL,vKC,CH_ba,SI_ba,FF_ba,ST_ba,CU_ba,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SL_ba,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FC_ba,FS_ba
10,2023-07-31,717185,Fielders Choice Out,fielders_choice_out,True,642350,666745,Jose Siri,Jhony Brito,0,0,1,66b45f81-647a-4538-bdfc-50f7ca1f1a8c,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.10400000000000001,0.29,-0.97,1.05,0.17,-1.87,0.5,95.8,96.0,83.0,80.4,0.232,0.282,0.167,0.172,0.348,,,,,,,,,,,,,,,,,,,,,
11,2023-07-31,717185,Caught Stealing 2B,caught_stealing_2b,True,542194,666745,Christian Bethancourt,Jhony Brito,0,0,0,4351be6b-5ea3-43dd-88f2-0dd6fa2f4296,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.10400000000000001,0.29,-0.97,1.05,0.17,-1.87,0.5,95.8,96.0,83.0,80.4,0.232,0.282,0.167,0.172,0.348,,,,,,,,,,,,,,,,,,,,,
12,2023-07-31,717185,Pop Out,field_out,True,519317,607192,Giancarlo Stanton,Tyler Glasnow,1,1,0,1d3370f0-feb7-41e5-8468-bc4caf14054c,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,128.0,103.0,110.0,,,,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,,0.003,0.54,-7.7,1.25,,2.91,96.4,96.4,90.1,,,,0.236,,0.095,152.0,103.0,114.0,0.213,1.81,83.9,0.254,,,,,,,,,,,,,,
13,2023-07-31,717185,Groundout,field_out,True,518934,607192,DJ LeMahieu,Tyler Glasnow,1,0,0,bd82efa2-b1a1-4285-882f-af4e2be7f982,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,128.0,103.0,110.0,,,,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,,0.003,0.54,-7.7,1.25,,2.91,96.4,96.4,90.1,,,,0.236,,0.095,152.0,103.0,114.0,0.213,1.81,83.9,0.254,,,,,,,,,,,,,,
14,2023-07-31,717185,Home Run,home_run,False,641343,607192,Jake Bauers,Tyler Glasnow,1,0,0,6436eab2-abdf-4c52-a040-d76f2423df5c,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,128.0,103.0,110.0,,,,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,,0.003,0.54,-7.7,1.25,,2.91,96.4,96.4,90.1,,,,0.236,,0.095,152.0,103.0,114.0,0.213,1.81,83.9,0.254,,,,,,,,,,,,,,
15,2023-07-31,717185,Strikeout,strikeout,True,664056,607192,Harrison Bader,Tyler Glasnow,0,0,0,ee08390a-2c1d-4f4f-a017-30d0407498bb,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,128.0,103.0,110.0,,,,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,,0.003,0.54,-7.7,1.25,,2.91,96.4,96.4,90.1,,,,0.236,,0.095,152.0,103.0,114.0,0.213,1.81,83.9,0.254,,,,,,,,,,,,,,
16,2023-07-31,717185,Strikeout,strikeout,True,542194,666745,Christian Bethancourt,Jhony Brito,0,0,0,39a264ea-9cf4-4ae1-a416-18c2a3c7b454,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.10400000000000001,0.29,-0.97,1.05,0.17,-1.87,0.5,95.8,96.0,83.0,80.4,0.232,0.282,0.167,0.172,0.348,,,,,,,,,,,,,,,,,,,,,
17,2023-07-31,717185,Groundout,field_out,True,650490,666745,Yandy Díaz,Jhony Brito,1,1,0,83734b35-aa35-46c0-a81b-dd00264ee666,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.10400000000000001,0.29,-0.97,1.05,0.17,-1.87,0.5,95.8,96.0,83.0,80.4,0.232,0.282,0.167,0.172,0.348,,,,,,,,,,,,,,,,,,,,,
18,2023-07-31,717185,Home Run,home_run,False,677551,666745,Wander Franco,Jhony Brito,1,0,0,7d84c9b3-f91e-4bcd-aa93-6d356c9cadb7,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.10400000000000001,0.29,-0.97,1.05,0.17,-1.87,0.5,95.8,96.0,83.0,80.4,0.232,0.282,0.167,0.172,0.348,,,,,,,,,,,,,,,,,,,,,
19,2023-07-31,717185,Groundout,field_out,True,664040,666745,Brandon Lowe,Jhony Brito,0,0,0,f6e71450-75e9-47a6-90ab-a60fd308b854,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.10400000000000001,0.29,-0.97,1.05,0.17,-1.87,0.5,95.8,96.0,83.0,80.4,0.232,0.282,0.167,0.172,0.348,,,,,,,,,,,,,,,,,,,,,
20,2023-07-31,717185,Single,single,False,683011,607192,Anthony Volpe,Tyler Glasnow,1,0,0,0579da40-91fb-408b-ae68-6b54f92a484f,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,128.0,103.0,110.0,,,,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,,0.003,0.54,-7.7,1.25,,2.91,96.4,96.4,90.1,,,,0.236,,0.095,152.0,103.0,114.0,0.213,1.81,83.9,0.254,,,,,,,,,,,,,,
21,2023-07-31,717185,Flyout,field_out,True,666163,607192,Ben Rortvedt,Tyler Glasnow,0,0,0,57ba94fc-48ca-4dde-993c-458b9602eea6,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,128.0,103.0,110.0,,,,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,,0.003,0.54,-7.7,1.25,,2.91,96.4,96.4,90.1,,,,0.236,,0.095,152.0,103.0,114.0,0.213,1.81,83.9,0.254,,,,,,,,,,,,,,
22,2023-07-31,717185,Flyout,field_out,True,650402,607192,Gleyber Torres,Tyler Glasnow,1,0,0,d5617d0c-2786-4c91-9020-fc06a350af6b,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,128.0,103.0,110.0,,,,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,,0.003,0.54,-7.7,1.25,,2.91,96.4,96.4,90.1,,,,0.236,,0.095,152.0,103.0,114.0,0.213,1.81,83.9,0.254,,,,,,,,,,,,,,
23,2023-07-31,717185,Walk,walk,False,592450,607192,Aaron Judge,Tyler Glasnow,0,0,1,b6170b5a-e44a-4ad3-a7c4-9538c8cb6c84,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,128.0,103.0,110.0,,,,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,,0.003,0.54,-7.7,1.25,,2.91,96.4,96.4,90.1,,,,0.236,,0.095,152.0,103.0,114.0,0.213,1.81,83.9,0.254,,,,,,,,,,,,,,
24,2023-07-31,717185,Strikeout,strikeout,True,519203,607192,Anthony Rizzo,Tyler Glasnow,0,0,0,e7dac7be-5032-4b6d-9203-88e91027db64,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,128.0,103.0,110.0,,,,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,,0.003,0.54,-7.7,1.25,,2.91,96.4,96.4,90.1,,,,0.236,,0.095,152.0,103.0,114.0,0.213,1.81,83.9,0.254,,,,,,,,,,,,,,
25,2023-07-31,717185,Strikeout,strikeout,True,668227,666745,Randy Arozarena,Jhony Brito,0,0,0,8e352aad-c228-49b2-9043-2d269fcd499a,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.10400000000000001,0.29,-0.97,1.05,0.17,-1.87,0.5,95.8,96.0,83.0,80.4,0.232,0.282,0.167,0.172,0.348,,,,,,,,,,,,,,,,,,,,,
26,2023-07-31,717185,Pop Out,field_out,True,670042,666745,Luke Raley,Jhony Brito,1,0,0,94da0e53-7c32-429a-a951-3b605b1917cd,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.10400000000000001,0.29,-0.97,1.05,0.17,-1.87,0.5,95.8,96.0,83.0,80.4,0.232,0.282,0.167,0.172,0.348,,,,,,,,,,,,,,,,,,,,,
27,2023-07-31,717185,Home Run,home_run,False,670623,666745,Isaac Paredes,Jhony Brito,0,0,0,e0ea9b9e-2cf8-4b73-8dfc-bd7b1ccfe3d1,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.10400000000000001,0.29,-0.97,1.05,0.17,-1.87,0.5,95.8,96.0,83.0,80.4,0.232,0.282,0.167,0.172,0.348,,,,,,,,,,,,,,,,,,,,,
28,2023-07-31,717185,Home Run,home_run,False,666139,666745,Josh Lowe,Jhony Brito,0,0,0,1db353f3-2827-4bf9-b641-897083048863,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.10400000000000001,0.29,-0.97,1.05,0.17,-1.87,0.5,95.8,96.0,83.0,80.4,0.232,0.282,0.167,0.172,0.348,,,,,,,,,,,,,,,,,,,,,
29,2023-07-31,717185,Strikeout,strikeout,True,642350,666745,Jose Siri,Jhony Brito,0,0,0,a94a6417-655e-4ebb-950b-cc45200c69ee,666745.0,jhonybrito,Brito,Right,Jhony Brito,4.28,4.55,90.1,103.0,93.0,102.0,0.809,7.17,2.79,8.17,1.39,1.1,0.261,0.39899999999999997,0.134,0.34700000000000003,0.424,88.8,87.0,104.0,106.0,77.0,99.0,88.0,106.0,105.0,104.0,115.0,84.0,89.0,0.327,0.166,0.113,0.10400000000000001,0.29,-0.97,1.05,0.17,-1.87,0.5,95.8,96.0,83.0,80.4,0.232,0.282,0.167,0.172,0.348,,,,,,,,,,,,,,,,,,,,,
30,2023-07-31,717185,Lineout,field_out,True,519317,607192,Giancarlo Stanton,Tyler Glasnow,1,0,0,42463237-c38f-4fbb-b27f-791772c03039,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,128.0,103.0,110.0,,,,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,,0.003,0.54,-7.7,1.25,,2.91,96.4,96.4,90.1,,,,0.236,,0.095,152.0,103.0,114.0,0.213,1.81,83.9,0.254,,,,,,,,,,,,,,
31,2023-07-31,717185,Strikeout,strikeout,True,518934,607192,DJ LeMahieu,Tyler Glasnow,0,0,0,94ad8fc6-847d-4512-8628-2435daa13478,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,128.0,103.0,110.0,,,,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,,0.003,0.54,-7.7,1.25,,2.91,96.4,96.4,90.1,,,,0.236,,0.095,152.0,103.0,114.0,0.213,1.81,83.9,0.254,,,,,,,,,,,,,,
32,2023-07-31,717185,Strikeout,strikeout,True,641343,607192,Jake Bauers,Tyler Glasnow,0,0,0,3ca4dcf4-45de-4c4a-84a8-f97f65f39776,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,128.0,103.0,110.0,,,,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,,0.003,0.54,-7.7,1.25,,2.91,96.4,96.4,90.1,,,,0.236,,0.095,152.0,103.0,114.0,0.213,1.81,83.9,0.254,,,,,,,,,,,,,,
33,2023-07-31,717185,Groundout,field_out,True,542194,593334,Christian Bethancourt,Domingo Germán,0,0,0,a8478b48-047c-44c7-9605-90d076f9fd5d,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,89.0,100.0,97.0,82.0,95.0,87.0,,,,0.105,0.27699999999999997,,,0.209,-1.75,0.95,,,1.01,92.3,92.4,,,0.2,0.15,0.321,,0.174,94.0,102.0,104.0,0.409,1.5,82.9,,,,,,,,,,,,,,,
34,2023-07-31,717185,Groundout,field_out,True,650490,593334,Yandy Díaz,Domingo Germán,1,0,0,36f66d17-c7b0-4d89-a7d0-7e18a7113f28,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,89.0,100.0,97.0,82.0,95.0,87.0,,,,0.105,0.27699999999999997,,,0.209,-1.75,0.95,,,1.01,92.3,92.4,,,0.2,0.15,0.321,,0.174,94.0,102.0,104.0,0.409,1.5,82.9,,,,,,,,,,,,,,,
35,2023-07-31,717185,Groundout,field_out,True,677551,593334,Wander Franco,Domingo Germán,1,0,0,8e71a16e-06c7-4f8e-89c9-43bae10cac26,593334.0,domingogerman,Germán,Right,Domingo Germán,4.56,4.3,108.2,100.0,92.0,98.0,0.7070000000000001,9.44,2.82,6.87,1.66,0.97,0.159,0.486,0.166,0.32799999999999996,0.41600000000000004,85.8,96.0,98.0,95.0,89.0,100.0,97.0,82.0,95.0,87.0,,,,0.105,0.27699999999999997,,,0.209,-1.75,0.95,,,1.01,92.3,92.4,,,0.2,0.15,0.321,,0.174,94.0,102.0,104.0,0.409,1.5,82.9,,,,,,,,,,,,,,,
36,2023-07-31,717185,Flyout,field_out,True,664056,607192,Harrison Bader,Tyler Glasnow,1,0,0,09e7539e-cede-4c7f-9d27-d17b2b13bf7c,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,3.53,3.55,120.0,101.0,121.0,109.0,0.659,12.15,2.78,6.98,0.98,1.62,0.24600000000000002,0.37200000000000005,0.161,0.386,0.45399999999999996,92.3,78.0,81.0,84.0,128.0,103.0,110.0,,,,94.0,97.0,104.0,0.004,0.43200000000000005,0.348,,0.003,0.54,-7.7,1.25,,2.91,96.4,96.4,90.1,,,,0.236,,0.095,152.0,103.0,114.0,0.213,1.81,83.9,0.254,,,,,,,,,,,,,,
